#: table_doi: 10.17182/hepdata.90835.v1/t73
#: name: T1tttt significance
#: description: The observed significance of the SMS models for T1tttt as function of the gluino and LSP masses. 
#: data_file: t1tttt_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> TQ TQBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
1697.1,5.9969,-0.56038
1697.1,15.991,-0.5582
1697.1,25.984,-0.55603
1697.1,35.978,-0.55386
1697.1,45.972,-0.55168
1697.1,55.966,-0.54951
1697.1,65.959,-0.54733
1697.1,75.953,-0.54516
1697.1,85.947,-0.54299
1697.1,95.941,-0.54145
1697.1,105.93,-0.542
1697.1,115.93,-0.54191
1697.1,125.92,-0.54182
1697.1,135.92,-0.54172
1697.1,145.91,-0.54163
1697.1,155.9,-0.54153
1697.1,165.9,-0.54144
1697.1,175.89,-0.54135
1697.1,185.88,-0.54125
1697.1,195.88,-0.54113
1697.1,205.87,-0.54094
1697.1,215.87,-0.54079
1697.1,225.86,-0.54064
1697.1,235.85,-0.54049
1697.1,245.85,-0.54034
1697.1,255.84,-0.54019
1697.1,265.83,-0.54004
1697.1,275.83,-0.53989
1697.1,285.82,-0.53974
1697.1,295.82,-0.53911
1697.1,305.81,-0.53642
1697.1,315.8,-0.53396
1697.1,325.8,-0.5315
1697.1,335.79,-0.52905
1697.1,345.78,-0.52659
1697.1,355.78,-0.52414
1697.1,365.77,-0.52168
1697.1,375.77,-0.51922
1697.1,385.76,-0.51677
1697.1,395.75,-0.51359
1697.1,405.75,-0.50437
1697.1,415.74,-0.49345
1697.1,425.73,-0.48254
1697.1,435.73,-0.47162
1697.1,445.72,-0.46071
1697.1,455.72,-0.44979
1697.1,465.71,-0.43888
1697.1,475.7,-0.42796
1697.1,485.7,-0.41705
1697.1,495.69,-0.40618
1697.1,505.68,-0.39246
1697.1,515.68,-0.37639
1697.1,525.67,-0.36032
1697.1,535.67,-0.34425
1697.1,545.66,-0.32818
1697.1,555.65,-0.31212
1697.1,565.65,-0.29605
1697.1,575.64,-0.27998
1697.1,585.63,-0.26391
1697.1,595.63,-0.24728
1697.1,605.62,-0.21364
1697.1,615.62,-0.17844
1697.1,625.61,-0.14324
1697.1,635.6,-0.10804
1697.1,645.6,-0.072833
1697.1,655.59,-0.037631
1697.1,665.58,-0.0024292
1697.1,675.58,0.032773
1697.1,685.57,0.067975
1697.1,695.57,0.10318
1697.1,705.56,0.12332
1697.1,715.55,0.14696
1697.1,725.55,0.1706
1697.1,735.54,0.19424
1697.1,745.53,0.21788
1697.1,755.53,0.23557
1697.1,765.52,0.25233
1697.1,775.52,0.26909
1697.1,785.51,0.28585
1697.1,795.5,0.30261
1697.1,805.5,0.31222
1697.1,815.49,0.31599
1697.1,825.48,0.31976
1697.1,835.48,0.32353
1697.1,845.47,0.32729
1697.1,855.47,0.32133
1697.1,865.46,0.32012
1697.1,875.45,0.31891
1697.1,885.45,0.3177
1697.1,895.44,0.31648
1697.1,905.43,0.3168
1697.1,915.43,0.31555
1697.1,925.42,0.31431
1697.1,935.42,0.31307
1697.1,945.41,0.31182
1697.1,955.4,0.29629
1697.1,965.4,0.28191
1697.1,975.39,0.26752
1697.1,985.38,0.25314
1697.1,995.38,0.23876
1697.1,1005.4,0.2008
1697.1,1015.4,0.14255
1697.1,1025.4,0.084301
1697.1,1035.4,0.026052
1697.1,1045.3,-0.032198
1697.1,1055.3,-0.045904
1697.1,1065.3,-0.025257
1697.1,1075.3,-0.0046093
1697.1,1085.3,0.016038
1697.1,1095.3,0.036686
1697.1,1105.3,0.036267
1697.1,1115.3,-0.021816
1697.1,1125.3,-0.079899
1697.1,1135.3,-0.13798
1697.1,1145.3,-0.19606
1697.1,1155.3,-0.18373
1697.1,1165.3,-0.12078
1697.1,1175.3,-0.057821
1697.1,1185.3,0.0051348
1697.1,1195.3,0.068091
1697.1,1205.2,0.11314
1697.1,1215.2,0.16052
1697.1,1225.2,0.20789
1697.1,1235.2,0.25527
1697.1,1245.2,0.30264
1697.1,1255.2,0.34122
1697.1,1265.2,0.37174
1697.1,1275.2,0.40226
1697.1,1285.2,0.43278
1697.1,1295.2,0.4633
1697.1,1305.2,0.38994
1697.1,1315.2,0.35607
1697.1,1325.2,0.32219
1697.1,1335.2,0.28831
1697.1,1345.2,0.25444
1697.1,1355.2,0.17554
1697.1,1365.1,-0.015834
1697.1,1375.1,-0.2072
1697.1,1385.1,-0.39858
1697.1,1395.1,-0.58995
1697.1,1405.1,-0.67901
1697.1,1415.1,-0.73828
1697.1,1425.1,-0.79755
1697.1,1435.1,-0.85682
1697.1,1445.1,-0.91608
1697.1,1455.1,-0.89185
1697.1,1465.1,-0.82383
1697.1,1475.1,0.0
1697.1,1485.1,0.0
1697.1,1495.1,0.0
1697.1,1505.1,0.0
1697.1,1515.1,0.0
1697.1,1525.0,0.0
1697.1,1535.0,0.0
1697.1,1545.0,0.0
1697.1,1555.0,0.0
1697.1,1565.0,0.0
1697.1,1575.0,0.0
1697.1,1585.0,0.0
1697.1,1595.0,0.0
1713.1,5.9969,-0.56251
1713.1,15.991,-0.56719
1713.1,25.984,-0.57186
1713.1,35.978,-0.57033
1713.1,45.972,-0.56815
1713.1,55.966,-0.56598
1713.1,65.959,-0.5638
1713.1,75.953,-0.56163
1713.1,85.947,-0.55946
1713.1,95.941,-0.55728
1713.1,105.93,-0.55633
1713.1,115.93,-0.55622
1713.1,125.92,-0.5561
1713.1,135.92,-0.55601
1713.1,145.91,-0.55592
1713.1,155.9,-0.55582
1713.1,165.9,-0.55573
1713.1,175.89,-0.55564
1713.1,185.88,-0.55554
1713.1,195.88,-0.55545
1713.1,205.87,-0.555
1713.1,215.87,-0.55429
1713.1,225.86,-0.55359
1713.1,235.85,-0.55342
1713.1,245.85,-0.55327
1713.1,255.84,-0.55312
1713.1,265.83,-0.55297
1713.1,275.83,-0.55282
1713.1,285.82,-0.55267
1713.1,295.82,-0.55252
1713.1,305.81,-0.54922
1713.1,315.8,-0.54363
1713.1,325.8,-0.53805
1713.1,335.79,-0.53548
1713.1,345.78,-0.53302
1713.1,355.78,-0.53057
1713.1,365.77,-0.52811
1713.1,375.77,-0.52566
1713.1,385.76,-0.5232
1713.1,395.75,-0.52074
1713.1,405.75,-0.51583
1713.1,415.74,-0.5091
1713.1,425.73,-0.50238
1713.1,435.73,-0.49165
1713.1,445.72,-0.48073
1713.1,455.72,-0.46982
1713.1,465.71,-0.4589
1713.1,475.7,-0.44799
1713.1,485.7,-0.43707
1713.1,495.69,-0.42616
1713.1,505.68,-0.41273
1713.1,515.68,-0.39739
1713.1,525.67,-0.38206
1713.1,535.67,-0.36603
1713.1,545.66,-0.34996
1713.1,555.65,-0.33389
1713.1,565.65,-0.31783
1713.1,575.64,-0.30176
1713.1,585.63,-0.28569
1713.1,595.63,-0.26962
1713.1,605.62,-0.24279
1713.1,615.62,-0.20759
1713.1,625.61,-0.17239
1713.1,635.6,-0.13718
1713.1,645.6,-0.10198
1713.1,655.59,-0.066781
1713.1,665.58,-0.031579
1713.1,675.58,-0.00092662
1713.1,685.57,0.0082916
1713.1,695.57,0.01751
1713.1,705.56,0.03475
1713.1,715.55,0.058389
1713.1,725.55,0.082027
1713.1,735.54,0.10567
1713.1,745.53,0.14708
1713.1,755.53,0.17612
1713.1,765.52,0.19288
1713.1,775.52,0.20963
1713.1,785.51,0.22639
1713.1,795.5,0.25983
1713.1,805.5,0.27702
1713.1,815.49,0.2792
1713.1,825.48,0.28297
1713.1,835.48,0.28674
1713.1,845.47,0.29051
1713.1,855.47,0.29155
1713.1,865.46,0.29034
1713.1,875.45,0.28913
1713.1,885.45,0.28791
1713.1,895.44,0.31022
1713.1,905.43,0.32157
1713.1,915.43,0.32033
1713.1,925.42,0.31908
1713.1,935.42,0.31784
1713.1,945.41,0.32092
1713.1,955.4,0.31491
1713.1,965.4,0.30053
1713.1,975.39,0.28615
1713.1,985.38,0.27177
1713.1,995.38,0.26276
1713.1,1005.4,0.25163
1713.1,1015.4,0.2277
1713.1,1025.4,0.16945
1713.1,1035.4,0.1112
1713.1,1045.3,0.052953
1713.1,1055.3,0.036866
1713.1,1065.3,0.057514
1713.1,1075.3,0.078161
1713.1,1085.3,0.098809
1713.1,1095.3,0.081883
1713.1,1105.3,0.039755
1713.1,1115.3,-0.018328
1713.1,1125.3,-0.076411
1713.1,1135.3,-0.13449
1713.1,1145.3,-0.17853
1713.1,1155.3,-0.16478
1713.1,1165.3,-0.10182
1713.1,1175.3,-0.038864
1713.1,1185.3,0.024092
1713.1,1195.3,0.034017
1713.1,1205.2,0.058607
1713.1,1215.2,0.10598
1713.1,1225.2,0.15336
1713.1,1235.2,0.20073
1713.1,1245.2,0.21406
1713.1,1255.2,0.23829
1713.1,1265.2,0.27671
1713.1,1275.2,0.30723
1713.1,1285.2,0.33775
1713.1,1295.2,0.36826
1713.1,1305.2,0.36538
1713.1,1315.2,0.3315
1713.1,1325.2,0.29762
1713.1,1335.2,0.26375
1713.1,1345.2,0.3195
1713.1,1355.2,0.25704
1713.1,1365.1,0.065668
1713.1,1375.1,-0.1257
1713.1,1385.1,-0.31707
1713.1,1395.1,-0.35912
1713.1,1405.1,-0.39423
1713.1,1415.1,-0.4535
1713.1,1425.1,-0.51276
1713.1,1435.1,-0.57203
1713.1,1445.1,-0.78252
1713.1,1455.1,-0.86755
1713.1,1465.1,-0.79952
1713.1,1475.1,-0.79716
1713.1,1485.1,-0.81295
1713.1,1495.1,0.0
1713.1,1505.1,0.0
1713.1,1515.1,0.0
1713.1,1525.0,0.0
1713.1,1535.0,0.0
1713.1,1545.0,0.0
1713.1,1555.0,0.0
1713.1,1565.0,0.0
1713.1,1575.0,0.0
1713.1,1585.0,0.0
1713.1,1595.0,0.0
1729.1,5.9969,-0.55382
1729.1,15.991,-0.5585
1729.1,25.984,-0.56317
1729.1,35.978,-0.56785
1729.1,45.972,-0.57253
1729.1,55.966,-0.5772
1729.1,65.959,-0.57685
1729.1,75.953,-0.57468
1729.1,85.947,-0.5725
1729.1,95.941,-0.57033
1729.1,105.93,-0.56938
1729.1,115.93,-0.56927
1729.1,125.92,-0.56915
1729.1,135.92,-0.56904
1729.1,145.91,-0.56893
1729.1,155.9,-0.56881
1729.1,165.9,-0.56871
1729.1,175.89,-0.56862
1729.1,185.88,-0.56853
1729.1,195.88,-0.56843
1729.1,205.87,-0.56798
1729.1,215.87,-0.56728
1729.1,225.86,-0.56658
1729.1,235.85,-0.56588
1729.1,245.85,-0.56517
1729.1,255.84,-0.56447
1729.1,265.83,-0.56419
1729.1,275.83,-0.56404
1729.1,285.82,-0.56389
1729.1,295.82,-0.56374
1729.1,305.81,-0.56043
1729.1,315.8,-0.55485
1729.1,325.8,-0.54927
1729.1,335.79,-0.54369
1729.1,345.78,-0.53811
1729.1,355.78,-0.53253
1729.1,365.77,-0.52932
1729.1,375.77,-0.52686
1729.1,385.76,-0.5244
1729.1,395.75,-0.52195
1729.1,405.75,-0.51704
1729.1,415.74,-0.51031
1729.1,425.73,-0.50358
1729.1,435.73,-0.49685
1729.1,445.72,-0.49013
1729.1,455.72,-0.4834
1729.1,465.71,-0.47353
1729.1,475.7,-0.46261
1729.1,485.7,-0.4517
1729.1,495.69,-0.44078
1729.1,505.68,-0.42736
1729.1,515.68,-0.41202
1729.1,525.67,-0.39669
1729.1,535.67,-0.38135
1729.1,545.66,-0.36602
1729.1,555.65,-0.35069
1729.1,565.65,-0.33481
1729.1,575.64,-0.31874
1729.1,585.63,-0.30267
1729.1,595.63,-0.2866
1729.1,605.62,-0.25977
1729.1,615.62,-0.22457
1729.1,625.61,-0.18937
1729.1,635.6,-0.15416
1729.1,645.6,-0.12884
1729.1,655.59,-0.11962
1729.1,665.58,-0.11041
1729.1,675.58,-0.10119
1729.1,685.57,-0.091969
1729.1,695.57,-0.082751
1729.1,705.56,-0.065511
1729.1,715.55,-0.041872
1729.1,725.55,-0.0086503
1729.1,735.54,0.035592
1729.1,745.53,0.079834
1729.1,755.53,0.10887
1729.1,765.52,0.12563
1729.1,775.52,0.15136
1729.1,785.51,0.18752
1729.1,795.5,0.22368
1729.1,805.5,0.24087
1729.1,815.49,0.24255
1729.1,825.48,0.24423
1729.1,835.48,0.24724
1729.1,845.47,0.25101
1729.1,855.47,0.25205
1729.1,865.46,0.25084
1729.1,875.45,0.26219
1729.1,885.45,0.28855
1729.1,895.44,0.31491
1729.1,905.43,0.32625
1729.1,915.43,0.32501
1729.1,925.42,0.32607
1729.1,935.42,0.32991
1729.1,945.41,0.33376
1729.1,955.4,0.32775
1729.1,965.4,0.31337
1729.1,975.39,0.30184
1729.1,985.38,0.2938
1729.1,995.38,0.28577
1729.1,1005.4,0.27464
1729.1,1015.4,0.26085
1729.1,1025.4,0.24706
1729.1,1035.4,0.20546
1729.1,1045.3,0.14721
1729.1,1055.3,0.13112
1729.1,1065.3,0.15177
1729.1,1075.3,0.15261
1729.1,1085.3,0.12856
1729.1,1095.3,0.10452
1729.1,1105.3,0.062388
1729.1,1115.3,0.0043051
1729.1,1125.3,-0.046397
1729.1,1135.3,-0.087711
1729.1,1145.3,-0.12902
1729.1,1155.3,-0.11527
1729.1,1165.3,-0.052313
1729.1,1175.3,-0.01713
1729.1,1185.3,-0.017727
1729.1,1195.3,-0.018324
1729.1,1205.2,0.0062654
1729.1,1215.2,0.053642
1729.1,1225.2,0.083248
1729.1,1235.2,0.089666
1729.1,1245.2,0.096085
1729.1,1255.2,0.12031
1729.1,1265.2,0.16086
1729.1,1275.2,0.20141
1729.1,1285.2,0.23584
1729.1,1295.2,0.26636
1729.1,1305.2,0.26347
1729.1,1315.2,0.22959
1729.1,1325.2,0.24217
1729.1,1335.2,0.31694
1729.1,1345.2,0.3917
1729.1,1355.2,0.32924
1729.1,1365.1,0.13787
1729.1,1375.1,0.023612
1729.1,1385.1,0.013914
1729.1,1395.1,0.0042157
1729.1,1405.1,-0.030888
1729.1,1415.1,-0.090157
1729.1,1425.1,-0.22724
1729.1,1435.1,-0.47119
1729.1,1445.1,-0.71514
1729.1,1455.1,-0.80017
1729.1,1465.1,-0.77811
1729.1,1475.1,-0.8092
1729.1,1485.1,-0.84028
1729.1,1495.1,-0.84747
1729.1,1505.1,0.0
1729.1,1515.1,0.0
1729.1,1525.0,0.0
1729.1,1535.0,0.0
1729.1,1545.0,0.0
1729.1,1555.0,0.0
1729.1,1565.0,0.0
1729.1,1575.0,0.0
1729.1,1585.0,0.0
1729.1,1595.0,0.0
1745.1,5.9969,-0.54513
1745.1,15.991,-0.54981
1745.1,25.984,-0.55448
1745.1,35.978,-0.55916
1745.1,45.972,-0.56384
1745.1,55.966,-0.56851
1745.1,65.959,-0.57319
1745.1,75.953,-0.57787
1745.1,85.947,-0.58254
1745.1,95.941,-0.58338
1745.1,105.93,-0.58243
1745.1,115.93,-0.58231
1745.1,125.92,-0.5822
1745.1,135.92,-0.58209
1745.1,145.91,-0.58197
1745.1,155.9,-0.58186
1745.1,165.9,-0.58175
1745.1,175.89,-0.58163
1745.1,185.88,-0.58152
1745.1,195.88,-0.58142
1745.1,205.87,-0.58097
1745.1,215.87,-0.58027
1745.1,225.86,-0.57956
1745.1,235.85,-0.57886
1745.1,245.85,-0.57816
1745.1,255.84,-0.57746
1745.1,265.83,-0.57675
1745.1,275.83,-0.57605
1745.1,285.82,-0.57535
1745.1,295.82,-0.57496
1745.1,305.81,-0.57165
1745.1,315.8,-0.56607
1745.1,325.8,-0.56049
1745.1,335.79,-0.55491
1745.1,345.78,-0.54933
1745.1,355.78,-0.54375
1745.1,365.77,-0.53817
1745.1,375.77,-0.53259
1745.1,385.76,-0.52701
1745.1,395.75,-0.52315
1745.1,405.75,-0.51824
1745.1,415.74,-0.51151
1745.1,425.73,-0.50479
1745.1,435.73,-0.49806
1745.1,445.72,-0.49133
1745.1,455.72,-0.4846
1745.1,465.71,-0.47788
1745.1,475.7,-0.47115
1745.1,485.7,-0.46442
1745.1,495.69,-0.45541
1745.1,505.68,-0.44198
1745.1,515.68,-0.42665
1745.1,525.67,-0.41131
1745.1,535.67,-0.39598
1745.1,545.66,-0.38065
1745.1,555.65,-0.36531
1745.1,565.65,-0.34998
1745.1,575.64,-0.33465
1745.1,585.63,-0.31931
1745.1,595.63,-0.30358
1745.1,605.62,-0.27675
1745.1,615.62,-0.25676
1745.1,625.61,-0.24754
1745.1,635.6,-0.23832
1745.1,645.6,-0.2291
1745.1,655.59,-0.21988
1745.1,665.58,-0.21067
1745.1,675.58,-0.20145
1745.1,685.57,-0.19223
1745.1,695.57,-0.18301
1745.1,705.56,-0.16438
1745.1,715.55,-0.12013
1745.1,725.55,-0.075892
1745.1,735.54,-0.03165
1745.1,745.53,0.012592
1745.1,755.53,0.042885
1745.1,765.52,0.079046
1745.1,775.52,0.11521
1745.1,785.51,0.15137
1745.1,795.5,0.18753
1745.1,805.5,0.20472
1745.1,815.49,0.2064
1745.1,825.48,0.20808
1745.1,835.48,0.20976
1745.1,845.47,0.21151
1745.1,855.47,0.21417
1745.1,865.46,0.24052
1745.1,875.45,0.26688
1745.1,885.45,0.29323
1745.1,895.44,0.31959
1745.1,905.43,0.33122
1745.1,915.43,0.33506
1745.1,925.42,0.33891
1745.1,935.42,0.34275
1745.1,945.41,0.34659
1745.1,955.4,0.34091
1745.1,965.4,0.33288
1745.1,975.39,0.32485
1745.1,985.38,0.31681
1745.1,995.38,0.30878
1745.1,1005.4,0.29765
1745.1,1015.4,0.28386
1745.1,1025.4,0.27007
1745.1,1035.4,0.25628
1745.1,1045.3,0.24147
1745.1,1055.3,0.22333
1745.1,1065.3,0.19929
1745.1,1075.3,0.17524
1745.1,1085.3,0.1512
1745.1,1095.3,0.12715
1745.1,1105.3,0.085737
1745.1,1115.3,0.044423
1745.1,1125.3,0.0031092
1745.1,1135.3,-0.038204
1745.1,1145.3,-0.079518
1745.1,1155.3,-0.068277
1745.1,1165.3,-0.068874
1745.1,1175.3,-0.069471
1745.1,1185.3,-0.070068
1745.1,1195.3,-0.070665
1745.1,1205.2,-0.047568
1745.1,1215.2,-0.041149
1745.1,1225.2,-0.034731
1745.1,1235.2,-0.028312
1745.1,1245.2,-0.021893
1745.1,1255.2,0.0023363
1745.1,1265.2,0.042883
1745.1,1275.2,0.08343
1745.1,1285.2,0.12398
1745.1,1295.2,0.16445
1745.1,1305.2,0.16484
1745.1,1315.2,0.2396
1745.1,1325.2,0.31437
1745.1,1335.2,0.38913
1745.1,1345.2,0.4639
1745.1,1355.2,0.40635
1745.1,1365.1,0.39665
1745.1,1375.1,0.38695
1745.1,1385.1,0.37725
1745.1,1395.1,0.36756
1745.1,1405.1,0.32803
1745.1,1415.1,0.084085
1745.1,1425.1,-0.15986
1745.1,1435.1,-0.40381
1745.1,1445.1,-0.64776
1745.1,1455.1,-0.75907
1745.1,1465.1,-0.79015
1745.1,1475.1,-0.82124
1745.1,1485.1,-0.85232
1745.1,1495.1,-0.88341
1745.1,1505.1,-0.88198
1745.1,1515.1,-0.86976
1745.1,1525.0,0.0
1745.1,1535.0,0.0
1745.1,1545.0,0.0
1745.1,1555.0,0.0
1745.1,1565.0,0.0
1745.1,1575.0,0.0
1745.1,1585.0,0.0
1745.1,1595.0,0.0
1761.1,5.9969,-0.55586
1761.1,15.991,-0.56054
1761.1,25.984,-0.56521
1761.1,35.978,-0.56989
1761.1,45.972,-0.57457
1761.1,55.966,-0.57924
1761.1,65.959,-0.58392
1761.1,75.953,-0.5886
1761.1,85.947,-0.58426
1761.1,95.941,-0.57767
1761.1,105.93,-0.57492
1761.1,115.93,-0.57481
1761.1,125.92,-0.5747
1761.1,135.92,-0.57459
1761.1,145.91,-0.57447
1761.1,155.9,-0.57436
1761.1,165.9,-0.57425
1761.1,175.89,-0.57413
1761.1,185.88,-0.57952
1761.1,195.88,-0.58614
1761.1,205.87,-0.58846
1761.1,215.87,-0.58776
1761.1,225.86,-0.58706
1761.1,235.85,-0.58636
1761.1,245.85,-0.58565
1761.1,255.84,-0.58495
1761.1,265.83,-0.58425
1761.1,275.83,-0.58355
1761.1,285.82,-0.58499
1761.1,295.82,-0.58693
1761.1,305.81,-0.5845
1761.1,315.8,-0.57892
1761.1,325.8,-0.57334
1761.1,335.79,-0.56776
1761.1,345.78,-0.56218
1761.1,355.78,-0.5566
1761.1,365.77,-0.55102
1761.1,375.77,-0.54544
1761.1,385.76,-0.54253
1761.1,395.75,-0.54028
1761.1,405.75,-0.53545
1761.1,415.74,-0.52873
1761.1,425.73,-0.522
1761.1,435.73,-0.51527
1761.1,445.72,-0.50855
1761.1,455.72,-0.50182
1761.1,465.71,-0.49509
1761.1,475.7,-0.48836
1761.1,485.7,-0.48606
1761.1,495.69,-0.48489
1761.1,505.68,-0.47567
1761.1,515.68,-0.46033
1761.1,525.67,-0.445
1761.1,535.67,-0.42967
1761.1,545.66,-0.41433
1761.1,555.65,-0.399
1761.1,565.65,-0.38366
1761.1,575.64,-0.36833
1761.1,585.63,-0.35507
1761.1,595.63,-0.34235
1761.1,605.62,-0.3316
1761.1,615.62,-0.32238
1761.1,625.61,-0.31317
1761.1,635.6,-0.30395
1761.1,645.6,-0.29473
1761.1,655.59,-0.28551
1761.1,665.58,-0.27629
1761.1,675.58,-0.26707
1761.1,685.57,-0.25575
1761.1,695.57,-0.24385
1761.1,705.56,-0.21396
1761.1,715.55,-0.16971
1761.1,725.55,-0.12547
1761.1,735.54,-0.08123
1761.1,745.53,-0.040619
1761.1,755.53,-0.0018201
1761.1,765.52,0.035821
1761.1,775.52,0.071982
1761.1,785.51,0.10814
1761.1,795.5,0.1443
1761.1,805.5,0.1615
1761.1,815.49,0.16318
1761.1,825.48,0.16486
1761.1,835.48,0.16654
1761.1,845.47,0.17199
1761.1,855.47,0.18975
1761.1,865.46,0.21611
1761.1,875.45,0.24246
1761.1,885.45,0.26882
1761.1,895.44,0.28656
1761.1,905.43,0.2947
1761.1,915.43,0.29855
1761.1,925.42,0.30239
1761.1,935.42,0.30624
1761.1,945.41,0.32753
1761.1,955.4,0.33719
1761.1,965.4,0.32915
1761.1,975.39,0.32112
1761.1,985.38,0.31308
1761.1,995.38,0.31046
1761.1,1005.4,0.30317
1761.1,1015.4,0.28938
1761.1,1025.4,0.27559
1761.1,1035.4,0.26181
1761.1,1045.3,0.26073
1761.1,1055.3,0.25059
1761.1,1065.3,0.22655
1761.1,1075.3,0.2025
1761.1,1085.3,0.17846
1761.1,1095.3,0.14906
1761.1,1105.3,0.11195
1761.1,1115.3,0.070634
1761.1,1125.3,0.029321
1761.1,1135.3,-0.011993
1761.1,1145.3,-0.047267
1761.1,1155.3,-0.062638
1761.1,1165.3,-0.063236
1761.1,1175.3,-0.063833
1761.1,1185.3,-0.06443
1761.1,1195.3,-0.07232
1761.1,1205.2,-0.074654
1761.1,1215.2,-0.068236
1761.1,1225.2,-0.061817
1761.1,1235.2,-0.055399
1761.1,1245.2,-0.040802
1761.1,1255.2,-0.010424
1761.1,1265.2,0.030123
1761.1,1275.2,0.070669
1761.1,1285.2,0.11122
1761.1,1295.2,0.098673
1761.1,1305.2,0.11659
1761.1,1315.2,0.19136
1761.1,1325.2,0.26612
1761.1,1335.2,0.34089
1761.1,1345.2,0.43302
1761.1,1355.2,0.47759
1761.1,1365.1,0.46789
1761.1,1375.1,0.45819
1761.1,1385.1,0.44849
1761.1,1395.1,0.45563
1761.1,1405.1,0.33898
1761.1,1415.1,0.095036
1761.1,1425.1,-0.14891
1761.1,1435.1,-0.39286
1761.1,1445.1,-0.46814
1761.1,1455.1,-0.60952
1761.1,1465.1,-0.80513
1761.1,1475.1,-0.83621
1761.1,1485.1,-0.8673
1761.1,1495.1,-0.89838
1761.1,1505.1,-0.90754
1761.1,1515.1,-0.89531
1761.1,1525.0,-0.86584
1761.1,1535.0,-0.85475
1761.1,1545.0,0.0
1761.1,1555.0,0.0
1761.1,1565.0,0.0
1761.1,1575.0,0.0
1761.1,1585.0,0.0
1761.1,1595.0,0.0
1777.1,5.9969,-0.57511
1777.1,15.991,-0.57978
1777.1,25.984,-0.58446
1777.1,35.978,-0.58914
1777.1,45.972,-0.59382
1777.1,55.966,-0.58753
1777.1,65.959,-0.58094
1777.1,75.953,-0.57434
1777.1,85.947,-0.56775
1777.1,95.941,-0.56116
1777.1,105.93,-0.55841
1777.1,115.93,-0.5583
1777.1,125.92,-0.55818
1777.1,135.92,-0.55807
1777.1,145.91,-0.5581
1777.1,155.9,-0.56472
1777.1,165.9,-0.57135
1777.1,175.89,-0.57798
1777.1,185.88,-0.5846
1777.1,195.88,-0.59123
1777.1,205.87,-0.59355
1777.1,215.87,-0.59285
1777.1,225.86,-0.59215
1777.1,235.85,-0.59144
1777.1,245.85,-0.59078
1777.1,255.84,-0.59272
1777.1,265.83,-0.59466
1777.1,275.83,-0.59661
1777.1,285.82,-0.59855
1777.1,295.82,-0.60049
1777.1,305.81,-0.59806
1777.1,315.8,-0.59248
1777.1,325.8,-0.5869
1777.1,335.79,-0.58132
1777.1,345.78,-0.57577
1777.1,355.78,-0.57352
1777.1,365.77,-0.57127
1777.1,375.77,-0.56902
1777.1,385.76,-0.56676
1777.1,395.75,-0.56451
1777.1,405.75,-0.55969
1777.1,415.74,-0.55296
1777.1,425.73,-0.54623
1777.1,435.73,-0.53951
1777.1,445.72,-0.53279
1777.1,455.72,-0.53162
1777.1,465.71,-0.53045
1777.1,475.7,-0.52928
1777.1,485.7,-0.52811
1777.1,495.69,-0.52694
1777.1,505.68,-0.51771
1777.1,515.68,-0.50238
1777.1,525.67,-0.48705
1777.1,535.67,-0.47171
1777.1,545.66,-0.45638
1777.1,555.65,-0.44365
1777.1,565.65,-0.43093
1777.1,575.64,-0.41822
1777.1,585.63,-0.4055
1777.1,595.63,-0.39279
1777.1,605.62,-0.38204
1777.1,615.62,-0.37282
1777.1,625.61,-0.3636
1777.1,635.6,-0.35438
1777.1,645.6,-0.34516
1777.1,655.59,-0.33329
1777.1,665.58,-0.32139
1777.1,675.58,-0.30949
1777.1,685.57,-0.29759
1777.1,695.57,-0.28568
1777.1,705.56,-0.25579
1777.1,715.55,-0.21155
1777.1,725.55,-0.16877
1777.1,735.54,-0.12998
1777.1,745.53,-0.091176
1777.1,755.53,-0.052377
1777.1,765.52,-0.013577
1777.1,775.52,0.025222
1777.1,785.51,0.061814
1777.1,795.5,0.097975
1777.1,805.5,0.11517
1777.1,815.49,0.11685
1777.1,825.48,0.12003
1777.1,835.48,0.12742
1777.1,845.47,0.13481
1777.1,855.47,0.15257
1777.1,865.46,0.17893
1777.1,875.45,0.20187
1777.1,885.45,0.21514
1777.1,895.44,0.2284
1777.1,905.43,0.23655
1777.1,915.43,0.24039
1777.1,925.42,0.25109
1777.1,935.42,0.28158
1777.1,945.41,0.31207
1777.1,955.4,0.32173
1777.1,965.4,0.3137
1777.1,975.39,0.30778
1777.1,985.38,0.30805
1777.1,995.38,0.30832
1777.1,1005.4,0.30103
1777.1,1015.4,0.28724
1777.1,1025.4,0.27837
1777.1,1035.4,0.2842
1777.1,1045.3,0.29002
1777.1,1055.3,0.27989
1777.1,1065.3,0.25584
1777.1,1075.3,0.22974
1777.1,1085.3,0.19739
1777.1,1095.3,0.16505
1777.1,1105.3,0.12794
1777.1,1115.3,0.086629
1777.1,1125.3,0.047617
1777.1,1135.3,0.015709
1777.1,1145.3,-0.016199
1777.1,1155.3,-0.031571
1777.1,1165.3,-0.032168
1777.1,1175.3,-0.035522
1777.1,1185.3,-0.047532
1777.1,1195.3,-0.059542
1777.1,1205.2,-0.061876
1777.1,1215.2,-0.055458
