#: table_doi: 10.17182/hepdata.90835.v1/t80
#: name: T1tttt efficiency
#: description: The efficiency times acceptance of the SMS models for T1tttt as function of the gluino and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t1tttt_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> TQ TQBAR NEUTRALINO1
#: Efficiency,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1779.6,755.53,0.19069
1779.6,765.52,0.19044
1779.6,775.52,0.1902
1779.6,785.51,0.18983
1779.6,795.5,0.18936
1779.6,805.5,0.18876
1779.6,815.49,0.18806
1779.6,825.48,0.18733
1779.6,835.48,0.18656
1779.6,845.47,0.18579
1779.6,855.47,0.1851
1779.6,865.46,0.18447
1779.6,875.45,0.18387
1779.6,885.45,0.1833
1779.6,895.44,0.18273
1779.6,905.43,0.18191
1779.6,915.43,0.1809
1779.6,925.42,0.17955
1779.6,935.42,0.17789
1779.6,945.41,0.17622
1779.6,955.4,0.17498
1779.6,965.4,0.17409
1779.6,975.39,0.1732
1779.6,985.38,0.17217
1779.6,995.38,0.17102
1779.6,1005.4,0.16925
1779.6,1015.4,0.16696
1779.6,1025.4,0.16517
1779.6,1035.4,0.1639
1779.6,1045.3,0.16264
1779.6,1055.3,0.16111
1779.6,1065.3,0.15936
1779.6,1075.3,0.1576
1779.6,1085.3,0.15557
1779.6,1095.3,0.15333
1779.6,1105.3,0.15072
1779.6,1115.3,0.14778
1779.6,1125.3,0.14516
1779.6,1135.3,0.14288
1779.6,1145.3,0.14059
1779.6,1155.3,0.13758
1779.6,1165.3,0.13394
1779.6,1175.3,0.13063
1779.6,1185.3,0.12767
1779.6,1195.3,0.12471
1779.6,1205.2,0.12032
1779.6,1215.2,0.11465
1779.6,1225.2,0.11003
1779.6,1235.2,0.10653
1779.6,1245.2,0.10304
1779.6,1255.2,0.098373
1779.6,1265.2,0.092638
1779.6,1275.2,0.087075
1779.6,1285.2,0.081697
1779.6,1295.2,0.076319
1779.6,1305.2,0.070464
1779.6,1315.2,0.064167
1779.6,1325.2,0.057869
1779.6,1335.2,0.05221
1779.6,1345.2,0.04706
1779.6,1355.2,0.043376
1779.6,1365.1,0.041068
1779.6,1375.1,0.037435
1779.6,1385.1,0.032337
1779.6,1395.1,0.02724
1779.6,1405.1,0.025135
1779.6,1415.1,0.025878
1779.6,1425.1,0.025266
1779.6,1435.1,0.023138
1779.6,1445.1,0.02101
1779.6,1455.1,0.020028
1779.6,1465.1,0.02015
1779.6,1475.1,0.020459
1779.6,1485.1,0.020981
1779.6,1495.1,0.021503
1779.6,1505.1,0.021668
1779.6,1515.1,0.021631
1779.6,1525.0,0.021751
1779.6,1535.0,0.02187
1779.6,1545.0,0.021956
1779.6,1555.0,0.0
1779.6,1565.0,0.0
1779.6,1575.0,0.0
1779.6,1585.0,0.0
1779.6,1595.0,0.0
1794.1,5.9969,0.19032
1794.1,15.991,0.19064
1794.1,25.984,0.19095
1794.1,35.978,0.19127
1794.1,45.972,0.19159
1794.1,55.966,0.19191
1794.1,65.959,0.19222
1794.1,75.953,0.19254
1794.1,85.947,0.19286
1794.1,95.941,0.19328
1794.1,105.93,0.19354
1794.1,115.93,0.19367
1794.1,125.92,0.1938
1794.1,135.92,0.19392
1794.1,145.91,0.19405
1794.1,155.9,0.19418
1794.1,165.9,0.19431
1794.1,175.89,0.19444
1794.1,185.88,0.19457
1794.1,195.88,0.19469
1794.1,205.87,0.19484
1794.1,215.87,0.19501
1794.1,225.86,0.19518
1794.1,235.85,0.19536
1794.1,245.85,0.19553
1794.1,255.84,0.1957
1794.1,265.83,0.19588
1794.1,275.83,0.19605
1794.1,285.82,0.19622
1794.1,295.82,0.19647
1794.1,305.81,0.19659
1794.1,315.8,0.19661
1794.1,325.8,0.19663
1794.1,335.79,0.19665
1794.1,345.78,0.19667
1794.1,355.78,0.19668
1794.1,365.77,0.1967
1794.1,375.77,0.19672
1794.1,385.76,0.19674
1794.1,395.75,0.19677
1794.1,405.75,0.19681
1794.1,415.74,0.19684
1794.1,425.73,0.19687
1794.1,435.73,0.1969
1794.1,445.72,0.19693
1794.1,455.72,0.19696
1794.1,465.71,0.19699
1794.1,475.7,0.19702
1794.1,485.7,0.19705
1794.1,495.69,0.1972
1794.1,505.68,0.19712
1794.1,515.68,0.19684
1794.1,525.67,0.19656
1794.1,535.67,0.19628
1794.1,545.66,0.19599
1794.1,555.65,0.19571
1794.1,565.65,0.19543
1794.1,575.64,0.19515
1794.1,585.63,0.19487
1794.1,595.63,0.19469
1794.1,605.62,0.1946
1794.1,615.62,0.19456
1794.1,625.61,0.19451
1794.1,635.6,0.19447
1794.1,645.6,0.19442
1794.1,655.59,0.19438
1794.1,665.58,0.19433
1794.1,675.58,0.19429
1794.1,685.57,0.19424
1794.1,695.57,0.19409
1794.1,705.56,0.19346
1794.1,715.55,0.19319
1794.1,725.55,0.19294
1794.1,735.54,0.1927
1794.1,745.53,0.19246
1794.1,755.53,0.19222
1794.1,765.52,0.19198
1794.1,775.52,0.19174
1794.1,785.51,0.19149
1794.1,795.5,0.19122
1794.1,805.5,0.19062
1794.1,815.49,0.18986
1794.1,825.48,0.18909
1794.1,835.48,0.18832
1794.1,845.47,0.18755
1794.1,855.47,0.18686
1794.1,865.46,0.18628
1794.1,875.45,0.18571
1794.1,885.45,0.18514
1794.1,895.44,0.18457
1794.1,905.43,0.18375
1794.1,915.43,0.18212
1794.1,925.42,0.18045
1794.1,935.42,0.17879
1794.1,945.41,0.17712
1794.1,955.4,0.17588
1794.1,965.4,0.17499
1794.1,975.39,0.17411
1794.1,985.38,0.17322
1794.1,995.38,0.1723
1794.1,1005.4,0.17054
1794.1,1015.4,0.16921
1794.1,1025.4,0.16794
1794.1,1035.4,0.16667
1794.1,1045.3,0.16541
1794.1,1055.3,0.16388
1794.1,1065.3,0.16213
1794.1,1075.3,0.16038
1794.1,1085.3,0.15862
1794.1,1095.3,0.15681
1794.1,1105.3,0.1542
1794.1,1115.3,0.15187
1794.1,1125.3,0.14958
1794.1,1135.3,0.14729
1794.1,1145.3,0.145
1794.1,1155.3,0.142
1794.1,1165.3,0.13899
1794.1,1175.3,0.13603
1794.1,1185.3,0.13307
1794.1,1195.3,0.13011
1794.1,1205.2,0.12572
1794.1,1215.2,0.12208
1794.1,1225.2,0.11858
1794.1,1235.2,0.11508
1794.1,1245.2,0.11159
1794.1,1255.2,0.10692
1794.1,1265.2,0.10152
1794.1,1275.2,0.096142
1794.1,1285.2,0.090765
1794.1,1295.2,0.085387
1794.1,1305.2,0.079532
1794.1,1315.2,0.073234
1794.1,1325.2,0.066937
1794.1,1335.2,0.060639
1794.1,1345.2,0.054465
1794.1,1355.2,0.050781
1794.1,1365.1,0.045897
1794.1,1375.1,0.0408
1794.1,1385.1,0.035702
1794.1,1395.1,0.030604
1794.1,1405.1,0.028499
1794.1,1415.1,0.026601
1794.1,1425.1,0.024473
1794.1,1435.1,0.022344
1794.1,1445.1,0.020216
1794.1,1455.1,0.019234
1794.1,1465.1,0.019723
1794.1,1475.1,0.020245
1794.1,1485.1,0.020766
1794.1,1495.1,0.021288
1794.1,1505.1,0.021517
1794.1,1515.1,0.021636
1794.1,1525.0,0.021756
1794.1,1535.0,0.021875
1794.1,1545.0,0.021995
1794.1,1555.0,0.022062
1794.1,1565.0,0.022116
1794.1,1575.0,0.0
1794.1,1585.0,0.0
1794.1,1595.0,0.0
1808.6,5.9969,0.19139
1808.6,15.991,0.19171
1808.6,25.984,0.19203
1808.6,35.978,0.19234
1808.6,45.972,0.19266
1808.6,55.966,0.19298
1808.6,65.959,0.1933
1808.6,75.953,0.19361
1808.6,85.947,0.19387
1808.6,95.941,0.19399
1808.6,105.93,0.19411
1808.6,115.93,0.19424
1808.6,125.92,0.19437
1808.6,135.92,0.1945
1808.6,145.91,0.19463
1808.6,155.9,0.19476
1808.6,165.9,0.19489
1808.6,175.89,0.19502
1808.6,185.88,0.19516
1808.6,195.88,0.19533
1808.6,205.87,0.1955
1808.6,215.87,0.19567
1808.6,225.86,0.19584
1808.6,235.85,0.19602
1808.6,245.85,0.19619
1808.6,255.84,0.19636
1808.6,265.83,0.19654
1808.6,275.83,0.19671
1808.6,285.82,0.19691
1808.6,295.82,0.19719
1808.6,305.81,0.19731
1808.6,315.8,0.19733
1808.6,325.8,0.19735
1808.6,335.79,0.19737
1808.6,345.78,0.19739
1808.6,355.78,0.1974
1808.6,365.77,0.19742
1808.6,375.77,0.19744
1808.6,385.76,0.19745
1808.6,395.75,0.19744
1808.6,405.75,0.19746
1808.6,415.74,0.19749
1808.6,425.73,0.19752
1808.6,435.73,0.19755
1808.6,445.72,0.19758
1808.6,455.72,0.19761
1808.6,465.71,0.19764
1808.6,475.7,0.19767
1808.6,485.7,0.19774
1808.6,495.69,0.1979
1808.6,505.68,0.19781
1808.6,515.68,0.19753
1808.6,525.67,0.19725
1808.6,535.67,0.19696
1808.6,545.66,0.19668
1808.6,555.65,0.1964
1808.6,565.65,0.19612
1808.6,575.64,0.19584
1808.6,585.63,0.19565
1808.6,595.63,0.19573
1808.6,605.62,0.19574
1808.6,615.62,0.19569
1808.6,625.61,0.19565
1808.6,635.6,0.19561
1808.6,645.6,0.19556
1808.6,655.59,0.19552
1808.6,665.58,0.19547
1808.6,675.58,0.19543
1808.6,685.57,0.19517
1808.6,695.57,0.19432
1808.6,705.56,0.19381
1808.6,715.55,0.19357
1808.6,725.55,0.19333
1808.6,735.54,0.19309
1808.6,745.53,0.19285
1808.6,755.53,0.1926
1808.6,765.52,0.19236
1808.6,775.52,0.19212
1808.6,785.51,0.19203
1808.6,795.5,0.19235
1808.6,805.5,0.19207
1808.6,815.49,0.1913
1808.6,825.48,0.19053
1808.6,835.48,0.18976
1808.6,845.47,0.18909
1808.6,855.47,0.18855
1808.6,865.46,0.18798
1808.6,875.45,0.18741
1808.6,885.45,0.18684
1808.6,895.44,0.18612
1808.6,905.43,0.18478
1808.6,915.43,0.18311
1808.6,925.42,0.18145
1808.6,935.42,0.17978
1808.6,945.41,0.1785
1808.6,955.4,0.1777
1808.6,965.4,0.17682
1808.6,975.39,0.17593
1808.6,985.38,0.17504
1808.6,995.38,0.17397
1808.6,1005.4,0.17267
1808.6,1015.4,0.1714
1808.6,1025.4,0.17013
1808.6,1035.4,0.16887
1808.6,1045.3,0.16796
1808.6,1055.3,0.16686
1808.6,1065.3,0.16511
1808.6,1075.3,0.16335
1808.6,1085.3,0.1616
1808.6,1095.3,0.15996
1808.6,1105.3,0.15806
1808.6,1115.3,0.15577
1808.6,1125.3,0.15348
1808.6,1135.3,0.15119
1808.6,1145.3,0.14885
1808.6,1155.3,0.14614
1808.6,1165.3,0.14318
1808.6,1175.3,0.14022
1808.6,1185.3,0.13725
1808.6,1195.3,0.1347
1808.6,1205.2,0.13196
1808.6,1215.2,0.12847
1808.6,1225.2,0.12497
1808.6,1235.2,0.12148
1808.6,1245.2,0.11818
1808.6,1255.2,0.11396
1808.6,1265.2,0.10858
1808.6,1275.2,0.1032
1808.6,1285.2,0.097824
1808.6,1295.2,0.093081
1808.6,1305.2,0.088042
1808.6,1315.2,0.081745
1808.6,1325.2,0.075447
1808.6,1335.2,0.069149
1808.6,1345.2,0.063122
1808.6,1355.2,0.057795
1808.6,1365.1,0.052697
1808.6,1375.1,0.047599
1808.6,1385.1,0.042501
1808.6,1395.1,0.037197
1808.6,1405.1,0.033349
1808.6,1415.1,0.031221
1808.6,1425.1,0.029093
1808.6,1435.1,0.026964
1808.6,1445.1,0.023504
1808.6,1455.1,0.020935
1808.6,1465.1,0.021457
1808.6,1475.1,0.021979
1808.6,1485.1,0.022501
1808.6,1495.1,0.021953
1808.6,1505.1,0.020812
1808.6,1515.1,0.020931
1808.6,1525.0,0.021051
1808.6,1535.0,0.021171
1808.6,1545.0,0.021516
1808.6,1555.0,0.021914
1808.6,1565.0,0.021968
1808.6,1575.0,0.02203
1808.6,1585.0,0.0
1808.6,1595.0,0.0
1823.0,5.9969,0.19212
1823.0,15.991,0.19243
1823.0,25.984,0.19275
1823.0,35.978,0.19307
1823.0,45.972,0.19338
1823.0,55.966,0.19367
1823.0,65.959,0.19379
1823.0,75.953,0.1939
1823.0,85.947,0.19402
1823.0,95.941,0.19413
1823.0,105.93,0.19426
1823.0,115.93,0.19439
1823.0,125.92,0.19451
1823.0,135.92,0.19464
1823.0,145.91,0.19477
1823.0,155.9,0.19491
1823.0,165.9,0.19508
1823.0,175.89,0.19525
1823.0,185.88,0.19542
1823.0,195.88,0.19558
1823.0,205.87,0.19576
1823.0,215.87,0.19593
1823.0,225.86,0.1961
1823.0,235.85,0.19628
1823.0,245.85,0.19645
1823.0,255.84,0.19664
1823.0,265.83,0.19692
1823.0,275.83,0.19719
1823.0,285.82,0.19747
1823.0,295.82,0.19774
1823.0,305.81,0.19787
1823.0,315.8,0.19789
1823.0,325.8,0.19791
1823.0,335.79,0.19792
1823.0,345.78,0.19794
1823.0,355.78,0.19795
1823.0,365.77,0.19795
1823.0,375.77,0.19794
1823.0,385.76,0.19793
1823.0,395.75,0.19792
1823.0,405.75,0.19794
1823.0,415.74,0.19797
1823.0,425.73,0.198
1823.0,435.73,0.19803
1823.0,445.72,0.19806
1823.0,455.72,0.19811
1823.0,465.71,0.19828
1823.0,475.7,0.19844
1823.0,485.7,0.1986
1823.0,495.69,0.19877
1823.0,505.68,0.19868
1823.0,515.68,0.19839
1823.0,525.67,0.19811
1823.0,535.67,0.19783
1823.0,545.66,0.19755
1823.0,555.65,0.19733
1823.0,565.65,0.1974
1823.0,575.64,0.19748
1823.0,585.63,0.19756
1823.0,595.63,0.19764
1823.0,605.62,0.19765
1823.0,615.62,0.1976
1823.0,625.61,0.19756
1823.0,635.6,0.19751
1823.0,645.6,0.19747
1823.0,655.59,0.19729
1823.0,665.58,0.19645
1823.0,675.58,0.1956
1823.0,685.57,0.19476
1823.0,695.57,0.19391
1823.0,705.56,0.1934
1823.0,715.55,0.19316
1823.0,725.55,0.19292
1823.0,735.54,0.19268
1823.0,745.53,0.19244
1823.0,755.53,0.19228
1823.0,765.52,0.1926
1823.0,775.52,0.19292
1823.0,785.51,0.19324
1823.0,795.5,0.19356
1823.0,805.5,0.19328
1823.0,815.49,0.19251
1823.0,825.48,0.19174
1823.0,835.48,0.1912
1823.0,845.47,0.19069
1823.0,855.47,0.19015
1823.0,865.46,0.18958
1823.0,875.45,0.18901
1823.0,885.45,0.18812
1823.0,895.44,0.18717
1823.0,905.43,0.18584
1823.0,915.43,0.18417
1823.0,925.42,0.18251
1823.0,935.42,0.18166
1823.0,945.41,0.18096
1823.0,955.4,0.18016
1823.0,965.4,0.17927
1823.0,975.39,0.17839
1823.0,985.38,0.17711
1823.0,995.38,0.17576
1823.0,1005.4,0.17446
1823.0,1015.4,0.17319
1823.0,1025.4,0.17192
1823.0,1035.4,0.17143
1823.0,1045.3,0.17108
1823.0,1055.3,0.16998
1823.0,1065.3,0.16823
1823.0,1075.3,0.16648
1823.0,1085.3,0.16497
1823.0,1095.3,0.1635
1823.0,1105.3,0.1616
1823.0,1115.3,0.15931
1823.0,1125.3,0.15702
1823.0,1135.3,0.15462
1823.0,1145.3,0.15219
1823.0,1155.3,0.14949
1823.0,1165.3,0.14652
1823.0,1175.3,0.14356
1823.0,1185.3,0.14149
1823.0,1195.3,0.1396
1823.0,1205.2,0.13686
1823.0,1215.2,0.13336
1823.0,1225.2,0.12987
1823.0,1235.2,0.12681
1823.0,1245.2,0.12385
1823.0,1255.2,0.11963
1823.0,1265.2,0.11425
1823.0,1275.2,0.10887
1823.0,1285.2,0.10489
1823.0,1295.2,0.10121
1823.0,1305.2,0.096167
1823.0,1315.2,0.089869
1823.0,1325.2,0.083572
1823.0,1335.2,0.07787
1823.0,1345.2,0.072299
1823.0,1355.2,0.066972
1823.0,1365.1,0.061874
1823.0,1375.1,0.056776
1823.0,1385.1,0.051222
1823.0,1395.1,0.045565
1823.0,1405.1,0.041717
1823.0,1415.1,0.039589
1823.0,1425.1,0.037461
1823.0,1435.1,0.032364
1823.0,1445.1,0.026588
1823.0,1455.1,0.024019
1823.0,1465.1,0.024541
1823.0,1475.1,0.025063
1823.0,1485.1,0.02319
1823.0,1495.1,0.020756
1823.0,1505.1,0.019615
1823.0,1515.1,0.019735
1823.0,1525.0,0.019854
1823.0,1535.0,0.020481
1823.0,1545.0,0.021229
1823.0,1555.0,0.021628
1823.0,1565.0,0.021684
1823.0,1575.0,0.021758
1823.0,1585.0,0.021831
1823.0,1595.0,0.0
1837.5,5.9969,0.19284
1837.5,15.991,0.19316
1837.5,25.984,0.19347
1837.5,35.978,0.19358
1837.5,45.972,0.1937
1837.5,55.966,0.19382
1837.5,65.959,0.19393
1837.5,75.953,0.19405
1837.5,85.947,0.19416
1837.5,95.941,0.19428
1837.5,105.93,0.1944
1837.5,115.93,0.19453
1837.5,125.92,0.19466
1837.5,135.92,0.19483
1837.5,145.91,0.195
1837.5,155.9,0.19517
1837.5,165.9,0.19534
1837.5,175.89,0.19551
1837.5,185.88,0.19567
1837.5,195.88,0.19584
1837.5,205.87,0.19601
1837.5,215.87,0.19619
1837.5,225.86,0.19637
1837.5,235.85,0.19665
1837.5,245.85,0.19692
1837.5,255.84,0.1972
1837.5,265.83,0.19747
1837.5,275.83,0.19775
1837.5,285.82,0.19802
1837.5,295.82,0.1983
1837.5,305.81,0.19843
1837.5,315.8,0.19844
1837.5,325.8,0.19846
1837.5,335.79,0.19845
1837.5,345.78,0.19844
1837.5,355.78,0.19844
1837.5,365.77,0.19843
1837.5,375.77,0.19842
1837.5,385.76,0.19841
1837.5,395.75,0.19841
1837.5,405.75,0.19842
1837.5,415.74,0.19845
1837.5,425.73,0.19849
1837.5,435.73,0.19865
1837.5,445.72,0.19882
1837.5,455.72,0.19898
1837.5,465.71,0.19914
1837.5,475.7,0.19931
1837.5,485.7,0.19947
1837.5,495.69,0.19963
1837.5,505.68,0.19954
1837.5,515.68,0.19926
1837.5,525.67,0.199
1837.5,535.67,0.19908
1837.5,545.66,0.19916
1837.5,555.65,0.19923
1837.5,565.65,0.19931
1837.5,575.64,0.19939
1837.5,585.63,0.19947
1837.5,595.63,0.19954
1837.5,605.62,0.19955
1837.5,615.62,0.19951
1837.5,625.61,0.19941
1837.5,635.6,0.19857
1837.5,645.6,0.19773
1837.5,655.59,0.19688
1837.5,665.58,0.19604
1837.5,675.58,0.19519
1837.5,685.57,0.19435
1837.5,695.57,0.1935
1837.5,705.56,0.19299
1837.5,715.55,0.19275
1837.5,725.55,0.19254
1837.5,735.54,0.19286
1837.5,745.53,0.19318
1837.5,755.53,0.1935
1837.5,765.52,0.19382
1837.5,775.52,0.19414
1837.5,785.51,0.19446
1837.5,795.5,0.19478
1837.5,805.5,0.1945
1837.5,815.49,0.19381
1837.5,825.48,0.1933
1837.5,835.48,0.19279
1837.5,845.47,0.19229
1837.5,855.47,0.19175
1837.5,865.46,0.19106
1837.5,875.45,0.19012
1837.5,885.45,0.18918
1837.5,895.44,0.18823
1837.5,905.43,0.1869
1837.5,915.43,0.18551
1837.5,925.42,0.18482
1837.5,935.42,0.18412
1837.5,945.41,0.18342
1837.5,955.4,0.18262
1837.5,965.4,0.1816
1837.5,975.39,0.18025
1837.5,985.38,0.1789
1837.5,995.38,0.17755
1837.5,1005.4,0.17625
1837.5,1015.4,0.17524
1837.5,1025.4,0.1749
1837.5,1035.4,0.17455
1837.5,1045.3,0.1742
1837.5,1055.3,0.1731
1837.5,1065.3,0.17143
1837.5,1075.3,0.16997
1837.5,1085.3,0.16851
1837.5,1095.3,0.16704
1837.5,1105.3,0.16514
1837.5,1115.3,0.16281
1837.5,1125.3,0.16039
1837.5,1135.3,0.15796
1837.5,1145.3,0.15554
1837.5,1155.3,0.15283
1837.5,1165.3,0.15017
1837.5,1175.3,0.14827
1837.5,1185.3,0.14638
1837.5,1195.3,0.14449
1837.5,1205.2,0.14176
1837.5,1215.2,0.13841
1837.5,1225.2,0.13544
1837.5,1235.2,0.13248
1837.5,1245.2,0.12952
1837.5,1255.2,0.1253
1837.5,1265.2,0.12038
1837.5,1275.2,0.1167
1837.5,1285.2,0.11301
1837.5,1295.2,0.10933
1837.5,1305.2,0.10429
1837.5,1315.2,0.098189
1837.5,1325.2,0.092618
1837.5,1335.2,0.087047
1837.5,1345.2,0.081476
1837.5,1355.2,0.076149
1837.5,1365.1,0.070903
1837.5,1375.1,0.065247
1837.5,1385.1,0.05959
1837.5,1395.1,0.053933
1837.5,1405.1,0.050085
1837.5,1415.1,0.047002
1837.5,1425.1,0.041225
1837.5,1435.1,0.035448
1837.5,1445.1,0.029671
1837.5,1455.1,0.027103
1837.5,1465.1,0.02686
1837.5,1475.1,0.024427
1837.5,1485.1,0.021993
1837.5,1495.1,0.01956
1837.5,1505.1,0.018419
1837.5,1515.1,0.018699
1837.5,1525.0,0.019447
1837.5,1535.0,0.020194
1837.5,1545.0,0.020942
1837.5,1555.0,0.021341
1837.5,1565.0,0.021412
1837.5,1575.0,0.021485
1837.5,1585.0,0.021558
1837.5,1595.0,0.0
1852.0,5.9969,0.19345
1852.0,15.991,0.19356
1852.0,25.984,0.19368
1852.0,35.978,0.19379
1852.0,45.972,0.19391
1852.0,55.966,0.19402
1852.0,65.959,0.19414
1852.0,75.953,0.19426
1852.0,85.947,0.19437
1852.0,95.941,0.19449
1852.0,105.93,0.1945
1852.0,115.93,0.19467
1852.0,125.92,0.19484
1852.0,135.92,0.19501
1852.0,145.91,0.19518
1852.0,155.9,0.19534
1852.0,165.9,0.19551
1852.0,175.89,0.19568
1852.0,185.88,0.19585
1852.0,195.88,0.19602
1852.0,205.87,0.19624
1852.0,215.87,0.19651
1852.0,225.86,0.19679
1852.0,235.85,0.19706
1852.0,245.85,0.19734
1852.0,255.84,0.19762
1852.0,265.83,0.19789
1852.0,275.83,0.19817
1852.0,285.82,0.19844
1852.0,295.82,0.19872
1852.0,305.81,0.19906
1852.0,315.8,0.19905
1852.0,325.8,0.19905
1852.0,335.79,0.19904
1852.0,345.78,0.19903
1852.0,355.78,0.19902
1852.0,365.77,0.19902
1852.0,375.77,0.19901
1852.0,385.76,0.199
1852.0,395.75,0.19899
1852.0,405.75,0.19912
1852.0,415.74,0.19929
1852.0,425.73,0.19945
1852.0,435.73,0.19961
1852.0,445.72,0.19978
1852.0,455.72,0.19994
1852.0,465.71,0.2001
1852.0,475.7,0.20026
1852.0,485.7,0.20043
1852.0,495.69,0.20059
1852.0,505.68,0.2007
1852.0,515.68,0.20078
1852.0,525.67,0.20086
1852.0,535.67,0.20094
1852.0,545.66,0.20101
1852.0,555.65,0.20109
1852.0,565.65,0.20117
1852.0,575.64,0.20125
1852.0,585.63,0.20132
1852.0,595.63,0.2014
1852.0,605.62,0.20067
1852.0,615.62,0.19983
1852.0,625.61,0.19898
1852.0,635.6,0.19814
1852.0,645.6,0.19729
1852.0,655.59,0.19645
1852.0,665.58,0.1956
1852.0,675.58,0.19476
1852.0,685.57,0.19391
1852.0,695.57,0.19307
1852.0,705.56,0.19299
1852.0,715.55,0.19331
1852.0,725.55,0.19363
1852.0,735.54,0.19395
1852.0,745.53,0.19427
1852.0,755.53,0.19459
1852.0,765.52,0.19491
1852.0,775.52,0.19523
1852.0,785.51,0.19555
1852.0,795.5,0.19587
1852.0,805.5,0.19574
1852.0,815.49,0.19523
1852.0,825.48,0.19472
1852.0,835.48,0.19422
1852.0,845.47,0.19371
1852.0,855.47,0.19317
1852.0,865.46,0.19222
1852.0,875.45,0.19128
1852.0,885.45,0.19034
1852.0,895.44,0.18939
1852.0,905.43,0.18858
1852.0,915.43,0.18788
1852.0,925.42,0.18719
1852.0,935.42,0.18649
1852.0,945.41,0.18579
1852.0,955.4,0.18491
1852.0,965.4,0.18356
1852.0,975.39,0.18221
1852.0,985.38,0.18086
1852.0,995.38,0.17951
1852.0,1005.4,0.1787
1852.0,1015.4,0.17835
1852.0,1025.4,0.17801
1852.0,1035.4,0.17766
1852.0,1045.3,0.17731
1852.0,1055.3,0.1762
1852.0,1065.3,0.17474
1852.0,1075.3,0.17327
1852.0,1085.3,0.17181
1852.0,1095.3,0.17034
1852.0,1105.3,0.16864
1852.0,1115.3,0.16622
1852.0,1125.3,0.1638
1852.0,1135.3,0.16137
1852.0,1145.3,0.15895
1852.0,1155.3,0.15681
1852.0,1165.3,0.15491
1852.0,1175.3,0.15302
1852.0,1185.3,0.15113
1852.0,1195.3,0.14924
1852.0,1205.2,0.14673
1852.0,1215.2,0.14377
1852.0,1225.2,0.14081
1852.0,1235.2,0.13785
1852.0,1245.2,0.13488
1852.0,1255.2,0.13166
1852.0,1265.2,0.12798
1852.0,1275.2,0.1243
1852.0,1285.2,0.12062
1852.0,1295.2,0.11693
1852.0,1305.2,0.11276
1852.0,1315.2,0.10719
1852.0,1325.2,0.10162
1852.0,1335.2,0.096047
1852.0,1345.2,0.090476
1852.0,1355.2,0.084861
1852.0,1365.1,0.079204
1852.0,1375.1,0.073547
1852.0,1385.1,0.067891
1852.0,1395.1,0.062234
1852.0,1405.1,0.056526
1852.0,1415.1,0.050749
1852.0,1425.1,0.044973
1852.0,1435.1,0.039196
1852.0,1445.1,0.033419
1852.0,1455.1,0.028752
1852.0,1465.1,0.026318
1852.0,1475.1,0.023885
1852.0,1485.1,0.021451
1852.0,1495.1,0.019017
1852.0,1505.1,0.018194
1852.0,1515.1,0.018942
1852.0,1525.0,0.01969
1852.0,1535.0,0.020438
1852.0,1545.0,0.021186
1852.0,1555.0,0.021001
1852.0,1565.0,0.021074
1852.0,1575.0,0.021147
1852.0,1585.0,0.02122
1852.0,1595.0,0.021293
1866.4,5.9969,0.19407
1866.4,15.991,0.19418
1866.4,25.984,0.1943
1866.4,35.978,0.19441
1866.4,45.972,0.19453
1866.4,55.966,0.19465
1866.4,65.959,0.19476
1866.4,75.953,0.19459
1866.4,85.947,0.19437
1866.4,95.941,0.19414
1866.4,105.93,0.19415
1866.4,115.93,0.19432
1866.4,125.92,0.19449
1866.4,135.92,0.19466
1866.4,145.91,0.19483
1866.4,155.9,0.195
1866.4,165.9,0.19517
1866.4,175.89,0.19573
1866.4,185.88,0.19634
1866.4,195.88,0.19695
1866.4,205.87,0.19709
1866.4,215.87,0.19688
1866.4,225.86,0.19668
1866.4,235.85,0.19662
1866.4,245.85,0.1969
1866.4,255.84,0.19717
1866.4,265.83,0.19745
1866.4,275.83,0.19772
1866.4,285.82,0.198
1866.4,295.82,0.19828
1866.4,305.81,0.19873
1866.4,315.8,0.19931
1866.4,325.8,0.19989
1866.4,335.79,0.20029
1866.4,345.78,0.20029
1866.4,355.78,0.20028
1866.4,365.77,0.20027
1866.4,375.77,0.20026
1866.4,385.76,0.20026
1866.4,395.75,0.20025
1866.4,405.75,0.2004
1866.4,415.74,0.20066
1866.4,425.73,0.20092
1866.4,435.73,0.20116
1866.4,445.72,0.20132
1866.4,455.72,0.20149
1866.4,465.71,0.20165
1866.4,475.7,0.20181
1866.4,485.7,0.20197
1866.4,495.69,0.20214
1866.4,505.68,0.20225
1866.4,515.68,0.20233
1866.4,525.67,0.20241
1866.4,535.67,0.20248
1866.4,545.66,0.20256
1866.4,555.65,0.20264
1866.4,565.65,0.20272
1866.4,575.64,0.20217
1866.4,585.63,0.20152
1866.4,595.63,0.20087
1866.4,605.62,0.20011
1866.4,615.62,0.19926
1866.4,625.61,0.19842
1866.4,635.6,0.19757
1866.4,645.6,0.19673
1866.4,655.59,0.19588
1866.4,665.58,0.19504
1866.4,675.58,0.19498
1866.4,685.57,0.19505
1866.4,695.57,0.19513
