#: table_doi: 10.17182/hepdata.90835.v1/t46
#: name: T2tt cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2tt signal model as a function of the top squark and LSP masses.
#: data_file: t2tt_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Upper Limit,Expected
#: LUMINOSITY [fb$^{-1}$],137
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1125.6,76.403,0.0021695
1125.6,83.584,0.0021802
1125.6,90.766,0.0021909
1125.6,97.947,0.0022016
1125.6,105.13,0.002214
1125.6,112.31,0.0022272
1125.6,119.49,0.0022403
1125.6,126.67,0.002251
1125.6,133.85,0.0022564
1125.6,141.03,0.0022617
1125.6,148.22,0.0022671
1125.6,155.4,0.0022905
1125.6,162.58,0.0023198
1125.6,169.76,0.0023492
1125.6,176.94,0.0023762
1125.6,184.12,0.0023932
1125.6,191.3,0.0024101
1125.6,198.48,0.002427
1125.6,205.67,0.0024264
1125.6,212.85,0.002421
1125.6,220.03,0.0024157
1125.6,227.21,0.0024183
1125.6,234.39,0.0024484
1125.6,241.57,0.0024785
1125.6,248.75,0.0025085
1125.6,255.93,0.0025277
1125.6,263.12,0.0025447
1125.6,270.3,0.0025616
1125.6,277.48,0.0025815
1125.6,284.66,0.0026056
1125.6,291.84,0.0026296
1125.6,299.02,0.0026536
1125.6,306.2,0.0026973
1125.6,313.38,0.002744
1125.6,320.57,0.0027907
1125.6,327.75,0.0028381
1125.6,334.93,0.002887
1125.6,342.11,0.0029359
1125.6,349.29,0.0029847
1125.6,356.47,0.0030076
1125.6,363.65,0.0030276
1125.6,370.83,0.0030477
1125.6,378.02,0.0030793
1125.6,385.2,0.0031339
1125.6,392.38,0.0031884
1125.6,399.56,0.0032429
1125.6,406.74,0.003315
1125.6,413.92,0.0033883
1125.6,421.1,0.0034616
1125.6,428.28,0.0035278
1125.6,435.47,0.0035879
1125.6,442.65,0.003648
1125.6,449.83,0.003708
1125.6,457.01,0.0037773
1125.6,464.19,0.0038467
1125.6,471.37,0.0039161
1125.6,478.55,0.0039903
1125.6,485.73,0.0040711
1125.6,492.92,0.0041519
1125.6,500.1,0.0042329
1125.6,507.28,0.0043291
1125.6,514.46,0.0044252
1125.6,521.64,0.0045213
1125.6,528.82,0.0046343
1125.6,536.0,0.0047677
1125.6,543.18,0.0049012
1125.6,550.37,0.0050368
1125.6,557.55,0.0052135
1125.6,564.73,0.0053902
1125.6,571.91,0.0055668
1125.6,579.09,0.0056945
1125.6,586.27,0.005796
1125.6,593.45,0.0058975
1125.6,600.63,0.006006
1125.6,607.82,0.0061876
1125.6,615.0,0.0063692
1125.6,622.18,0.0065508
1125.6,629.36,0.0067911
1125.6,636.54,0.0070843
1125.6,643.72,0.0073775
1125.6,650.9,0.007691
1125.6,658.08,0.0081458
1125.6,665.27,0.0086006
1125.6,672.45,0.0090555
1125.6,679.63,0.0093914
1125.6,686.81,0.0096825
1125.6,693.99,0.0099736
1125.6,701.17,0.01031
1125.6,708.35,0.010882
1125.6,715.53,0.011453
1125.6,722.72,0.012024
1125.6,729.9,0.012457
1125.6,737.08,0.012847
1125.6,744.26,0.013237
1125.6,751.44,0.01371
1125.6,758.62,0.014515
1125.6,765.8,0.015319
1125.6,772.98,0.016123
1125.6,780.17,0.016651
1125.6,787.35,0.017111
1125.6,794.53,0.01757
1125.6,801.71,0.018117
1125.6,808.89,0.018945
1125.6,816.07,0.019772
1125.6,823.25,0.0206
1125.6,830.43,0.021408
1125.6,837.62,0.022218
1125.6,844.8,0.023029
1125.6,851.98,0.023915
1125.6,859.16,0.025004
1125.6,866.34,0.026092
1125.6,873.52,0.027181
1125.6,880.7,0.028824
1125.6,887.88,0.030596
1125.6,895.07,0.032368
1125.6,902.25,0.033946
1125.6,909.43,0.035263
1125.6,916.61,0.036579
1125.6,923.79,0.037895
1125.6,930.97,0.039843
1125.6,938.15,0.041919
1125.6,945.33,0.043994
1125.6,952.52,0.047134
1125.6,959.7,0.0525
1125.6,966.88,0.057867
1125.6,974.06,0.063233
1125.6,981.24,0.069704
1125.6,988.42,0.076792
1125.6,995.6,0.08388
1125.6,1002.8,0.091196
1125.6,1010.0,0.098689
1125.6,1017.1,0.10618
1125.6,1024.3,0.11368
1125.6,1031.5,0.12514
1125.6,1038.7,0.13597
1125.6,1045.9,0.0
1125.6,1053.1,0.0
1125.6,1060.2,0.0
1125.6,1067.4,0.0
1125.6,1074.6,0.0
1125.6,1081.8,0.0
1125.6,1089.0,0.0
1125.6,1096.1,0.0
1125.6,1103.3,0.0
1125.6,1110.5,0.0
1125.6,1117.7,0.0
1125.6,1124.9,0.0
1125.6,1132.0,0.0
1125.6,1139.2,0.0
1125.6,1146.4,0.0
1140.0,4.5906,0.002108
1140.0,11.772,0.0021134
1140.0,18.953,0.0021052
1140.0,26.134,0.002097
1140.0,33.316,0.0020889
1140.0,40.497,0.0020807
1140.0,47.678,0.0020725
1140.0,54.859,0.0020686
1140.0,62.041,0.0020704
1140.0,69.222,0.002081
1140.0,76.403,0.0020917
1140.0,83.584,0.0021024
1140.0,90.766,0.0021131
1140.0,97.947,0.0021238
1140.0,105.13,0.0021362
1140.0,112.31,0.0021468
1140.0,119.49,0.0021522
1140.0,126.67,0.0021575
1140.0,133.85,0.0021628
1140.0,141.03,0.0021682
1140.0,148.22,0.0021735
1140.0,155.4,0.0021969
1140.0,162.58,0.0022263
1140.0,169.76,0.0022557
1140.0,176.94,0.0022851
1140.0,184.12,0.0023144
1140.0,191.3,0.0023416
1140.0,198.48,0.0023585
1140.0,205.67,0.0023579
1140.0,212.85,0.0023525
1140.0,220.03,0.0023472
1140.0,227.21,0.0023419
1140.0,234.39,0.0023365
1140.0,241.57,0.0023387
1140.0,248.75,0.0023688
1140.0,255.93,0.002388
1140.0,263.12,0.0024081
1140.0,270.3,0.0024321
1140.0,277.48,0.0024561
1140.0,284.66,0.0024802
1140.0,291.84,0.0025042
1140.0,299.02,0.0025282
1140.0,306.2,0.0025719
1140.0,313.38,0.0026186
1140.0,320.57,0.0026653
1140.0,327.75,0.0027121
1140.0,334.93,0.0027588
1140.0,342.11,0.0028062
1140.0,349.29,0.002855
1140.0,356.47,0.0028779
1140.0,363.65,0.0028979
1140.0,370.83,0.002918
1140.0,378.02,0.002938
1140.0,385.2,0.002958
1140.0,392.38,0.0029893
1140.0,399.56,0.0030438
1140.0,406.74,0.0031159
1140.0,413.92,0.0031819
1140.0,421.1,0.003242
1140.0,428.28,0.0033021
1140.0,435.47,0.0033622
1140.0,442.65,0.0034223
1140.0,449.83,0.0034824
1140.0,457.01,0.0035516
1140.0,464.19,0.003621
1140.0,471.37,0.0036905
1140.0,478.55,0.0037599
1140.0,485.73,0.0038293
1140.0,492.92,0.0039033
1140.0,500.1,0.0039843
1140.0,507.28,0.0040805
1140.0,514.46,0.0041766
1140.0,521.64,0.0042728
1140.0,528.82,0.0043689
1140.0,536.0,0.004465
1140.0,543.18,0.0045775
1140.0,550.37,0.0047132
1140.0,557.55,0.0048898
1140.0,564.73,0.0050166
1140.0,571.91,0.0051181
1140.0,579.09,0.0052195
1140.0,586.27,0.005321
1140.0,593.45,0.0054225
1140.0,600.63,0.0055311
1140.0,607.82,0.0057127
1140.0,615.0,0.0058942
1140.0,622.18,0.0060758
1140.0,629.36,0.0062574
1140.0,636.54,0.006439
1140.0,643.72,0.0066779
1140.0,650.9,0.0069914
1140.0,658.08,0.0074462
1140.0,665.27,0.0077801
1140.0,672.45,0.0080712
1140.0,679.63,0.0083623
1140.0,686.81,0.0086534
1140.0,693.99,0.0089444
1140.0,701.17,0.0092813
1140.0,708.35,0.0098526
1140.0,715.53,0.010283
1140.0,722.72,0.010673
1140.0,729.9,0.011063
1140.0,737.08,0.011453
1140.0,744.26,0.011843
1140.0,751.44,0.012316
1140.0,758.62,0.01312
1140.0,765.8,0.013644
1140.0,772.98,0.014103
1140.0,780.17,0.014563
1140.0,787.35,0.015022
1140.0,794.53,0.015481
1140.0,801.71,0.016028
1140.0,808.89,0.016856
1140.0,816.07,0.017647
1140.0,823.25,0.018432
1140.0,830.43,0.019217
1140.0,837.62,0.020003
1140.0,844.8,0.020804
1140.0,851.98,0.021691
1140.0,859.16,0.022779
1140.0,866.34,0.024002
1140.0,873.52,0.025241
1140.0,880.7,0.026903
1140.0,887.88,0.028319
1140.0,895.07,0.029216
1140.0,902.25,0.030321
1140.0,909.43,0.03188
1140.0,916.61,0.033387
1140.0,923.79,0.034703
1140.0,930.97,0.036651
1140.0,938.15,0.038241
1140.0,945.33,0.039224
1140.0,952.52,0.041742
1140.0,959.7,0.047109
1140.0,966.88,0.050722
1140.0,974.06,0.054268
1140.0,981.24,0.058298
1140.0,988.42,0.0624
1140.0,995.6,0.068815
1140.0,1002.8,0.076402
1140.0,1010.0,0.084777
1140.0,1017.1,0.092893
1140.0,1024.3,0.10039
1140.0,1031.5,0.11105
1140.0,1038.7,0.11857
1140.0,1045.9,0.12564
1140.0,1053.1,0.1281
1140.0,1060.2,0.0
1140.0,1067.4,0.0
1140.0,1074.6,0.0
1140.0,1081.8,0.0
1140.0,1089.0,0.0
1140.0,1096.1,0.0
1140.0,1103.3,0.0
1140.0,1110.5,0.0
1140.0,1117.7,0.0
1140.0,1124.9,0.0
1140.0,1132.0,0.0
1140.0,1139.2,0.0
1140.0,1146.4,0.0
1154.5,4.5906,0.0020312
1154.5,11.772,0.002023
1154.5,18.953,0.0020148
1154.5,26.134,0.0020067
1154.5,33.316,0.0019985
1154.5,40.497,0.0019903
1154.5,47.678,0.0019862
1154.5,54.859,0.0019953
1154.5,62.041,0.002006
1154.5,69.222,0.0020167
1154.5,76.403,0.0020274
1154.5,83.584,0.002038
1154.5,90.766,0.0020487
1154.5,97.947,0.0020577
1154.5,105.13,0.0020632
1154.5,112.31,0.0020685
1154.5,119.49,0.0020739
1154.5,126.67,0.0020792
1154.5,133.85,0.0020845
1154.5,141.03,0.0020899
1154.5,148.22,0.0020928
1154.5,155.4,0.0021059
1154.5,162.58,0.0021352
1154.5,169.76,0.0021646
1154.5,176.94,0.002194
1154.5,184.12,0.0022234
1154.5,191.3,0.0022527
1154.5,198.48,0.0022821
1154.5,205.67,0.0022841
1154.5,212.85,0.0022788
1154.5,220.03,0.0022734
1154.5,227.21,0.0022681
1154.5,234.39,0.0022627
1154.5,241.57,0.0022574
1154.5,248.75,0.0022575
1154.5,255.93,0.0022785
1154.5,263.12,0.0023025
1154.5,270.3,0.0023266
1154.5,277.48,0.0023506
1154.5,284.66,0.0023746
1154.5,291.84,0.0023987
1154.5,299.02,0.0024166
1154.5,306.2,0.0024436
1154.5,313.38,0.0024903
1154.5,320.57,0.002537
1154.5,327.75,0.0025838
1154.5,334.93,0.0026305
1154.5,342.11,0.0026772
1154.5,349.29,0.002724
1154.5,356.47,0.0027466
1154.5,363.65,0.0027667
1154.5,370.83,0.0027867
1154.5,378.02,0.0028067
1154.5,385.2,0.0028268
1154.5,392.38,0.0028468
1154.5,399.56,0.0028727
1154.5,406.74,0.002931
1154.5,413.92,0.0029911
1154.5,421.1,0.0030512
1154.5,428.28,0.0031113
1154.5,435.47,0.0031713
1154.5,442.65,0.0032314
1154.5,449.83,0.0032789
1154.5,457.01,0.0033352
1154.5,464.19,0.0034046
1154.5,471.37,0.0034741
1154.5,478.55,0.0035435
1154.5,485.73,0.0036129
1154.5,492.92,0.0036824
1154.5,500.1,0.0037522
1154.5,507.28,0.0038483
1154.5,514.46,0.0039444
1154.5,521.64,0.0040406
1154.5,528.82,0.0041367
1154.5,536.0,0.0042329
1154.5,543.18,0.004329
1154.5,550.37,0.0044166
1154.5,557.55,0.0045181
1154.5,564.73,0.0046195
1154.5,571.91,0.004721
1154.5,579.09,0.0048225
1154.5,586.27,0.004924
1154.5,593.45,0.0050255
1154.5,600.63,0.0051132
1154.5,607.82,0.0052567
1154.5,615.0,0.0054383
1154.5,622.18,0.0056199
1154.5,629.36,0.0058015
1154.5,636.54,0.005983
1154.5,643.72,0.0061646
1154.5,650.9,0.00636
1154.5,658.08,0.0066511
1154.5,665.27,0.0069422
1154.5,672.45,0.0072333
1154.5,679.63,0.0075244
1154.5,686.81,0.0078154
1154.5,693.99,0.0081065
1154.5,701.17,0.0083271
1154.5,708.35,0.008717
1154.5,715.53,0.0091069
1154.5,722.72,0.0094968
1154.5,729.9,0.0098867
1154.5,737.08,0.010277
1154.5,744.26,0.010666
1154.5,751.44,0.011015
1154.5,758.62,0.011474
1154.5,765.8,0.011934
1154.5,772.98,0.012393
1154.5,780.17,0.012852
1154.5,787.35,0.013312
1154.5,794.53,0.013771
1154.5,801.71,0.014211
1154.5,808.89,0.014887
1154.5,816.07,0.015672
1154.5,823.25,0.016458
1154.5,830.43,0.017243
1154.5,837.62,0.018028
1154.5,844.8,0.018813
1154.5,851.98,0.019601
1154.5,859.16,0.020684
1154.5,866.34,0.021923
1154.5,873.52,0.023163
1154.5,880.7,0.024246
1154.5,887.88,0.025143
1154.5,895.07,0.026041
1154.5,902.25,0.027165
1154.5,909.43,0.028745
1154.5,916.61,0.030305
1154.5,923.79,0.031864
1154.5,930.97,0.032944
1154.5,938.15,0.033927
1154.5,945.33,0.03491
1154.5,952.52,0.036377
1154.5,959.7,0.039603
1154.5,966.88,0.043149
1154.5,974.06,0.046696
1154.5,981.24,0.048633
1154.5,988.42,0.052735
1154.5,995.6,0.056837
1154.5,1002.8,0.062596
1154.5,1010.0,0.07097
1154.5,1017.1,0.079345
1154.5,1024.3,0.085914
1154.5,1031.5,0.093196
1154.5,1038.7,0.10072
1154.5,1045.9,0.1083
1154.5,1053.1,0.11448
1154.5,1060.2,0.11711
1154.5,1067.4,0.1199
1154.5,1074.6,0.0
1154.5,1081.8,0.0
1154.5,1089.0,0.0
1154.5,1096.1,0.0
1154.5,1103.3,0.0
1154.5,1110.5,0.0
1154.5,1117.7,0.0
1154.5,1124.9,0.0
1154.5,1132.0,0.0
1154.5,1139.2,0.0
1154.5,1146.4,0.0
1168.9,4.5906,0.001969
1168.9,11.772,0.0019608
1168.9,18.953,0.0019526
1168.9,26.134,0.0019445
1168.9,33.316,0.00194
1168.9,40.497,0.0019458
1168.9,47.678,0.0019516
1168.9,54.859,0.0019608
1168.9,62.041,0.0019714
1168.9,69.222,0.0019821
1168.9,76.403,0.0019928
1168.9,83.584,0.0020017
1168.9,90.766,0.0020075
1168.9,97.947,0.0020132
1168.9,105.13,0.0020186
1168.9,112.31,0.002024
1168.9,119.49,0.0020293
1168.9,126.67,0.0020347
1168.9,133.85,0.0020376
1168.9,141.03,0.0020366
1168.9,148.22,0.0020356
1168.9,155.4,0.0020469
1168.9,162.58,0.0020621
1168.9,169.76,0.002079
1168.9,176.94,0.0021084
1168.9,184.12,0.0021377
1168.9,191.3,0.0021671
1168.9,198.48,0.0021965
1168.9,205.67,0.0021985
1168.9,212.85,0.0021931
1168.9,220.03,0.0021878
1168.9,227.21,0.0021825
1168.9,234.39,0.0021827
1168.9,241.57,0.0021894
1168.9,248.75,0.0021961
1168.9,255.93,0.0022171
1168.9,263.12,0.0022411
1168.9,270.3,0.0022651
1168.9,277.48,0.0022892
1168.9,284.66,0.0023069
1168.9,291.84,0.0023183
1168.9,299.02,0.0023298
1168.9,306.2,0.0023511
1168.9,313.38,0.002374
1168.9,320.57,0.0024023
1168.9,327.75,0.002449
1168.9,334.93,0.0024957
1168.9,342.11,0.0025425
1168.9,349.29,0.0025892
1168.9,356.47,0.0026119
1168.9,363.65,0.0026319
1168.9,370.83,0.0026519
1168.9,378.02,0.002672
1168.9,385.2,0.0026981
1168.9,392.38,0.0027286
1168.9,399.56,0.0027591
1168.9,406.74,0.0028174
1168.9,413.92,0.0028775
1168.9,421.1,0.0029375
1168.9,428.28,0.0029976
1168.9,435.47,0.0030448
1168.9,442.65,0.0030839
1168.9,449.83,0.003123
1168.9,457.01,0.0031724
1168.9,464.19,0.003222
1168.9,471.37,0.0032783
1168.9,478.55,0.0033477
1168.9,485.73,0.0034171
1168.9,492.92,0.0034866
1168.9,500.1,0.0035564
1168.9,507.28,0.0036525
1168.9,514.46,0.0037486
1168.9,521.64,0.0038448
1168.9,528.82,0.0039409
1168.9,536.0,0.0040273
1168.9,543.18,0.0041094
1168.9,550.37,0.0041924
1168.9,557.55,0.0042939
1168.9,564.73,0.0043953
1168.9,571.91,0.0044968
1168.9,579.09,0.0045983
1168.9,586.27,0.0046829
1168.9,593.45,0.0047611
1168.9,600.63,0.0048421
1168.9,607.82,0.0049528
1168.9,615.0,0.0050634
1168.9,622.18,0.005206
1168.9,629.36,0.0053876
1168.9,636.54,0.0055692
1168.9,643.72,0.0057508
1168.9,650.9,0.0059462
1168.9,658.08,0.0062372
1168.9,665.27,0.0065283
1168.9,672.45,0.0068194
1168.9,679.63,0.0071105
1168.9,686.81,0.0072906
1168.9,693.99,0.0074432
1168.9,701.17,0.0076345
1168.9,708.35,0.0080244
1168.9,715.53,0.0084143
1168.9,722.72,0.0088042
1168.9,729.9,0.0091941
1168.9,737.08,0.0095098
1168.9,744.26,0.0098112
1168.9,751.44,0.010144
1168.9,758.62,0.010604
1168.9,765.8,0.011063
1168.9,772.98,0.011522
1168.9,780.17,0.011982
1168.9,787.35,0.012399
1168.9,794.53,0.012811
1168.9,801.71,0.013245
1168.9,808.89,0.013749
1168.9,816.07,0.014252
1168.9,823.25,0.014925
1168.9,830.43,0.01571
1168.9,837.62,0.016495
1168.9,844.8,0.01728
1168.9,851.98,0.018068
1168.9,859.16,0.018863
1168.9,866.34,0.019658
1168.9,873.52,0.020736
1168.9,880.7,0.021851
1168.9,887.88,0.022933
1168.9,895.07,0.023987
1168.9,902.25,0.025112
1168.9,909.43,0.026735
1168.9,916.61,0.028359
1168.9,923.79,0.02994
1168.9,930.97,0.03102
1168.9,938.15,0.031994
1168.9,945.33,0.032968
1168.9,952.52,0.034436
1168.9,959.7,0.036817
1168.9,966.88,0.039199
1168.9,974.06,0.04241
1168.9,981.24,0.043533
1168.9,988.42,0.044291
1168.9,995.6,0.045821
1168.9,1002.8,0.05158
1168.9,1010.0,0.058105
1168.9,1017.1,0.063085
1168.9,1024.3,0.068065
1168.9,1031.5,0.075429
1168.9,1038.7,0.084234
1168.9,1045.9,0.093039
1168.9,1053.1,0.099218
1168.9,1060.2,0.1063
1168.9,1067.4,0.11345
1168.9,1074.6,0.11607
1168.9,1081.8,0.11024
1168.9,1089.0,0.0
1168.9,1096.1,0.0
1168.9,1103.3,0.0
1168.9,1110.5,0.0
1168.9,1117.7,0.0
1168.9,1124.9,0.0
1168.9,1132.0,0.0
1168.9,1139.2,0.0
1168.9,1146.4,0.0
1183.4,4.5906,0.0019068
1183.4,11.772,0.0018986
1183.4,18.953,0.0018937
1183.4,26.134,0.0018996
1183.4,33.316,0.0019054
1183.4,40.497,0.0019113
1183.4,47.678,0.0019171
1183.4,54.859,0.0019262
1183.4,62.041,0.0019369
1183.4,69.222,0.0019458
1183.4,76.403,0.0019515
1183.4,83.584,0.0019572
1183.4,90.766,0.0019629
1183.4,97.947,0.0019687
1183.4,105.13,0.0019741
1183.4,112.31,0.0019794
1183.4,119.49,0.0019823
1183.4,126.67,0.0019813
1183.4,133.85,0.0019804
1183.4,141.03,0.0019794
1183.4,148.22,0.0019784
1183.4,155.4,0.0019897
1183.4,162.58,0.0020049
1183.4,169.76,0.0020202
1183.4,176.94,0.0020355
1183.4,184.12,0.0020521
1183.4,191.3,0.0020815
1183.4,198.48,0.0021109
1183.4,205.67,0.0021129
1183.4,212.85,0.0021075
1183.4,220.03,0.0021079
1183.4,227.21,0.0021146
1183.4,234.39,0.0021213
1183.4,241.57,0.002128
1183.4,248.75,0.0021346
1183.4,255.93,0.0021557
1183.4,263.12,0.0021797
1183.4,270.3,0.0021972
1183.4,277.48,0.0022087
1183.4,284.66,0.0022201
1183.4,291.84,0.0022316
1183.4,299.02,0.002243
1183.4,306.2,0.0022644
1183.4,313.38,0.0022872
1183.4,320.57,0.0023101
1183.4,327.75,0.002333
1183.4,334.93,0.002361
1183.4,342.11,0.0024077
1183.4,349.29,0.0024545
1183.4,356.47,0.0024771
1183.4,363.65,0.0024972
1183.4,370.83,0.0025234
1183.4,378.02,0.0025539
1183.4,385.2,0.0025844
1183.4,392.38,0.0026149
1183.4,399.56,0.0026455
1183.4,406.74,0.0027037
1183.4,413.92,0.0027638
1183.4,421.1,0.0028107
1183.4,428.28,0.0028499
1183.4,435.47,0.002889
1183.4,442.65,0.0029281
1183.4,449.83,0.0029672
1183.4,457.01,0.0030165
1183.4,464.19,0.0030661
1183.4,471.37,0.0031157
1183.4,478.55,0.0031653
1183.4,485.73,0.0032213
1183.4,492.92,0.0032908
1183.4,500.1,0.0033606
1183.4,507.28,0.0034567
1183.4,514.46,0.0035528
1183.4,521.64,0.0036391
1183.4,528.82,0.0037211
1183.4,536.0,0.0038031
1183.4,543.18,0.0038852
1183.4,550.37,0.0039682
1183.4,557.55,0.0040696
1183.4,564.73,0.0041711
1183.4,571.91,0.0042554
1183.4,579.09,0.0043336
1183.4,586.27,0.0044118
1183.4,593.45,0.00449
1183.4,600.63,0.0045711
1183.4,607.82,0.0046817
1183.4,615.0,0.0047924
1183.4,622.18,0.004903
1183.4,629.36,0.0050136
1183.4,636.54,0.0051553
1183.4,643.72,0.0053369
1183.4,650.9,0.0055323
1183.4,658.08,0.0058234
1183.4,665.27,0.0061145
1183.4,672.45,0.0062928
1183.4,679.63,0.0064454
1183.4,686.81,0.006598
1183.4,693.99,0.0067506
1183.4,701.17,0.006942
1183.4,708.35,0.0073319
1183.4,715.53,0.0077218
1183.4,722.72,0.0080363
1183.4,729.9,0.0083377
1183.4,737.08,0.0086391
1183.4,744.26,0.0089405
1183.4,751.44,0.0092735
1183.4,758.62,0.0097329
1183.4,765.8,0.010192
1183.4,772.98,0.010609
1183.4,780.17,0.011022
1183.4,787.35,0.011434
1183.4,794.53,0.011846
1183.4,801.71,0.012279
1183.4,808.89,0.012783
1183.4,816.07,0.013287
1183.4,823.25,0.01379
1183.4,830.43,0.014294
1183.4,837.62,0.014963
1183.4,844.8,0.015748
1183.4,851.98,0.016536
1183.4,859.16,0.01733
1183.4,866.34,0.018125
1183.4,873.52,0.01875
1183.4,880.7,0.019368
1183.4,887.88,0.020276
1183.4,895.07,0.021359
1183.4,902.25,0.022384
1183.4,909.43,0.023388
1183.4,916.61,0.025012
1183.4,923.79,0.026636
1183.4,930.97,0.02772
1183.4,938.15,0.028694
1183.4,945.33,0.029796
1183.4,952.52,0.031424
1183.4,959.7,0.033806
1183.4,966.88,0.036164
1183.4,974.06,0.037934
1183.4,981.24,0.039598
1183.4,988.42,0.040623
1183.4,995.6,0.041381
1183.4,1002.8,0.043776
1183.4,1010.0,0.048756
1183.4,1017.1,0.053485
1183.4,1024.3,0.055164
1183.4,1031.5,0.063302
1183.4,1038.7,0.072107
1183.4,1045.9,0.078797
1183.4,1053.1,0.084853
1183.4,1060.2,0.091998
1183.4,1067.4,0.098921
1183.4,1074.6,0.10411
1183.4,1081.8,0.098899
1183.4,1089.0,0.1012
1183.4,1096.1,0.10937
1183.4,1103.3,0.0
1183.4,1110.5,0.0
1183.4,1117.7,0.0
1183.4,1124.9,0.0
1183.4,1132.0,0.0
1183.4,1139.2,0.0
1183.4,1146.4,0.0
1197.9,4.5906,0.0018475
1197.9,11.772,0.0018533
1197.9,18.953,0.0018592
1197.9,26.134,0.001865
1197.9,33.316,0.0018709
1197.9,40.497,0.0018767
1197.9,47.678,0.0018825
1197.9,54.859,0.0018898
1197.9,62.041,0.0018955
1197.9,69.222,0.0019012
1197.9,76.403,0.001907
1197.9,83.584,0.0019127
1197.9,90.766,0.0019184
1197.9,97.947,0.0019241
1197.9,105.13,0.001927
1197.9,112.31,0.001926
1197.9,119.49,0.0019251
1197.9,126.67,0.0019241
1197.9,133.85,0.0019231
1197.9,141.03,0.0019222
1197.9,148.22,0.0019212
1197.9,155.4,0.0019325
1197.9,162.58,0.0019477
1197.9,169.76,0.001963
1197.9,176.94,0.0019783
1197.9,184.12,0.0019935
1197.9,191.3,0.0020088
1197.9,198.48,0.0020253
1197.9,205.67,0.0020331
1197.9,212.85,0.0020398
1197.9,220.03,0.0020465
1197.9,227.21,0.0020532
1197.9,234.39,0.0020599
1197.9,241.57,0.0020665
1197.9,248.75,0.0020732
1197.9,255.93,0.0020876
1197.9,263.12,0.002099
1197.9,270.3,0.0021105
1197.9,277.48,0.0021219
1197.9,284.66,0.0021334
1197.9,291.84,0.0021448
1197.9,299.02,0.0021563
1197.9,306.2,0.0021776
1197.9,313.38,0.0022005
1197.9,320.57,0.0022234
1197.9,327.75,0.0022463
1197.9,334.93,0.0022692
1197.9,342.11,0.002292
1197.9,349.29,0.0023197
1197.9,356.47,0.0023487
1197.9,363.65,0.0023792
1197.9,370.83,0.0024097
1197.9,378.02,0.0024403
1197.9,385.2,0.0024708
1197.9,392.38,0.0025013
1197.9,399.56,0.0025318
1197.9,406.74,0.0025767
1197.9,413.92,0.0026158
1197.9,421.1,0.0026549
1197.9,428.28,0.002694
1197.9,435.47,0.0027331
1197.9,442.65,0.0027722
1197.9,449.83,0.0028113
1197.9,457.01,0.0028606
1197.9,464.19,0.0029102
1197.9,471.37,0.0029598
1197.9,478.55,0.0030094
1197.9,485.73,0.003059
1197.9,492.92,0.0031086
1197.9,500.1,0.0031648
1197.9,507.28,0.0032508
1197.9,514.46,0.0033329
1197.9,521.64,0.0034149
1197.9,528.82,0.0034969
1197.9,536.0,0.0035789
1197.9,543.18,0.0036609
1197.9,550.37,0.003744
1197.9,557.55,0.0038279
1197.9,564.73,0.0039062
1197.9,571.91,0.0039844
1197.9,579.09,0.0040626
1197.9,586.27,0.0041408
1197.9,593.45,0.004219
1197.9,600.63,0.0043001
1197.9,607.82,0.0044107
1197.9,615.0,0.0045213
1197.9,622.18,0.004632
1197.9,629.36,0.0047426
1197.9,636.54,0.0048532
1197.9,643.72,0.0049639
1197.9,650.9,0.0051184
1197.9,658.08,0.0052951
1197.9,665.27,0.0054477
1197.9,672.45,0.0056003
1197.9,679.63,0.0057529
1197.9,686.81,0.0059055
1197.9,693.99,0.0060581
1197.9,701.17,0.0062494
1197.9,708.35,0.0065628
1197.9,715.53,0.0068642
1197.9,722.72,0.0071656
1197.9,729.9,0.007467
1197.9,737.08,0.0077684
1197.9,744.26,0.0080698
1197.9,751.44,0.0084028
1197.9,758.62,0.0088195
1197.9,765.8,0.0092315
1197.9,772.98,0.0096436
1197.9,780.17,0.010056
1197.9,787.35,0.010468
1197.9,794.53,0.01088
1197.9,801.71,0.011313
1197.9,808.89,0.011817
1197.9,816.07,0.012321
1197.9,823.25,0.012824
1197.9,830.43,0.013328
1197.9,837.62,0.013831
1197.9,844.8,0.014335
1197.9,851.98,0.015003
1197.9,859.16,0.015625
1197.9,866.34,0.016243
1197.9,873.52,0.016861
1197.9,880.7,0.017479
1197.9,887.88,0.018097
1197.9,895.07,0.018715
1197.9,902.25,0.019561
1197.9,909.43,0.020461
1197.9,916.61,0.021361
1197.9,923.79,0.022356
1197.9,930.97,0.023571
1197.9,938.15,0.024792
1197.9,945.33,0.026013
1197.9,952.52,0.027609
1197.9,959.7,0.029379
1197.9,966.88,0.03115
1197.9,974.06,0.03292
1197.9,981.24,0.034584
1197.9,988.42,0.036232
1197.9,995.6,0.03788
1197.9,1002.8,0.040261
1197.9,1010.0,0.04194
1197.9,1017.1,0.043618
1197.9,1024.3,0.045297
1197.9,1031.5,0.051276
1197.9,1038.7,0.056526
1197.9,1045.9,0.061775
