#: table_doi: 10.17182/hepdata.90835.v1/t75
#: name: T1qqqq significance
#: description: The observed significance of the SMS models for T1qqqq as function of the gluino and LSP masses. 
#: data_file: t1qqqq_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> Q QBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
1705.9,1300.6,0.1932
1705.9,1312.5,0.28166
1705.9,1324.4,0.37012
1705.9,1336.2,0.45859
1705.9,1348.1,0.5238
1705.9,1360.0,0.49373
1705.9,1371.8,0.45435
1705.9,1383.7,0.41496
1705.9,1395.6,0.37042
1705.9,1407.4,0.31208
1705.9,1419.3,0.26779
1705.9,1431.2,0.22349
1705.9,1443.1,0.1792
1705.9,1454.9,0.16906
1705.9,1466.8,0.23039
1705.9,1478.7,0.29173
1705.9,1490.5,0.35306
1705.9,1502.4,0.33935
1705.9,1514.3,0.27568
1705.9,1526.1,0.21201
1705.9,1538.0,0.14834
1705.9,1549.9,0.17324
1705.9,1561.7,0.04867
1705.9,1573.6,-0.078569
1705.9,1585.5,-0.20581
1705.9,1597.3,-0.33973
1705.9,1609.2,-0.42836
1705.9,1621.1,-0.49874
1705.9,1633.0,-0.56913
1705.9,1644.8,-0.6367
1705.9,1656.7,-0.7229
1705.9,1668.6,-0.85925
1705.9,1680.4,-0.95131
1705.9,1692.3,0.0
1705.9,1704.2,0.0
1705.9,1716.0,0.0
1705.9,1727.9,0.0
1705.9,1739.8,0.0
1705.9,1751.6,0.0
1705.9,1763.5,0.0
1705.9,1775.4,0.0
1705.9,1787.2,0.0
1705.9,1799.1,0.0
1705.9,1811.0,0.0
1705.9,1822.9,0.0
1705.9,1834.7,0.0
1705.9,1846.6,0.0
1705.9,1858.5,0.0
1705.9,1870.3,0.0
1705.9,1882.2,0.0
1705.9,1894.1,0.0
1720.7,6.9344,0.96916
1720.7,18.803,0.96118
1720.7,30.672,0.95321
1720.7,42.541,0.94542
1720.7,54.409,0.94152
1720.7,66.278,0.93761
1720.7,78.147,0.9337
1720.7,90.016,0.92979
1720.7,101.88,0.92776
1720.7,113.75,0.93563
1720.7,125.62,0.94351
1720.7,137.49,0.95138
1720.7,149.36,0.95562
1720.7,161.23,0.95807
1720.7,173.1,0.96051
1720.7,184.97,0.96296
1720.7,196.83,0.96541
1720.7,208.7,0.95818
1720.7,220.57,0.94743
1720.7,232.44,0.93668
1720.7,244.31,0.93099
1720.7,256.18,0.94091
1720.7,268.05,0.95082
1720.7,279.92,0.96074
1720.7,291.78,0.97065
1720.7,303.65,0.9802
1720.7,315.52,0.9889
1720.7,327.39,0.9976
1720.7,339.26,1.0063
1720.7,351.13,1.0024
1720.7,363.0,0.9958
1720.7,374.87,0.98915
1720.7,386.73,0.98251
1720.7,398.6,0.97587
1720.7,410.47,0.96319
1720.7,422.34,0.94969
1720.7,434.21,0.9362
1720.7,446.08,0.925
1720.7,457.95,0.91733
1720.7,469.82,0.90967
1720.7,481.68,0.902
1720.7,493.55,0.89433
1720.7,505.42,0.89266
1720.7,517.29,0.89811
1720.7,529.16,0.90356
1720.7,541.03,0.909
1720.7,552.9,0.89749
1720.7,564.77,0.88541
1720.7,576.63,0.87333
1720.7,588.5,0.86126
1720.7,600.37,0.8492
1720.7,612.24,0.83772
1720.7,624.11,0.82625
1720.7,635.98,0.81478
1720.7,647.85,0.80888
1720.7,659.72,0.80768
1720.7,671.58,0.80648
1720.7,683.45,0.80528
1720.7,695.32,0.80408
1720.7,707.19,0.80185
1720.7,719.06,0.79896
1720.7,730.93,0.80397
1720.7,742.8,0.81025
1720.7,754.67,0.79984
1720.7,766.53,0.76366
1720.7,778.4,0.72748
1720.7,790.27,0.72661
1720.7,802.14,0.72798
1720.7,814.01,0.7265
1720.7,825.88,0.73839
1720.7,837.75,0.76757
1720.7,849.62,0.79676
1720.7,861.48,0.76345
1720.7,873.35,0.72805
1720.7,885.22,0.70146
1720.7,897.09,0.6837
1720.7,908.96,0.68529
1720.7,920.83,0.69337
1720.7,932.7,0.72148
1720.7,944.57,0.74959
1720.7,956.43,0.75048
1720.7,968.3,0.72837
1720.7,980.17,0.70696
1720.7,992.04,0.69421
1720.7,1003.9,0.67797
1720.7,1015.8,0.65459
1720.7,1027.6,0.63122
1720.7,1039.5,0.61681
1720.7,1051.4,0.60554
1720.7,1063.3,0.60706
1720.7,1075.1,0.60858
1720.7,1087.0,0.58682
1720.7,1098.9,0.55243
1720.7,1110.7,0.55857
1720.7,1122.6,0.56903
1720.7,1134.5,0.59472
1720.7,1146.3,0.64017
1720.7,1158.2,0.64276
1720.7,1170.1,0.6262
1720.7,1181.9,0.60719
1720.7,1193.8,0.57959
1720.7,1205.7,0.54814
1720.7,1217.5,0.51248
1720.7,1229.4,0.47737
1720.7,1241.3,0.49628
1720.7,1253.2,0.49278
1720.7,1265.0,0.42734
1720.7,1276.9,0.36189
1720.7,1288.8,0.33347
1720.7,1300.6,0.32015
1720.7,1312.5,0.40861
1720.7,1324.4,0.49707
1720.7,1336.2,0.54484
1720.7,1348.1,0.56368
1720.7,1360.0,0.5336
1720.7,1371.8,0.49422
1720.7,1383.7,0.439
1720.7,1395.6,0.357
1720.7,1407.4,0.29866
1720.7,1419.3,0.25437
1720.7,1431.2,0.20696
1720.7,1443.1,0.14313
1720.7,1454.9,0.1312
1720.7,1466.8,0.19254
1720.7,1478.7,0.25387
1720.7,1490.5,0.21974
1720.7,1502.4,0.17531
1720.7,1514.3,0.11164
1720.7,1526.1,0.047976
1720.7,1538.0,0.11885
1720.7,1549.9,0.2386
1720.7,1561.7,0.11403
1720.7,1573.6,-0.013211
1720.7,1585.5,-0.15334
1720.7,1597.3,-0.30532
1720.7,1609.2,-0.39395
1720.7,1621.1,-0.46433
1720.7,1633.0,-0.51963
1720.7,1644.8,-0.54102
1720.7,1656.7,-0.62722
1720.7,1668.6,-0.74293
1720.7,1680.4,-0.81665
1720.7,1692.3,-0.88984
1720.7,1704.2,0.0
1720.7,1716.0,0.0
1720.7,1727.9,0.0
1720.7,1739.8,0.0
1720.7,1751.6,0.0
1720.7,1763.5,0.0
1720.7,1775.4,0.0
1720.7,1787.2,0.0
1720.7,1799.1,0.0
1720.7,1811.0,0.0
1720.7,1822.9,0.0
1720.7,1834.7,0.0
1720.7,1846.6,0.0
1720.7,1858.5,0.0
1720.7,1870.3,0.0
1720.7,1882.2,0.0
1720.7,1894.1,0.0
1735.5,6.9344,0.97156
1735.5,18.803,0.96358
1735.5,30.672,0.95561
1735.5,42.541,0.94763
1735.5,54.409,0.93966
1735.5,66.278,0.93169
1735.5,78.147,0.92603
1735.5,90.016,0.92212
1735.5,101.88,0.92009
1735.5,113.75,0.92796
1735.5,125.62,0.93583
1735.5,137.49,0.94371
1735.5,149.36,0.95158
1735.5,161.23,0.95946
1735.5,173.1,0.96642
1735.5,184.97,0.96886
1735.5,196.83,0.97131
1735.5,208.7,0.96408
1735.5,220.57,0.95333
1735.5,232.44,0.94259
1735.5,244.31,0.93184
1735.5,256.18,0.92109
1735.5,268.05,0.91034
1735.5,279.92,0.91495
1735.5,291.78,0.92487
1735.5,303.65,0.93441
1735.5,315.52,0.94311
1735.5,327.39,0.95181
1735.5,339.26,0.96051
1735.5,351.13,0.96922
1735.5,363.0,0.97792
1735.5,374.87,0.98174
1735.5,386.73,0.9751
1735.5,398.6,0.96846
1735.5,410.47,0.95578
1735.5,422.34,0.94228
1735.5,434.21,0.92879
1735.5,446.08,0.9153
1735.5,457.95,0.9018
1735.5,469.82,0.88831
1735.5,481.68,0.88001
1735.5,493.55,0.87235
1735.5,505.42,0.87067
1735.5,517.29,0.87612
1735.5,529.16,0.88157
1735.5,541.03,0.88702
1735.5,552.9,0.89247
1735.5,564.77,0.89792
1735.5,576.63,0.89519
1735.5,588.5,0.88311
1735.5,600.37,0.87105
1735.5,612.24,0.85958
1735.5,624.11,0.8481
1735.5,635.98,0.83663
1735.5,647.85,0.82515
1735.5,659.72,0.81368
1735.5,671.58,0.80263
1735.5,683.45,0.80143
1735.5,695.32,0.80023
1735.5,707.19,0.798
1735.5,719.06,0.79511
1735.5,730.93,0.79221
1735.5,742.8,0.79493
1735.5,754.67,0.78452
1735.5,766.53,0.75503
1735.5,778.4,0.75703
1735.5,790.27,0.75903
1735.5,802.14,0.7604
1735.5,814.01,0.75892
1735.5,825.88,0.75744
1735.5,837.75,0.76164
1735.5,849.62,0.79083
1735.5,861.48,0.75752
1735.5,873.35,0.73535
1735.5,885.22,0.71759
1735.5,897.09,0.69984
1735.5,908.96,0.70142
1735.5,920.83,0.70929
1735.5,932.7,0.71716
1735.5,944.57,0.74041
1735.5,956.43,0.7413
1735.5,968.3,0.72223
1735.5,980.17,0.70948
1735.5,992.04,0.69674
1735.5,1003.9,0.68049
1735.5,1015.8,0.65828
1735.5,1027.6,0.64532
1735.5,1039.5,0.63237
1735.5,1051.4,0.6211
1735.5,1063.3,0.62262
1735.5,1075.1,0.59186
1735.5,1087.0,0.55747
1735.5,1098.9,0.52308
1735.5,1110.7,0.52922
1735.5,1122.6,0.56369
1735.5,1134.5,0.60914
1735.5,1146.3,0.65459
1735.5,1158.2,0.65718
1735.5,1170.1,0.6354
1735.5,1181.9,0.60781
1735.5,1193.8,0.58021
1735.5,1205.7,0.54876
1735.5,1217.5,0.52732
1735.5,1229.4,0.54624
1735.5,1241.3,0.56515
1735.5,1253.2,0.56165
1735.5,1265.0,0.49844
1735.5,1276.9,0.47942
1735.5,1288.8,0.46041
1735.5,1300.6,0.44709
1735.5,1312.5,0.53555
1735.5,1324.4,0.56587
1735.5,1336.2,0.58471
1735.5,1348.1,0.60355
1735.5,1360.0,0.57348
1735.5,1371.8,0.50757
1735.5,1383.7,0.42558
1735.5,1395.6,0.34358
1735.5,1407.4,0.28524
1735.5,1419.3,0.23294
1735.5,1431.2,0.16911
1735.5,1443.1,0.10528
1735.5,1454.9,0.09335
1735.5,1466.8,0.13481
1735.5,1478.7,0.095259
1735.5,1490.5,0.055703
1735.5,1502.4,0.011278
1735.5,1514.3,-0.05239
1735.5,1526.1,0.064462
1735.5,1538.0,0.18421
1735.5,1549.9,0.30396
1735.5,1561.7,0.17939
1735.5,1573.6,0.033058
1735.5,1585.5,-0.11893
1735.5,1597.3,-0.27091
1735.5,1609.2,-0.35953
1735.5,1621.1,-0.40255
1735.5,1633.0,-0.42395
1735.5,1644.8,-0.44535
1735.5,1656.7,-0.53155
1735.5,1668.6,-0.60809
1735.5,1680.4,-0.6818
1735.5,1692.3,-0.75552
1735.5,1704.2,-0.82838
1735.5,1716.0,0.0
1735.5,1727.9,0.0
1735.5,1739.8,0.0
1735.5,1751.6,0.0
1735.5,1763.5,0.0
1735.5,1775.4,0.0
1735.5,1787.2,0.0
1735.5,1799.1,0.0
1735.5,1811.0,0.0
1735.5,1822.9,0.0
1735.5,1834.7,0.0
1735.5,1846.6,0.0
1735.5,1858.5,0.0
1735.5,1870.3,0.0
1735.5,1882.2,0.0
1735.5,1894.1,0.0
1750.4,6.9344,0.97363
1750.4,18.803,0.96566
1750.4,30.672,0.95769
1750.4,42.541,0.94971
1750.4,54.409,0.94174
1750.4,66.278,0.93377
1750.4,78.147,0.92579
1750.4,90.016,0.91782
1750.4,101.88,0.91234
1750.4,113.75,0.92021
1750.4,125.62,0.92809
1750.4,137.49,0.93596
1750.4,149.36,0.94383
1750.4,161.23,0.95171
1750.4,173.1,0.95958
1750.4,184.97,0.96746
1750.4,196.83,0.97533
1750.4,208.7,0.96936
1750.4,220.57,0.95862
1750.4,232.44,0.94787
1750.4,244.31,0.93712
1750.4,256.18,0.92637
1750.4,268.05,0.91562
1750.4,279.92,0.90487
1750.4,291.78,0.89412
1750.4,303.65,0.89032
1750.4,315.52,0.89902
1750.4,327.39,0.90772
1750.4,339.26,0.91643
1750.4,351.13,0.92513
1750.4,363.0,0.93383
1750.4,374.87,0.94253
1750.4,386.73,0.95123
1750.4,398.6,0.95993
1750.4,410.47,0.94862
1750.4,422.34,0.93513
1750.4,434.21,0.92164
1750.4,446.08,0.90814
1750.4,457.95,0.89465
1750.4,469.82,0.88116
1750.4,481.68,0.86766
1750.4,493.55,0.85417
1750.4,505.42,0.85013
1750.4,517.29,0.85558
1750.4,529.16,0.86103
1750.4,541.03,0.86648
1750.4,552.9,0.87193
1750.4,564.77,0.87738
1750.4,576.63,0.88282
1750.4,588.5,0.88827
1750.4,600.37,0.89214
1750.4,612.24,0.88066
1750.4,624.11,0.86919
1750.4,635.98,0.85771
1750.4,647.85,0.84624
1750.4,659.72,0.83476
1750.4,671.58,0.82329
1750.4,683.45,0.81181
1750.4,695.32,0.80034
1750.4,707.19,0.79469
1750.4,719.06,0.7918
1750.4,730.93,0.78891
1750.4,742.8,0.78601
1750.4,754.67,0.78446
1750.4,766.53,0.78646
1750.4,778.4,0.78846
1750.4,790.27,0.79046
1750.4,802.14,0.79183
1750.4,814.01,0.79035
1750.4,825.88,0.78887
1750.4,837.75,0.78739
1750.4,849.62,0.7859
1750.4,861.48,0.76826
1750.4,873.35,0.7505
1750.4,885.22,0.73275
1750.4,897.09,0.71499
1750.4,908.96,0.71734
1750.4,920.83,0.72521
1750.4,932.7,0.73308
1750.4,944.57,0.74094
1750.4,956.43,0.73721
1750.4,968.3,0.72447
1750.4,980.17,0.71172
1750.4,992.04,0.69898
1750.4,1003.9,0.68644
1750.4,1015.8,0.67349
1750.4,1027.6,0.66053
1750.4,1039.5,0.64757
1750.4,1051.4,0.63188
1750.4,1063.3,0.59749
1750.4,1075.1,0.56311
1750.4,1087.0,0.52872
1750.4,1098.9,0.49433
1750.4,1110.7,0.53398
1750.4,1122.6,0.57943
1750.4,1134.5,0.62488
1750.4,1146.3,0.67033
1750.4,1158.2,0.66342
1750.4,1170.1,0.63582
1750.4,1181.9,0.60823
1750.4,1193.8,0.58064
1750.4,1205.7,0.57651
1750.4,1217.5,0.59542
1750.4,1229.4,0.61434
1750.4,1241.3,0.63325
1750.4,1253.2,0.63966
1750.4,1265.0,0.62065
1750.4,1276.9,0.60164
1750.4,1288.8,0.58263
1750.4,1300.6,0.56524
1750.4,1312.5,0.58408
1750.4,1324.4,0.60292
1750.4,1336.2,0.62177
1750.4,1348.1,0.64061
1750.4,1360.0,0.57473
1750.4,1371.8,0.49274
1750.4,1383.7,0.41074
1750.4,1395.6,0.32875
1750.4,1407.4,0.26098
1750.4,1419.3,0.19715
1750.4,1431.2,0.13332
1750.4,1443.1,0.069487
1750.4,1454.9,0.015722
1750.4,1466.8,-0.023833
1750.4,1478.7,-0.063389
1750.4,1490.5,-0.10294
1750.4,1502.4,-0.10626
1750.4,1514.3,0.013487
1750.4,1526.1,0.13324
1750.4,1538.0,0.25298
1750.4,1549.9,0.36603
1750.4,1561.7,0.22092
1750.4,1573.6,0.068936
1750.4,1585.5,-0.083048
1750.4,1597.3,-0.23503
1750.4,1609.2,-0.28562
1750.4,1621.1,-0.30702
1750.4,1633.0,-0.32842
1750.4,1644.8,-0.34982
1750.4,1656.7,-0.40163
1750.4,1668.6,-0.47534
1750.4,1680.4,-0.54906
1750.4,1692.3,-0.62277
1750.4,1704.2,-0.69554
1750.4,1716.0,-0.76837
1750.4,1727.9,0.0
1750.4,1739.8,0.0
1750.4,1751.6,0.0
1750.4,1763.5,0.0
1750.4,1775.4,0.0
1750.4,1787.2,0.0
1750.4,1799.1,0.0
1750.4,1811.0,0.0
1750.4,1822.9,0.0
1750.4,1834.7,0.0
1750.4,1846.6,0.0
1750.4,1858.5,0.0
1750.4,1870.3,0.0
1750.4,1882.2,0.0
1750.4,1894.1,0.0
1765.2,6.9344,0.96389
1765.2,18.803,0.95591
1765.2,30.672,0.94794
1765.2,42.541,0.93997
1765.2,54.409,0.93199
1765.2,66.278,0.92402
1765.2,78.147,0.91579
1765.2,90.016,0.90746
1765.2,101.88,0.9017
1765.2,113.75,0.90958
1765.2,125.62,0.91745
1765.2,137.49,0.92533
1765.2,149.36,0.9332
1765.2,161.23,0.94108
1765.2,173.1,0.9481
1765.2,184.97,0.95315
1765.2,196.83,0.95821
1765.2,208.7,0.95167
1765.2,220.57,0.94092
1765.2,232.44,0.93018
1765.2,244.31,0.91943
1765.2,256.18,0.90868
1765.2,268.05,0.89793
1765.2,279.92,0.89992
1765.2,291.78,0.90374
1765.2,303.65,0.90906
1765.2,315.52,0.91776
1765.2,327.39,0.92646
1765.2,339.26,0.93516
1765.2,351.13,0.94387
1765.2,363.0,0.95257
1765.2,374.87,0.95833
1765.2,386.73,0.9605
1765.2,398.6,0.96267
1765.2,410.47,0.95102
1765.2,422.34,0.93752
1765.2,434.21,0.92403
1765.2,446.08,0.91054
1765.2,457.95,0.89704
1765.2,469.82,0.88384
1765.2,481.68,0.88252
1765.2,493.55,0.88119
1765.2,505.42,0.88296
1765.2,517.29,0.88841
1765.2,529.16,0.89386
1765.2,541.03,0.89931
1765.2,552.9,0.90476
1765.2,564.77,0.91021
1765.2,576.63,0.90607
1765.2,588.5,0.89549
1765.2,600.37,0.88489
1765.2,612.24,0.87341
1765.2,624.11,0.86194
1765.2,635.98,0.85047
1765.2,647.85,0.83899
1765.2,659.72,0.82752
1765.2,671.58,0.8177
1765.2,683.45,0.81581
1765.2,695.32,0.81392
1765.2,707.19,0.81142
1765.2,719.06,0.80853
1765.2,730.93,0.80563
1765.2,742.8,0.79846
1765.2,754.67,0.78924
1765.2,766.53,0.78124
1765.2,778.4,0.78324
1765.2,790.27,0.78524
1765.2,802.14,0.78662
1765.2,814.01,0.78514
1765.2,825.88,0.78365
1765.2,837.75,0.77896
1765.2,849.62,0.76469
1765.2,861.48,0.74704
1765.2,873.35,0.72929
1765.2,885.22,0.71242
1765.2,897.09,0.71792
1765.2,908.96,0.72521
1765.2,920.83,0.73308
1765.2,932.7,0.74095
1765.2,944.57,0.73822
1765.2,956.43,0.72904
1765.2,968.3,0.7163
1765.2,980.17,0.70355
1765.2,992.04,0.69601
1765.2,1003.9,0.68889
1765.2,1015.8,0.67593
1765.2,1027.6,0.66297
1765.2,1039.5,0.64717
1765.2,1051.4,0.62542
1765.2,1063.3,0.59103
1765.2,1075.1,0.55664
1765.2,1087.0,0.53292
1765.2,1098.9,0.55543
1765.2,1110.7,0.59867
1765.2,1122.6,0.64413
1765.2,1134.5,0.68958
1765.2,1146.3,0.67942
1765.2,1158.2,0.65677
1765.2,1170.1,0.62918
1765.2,1181.9,0.60159
1765.2,1193.8,0.60209
1765.2,1205.7,0.61599
1765.2,1217.5,0.6349
1765.2,1229.4,0.65382
1765.2,1241.3,0.63223
1765.2,1253.2,0.58691
1765.2,1265.0,0.5679
1765.2,1276.9,0.54889
1765.2,1288.8,0.52919
1765.2,1300.6,0.50975
1765.2,1312.5,0.51905
1765.2,1324.4,0.5357
1765.2,1336.2,0.55454
1765.2,1348.1,0.57338
1765.2,1360.0,0.50751
1765.2,1371.8,0.42551
1765.2,1383.7,0.34351
1765.2,1395.6,0.32235
1765.2,1407.4,0.28884
1765.2,1419.3,0.23778
1765.2,1431.2,0.17395
1765.2,1443.1,0.11012
1765.2,1454.9,0.056355
1765.2,1466.8,0.0168
1765.2,1478.7,-0.022756
1765.2,1490.5,-0.0023228
1765.2,1502.4,0.088897
1765.2,1514.3,0.20865
1765.2,1526.1,0.32839
1765.2,1538.0,0.36544
1765.2,1549.9,0.18197
1765.2,1561.7,0.24651
1765.2,1573.6,0.15906
1765.2,1585.5,0.0070805
1765.2,1597.3,-0.1449
1765.2,1609.2,-0.19549
1765.2,1621.1,-0.21689
1765.2,1633.0,-0.23829
1765.2,1644.8,-0.2835
1765.2,1656.7,-0.34666
1765.2,1668.6,-0.42037
1765.2,1680.4,-0.49408
1765.2,1692.3,-0.55557
1765.2,1704.2,-0.61646
1765.2,1716.0,-0.68929
1765.2,1727.9,-0.76283
1765.2,1739.8,-0.77008
1765.2,1751.6,0.0
1765.2,1763.5,0.0
1765.2,1775.4,0.0
1765.2,1787.2,0.0
1765.2,1799.1,0.0
1765.2,1811.0,0.0
1765.2,1822.9,0.0
1765.2,1834.7,0.0
1765.2,1846.6,0.0
1765.2,1858.5,0.0
1765.2,1870.3,0.0
1765.2,1882.2,0.0
1765.2,1894.1,0.0
1780.1,6.9344,0.95414
1780.1,18.803,0.94617
1780.1,30.672,0.93819
1780.1,42.541,0.93015
1780.1,54.409,0.92182
1780.1,66.278,0.91349
1780.1,78.147,0.90516
1780.1,90.016,0.89683
1780.1,101.88,0.89107
1780.1,113.75,0.89894
1780.1,125.62,0.90682
1780.1,137.49,0.91469
1780.1,149.36,0.9203
1780.1,161.23,0.92536
1780.1,173.1,0.93041
1780.1,184.97,0.93546
1780.1,196.83,0.94052
1780.1,208.7,0.93398
1780.1,220.57,0.92323
1780.1,232.44,0.91248
1780.1,244.31,0.90722
1780.1,256.18,0.91103
1780.1,268.05,0.91485
1780.1,279.92,0.91866
1780.1,291.78,0.92248
1780.1,303.65,0.9278
1780.1,315.52,0.9365
1780.1,327.39,0.9452
1780.1,339.26,0.9539
1780.1,351.13,0.95639
1780.1,363.0,0.95856
1780.1,374.87,0.96073
1780.1,386.73,0.96289
1780.1,398.6,0.96506
1780.1,410.47,0.95341
1780.1,422.34,0.93992
1780.1,434.21,0.92642
1780.1,446.08,0.91932
1780.1,457.95,0.918
1780.1,469.82,0.91667
1780.1,481.68,0.91535
1780.1,493.55,0.91402
1780.1,505.42,0.91579
1780.1,517.29,0.92124
1780.1,529.16,0.92669
1780.1,541.03,0.93054
1780.1,552.9,0.91997
1780.1,564.77,0.90939
1780.1,576.63,0.89882
1780.1,588.5,0.88824
1780.1,600.37,0.87764
1780.1,612.24,0.86617
1780.1,624.11,0.85469
1780.1,635.98,0.84322
1780.1,647.85,0.83821
1780.1,659.72,0.83632
1780.1,671.58,0.83443
1780.1,683.45,0.83254
1780.1,695.32,0.83065
1780.1,707.19,0.82815
1780.1,719.06,0.82525
1780.1,730.93,0.81649
1780.1,742.8,0.80727
1780.1,754.67,0.79805
1780.1,766.53,0.78883
1780.1,778.4,0.77961
1780.1,790.27,0.78003
1780.1,802.14,0.7814
1780.1,814.01,0.77992
1780.1,825.88,0.77202
1780.1,837.75,0.75774
1780.1,849.62,0.74347
1780.1,861.48,0.72583
1780.1,873.35,0.71479
1780.1,885.22,0.72029
1780.1,897.09,0.72579
1780.1,908.96,0.73308
1780.1,920.83,0.73997
1780.1,932.7,0.73501
1780.1,944.57,0.73005
1780.1,956.43,0.72087
1780.1,968.3,0.70813
1780.1,980.17,0.70271
1780.1,992.04,0.69845
1780.1,1003.9,0.69133
1780.1,1015.8,0.67837
1780.1,1027.6,0.66078
1780.1,1039.5,0.6407
1780.1,1051.4,0.61896
1780.1,1063.3,0.58457
1780.1,1075.1,0.57511
1780.1,1087.0,0.59762
1780.1,1098.9,0.62013
1780.1,1110.7,0.66337
1780.1,1122.6,0.69597
1780.1,1134.5,0.68437
1780.1,1146.3,0.67278
1780.1,1158.2,0.65013
1780.1,1170.1,0.623
1780.1,1181.9,0.63229
1780.1,1193.8,0.64158
1780.1,1205.7,0.65547
1780.1,1217.5,0.67438
1780.1,1229.4,0.63431
1780.1,1241.3,0.57948
1780.1,1253.2,0.53417
1780.1,1265.0,0.51515
1780.1,1276.9,0.49495
1780.1,1288.8,0.4739
1780.1,1300.6,0.45445
1780.1,1312.5,0.46376
1780.1,1324.4,0.47306
1780.1,1336.2,0.48731
1780.1,1348.1,0.50616
1780.1,1360.0,0.44028
1780.1,1371.8,0.36908
1780.1,1383.7,0.35385
1780.1,1395.6,0.33863
1780.1,1407.4,0.30512
1780.1,1419.3,0.26076
1780.1,1431.2,0.21459
1780.1,1443.1,0.15075
1780.1,1454.9,0.096988
1780.1,1466.8,0.057433
1780.1,1478.7,0.10884
1780.1,1490.5,0.19284
1780.1,1502.4,0.28406
1780.1,1514.3,0.4038
1780.1,1526.1,0.36484
1780.1,1538.0,0.18138
1780.1,1549.9,-0.0020785
1780.1,1561.7,0.062461
1780.1,1573.6,0.12971
1780.1,1585.5,0.097209
1780.1,1597.3,-0.054775
1780.1,1609.2,-0.10536
1780.1,1621.1,-0.12952
1780.1,1633.0,-0.17902
1780.1,1644.8,-0.22853
1780.1,1656.7,-0.29168
1780.1,1668.6,-0.3654
1780.1,1680.4,-0.42205
1780.1,1692.3,-0.47649
1780.1,1704.2,-0.53739
1780.1,1716.0,-0.61062
1780.1,1727.9,-0.68425
1780.1,1739.8,-0.75787
1780.1,1751.6,-0.72388
1780.1,1763.5,0.0
1780.1,1775.4,0.0
1780.1,1787.2,0.0
1780.1,1799.1,0.0
1780.1,1811.0,0.0
1780.1,1822.9,0.0
1780.1,1834.7,0.0
1780.1,1846.6,0.0
1780.1,1858.5,0.0
1780.1,1870.3,0.0
1780.1,1882.2,0.0
1780.1,1894.1,0.0
1794.9,6.9344,0.94439
1794.9,18.803,0.93618
1794.9,30.672,0.92785
1794.9,42.541,0.91952
1794.9,54.409,0.91119
1794.9,66.278,0.90286
1794.9,78.147,0.89453
1794.9,90.016,0.8862
1794.9,101.88,0.88044
1794.9,113.75,0.88746
1794.9,125.62,0.89251
1794.9,137.49,0.89756
1794.9,149.36,0.90261
1794.9,161.23,0.90767
1794.9,173.1,0.91272
1794.9,184.97,0.91777
1794.9,196.83,0.92282
1794.9,208.7,0.91629
1794.9,220.57,0.91832
1794.9,232.44,0.92214
1794.9,244.31,0.92595
1794.9,256.18,0.92977
1794.9,268.05,0.93359
1794.9,279.92,0.9374
1794.9,291.78,0.94122
1794.9,303.65,0.94654
1794.9,315.52,0.95228
1794.9,327.39,0.95445
1794.9,339.26,0.95662
1794.9,351.13,0.95878
1794.9,363.0,0.96095
1794.9,374.87,0.96312
1794.9,386.73,0.96529
1794.9,398.6,0.96745
1794.9,410.47,0.95613
1794.9,422.34,0.9548
1794.9,434.21,0.95348
1794.9,446.08,0.95215
1794.9,457.95,0.95083
1794.9,469.82,0.94951
1794.9,481.68,0.94818
1794.9,493.55,0.94686
1794.9,505.42,0.94863
1794.9,517.29,0.94444
1794.9,529.16,0.93387
1794.9,541.03,0.9233
1794.9,552.9,0.91272
1794.9,564.77,0.90215
1794.9,576.63,0.89157
1794.9,588.5,0.881
1794.9,600.37,0.87039
1794.9,612.24,0.8606
1794.9,624.11,0.85871
1794.9,635.98,0.85682
1794.9,647.85,0.85493
1794.9,659.72,0.85304
1794.9,671.58,0.85115
1794.9,683.45,0.84926
1794.9,695.32,0.84737
1794.9,707.19,0.84375
1794.9,719.06,0.83453
1794.9,730.93,0.82531
1794.9,742.8,0.81609
1794.9,754.67,0.80687
1794.9,766.53,0.79765
1794.9,778.4,0.78842
1794.9,790.27,0.7792
1794.9,802.14,0.77618
1794.9,814.01,0.76507
1794.9,825.88,0.7508
1794.9,837.75,0.73653
1794.9,849.62,0.72226
1794.9,861.48,0.71717
1794.9,873.35,0.72266
1794.9,885.22,0.72816
1794.9,897.09,0.73366
1794.9,908.96,0.73676
1794.9,920.83,0.7318
1794.9,932.7,0.72684
1794.9,944.57,0.72188
1794.9,956.43,0.71367
1794.9,968.3,0.70941
1794.9,980.17,0.70515
1794.9,992.04,0.70089
1794.9,1003.9,0.69377
1794.9,1015.8,0.67439
1794.9,1027.6,0.65432
1794.9,1039.5,0.63424
1794.9,1051.4,0.61249
1794.9,1063.3,0.61729
1794.9,1075.1,0.6398
1794.9,1087.0,0.66231
1794.9,1098.9,0.68482
1794.9,1110.7,0.70091
1794.9,1122.6,0.68932
1794.9,1134.5,0.67773
1794.9,1146.3,0.66613
1794.9,1158.2,0.65319
1794.9,1170.1,0.66248
1794.9,1181.9,0.67177
