#: table_doi: 10.17182/hepdata.90835.v1/t85
#: name: T2bb efficiency
#: description: The efficiency times acceptance of the SMS models for T2bb as function of the bottom squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2bb_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Efficiency,
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
398.36,1306.3,0.0
398.36,1319.4,0.0
398.36,1332.6,0.0
398.36,1345.7,0.0
398.36,1358.8,0.0
398.36,1371.9,0.0
398.36,1385.0,0.0
398.36,1398.1,0.0
398.36,1411.3,0.0
398.36,1424.4,0.0
398.36,1437.5,0.0
398.36,1450.6,0.0
398.36,1463.7,0.0
398.36,1476.9,0.0
398.36,1490.0,0.0
398.36,1503.1,0.0
398.36,1516.2,0.0
398.36,1529.3,0.0
398.36,1542.5,0.0
398.36,1555.6,0.0
398.36,1568.7,0.0
398.36,1581.8,0.0
398.36,1594.9,0.0
398.36,1608.0,0.0
398.36,1621.2,0.0
398.36,1634.3,0.0
398.36,1647.4,0.0
398.36,1660.5,0.0
398.36,1673.6,0.0
398.36,1686.8,0.0
398.36,1699.9,0.0
398.36,1713.0,0.0
398.36,1726.1,0.0
398.36,1739.2,0.0
398.36,1752.4,0.0
398.36,1765.5,0.0
398.36,1778.6,0.0
398.36,1791.7,0.0
398.36,1804.8,0.0
398.36,1817.9,0.0
398.36,1831.1,0.0
398.36,1844.2,0.0
398.36,1857.3,0.0
398.36,1870.4,0.0
398.36,1883.5,0.0
398.36,1896.7,0.0
398.36,1909.8,0.0
398.36,1922.9,0.0
398.36,1936.0,0.0
398.36,1949.1,0.0
398.36,1962.3,0.0
398.36,1975.4,0.0
398.36,1988.5,0.0
398.36,2001.6,0.0
398.36,2014.7,0.0
398.36,2027.8,0.0
398.36,2041.0,0.0
398.36,2054.1,0.0
398.36,2067.2,0.0
398.36,2080.3,0.0
398.36,2093.4,0.0
413.49,7.5594,0.20477
413.49,20.678,0.20024
413.49,33.797,0.19572
413.49,46.916,0.19119
413.49,60.034,0.18666
413.49,73.153,0.18213
413.49,86.272,0.1776
413.49,99.391,0.17455
413.49,112.51,0.16422
413.49,125.63,0.15354
413.49,138.75,0.14285
413.49,151.87,0.13217
413.49,164.98,0.12148
413.49,178.1,0.1108
413.49,191.22,0.10066
413.49,204.34,0.089476
413.49,217.46,0.076576
413.49,230.58,0.069193
413.49,243.7,0.061811
413.49,256.82,0.053478
413.49,269.93,0.046757
413.49,283.05,0.042062
413.49,296.17,0.038474
413.49,309.29,0.036857
413.49,322.41,0.034376
413.49,335.53,0.033379
413.49,348.65,0.031972
413.49,361.77,0.032388
413.49,374.88,0.032078
413.49,388.0,0.032586
413.49,401.12,0.0
413.49,414.24,0.0
413.49,427.36,0.0
413.49,440.48,0.0
413.49,453.6,0.0
413.49,466.72,0.0
413.49,479.83,0.0
413.49,492.95,0.0
413.49,506.07,0.0
413.49,519.19,0.0
413.49,532.31,0.0
413.49,545.43,0.0
413.49,558.55,0.0
413.49,571.67,0.0
413.49,584.78,0.0
413.49,597.9,0.0
413.49,611.02,0.0
413.49,624.14,0.0
413.49,637.26,0.0
413.49,650.38,0.0
413.49,663.5,0.0
413.49,676.62,0.0
413.49,689.73,0.0
413.49,702.85,0.0
413.49,715.97,0.0
413.49,729.09,0.0
413.49,742.21,0.0
413.49,755.33,0.0
413.49,768.45,0.0
413.49,781.57,0.0
413.49,794.68,0.0
413.49,807.8,0.0
413.49,820.92,0.0
413.49,834.04,0.0
413.49,847.16,0.0
413.49,860.28,0.0
413.49,873.4,0.0
413.49,886.52,0.0
413.49,899.63,0.0
413.49,912.75,0.0
413.49,925.87,0.0
413.49,938.99,0.0
413.49,952.11,0.0
413.49,965.23,0.0
413.49,978.35,0.0
413.49,991.47,0.0
413.49,1004.6,0.0
413.49,1017.7,0.0
413.49,1030.8,0.0
413.49,1043.9,0.0
413.49,1057.1,0.0
413.49,1070.2,0.0
413.49,1083.3,0.0
413.49,1096.4,0.0
413.49,1109.5,0.0
413.49,1122.7,0.0
413.49,1135.8,0.0
413.49,1148.9,0.0
413.49,1162.0,0.0
413.49,1175.1,0.0
413.49,1188.2,0.0
413.49,1201.4,0.0
413.49,1214.5,0.0
413.49,1227.6,0.0
413.49,1240.7,0.0
413.49,1253.8,0.0
413.49,1267.0,0.0
413.49,1280.1,0.0
413.49,1293.2,0.0
413.49,1306.3,0.0
413.49,1319.4,0.0
413.49,1332.6,0.0
413.49,1345.7,0.0
413.49,1358.8,0.0
413.49,1371.9,0.0
413.49,1385.0,0.0
413.49,1398.1,0.0
413.49,1411.3,0.0
413.49,1424.4,0.0
413.49,1437.5,0.0
413.49,1450.6,0.0
413.49,1463.7,0.0
413.49,1476.9,0.0
413.49,1490.0,0.0
413.49,1503.1,0.0
413.49,1516.2,0.0
413.49,1529.3,0.0
413.49,1542.5,0.0
413.49,1555.6,0.0
413.49,1568.7,0.0
413.49,1581.8,0.0
413.49,1594.9,0.0
413.49,1608.0,0.0
413.49,1621.2,0.0
413.49,1634.3,0.0
413.49,1647.4,0.0
413.49,1660.5,0.0
413.49,1673.6,0.0
413.49,1686.8,0.0
413.49,1699.9,0.0
413.49,1713.0,0.0
413.49,1726.1,0.0
413.49,1739.2,0.0
413.49,1752.4,0.0
413.49,1765.5,0.0
413.49,1778.6,0.0
413.49,1791.7,0.0
413.49,1804.8,0.0
413.49,1817.9,0.0
413.49,1831.1,0.0
413.49,1844.2,0.0
413.49,1857.3,0.0
413.49,1870.4,0.0
413.49,1883.5,0.0
413.49,1896.7,0.0
413.49,1909.8,0.0
413.49,1922.9,0.0
413.49,1936.0,0.0
413.49,1949.1,0.0
413.49,1962.3,0.0
413.49,1975.4,0.0
413.49,1988.5,0.0
413.49,2001.6,0.0
413.49,2014.7,0.0
413.49,2027.8,0.0
413.49,2041.0,0.0
413.49,2054.1,0.0
413.49,2067.2,0.0
413.49,2080.3,0.0
413.49,2093.4,0.0
428.62,7.5594,0.22438
428.62,20.678,0.21985
428.62,33.797,0.21532
428.62,46.916,0.2108
428.62,60.034,0.20627
428.62,73.153,0.20191
428.62,86.272,0.1989
428.62,99.391,0.19589
428.62,112.51,0.18557
428.62,125.63,0.17488
428.62,138.75,0.1642
428.62,151.87,0.15351
428.62,164.98,0.14283
428.62,178.1,0.13293
428.62,191.22,0.12377
428.62,204.34,0.11258
428.62,217.46,0.097285
428.62,230.58,0.083171
428.62,243.7,0.075788
428.62,256.82,0.067455
428.62,269.93,0.058243
428.62,283.05,0.050357
428.62,296.17,0.045315
428.62,309.29,0.041906
428.62,322.41,0.038966
428.62,335.53,0.036733
428.62,348.65,0.035005
428.62,361.77,0.034423
428.62,374.88,0.03371
428.62,388.0,0.03394
428.62,401.12,0.034431
428.62,414.24,0.0
428.62,427.36,0.0
428.62,440.48,0.0
428.62,453.6,0.0
428.62,466.72,0.0
428.62,479.83,0.0
428.62,492.95,0.0
428.62,506.07,0.0
428.62,519.19,0.0
428.62,532.31,0.0
428.62,545.43,0.0
428.62,558.55,0.0
428.62,571.67,0.0
428.62,584.78,0.0
428.62,597.9,0.0
428.62,611.02,0.0
428.62,624.14,0.0
428.62,637.26,0.0
428.62,650.38,0.0
428.62,663.5,0.0
428.62,676.62,0.0
428.62,689.73,0.0
428.62,702.85,0.0
428.62,715.97,0.0
428.62,729.09,0.0
428.62,742.21,0.0
428.62,755.33,0.0
428.62,768.45,0.0
428.62,781.57,0.0
428.62,794.68,0.0
428.62,807.8,0.0
428.62,820.92,0.0
428.62,834.04,0.0
428.62,847.16,0.0
428.62,860.28,0.0
428.62,873.4,0.0
428.62,886.52,0.0
428.62,899.63,0.0
428.62,912.75,0.0
428.62,925.87,0.0
428.62,938.99,0.0
428.62,952.11,0.0
428.62,965.23,0.0
428.62,978.35,0.0
428.62,991.47,0.0
428.62,1004.6,0.0
428.62,1017.7,0.0
428.62,1030.8,0.0
428.62,1043.9,0.0
428.62,1057.1,0.0
428.62,1070.2,0.0
428.62,1083.3,0.0
428.62,1096.4,0.0
428.62,1109.5,0.0
428.62,1122.7,0.0
428.62,1135.8,0.0
428.62,1148.9,0.0
428.62,1162.0,0.0
428.62,1175.1,0.0
428.62,1188.2,0.0
428.62,1201.4,0.0
428.62,1214.5,0.0
428.62,1227.6,0.0
428.62,1240.7,0.0
428.62,1253.8,0.0
428.62,1267.0,0.0
428.62,1280.1,0.0
428.62,1293.2,0.0
428.62,1306.3,0.0
428.62,1319.4,0.0
428.62,1332.6,0.0
428.62,1345.7,0.0
428.62,1358.8,0.0
428.62,1371.9,0.0
428.62,1385.0,0.0
428.62,1398.1,0.0
428.62,1411.3,0.0
428.62,1424.4,0.0
428.62,1437.5,0.0
428.62,1450.6,0.0
428.62,1463.7,0.0
428.62,1476.9,0.0
428.62,1490.0,0.0
428.62,1503.1,0.0
428.62,1516.2,0.0
428.62,1529.3,0.0
428.62,1542.5,0.0
428.62,1555.6,0.0
428.62,1568.7,0.0
428.62,1581.8,0.0
428.62,1594.9,0.0
428.62,1608.0,0.0
428.62,1621.2,0.0
428.62,1634.3,0.0
428.62,1647.4,0.0
428.62,1660.5,0.0
428.62,1673.6,0.0
428.62,1686.8,0.0
428.62,1699.9,0.0
428.62,1713.0,0.0
428.62,1726.1,0.0
428.62,1739.2,0.0
428.62,1752.4,0.0
428.62,1765.5,0.0
428.62,1778.6,0.0
428.62,1791.7,0.0
428.62,1804.8,0.0
428.62,1817.9,0.0
428.62,1831.1,0.0
428.62,1844.2,0.0
428.62,1857.3,0.0
428.62,1870.4,0.0
428.62,1883.5,0.0
428.62,1896.7,0.0
428.62,1909.8,0.0
428.62,1922.9,0.0
428.62,1936.0,0.0
428.62,1949.1,0.0
428.62,1962.3,0.0
428.62,1975.4,0.0
428.62,1988.5,0.0
428.62,2001.6,0.0
428.62,2014.7,0.0
428.62,2027.8,0.0
428.62,2041.0,0.0
428.62,2054.1,0.0
428.62,2067.2,0.0
428.62,2080.3,0.0
428.62,2093.4,0.0
443.75,7.5594,0.24399
443.75,20.678,0.23946
443.75,33.797,0.23493
443.75,46.916,0.2304
443.75,60.034,0.22626
443.75,73.153,0.22325
443.75,86.272,0.22025
443.75,99.391,0.21724
443.75,112.51,0.20691
443.75,125.63,0.19622
443.75,138.75,0.18554
443.75,151.87,0.17485
443.75,164.98,0.16519
443.75,178.1,0.15603
443.75,191.22,0.14687
443.75,204.34,0.13569
443.75,217.46,0.12039
443.75,230.58,0.10509
443.75,243.7,0.089798
443.75,256.82,0.081426
443.75,269.93,0.072061
443.75,283.05,0.062696
443.75,296.17,0.054129
443.75,309.29,0.050121
443.75,322.41,0.044803
443.75,335.53,0.042089
443.75,348.65,0.039143
443.75,361.77,0.037926
443.75,374.88,0.036107
443.75,388.0,0.035653
443.75,401.12,0.035724
443.75,414.24,0.035955
443.75,427.36,0.0
443.75,440.48,0.0
443.75,453.6,0.0
443.75,466.72,0.0
443.75,479.83,0.0
443.75,492.95,0.0
443.75,506.07,0.0
443.75,519.19,0.0
443.75,532.31,0.0
443.75,545.43,0.0
443.75,558.55,0.0
443.75,571.67,0.0
443.75,584.78,0.0
443.75,597.9,0.0
443.75,611.02,0.0
443.75,624.14,0.0
443.75,637.26,0.0
443.75,650.38,0.0
443.75,663.5,0.0
443.75,676.62,0.0
443.75,689.73,0.0
443.75,702.85,0.0
443.75,715.97,0.0
443.75,729.09,0.0
443.75,742.21,0.0
443.75,755.33,0.0
443.75,768.45,0.0
443.75,781.57,0.0
443.75,794.68,0.0
443.75,807.8,0.0
443.75,820.92,0.0
443.75,834.04,0.0
443.75,847.16,0.0
443.75,860.28,0.0
443.75,873.4,0.0
443.75,886.52,0.0
443.75,899.63,0.0
443.75,912.75,0.0
443.75,925.87,0.0
443.75,938.99,0.0
443.75,952.11,0.0
443.75,965.23,0.0
443.75,978.35,0.0
443.75,991.47,0.0
443.75,1004.6,0.0
443.75,1017.7,0.0
443.75,1030.8,0.0
443.75,1043.9,0.0
443.75,1057.1,0.0
443.75,1070.2,0.0
443.75,1083.3,0.0
443.75,1096.4,0.0
443.75,1109.5,0.0
443.75,1122.7,0.0
443.75,1135.8,0.0
443.75,1148.9,0.0
443.75,1162.0,0.0
443.75,1175.1,0.0
443.75,1188.2,0.0
443.75,1201.4,0.0
443.75,1214.5,0.0
443.75,1227.6,0.0
443.75,1240.7,0.0
443.75,1253.8,0.0
443.75,1267.0,0.0
443.75,1280.1,0.0
443.75,1293.2,0.0
443.75,1306.3,0.0
443.75,1319.4,0.0
443.75,1332.6,0.0
443.75,1345.7,0.0
443.75,1358.8,0.0
443.75,1371.9,0.0
443.75,1385.0,0.0
443.75,1398.1,0.0
443.75,1411.3,0.0
443.75,1424.4,0.0
443.75,1437.5,0.0
443.75,1450.6,0.0
443.75,1463.7,0.0
443.75,1476.9,0.0
443.75,1490.0,0.0
443.75,1503.1,0.0
443.75,1516.2,0.0
443.75,1529.3,0.0
443.75,1542.5,0.0
443.75,1555.6,0.0
443.75,1568.7,0.0
443.75,1581.8,0.0
443.75,1594.9,0.0
443.75,1608.0,0.0
443.75,1621.2,0.0
443.75,1634.3,0.0
443.75,1647.4,0.0
443.75,1660.5,0.0
443.75,1673.6,0.0
443.75,1686.8,0.0
443.75,1699.9,0.0
443.75,1713.0,0.0
443.75,1726.1,0.0
443.75,1739.2,0.0
443.75,1752.4,0.0
443.75,1765.5,0.0
443.75,1778.6,0.0
443.75,1791.7,0.0
443.75,1804.8,0.0
443.75,1817.9,0.0
443.75,1831.1,0.0
443.75,1844.2,0.0
443.75,1857.3,0.0
443.75,1870.4,0.0
443.75,1883.5,0.0
443.75,1896.7,0.0
443.75,1909.8,0.0
443.75,1922.9,0.0
443.75,1936.0,0.0
443.75,1949.1,0.0
443.75,1962.3,0.0
443.75,1975.4,0.0
443.75,1988.5,0.0
443.75,2001.6,0.0
443.75,2014.7,0.0
443.75,2027.8,0.0
443.75,2041.0,0.0
443.75,2054.1,0.0
443.75,2067.2,0.0
443.75,2080.3,0.0
443.75,2093.4,0.0
458.88,7.5594,0.26359
458.88,20.678,0.25907
458.88,33.797,0.25454
458.88,46.916,0.25061
458.88,60.034,0.2476
458.88,73.153,0.2446
458.88,86.272,0.24159
458.88,99.391,0.23858
458.88,112.51,0.22825
458.88,125.63,0.21757
458.88,138.75,0.20688
458.88,151.87,0.19745
458.88,164.98,0.18829
458.88,178.1,0.17914
458.88,191.22,0.16998
458.88,204.34,0.15879
458.88,217.46,0.1435
458.88,230.58,0.1282
458.88,243.7,0.11297
458.88,256.82,0.10092
458.88,269.93,0.091558
458.88,283.05,0.082193
458.88,296.17,0.070124
458.88,309.29,0.057478
458.88,322.41,0.05216
458.88,335.53,0.047226
458.88,348.65,0.04428
458.88,361.77,0.042344
458.88,374.88,0.039419
458.88,388.0,0.038174
458.88,401.12,0.037676
458.88,414.24,0.037127
458.88,427.36,0.037371
458.88,440.48,0.0
458.88,453.6,0.0
458.88,466.72,0.0
458.88,479.83,0.0
458.88,492.95,0.0
458.88,506.07,0.0
458.88,519.19,0.0
458.88,532.31,0.0
458.88,545.43,0.0
458.88,558.55,0.0
458.88,571.67,0.0
458.88,584.78,0.0
458.88,597.9,0.0
458.88,611.02,0.0
458.88,624.14,0.0
458.88,637.26,0.0
458.88,650.38,0.0
458.88,663.5,0.0
458.88,676.62,0.0
458.88,689.73,0.0
458.88,702.85,0.0
458.88,715.97,0.0
458.88,729.09,0.0
458.88,742.21,0.0
458.88,755.33,0.0
458.88,768.45,0.0
458.88,781.57,0.0
458.88,794.68,0.0
458.88,807.8,0.0
458.88,820.92,0.0
458.88,834.04,0.0
458.88,847.16,0.0
458.88,860.28,0.0
458.88,873.4,0.0
458.88,886.52,0.0
458.88,899.63,0.0
458.88,912.75,0.0
458.88,925.87,0.0
458.88,938.99,0.0
458.88,952.11,0.0
458.88,965.23,0.0
458.88,978.35,0.0
458.88,991.47,0.0
458.88,1004.6,0.0
458.88,1017.7,0.0
458.88,1030.8,0.0
458.88,1043.9,0.0
458.88,1057.1,0.0
458.88,1070.2,0.0
458.88,1083.3,0.0
458.88,1096.4,0.0
458.88,1109.5,0.0
458.88,1122.7,0.0
458.88,1135.8,0.0
458.88,1148.9,0.0
458.88,1162.0,0.0
458.88,1175.1,0.0
458.88,1188.2,0.0
458.88,1201.4,0.0
458.88,1214.5,0.0
458.88,1227.6,0.0
458.88,1240.7,0.0
458.88,1253.8,0.0
458.88,1267.0,0.0
458.88,1280.1,0.0
458.88,1293.2,0.0
458.88,1306.3,0.0
458.88,1319.4,0.0
458.88,1332.6,0.0
458.88,1345.7,0.0
458.88,1358.8,0.0
458.88,1371.9,0.0
458.88,1385.0,0.0
458.88,1398.1,0.0
458.88,1411.3,0.0
458.88,1424.4,0.0
458.88,1437.5,0.0
458.88,1450.6,0.0
458.88,1463.7,0.0
458.88,1476.9,0.0
458.88,1490.0,0.0
458.88,1503.1,0.0
458.88,1516.2,0.0
458.88,1529.3,0.0
458.88,1542.5,0.0
458.88,1555.6,0.0
458.88,1568.7,0.0
458.88,1581.8,0.0
458.88,1594.9,0.0
458.88,1608.0,0.0
458.88,1621.2,0.0
458.88,1634.3,0.0
458.88,1647.4,0.0
458.88,1660.5,0.0
458.88,1673.6,0.0
458.88,1686.8,0.0
458.88,1699.9,0.0
458.88,1713.0,0.0
458.88,1726.1,0.0
458.88,1739.2,0.0
458.88,1752.4,0.0
458.88,1765.5,0.0
458.88,1778.6,0.0
458.88,1791.7,0.0
458.88,1804.8,0.0
458.88,1817.9,0.0
458.88,1831.1,0.0
458.88,1844.2,0.0
458.88,1857.3,0.0
458.88,1870.4,0.0
458.88,1883.5,0.0
458.88,1896.7,0.0
458.88,1909.8,0.0
458.88,1922.9,0.0
458.88,1936.0,0.0
458.88,1949.1,0.0
458.88,1962.3,0.0
458.88,1975.4,0.0
458.88,1988.5,0.0
458.88,2001.6,0.0
458.88,2014.7,0.0
458.88,2027.8,0.0
458.88,2041.0,0.0
458.88,2054.1,0.0
458.88,2067.2,0.0
458.88,2080.3,0.0
458.88,2093.4,0.0
474.01,7.5594,0.2832
474.01,20.678,0.27867
474.01,33.797,0.27496
474.01,46.916,0.27196
474.01,60.034,0.26895
474.01,73.153,0.26594
474.01,86.272,0.26293
474.01,99.391,0.25992
474.01,112.51,0.24959
474.01,125.63,0.23891
474.01,138.75,0.22971
474.01,151.87,0.22056
474.01,164.98,0.2114
474.01,178.1,0.20224
474.01,191.22,0.19309
474.01,204.34,0.1819
474.01,217.46,0.1666
474.01,230.58,0.15143
474.01,243.7,0.13648
474.01,256.82,0.12443
474.01,269.93,0.11506
474.01,283.05,0.10192
474.01,296.17,0.085535
474.01,309.29,0.0727
474.01,322.41,0.061327
474.01,335.53,0.055372
474.01,348.65,0.050182
474.01,361.77,0.046824
474.01,374.88,0.04335
474.01,388.0,0.041744
474.01,401.12,0.040284
474.01,414.24,0.039197
474.01,427.36,0.038458
474.01,440.48,0.038759
474.01,453.6,0.0
474.01,466.72,0.0
474.01,479.83,0.0
474.01,492.95,0.0
474.01,506.07,0.0
474.01,519.19,0.0
474.01,532.31,0.0
474.01,545.43,0.0
474.01,558.55,0.0
474.01,571.67,0.0
474.01,584.78,0.0
474.01,597.9,0.0
474.01,611.02,0.0
474.01,624.14,0.0
474.01,637.26,0.0
474.01,650.38,0.0
474.01,663.5,0.0
474.01,676.62,0.0
474.01,689.73,0.0
474.01,702.85,0.0
474.01,715.97,0.0
474.01,729.09,0.0
474.01,742.21,0.0
474.01,755.33,0.0
474.01,768.45,0.0
474.01,781.57,0.0
474.01,794.68,0.0
474.01,807.8,0.0
474.01,820.92,0.0
474.01,834.04,0.0
474.01,847.16,0.0
474.01,860.28,0.0
474.01,873.4,0.0
474.01,886.52,0.0
474.01,899.63,0.0
474.01,912.75,0.0
474.01,925.87,0.0
474.01,938.99,0.0
474.01,952.11,0.0
474.01,965.23,0.0
474.01,978.35,0.0
474.01,991.47,0.0
474.01,1004.6,0.0
474.01,1017.7,0.0
474.01,1030.8,0.0
474.01,1043.9,0.0
474.01,1057.1,0.0
474.01,1070.2,0.0
474.01,1083.3,0.0
474.01,1096.4,0.0
474.01,1109.5,0.0
474.01,1122.7,0.0
474.01,1135.8,0.0
474.01,1148.9,0.0
474.01,1162.0,0.0
474.01,1175.1,0.0
474.01,1188.2,0.0
474.01,1201.4,0.0
474.01,1214.5,0.0
474.01,1227.6,0.0
474.01,1240.7,0.0
474.01,1253.8,0.0
474.01,1267.0,0.0
474.01,1280.1,0.0
474.01,1293.2,0.0
474.01,1306.3,0.0
474.01,1319.4,0.0
474.01,1332.6,0.0
474.01,1345.7,0.0
474.01,1358.8,0.0
474.01,1371.9,0.0
474.01,1385.0,0.0
474.01,1398.1,0.0
474.01,1411.3,0.0
474.01,1424.4,0.0
474.01,1437.5,0.0
474.01,1450.6,0.0
474.01,1463.7,0.0
474.01,1476.9,0.0
474.01,1490.0,0.0
474.01,1503.1,0.0
474.01,1516.2,0.0
474.01,1529.3,0.0
474.01,1542.5,0.0
474.01,1555.6,0.0
474.01,1568.7,0.0
474.01,1581.8,0.0
474.01,1594.9,0.0
474.01,1608.0,0.0
474.01,1621.2,0.0
474.01,1634.3,0.0
474.01,1647.4,0.0
474.01,1660.5,0.0
474.01,1673.6,0.0
474.01,1686.8,0.0
474.01,1699.9,0.0
474.01,1713.0,0.0
474.01,1726.1,0.0
474.01,1739.2,0.0
474.01,1752.4,0.0
474.01,1765.5,0.0
474.01,1778.6,0.0
474.01,1791.7,0.0
474.01,1804.8,0.0
474.01,1817.9,0.0
474.01,1831.1,0.0
474.01,1844.2,0.0
474.01,1857.3,0.0
474.01,1870.4,0.0
474.01,1883.5,0.0
474.01,1896.7,0.0
474.01,1909.8,0.0
474.01,1922.9,0.0
474.01,1936.0,0.0
474.01,1949.1,0.0
474.01,1962.3,0.0
474.01,1975.4,0.0
474.01,1988.5,0.0
474.01,2001.6,0.0
474.01,2014.7,0.0
474.01,2027.8,0.0
474.01,2041.0,0.0
474.01,2054.1,0.0
474.01,2067.2,0.0
474.01,2080.3,0.0
474.01,2093.4,0.0
489.14,7.5594,0.30281
489.14,20.678,0.29932
489.14,33.797,0.29631
489.14,46.916,0.2933
489.14,60.034,0.29029
489.14,73.153,0.28728
489.14,86.272,0.28427
489.14,99.391,0.28127
489.14,112.51,0.27113
489.14,125.63,0.26197
489.14,138.75,0.25282
489.14,151.87,0.24366
489.14,164.98,0.2345
489.14,178.1,0.22535
489.14,191.22,0.21619
489.14,204.34,0.205
489.14,217.46,0.18988
489.14,230.58,0.17493
489.14,243.7,0.15998
489.14,256.82,0.14794
489.14,269.93,0.13371
489.14,283.05,0.11733
489.14,296.17,0.10095
489.14,309.29,0.088111
489.14,322.41,0.077034
489.14,335.53,0.065998
489.14,348.65,0.059196
489.14,361.77,0.055375
489.14,374.88,0.04945
489.14,388.0,0.04591
489.14,401.12,0.044126
489.14,414.24,0.042233
489.14,427.36,0.041395
489.14,440.48,0.041375
489.14,453.6,0.040898
489.14,466.72,0.0
489.14,479.83,0.0
489.14,492.95,0.0
489.14,506.07,0.0
489.14,519.19,0.0
489.14,532.31,0.0
489.14,545.43,0.0
489.14,558.55,0.0
489.14,571.67,0.0
489.14,584.78,0.0
489.14,597.9,0.0
489.14,611.02,0.0
489.14,624.14,0.0
489.14,637.26,0.0
489.14,650.38,0.0
489.14,663.5,0.0
489.14,676.62,0.0
489.14,689.73,0.0
489.14,702.85,0.0
489.14,715.97,0.0
489.14,729.09,0.0
489.14,742.21,0.0
489.14,755.33,0.0
489.14,768.45,0.0
489.14,781.57,0.0
489.14,794.68,0.0
489.14,807.8,0.0
489.14,820.92,0.0
489.14,834.04,0.0
489.14,847.16,0.0
489.14,860.28,0.0
489.14,873.4,0.0
489.14,886.52,0.0
489.14,899.63,0.0
489.14,912.75,0.0
489.14,925.87,0.0
489.14,938.99,0.0
489.14,952.11,0.0
489.14,965.23,0.0
489.14,978.35,0.0
489.14,991.47,0.0
489.14,1004.6,0.0
489.14,1017.7,0.0
489.14,1030.8,0.0
489.14,1043.9,0.0
489.14,1057.1,0.0
489.14,1070.2,0.0
489.14,1083.3,0.0
489.14,1096.4,0.0
489.14,1109.5,0.0
489.14,1122.7,0.0
489.14,1135.8,0.0
489.14,1148.9,0.0
489.14,1162.0,0.0
489.14,1175.1,0.0
489.14,1188.2,0.0
489.14,1201.4,0.0
489.14,1214.5,0.0
489.14,1227.6,0.0
489.14,1240.7,0.0
489.14,1253.8,0.0
489.14,1267.0,0.0
489.14,1280.1,0.0
489.14,1293.2,0.0
489.14,1306.3,0.0
489.14,1319.4,0.0
489.14,1332.6,0.0
489.14,1345.7,0.0
489.14,1358.8,0.0
489.14,1371.9,0.0
489.14,1385.0,0.0
489.14,1398.1,0.0
489.14,1411.3,0.0
489.14,1424.4,0.0
489.14,1437.5,0.0
489.14,1450.6,0.0
489.14,1463.7,0.0
489.14,1476.9,0.0
489.14,1490.0,0.0
489.14,1503.1,0.0
489.14,1516.2,0.0
489.14,1529.3,0.0
489.14,1542.5,0.0
489.14,1555.6,0.0
489.14,1568.7,0.0
489.14,1581.8,0.0
489.14,1594.9,0.0
489.14,1608.0,0.0
489.14,1621.2,0.0
489.14,1634.3,0.0
489.14,1647.4,0.0
489.14,1660.5,0.0
489.14,1673.6,0.0
489.14,1686.8,0.0
489.14,1699.9,0.0
489.14,1713.0,0.0
489.14,1726.1,0.0
489.14,1739.2,0.0
489.14,1752.4,0.0
489.14,1765.5,0.0
489.14,1778.6,0.0
489.14,1791.7,0.0
489.14,1804.8,0.0
489.14,1817.9,0.0
489.14,1831.1,0.0
489.14,1844.2,0.0
489.14,1857.3,0.0
489.14,1870.4,0.0
489.14,1883.5,0.0
489.14,1896.7,0.0
489.14,1909.8,0.0
489.14,1922.9,0.0
489.14,1936.0,0.0
489.14,1949.1,0.0
489.14,1962.3,0.0
489.14,1975.4,0.0
489.14,1988.5,0.0
489.14,2001.6,0.0
489.14,2014.7,0.0
489.14,2027.8,0.0
489.14,2041.0,0.0
489.14,2054.1,0.0
489.14,2067.2,0.0
489.14,2080.3,0.0
489.14,2093.4,0.0
504.28,7.5594,0.3221
504.28,20.678,0.31909
504.28,33.797,0.31608
504.28,46.916,0.31307
504.28,60.034,0.31007
504.28,73.153,0.30706
504.28,86.272,0.30405
504.28,99.391,0.30141
504.28,112.51,0.29257
504.28,125.63,0.28342
504.28,138.75,0.27426
504.28,151.87,0.2651
504.28,164.98,0.25595
504.28,178.1,0.24679
504.28,191.22,0.23763
504.28,204.34,0.22878
504.28,217.46,0.21383
504.28,230.58,0.19888
504.28,243.7,0.18393
504.28,256.82,0.16823
504.28,269.93,0.15185
504.28,283.05,0.13547
504.28,296.17,0.11909
504.28,309.29,0.10412
504.28,322.41,0.093082
504.28,335.53,0.082046
504.28,348.65,0.071009
504.28,361.77,0.062446
504.28,374.88,0.056521
504.28,388.0,0.052981
504.28,401.12,0.048697
504.28,414.24,0.046798
504.28,427.36,0.044626
504.28,440.48,0.044017
504.28,453.6,0.042812
504.28,466.72,0.042629
504.28,479.83,0.0
504.28,492.95,0.0
504.28,506.07,0.0
504.28,519.19,0.0
504.28,532.31,0.0
504.28,545.43,0.0
504.28,558.55,0.0
504.28,571.67,0.0
504.28,584.78,0.0
504.28,597.9,0.0
504.28,611.02,0.0
504.28,624.14,0.0
504.28,637.26,0.0
504.28,650.38,0.0
504.28,663.5,0.0
504.28,676.62,0.0
504.28,689.73,0.0
504.28,702.85,0.0
504.28,715.97,0.0
