#: table_doi: 10.17182/hepdata.90835.v1/t81
#: name: T1bbbb efficiency
#: description: The efficiency times acceptance of the SMS models for T1bbbb as function of the gluino and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t1bbbb_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> BQ BQBAR NEUTRALINO1
#: Efficiency,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1765.1,719.06,0.55733
1765.1,730.93,0.55718
1765.1,742.8,0.55669
1765.1,754.67,0.55602
1765.1,766.53,0.55544
1765.1,778.4,0.55541
1765.1,790.27,0.55539
1765.1,802.14,0.55496
1765.1,814.01,0.55267
1765.1,825.88,0.55037
1765.1,837.75,0.5486
1765.1,849.62,0.54844
1765.1,861.48,0.54677
1765.1,873.35,0.54505
1765.1,885.22,0.54333
1765.1,897.09,0.54152
1765.1,908.96,0.54056
1765.1,920.83,0.53986
1765.1,932.7,0.53917
1765.1,944.57,0.53819
1765.1,956.43,0.53687
1765.1,968.3,0.53531
1765.1,980.17,0.53375
1765.1,992.04,0.53154
1765.1,1003.9,0.52937
1765.1,1015.8,0.52812
1765.1,1027.6,0.5255
1765.1,1039.5,0.52288
1765.1,1051.4,0.52012
1765.1,1063.3,0.5163
1765.1,1075.1,0.51249
1765.1,1087.0,0.50882
1765.1,1098.9,0.50581
1765.1,1110.7,0.50287
1765.1,1122.6,0.49993
1765.1,1134.5,0.497
1765.1,1146.3,0.49417
1765.1,1158.2,0.48926
1765.1,1170.1,0.48342
1765.1,1181.9,0.47759
1765.1,1193.8,0.47295
1765.1,1205.7,0.46769
1765.1,1217.5,0.46133
1765.1,1229.4,0.45497
1765.1,1241.3,0.44863
1765.1,1253.2,0.44237
1765.1,1265.0,0.43636
1765.1,1276.9,0.42852
1765.1,1288.8,0.42066
1765.1,1300.6,0.41267
1765.1,1312.5,0.40232
1765.1,1324.4,0.39197
1765.1,1336.2,0.38195
1765.1,1348.1,0.37442
1765.1,1360.0,0.36264
1765.1,1371.8,0.35005
1765.1,1383.7,0.33746
1765.1,1395.6,0.32715
1765.1,1407.4,0.31389
1765.1,1419.3,0.29873
1765.1,1431.2,0.28357
1765.1,1443.1,0.26974
1765.1,1454.9,0.25517
1765.1,1466.8,0.23872
1765.1,1478.7,0.22227
1765.1,1490.5,0.20678
1765.1,1502.4,0.19266
1765.1,1514.3,0.17975
1765.1,1526.1,0.16684
1765.1,1538.0,0.15284
1765.1,1549.9,0.13581
1765.1,1561.7,0.12857
1765.1,1573.6,0.12144
1765.1,1585.5,0.114
1765.1,1597.3,0.10075
1765.1,1609.2,0.095997
1765.1,1621.1,0.093693
1765.1,1633.0,0.09139
1765.1,1644.8,0.08533
1765.1,1656.7,0.081886
1765.1,1668.6,0.081026
1765.1,1680.4,0.080166
1765.1,1692.3,0.078028
1765.1,1704.2,0.075481
1765.1,1716.0,0.07359
1765.1,1727.9,0.072775
1765.1,1739.8,0.071264
1765.1,1751.6,0.0
1765.1,1763.5,0.0
1765.1,1775.4,0.0
1765.1,1787.2,0.0
1765.1,1799.1,0.0
1765.1,1811.0,0.0
1765.1,1822.9,0.0
1765.1,1834.7,0.0
1765.1,1846.6,0.0
1765.1,1858.5,0.0
1765.1,1870.3,0.0
1765.1,1882.2,0.0
1765.1,1894.1,0.0
1779.6,6.9344,0.53537
1779.6,18.803,0.5362
1779.6,30.672,0.53703
1779.6,42.541,0.53786
1779.6,54.409,0.53869
1779.6,66.278,0.53945
1779.6,78.147,0.54018
1779.6,90.016,0.5409
1779.6,101.88,0.54164
1779.6,113.75,0.54249
1779.6,125.62,0.54334
1779.6,137.49,0.54418
1779.6,149.36,0.54503
1779.6,161.23,0.54594
1779.6,173.1,0.54714
1779.6,184.97,0.54835
1779.6,196.83,0.54955
1779.6,208.7,0.55059
1779.6,220.57,0.55157
1779.6,232.44,0.55255
1779.6,244.31,0.55346
1779.6,256.18,0.55419
1779.6,268.05,0.55493
1779.6,279.92,0.55567
1779.6,291.78,0.5564
1779.6,303.65,0.55703
1779.6,315.52,0.55739
1779.6,327.39,0.55775
1779.6,339.26,0.55811
1779.6,351.13,0.55847
1779.6,363.0,0.55877
1779.6,374.87,0.55896
1779.6,386.73,0.55914
1779.6,398.6,0.55932
1779.6,410.47,0.55904
1779.6,422.34,0.5587
1779.6,434.21,0.55836
1779.6,446.08,0.55802
1779.6,457.95,0.55768
1779.6,469.82,0.55749
1779.6,481.68,0.55732
1779.6,493.55,0.55714
1779.6,505.42,0.55725
1779.6,517.29,0.55769
1779.6,529.16,0.55813
1779.6,541.03,0.55856
1779.6,552.9,0.559
1779.6,564.77,0.55926
1779.6,576.63,0.55931
1779.6,588.5,0.55937
1779.6,600.37,0.55944
1779.6,612.24,0.56001
1779.6,624.11,0.56059
1779.6,635.98,0.56117
1779.6,647.85,0.56174
1779.6,659.72,0.56228
1779.6,671.58,0.56186
1779.6,683.45,0.56145
1779.6,695.32,0.56104
1779.6,707.19,0.56079
1779.6,719.06,0.56064
1779.6,730.93,0.56003
1779.6,742.8,0.55937
1779.6,754.67,0.5587
1779.6,766.53,0.55804
1779.6,778.4,0.55737
1779.6,790.27,0.55728
1779.6,802.14,0.55685
1779.6,814.01,0.55456
1779.6,825.88,0.55325
1779.6,837.75,0.5531
1779.6,849.62,0.55294
1779.6,861.48,0.55127
1779.6,873.35,0.54953
1779.6,885.22,0.54773
1779.6,897.09,0.54592
1779.6,908.96,0.54496
1779.6,920.83,0.54425
1779.6,932.7,0.54321
1779.6,944.57,0.54217
1779.6,956.43,0.54084
1779.6,968.3,0.53929
1779.6,980.17,0.53683
1779.6,992.04,0.53418
1779.6,1003.9,0.53202
1779.6,1015.8,0.53084
1779.6,1027.6,0.52967
1779.6,1039.5,0.52728
1779.6,1051.4,0.52452
1779.6,1063.3,0.52071
1779.6,1075.1,0.51721
1779.6,1087.0,0.5142
1779.6,1098.9,0.51119
1779.6,1110.7,0.50825
1779.6,1122.6,0.50534
1779.6,1134.5,0.50251
1779.6,1146.3,0.49967
1779.6,1158.2,0.49477
1779.6,1170.1,0.48893
1779.6,1181.9,0.48464
1779.6,1193.8,0.48039
1779.6,1205.7,0.47514
1779.6,1217.5,0.46878
1779.6,1229.4,0.46243
1779.6,1241.3,0.4561
1779.6,1253.2,0.44984
1779.6,1265.0,0.44383
1779.6,1276.9,0.43782
1779.6,1288.8,0.43038
1779.6,1300.6,0.42239
1779.6,1312.5,0.41204
1779.6,1324.4,0.40264
1779.6,1336.2,0.39511
1779.6,1348.1,0.38758
1779.6,1360.0,0.37579
1779.6,1371.8,0.36351
1779.6,1383.7,0.35345
1779.6,1395.6,0.34339
1779.6,1407.4,0.33013
1779.6,1419.3,0.31497
1779.6,1431.2,0.30156
1779.6,1443.1,0.28832
1779.6,1454.9,0.27375
1779.6,1466.8,0.2573
1779.6,1478.7,0.24225
1779.6,1490.5,0.22782
1779.6,1502.4,0.2137
1779.6,1514.3,0.20079
1779.6,1526.1,0.18588
1779.6,1538.0,0.16885
1779.6,1549.9,0.15182
1779.6,1561.7,0.14458
1779.6,1573.6,0.1358
1779.6,1585.5,0.12254
1779.6,1597.3,0.10929
1779.6,1609.2,0.10454
1779.6,1621.1,0.10198
1779.6,1633.0,0.095194
1779.6,1644.8,0.08841
1779.6,1656.7,0.084966
1779.6,1668.6,0.084106
1779.6,1680.4,0.08152
1779.6,1692.3,0.078617
1779.6,1704.2,0.076069
1779.6,1716.0,0.074778
1779.6,1727.9,0.074106
1779.6,1739.8,0.073434
1779.6,1751.6,0.071385
1779.6,1763.5,0.0
1779.6,1775.4,0.0
1779.6,1787.2,0.0
1779.6,1799.1,0.0
1779.6,1811.0,0.0
1779.6,1822.9,0.0
1779.6,1834.7,0.0
1779.6,1846.6,0.0
1779.6,1858.5,0.0
1779.6,1870.3,0.0
1779.6,1882.2,0.0
1779.6,1894.1,0.0
1794.1,6.9344,0.53653
1794.1,18.803,0.53735
1794.1,30.672,0.53818
1794.1,42.541,0.53901
1794.1,54.409,0.53984
1794.1,66.278,0.54067
1794.1,78.147,0.54149
1794.1,90.016,0.54231
1794.1,101.88,0.54305
1794.1,113.75,0.54389
1794.1,125.62,0.54474
1794.1,137.49,0.54559
1794.1,149.36,0.54643
1794.1,161.23,0.54728
1794.1,173.1,0.54813
1794.1,184.97,0.54897
1794.1,196.83,0.55008
1794.1,208.7,0.55112
1794.1,220.57,0.55192
1794.1,232.44,0.55266
1794.1,244.31,0.5534
1794.1,256.18,0.55413
1794.1,268.05,0.55487
1794.1,279.92,0.55561
1794.1,291.78,0.55634
1794.1,303.65,0.55696
1794.1,315.52,0.55732
1794.1,327.39,0.55769
1794.1,339.26,0.55805
1794.1,351.13,0.55841
1794.1,363.0,0.55877
1794.1,374.87,0.55913
1794.1,386.73,0.55949
1794.1,398.6,0.55969
1794.1,410.47,0.55942
1794.1,422.34,0.55908
1794.1,434.21,0.55874
1794.1,446.08,0.5584
1794.1,457.95,0.55806
1794.1,469.82,0.55772
1794.1,481.68,0.55738
1794.1,493.55,0.55711
1794.1,505.42,0.55722
1794.1,517.29,0.55766
1794.1,529.16,0.55809
1794.1,541.03,0.55853
1794.1,552.9,0.55897
1794.1,564.77,0.55941
1794.1,576.63,0.55984
1794.1,588.5,0.56027
1794.1,600.37,0.56034
1794.1,612.24,0.56092
1794.1,624.11,0.56149
1794.1,635.98,0.56207
1794.1,647.85,0.56264
1794.1,659.72,0.56322
1794.1,671.58,0.5638
1794.1,683.45,0.56437
1794.1,695.32,0.56435
1794.1,707.19,0.56404
1794.1,719.06,0.56338
1794.1,730.93,0.56271
1794.1,742.8,0.56205
1794.1,754.67,0.56138
1794.1,766.53,0.56072
1794.1,778.4,0.56005
1794.1,790.27,0.55938
1794.1,802.14,0.55875
1794.1,814.01,0.55791
1794.1,825.88,0.55776
1794.1,837.75,0.5576
1794.1,849.62,0.55745
1794.1,861.48,0.55574
1794.1,873.35,0.55393
1794.1,885.22,0.55213
1794.1,897.09,0.55032
1794.1,908.96,0.54927
1794.1,920.83,0.54823
1794.1,932.7,0.54718
1794.1,944.57,0.54614
1794.1,956.43,0.54477
1794.1,968.3,0.54212
1794.1,980.17,0.53947
1794.1,992.04,0.53682
1794.1,1003.9,0.53466
1794.1,1015.8,0.53348
1794.1,1027.6,0.53231
1794.1,1039.5,0.53113
1794.1,1051.4,0.52893
1794.1,1063.3,0.52561
1794.1,1075.1,0.5226
1794.1,1087.0,0.51959
1794.1,1098.9,0.51658
1794.1,1110.7,0.51368
1794.1,1122.6,0.51085
1794.1,1134.5,0.50801
1794.1,1146.3,0.50518
1794.1,1158.2,0.50058
1794.1,1170.1,0.49633
1794.1,1181.9,0.49208
1794.1,1193.8,0.48784
1794.1,1205.7,0.48258
1794.1,1217.5,0.47624
1794.1,1229.4,0.4699
1794.1,1241.3,0.46357
1794.1,1253.2,0.45731
1794.1,1265.0,0.4513
1794.1,1276.9,0.44529
1794.1,1288.8,0.43927
1794.1,1300.6,0.43211
1794.1,1312.5,0.42332
1794.1,1324.4,0.41579
1794.1,1336.2,0.40826
1794.1,1348.1,0.40073
1794.1,1360.0,0.38981
1794.1,1371.8,0.37975
1794.1,1383.7,0.36969
1794.1,1395.6,0.35963
1794.1,1407.4,0.34662
1794.1,1419.3,0.33338
1794.1,1431.2,0.32013
1794.1,1443.1,0.30689
1794.1,1454.9,0.29232
1794.1,1466.8,0.27772
1794.1,1478.7,0.26329
1794.1,1490.5,0.24886
1794.1,1502.4,0.23473
1794.1,1514.3,0.21892
1794.1,1526.1,0.20189
1794.1,1538.0,0.18486
1794.1,1549.9,0.16783
1794.1,1561.7,0.15759
1794.1,1573.6,0.14434
1794.1,1585.5,0.13109
1794.1,1597.3,0.11784
1794.1,1609.2,0.11184
1794.1,1621.1,0.10506
1794.1,1633.0,0.098274
1794.1,1644.8,0.091491
1794.1,1656.7,0.087914
1794.1,1668.6,0.085011
1794.1,1680.4,0.082109
1794.1,1692.3,0.079206
1794.1,1704.2,0.076782
1794.1,1716.0,0.07611
1794.1,1727.9,0.075438
1794.1,1739.8,0.074766
1794.1,1751.6,0.073559
1794.1,1763.5,0.071506
1794.1,1775.4,0.0
1794.1,1787.2,0.0
1794.1,1799.1,0.0
1794.1,1811.0,0.0
1794.1,1822.9,0.0
1794.1,1834.7,0.0
1794.1,1846.6,0.0
1794.1,1858.5,0.0
1794.1,1870.3,0.0
1794.1,1882.2,0.0
1794.1,1894.1,0.0
1808.6,6.9344,0.5382
1808.6,18.803,0.53785
1808.6,30.672,0.53867
1808.6,42.541,0.5395
1808.6,54.409,0.54033
1808.6,66.278,0.54116
1808.6,78.147,0.54198
1808.6,90.016,0.54281
1808.6,101.88,0.54373
1808.6,113.75,0.54515
1808.6,125.62,0.54615
1808.6,137.49,0.547
1808.6,149.36,0.54785
1808.6,161.23,0.54869
1808.6,173.1,0.54954
1808.6,184.97,0.55039
1808.6,196.83,0.55123
1808.6,208.7,0.552
1808.6,220.57,0.55274
1808.6,232.44,0.55347
1808.6,244.31,0.55421
1808.6,256.18,0.55495
1808.6,268.05,0.55568
1808.6,279.92,0.55642
1808.6,291.78,0.55692
1808.6,303.65,0.55733
1808.6,315.52,0.55769
1808.6,327.39,0.55806
1808.6,339.26,0.55842
1808.6,351.13,0.55878
1808.6,363.0,0.55914
1808.6,374.87,0.5595
1808.6,386.73,0.55991
1808.6,398.6,0.56042
1808.6,410.47,0.56102
1808.6,422.34,0.56122
1808.6,434.21,0.56088
1808.6,446.08,0.56054
1808.6,457.95,0.5602
1808.6,469.82,0.55986
1808.6,481.68,0.55952
1808.6,493.55,0.55918
1808.6,505.42,0.55921
1808.6,517.29,0.55968
1808.6,529.16,0.56012
1808.6,541.03,0.56056
1808.6,552.9,0.56099
1808.6,564.77,0.56143
1808.6,576.63,0.56187
1808.6,588.5,0.56231
1808.6,600.37,0.56271
1808.6,612.24,0.56221
1808.6,624.11,0.56234
1808.6,635.98,0.56292
1808.6,647.85,0.56349
1808.6,659.72,0.56407
1808.6,671.58,0.56464
1808.6,683.45,0.56522
1808.6,695.32,0.5658
1808.6,707.19,0.56568
1808.6,719.06,0.56509
1808.6,730.93,0.56442
1808.6,742.8,0.56376
1808.6,754.67,0.56309
1808.6,766.53,0.56243
1808.6,778.4,0.56176
1808.6,790.27,0.5611
1808.6,802.14,0.56052
1808.6,814.01,0.56037
1808.6,825.88,0.56021
1808.6,837.75,0.56006
1808.6,849.62,0.55963
1808.6,861.48,0.55787
1808.6,873.35,0.55607
1808.6,885.22,0.55426
1808.6,897.09,0.55267
1808.6,908.96,0.55314
1808.6,920.83,0.5521
1808.6,932.7,0.55105
1808.6,944.57,0.55001
1808.6,956.43,0.5481
1808.6,968.3,0.54545
1808.6,980.17,0.5428
1808.6,992.04,0.54014
1808.6,1003.9,0.53757
1808.6,1015.8,0.53612
1808.6,1027.6,0.53494
1808.6,1039.5,0.53376
1808.6,1051.4,0.53238
1808.6,1063.3,0.52937
1808.6,1075.1,0.52636
1808.6,1087.0,0.52334
1808.6,1098.9,0.52047
1808.6,1110.7,0.51764
1808.6,1122.6,0.51481
1808.6,1134.5,0.51198
1808.6,1146.3,0.50937
1808.6,1158.2,0.50659
1808.6,1170.1,0.50238
1808.6,1181.9,0.49813
1808.6,1193.8,0.49388
1808.6,1205.7,0.48863
1808.6,1217.5,0.4823
1808.6,1229.4,0.47596
1808.6,1241.3,0.46962
1808.6,1253.2,0.46546
1808.6,1265.0,0.45947
1808.6,1276.9,0.45345
1808.6,1288.8,0.44744
1808.6,1300.6,0.44135
1808.6,1312.5,0.43382
1808.6,1324.4,0.42629
1808.6,1336.2,0.41876
1808.6,1348.1,0.41203
1808.6,1360.0,0.4026
1808.6,1371.8,0.39254
1808.6,1383.7,0.38248
1808.6,1395.6,0.3732
1808.6,1407.4,0.36325
1808.6,1419.3,0.3502
1808.6,1431.2,0.33696
1808.6,1443.1,0.32372
1808.6,1454.9,0.30998
1808.6,1466.8,0.29555
1808.6,1478.7,0.28112
1808.6,1490.5,0.26669
1808.6,1502.4,0.25375
1808.6,1514.3,0.23776
1808.6,1526.1,0.22073
1808.6,1538.0,0.2037
1808.6,1549.9,0.18666
1808.6,1561.7,0.17337
1808.6,1573.6,0.16012
1808.6,1585.5,0.14687
1808.6,1597.3,0.13191
1808.6,1609.2,0.12292
1808.6,1621.1,0.11614
1808.6,1633.0,0.10935
1808.6,1644.8,0.10068
1808.6,1656.7,0.093179
1808.6,1668.6,0.090276
1808.6,1680.4,0.087373
1808.6,1692.3,0.084182
1808.6,1704.2,0.07945
1808.6,1716.0,0.078778
1808.6,1727.9,0.078106
1808.6,1739.8,0.077434
1808.6,1751.6,0.075147
1808.6,1763.5,0.073094
1808.6,1775.4,0.071264
1808.6,1787.2,0.0
1808.6,1799.1,0.0
1808.6,1811.0,0.0
1808.6,1822.9,0.0
1808.6,1834.7,0.0
1808.6,1846.6,0.0
1808.6,1858.5,0.0
1808.6,1870.3,0.0
1808.6,1882.2,0.0
1808.6,1894.1,0.0
1823.0,6.9344,0.54132
1823.0,18.803,0.54087
1823.0,30.672,0.54042
1823.0,42.541,0.53997
1823.0,54.409,0.54036
1823.0,66.278,0.54119
1823.0,78.147,0.54202
1823.0,90.016,0.54285
1823.0,101.88,0.54377
1823.0,113.75,0.54518
1823.0,125.62,0.5466
1823.0,137.49,0.54801
1823.0,149.36,0.54927
1823.0,161.23,0.55011
1823.0,173.1,0.55096
1823.0,184.97,0.55181
1823.0,196.83,0.55265
1823.0,208.7,0.55342
1823.0,220.57,0.55415
1823.0,232.44,0.55489
1823.0,244.31,0.55563
1823.0,256.18,0.55631
1823.0,268.05,0.55674
1823.0,279.92,0.55717
1823.0,291.78,0.55759
1823.0,303.65,0.558
1823.0,315.52,0.55836
1823.0,327.39,0.55872
1823.0,339.26,0.55909
1823.0,351.13,0.55945
1823.0,363.0,0.55992
1823.0,374.87,0.56043
1823.0,386.73,0.56094
1823.0,398.6,0.56144
1823.0,410.47,0.56205
1823.0,422.34,0.56267
1823.0,434.21,0.56329
1823.0,446.08,0.56391
1823.0,457.95,0.56357
1823.0,469.82,0.56323
1823.0,481.68,0.56289
1823.0,493.55,0.56255
1823.0,505.42,0.56258
1823.0,517.29,0.56305
1823.0,529.16,0.56352
1823.0,541.03,0.56399
1823.0,552.9,0.56444
1823.0,564.77,0.56488
1823.0,576.63,0.56532
1823.0,588.5,0.56576
1823.0,600.37,0.56616
1823.0,612.24,0.56566
1823.0,624.11,0.56515
1823.0,635.98,0.56465
1823.0,647.85,0.5643
1823.0,659.72,0.56488
1823.0,671.58,0.56545
1823.0,683.45,0.56603
1823.0,695.32,0.56661
1823.0,707.19,0.56649
1823.0,719.06,0.56592
1823.0,730.93,0.56535
1823.0,742.8,0.56477
1823.0,754.67,0.56413
1823.0,766.53,0.56347
1823.0,778.4,0.5628
1823.0,790.27,0.56214
1823.0,802.14,0.56156
1823.0,814.01,0.56141
1823.0,825.88,0.56125
1823.0,837.75,0.56075
1823.0,849.62,0.5602
1823.0,861.48,0.55844
1823.0,873.35,0.55663
1823.0,885.22,0.55514
1823.0,897.09,0.55378
1823.0,908.96,0.55432
1823.0,920.83,0.55549
1823.0,932.7,0.55485
1823.0,944.57,0.55381
1823.0,956.43,0.5519
1823.0,968.3,0.54925
1823.0,980.17,0.54653
1823.0,992.04,0.54364
1823.0,1003.9,0.54108
1823.0,1015.8,0.53918
1823.0,1027.6,0.53756
1823.0,1039.5,0.53639
1823.0,1051.4,0.535
1823.0,1063.3,0.53199
1823.0,1075.1,0.52898
1823.0,1087.0,0.52616
1823.0,1098.9,0.52337
1823.0,1110.7,0.52054
1823.0,1122.6,0.51771
1823.0,1134.5,0.51522
1823.0,1146.3,0.51294
1823.0,1158.2,0.51016
1823.0,1170.1,0.50714
1823.0,1181.9,0.5032
1823.0,1193.8,0.49896
1823.0,1205.7,0.49371
1823.0,1217.5,0.48737
1823.0,1229.4,0.48163
1823.0,1241.3,0.47818
1823.0,1253.2,0.47405
1823.0,1265.0,0.46808
1823.0,1276.9,0.4621
1823.0,1288.8,0.45609
1823.0,1300.6,0.44999
1823.0,1312.5,0.44246
1823.0,1324.4,0.43493
1823.0,1336.2,0.42852
1823.0,1348.1,0.42242
1823.0,1360.0,0.41299
1823.0,1371.8,0.40293
1823.0,1383.7,0.39415
1823.0,1395.6,0.38634
1823.0,1407.4,0.3764
1823.0,1419.3,0.36518
1823.0,1431.2,0.35257
1823.0,1443.1,0.33933
1823.0,1454.9,0.32559
1823.0,1466.8,0.31116
1823.0,1478.7,0.29705
1823.0,1490.5,0.28487
1823.0,1502.4,0.27211
1823.0,1514.3,0.25707
1823.0,1526.1,0.24151
1823.0,1538.0,0.22448
1823.0,1549.9,0.20745
1823.0,1561.7,0.19416
1823.0,1573.6,0.1809
1823.0,1585.5,0.1652
1823.0,1597.3,0.14853
1823.0,1609.2,0.13953
1823.0,1621.1,0.13275
1823.0,1633.0,0.12262
1823.0,1644.8,0.10918
1823.0,1656.7,0.10168
1823.0,1668.6,0.098778
1823.0,1680.4,0.094703
1823.0,1692.3,0.087776
1823.0,1704.2,0.083043
1823.0,1716.0,0.082371
1823.0,1727.9,0.081545
1823.0,1739.8,0.078896
1823.0,1751.6,0.076329
1823.0,1763.5,0.074278
1823.0,1775.4,0.072793
1823.0,1787.2,0.071375
1823.0,1799.1,0.0
1823.0,1811.0,0.0
1823.0,1822.9,0.0
1823.0,1834.7,0.0
1823.0,1846.6,0.0
1823.0,1858.5,0.0
1823.0,1870.3,0.0
1823.0,1882.2,0.0
1823.0,1894.1,0.0
1837.5,6.9344,0.54444
1837.5,18.803,0.54399
1837.5,30.672,0.54354
1837.5,42.541,0.54309
1837.5,54.409,0.54264
1837.5,66.278,0.54219
1837.5,78.147,0.54205
1837.5,90.016,0.54288
1837.5,101.88,0.5438
1837.5,113.75,0.54522
1837.5,125.62,0.54663
1837.5,137.49,0.54805
1837.5,149.36,0.54946
1837.5,161.23,0.55087
1837.5,173.1,0.55229
1837.5,184.97,0.55323
1837.5,196.83,0.55407
1837.5,208.7,0.55484
1837.5,220.57,0.55557
1837.5,232.44,0.55612
1837.5,244.31,0.55655
1837.5,256.18,0.55698
1837.5,268.05,0.55741
1837.5,279.92,0.55783
1837.5,291.78,0.55826
1837.5,303.65,0.55867
1837.5,315.52,0.55903
1837.5,327.39,0.55942
1837.5,339.26,0.55993
1837.5,351.13,0.56044
1837.5,363.0,0.56095
1837.5,374.87,0.56146
1837.5,386.73,0.56196
1837.5,398.6,0.56247
1837.5,410.47,0.56308
1837.5,422.34,0.5637
1837.5,434.21,0.56432
1837.5,446.08,0.56494
1837.5,457.95,0.56556
1837.5,469.82,0.56618
1837.5,481.68,0.56626
1837.5,493.55,0.56592
1837.5,505.42,0.56595
1837.5,517.29,0.56642
1837.5,529.16,0.56689
1837.5,541.03,0.56736
1837.5,552.9,0.56783
1837.5,564.77,0.5683
1837.5,576.63,0.56877
1837.5,588.5,0.56921
1837.5,600.37,0.56961
1837.5,612.24,0.56911
1837.5,624.11,0.5686
1837.5,635.98,0.5681
1837.5,647.85,0.56759
1837.5,659.72,0.56708
1837.5,671.58,0.56658
1837.5,683.45,0.56684
1837.5,695.32,0.56742
1837.5,707.19,0.5673
1837.5,719.06,0.56673
1837.5,730.93,0.56616
1837.5,742.8,0.56558
1837.5,754.67,0.56501
1837.5,766.53,0.56444
1837.5,778.4,0.56384
1837.5,790.27,0.56318
1837.5,802.14,0.5626
1837.5,814.01,0.5624
1837.5,825.88,0.56186
1837.5,837.75,0.56131
1837.5,849.62,0.56077
1837.5,861.48,0.55901
1837.5,873.35,0.55761
1837.5,885.22,0.55625
1837.5,897.09,0.55489
1837.5,908.96,0.55543
1837.5,920.83,0.55659
1837.5,932.7,0.55776
1837.5,944.57,0.55761
1837.5,956.43,0.55569
1837.5,968.3,0.55293
1837.5,980.17,0.55004
1837.5,992.04,0.54715
1837.5,1003.9,0.54459
1837.5,1015.8,0.54269
1837.5,1027.6,0.54079
1837.5,1039.5,0.53901
1837.5,1051.4,0.53762
1837.5,1063.3,0.53462
1837.5,1075.1,0.53184
1837.5,1087.0,0.52905
1837.5,1098.9,0.52626
1837.5,1110.7,0.52343
1837.5,1122.6,0.52107
1837.5,1134.5,0.51879
1837.5,1146.3,0.51651
1837.5,1158.2,0.51373
1837.5,1170.1,0.51071
1837.5,1181.9,0.5077
1837.5,1193.8,0.50403
1837.5,1205.7,0.49878
1837.5,1217.5,0.49367
1837.5,1229.4,0.49022
1837.5,1241.3,0.48677
1837.5,1253.2,0.48265
1837.5,1265.0,0.47668
1837.5,1276.9,0.47071
1837.5,1288.8,0.46473
1837.5,1300.6,0.45864
1837.5,1312.5,0.45111
1837.5,1324.4,0.44501
1837.5,1336.2,0.43891
1837.5,1348.1,0.43281
1837.5,1360.0,0.42339
1837.5,1371.8,0.4151
1837.5,1383.7,0.40729
1837.5,1395.6,0.39949
1837.5,1407.4,0.38954
1837.5,1419.3,0.37832
1837.5,1431.2,0.3671
1837.5,1443.1,0.35494
1837.5,1454.9,0.3412
1837.5,1466.8,0.32758
1837.5,1478.7,0.3154
1837.5,1490.5,0.30322
1837.5,1502.4,0.29046
1837.5,1514.3,0.27543
1837.5,1526.1,0.26039
1837.5,1538.0,0.24527
1837.5,1549.9,0.22824
1837.5,1561.7,0.21494
1837.5,1573.6,0.19849
1837.5,1585.5,0.18182
1837.5,1597.3,0.16514
1837.5,1609.2,0.15615
1837.5,1621.1,0.14455
1837.5,1633.0,0.13112
1837.5,1644.8,0.11768
1837.5,1656.7,0.11018
1837.5,1668.6,0.10522
1837.5,1680.4,0.098297
1837.5,1692.3,0.091369
1837.5,1704.2,0.086637
1837.5,1716.0,0.085376
1837.5,1727.9,0.082727
1837.5,1739.8,0.080078
1837.5,1751.6,0.077512
1837.5,1763.5,0.075807
1837.5,1775.4,0.074322
1837.5,1787.2,0.072838
1837.5,1799.1,0.071838
1837.5,1811.0,0.071425
1837.5,1822.9,0.0
1837.5,1834.7,0.0
1837.5,1846.6,0.0
1837.5,1858.5,0.0
1837.5,1870.3,0.0
1837.5,1882.2,0.0
1837.5,1894.1,0.0
1852.0,6.9344,0.54703
1852.0,18.803,0.54658
1852.0,30.672,0.54613
1852.0,42.541,0.54568
1852.0,54.409,0.54523
1852.0,66.278,0.54478
1852.0,78.147,0.54433
1852.0,90.016,0.54388
1852.0,101.88,0.54424
1852.0,113.75,0.54565
1852.0,125.62,0.54706
1852.0,137.49,0.54848
1852.0,149.36,0.54989
1852.0,161.23,0.55131
1852.0,173.1,0.55272
1852.0,184.97,0.55414
1852.0,196.83,0.55547
1852.0,208.7,0.55584
1852.0,220.57,0.55627
1852.0,232.44,0.5567
1852.0,244.31,0.55713
1852.0,256.18,0.55756
1852.0,268.05,0.55799
1852.0,279.92,0.55842
1852.0,291.78,0.55884
1852.0,303.65,0.55931
1852.0,315.52,0.55982
1852.0,327.39,0.56033
1852.0,339.26,0.56084
1852.0,351.13,0.56135
1852.0,363.0,0.56185
1852.0,374.87,0.56236
1852.0,386.73,0.56287
1852.0,398.6,0.56334
1852.0,410.47,0.56393
1852.0,422.34,0.56455
1852.0,434.21,0.56517
1852.0,446.08,0.56579
1852.0,457.95,0.56641
1852.0,469.82,0.56703
1852.0,481.68,0.56765
1852.0,493.55,0.56827
1852.0,505.42,0.56902
1852.0,517.29,0.5695
1852.0,529.16,0.56997
1852.0,541.03,0.57044
1852.0,552.9,0.57091
1852.0,564.77,0.57138
1852.0,576.63,0.57185
1852.0,588.5,0.57232
1852.0,600.37,0.57256
