#: table_doi: 10.17182/hepdata.90835.v1/t74
#: name: T1bbbb significance
#: description: The observed significance of the SMS models for T1bbbb as function of the gluino and LSP masses. 
#: data_file: t1bbbb_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> BQ BQBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
2387.5,173.1,-0.57454
2387.5,184.97,-0.57179
2387.5,196.83,-0.56904
2387.5,208.7,-0.57076
2387.5,220.57,-0.57411
2387.5,232.44,-0.57745
2387.5,244.31,-0.5808
2387.5,256.18,-0.58414
2387.5,268.05,-0.58748
2387.5,279.92,-0.60456
2387.5,291.78,-0.64106
2387.5,303.65,-0.66639
2387.5,315.52,-0.6666
2387.5,327.39,-0.66689
2387.5,339.26,-0.6675
2387.5,351.13,-0.6681
2387.5,363.0,-0.66871
2387.5,374.87,-0.66932
2387.5,386.73,-0.66993
2387.5,398.6,-0.67053
2387.5,410.47,-0.67223
2387.5,422.34,-0.67407
2387.5,434.21,-0.67649
2387.5,446.08,-0.67908
2387.5,457.95,-0.68166
2387.5,469.82,-0.68424
2387.5,481.68,-0.68683
2387.5,493.55,-0.68941
2387.5,505.42,-0.69212
2387.5,517.29,-0.69498
2387.5,529.16,-0.69654
2387.5,541.03,-0.69571
2387.5,552.9,-0.69489
2387.5,564.77,-0.69406
2387.5,576.63,-0.69323
2387.5,588.5,-0.6924
2387.5,600.37,-0.69152
2387.5,612.24,-0.68901
2387.5,624.11,-0.68651
2387.5,635.98,-0.68455
2387.5,647.85,-0.68263
2387.5,659.72,-0.68071
2387.5,671.58,-0.67879
2387.5,683.45,-0.67687
2387.5,695.32,-0.67495
2387.5,707.19,-0.67704
2387.5,719.06,-0.68173
2387.5,730.93,-0.68723
2387.5,742.8,-0.69355
2387.5,754.67,-0.69986
2387.5,766.53,-0.70617
2387.5,778.4,-0.71248
2387.5,790.27,-0.71879
2387.5,802.14,-0.72404
2387.5,814.01,-0.72444
2387.5,825.88,-0.72484
2387.5,837.75,-0.72523
2387.5,849.62,-0.72563
2387.5,861.48,-0.72603
2387.5,873.35,-0.72643
2387.5,885.22,-0.72673
2387.5,897.09,-0.72703
2387.5,908.96,-0.73007
2387.5,920.83,-0.73401
2387.5,932.7,-0.72296
2387.5,944.57,-0.70379
2387.5,956.43,-0.68462
2387.5,968.3,-0.66545
2387.5,980.17,-0.64628
2387.5,992.04,-0.62711
2387.5,1003.9,-0.61118
2387.5,1015.8,-0.60186
2387.5,1027.6,-0.59999
2387.5,1039.5,-0.62408
2387.5,1051.4,-0.64817
2387.5,1063.3,-0.67226
2387.5,1075.1,-0.69635
2387.5,1087.0,-0.72044
2387.5,1098.9,-0.74453
2387.5,1110.7,-0.74878
2387.5,1122.6,-0.75092
2387.5,1134.5,-0.75305
2387.5,1146.3,-0.75519
2387.5,1158.2,-0.75733
2387.5,1170.1,-0.75947
2387.5,1181.9,-0.7691
2387.5,1193.8,-0.78407
2387.5,1205.7,-0.79172
2387.5,1217.5,-0.7914
2387.5,1229.4,-0.78996
2387.5,1241.3,-0.78664
2387.5,1253.2,-0.78333
2387.5,1265.0,-0.78002
2387.5,1276.9,-0.7767
2387.5,1288.8,-0.77339
2387.5,1300.6,-0.76838
2387.5,1312.5,-0.73309
2387.5,1324.4,-0.72298
2387.5,1336.2,-0.71288
2387.5,1348.1,-0.70277
2387.5,1360.0,-0.69266
2387.5,1371.8,-0.68256
2387.5,1383.7,-0.67245
2387.5,1395.6,-0.68551
2387.5,1407.4,-0.68457
2387.5,1419.3,-0.68768
2387.5,1431.2,-0.70474
2387.5,1443.1,-0.7218
2387.5,1454.9,-0.72559
2387.5,1466.8,-0.71065
2387.5,1478.7,-0.69571
2387.5,1490.5,-0.68865
2387.5,1502.4,-0.70272
2387.5,1514.3,-0.70936
2387.5,1526.1,-0.716
2387.5,1538.0,-0.72273
2387.5,1549.9,-0.73135
2387.5,1561.7,-0.74966
2387.5,1573.6,-0.78365
2387.5,1585.5,-0.8187
2387.5,1597.3,-0.85374
2387.5,1609.2,-0.8453
2387.5,1621.1,-0.82433
2387.5,1633.0,-0.80336
2387.5,1644.8,-0.81032
2387.5,1656.7,-0.82847
2387.5,1668.6,-0.84899
2387.5,1680.4,-0.87633
2387.5,1692.3,-0.90368
2387.5,1704.2,-0.91802
2387.5,1716.0,-0.92599
2387.5,1727.9,-0.97566
2387.5,1739.8,-1.0253
2387.5,1751.6,-1.0622
2387.5,1763.5,-1.0194
2387.5,1775.4,-0.97662
2387.5,1787.2,-0.93381
2387.5,1799.1,-0.93464
2387.5,1811.0,-0.96035
2387.5,1822.9,-0.98799
2387.5,1834.7,-1.0156
2387.5,1846.6,-1.0222
2387.5,1858.5,-1.0073
2387.5,1870.3,-0.99678
2387.5,1882.2,-0.99154
2387.5,1894.1,-0.98631
2402.0,6.9344,-0.64282
2402.0,18.803,-0.6449
2402.0,30.672,-0.64698
2402.0,42.541,-0.64906
2402.0,54.409,-0.65114
2402.0,66.278,-0.65322
2402.0,78.147,-0.6553
2402.0,90.016,-0.65738
2402.0,101.88,-0.65727
2402.0,113.75,-0.65452
2402.0,125.62,-0.65177
2402.0,137.49,-0.64902
2402.0,149.36,-0.64627
2402.0,161.23,-0.64353
2402.0,173.1,-0.64078
2402.0,184.97,-0.63803
2402.0,196.83,-0.63545
2402.0,208.7,-0.63618
2402.0,220.57,-0.63952
2402.0,232.44,-0.64286
2402.0,244.31,-0.64621
2402.0,256.18,-0.64955
2402.0,268.05,-0.6529
2402.0,279.92,-0.65624
2402.0,291.78,-0.65959
2402.0,303.65,-0.66209
2402.0,315.52,-0.66269
2402.0,327.39,-0.6633
2402.0,339.26,-0.66391
2402.0,351.13,-0.66451
2402.0,363.0,-0.66512
2402.0,374.87,-0.66573
2402.0,386.73,-0.66634
2402.0,398.6,-0.66671
2402.0,410.47,-0.66894
2402.0,422.34,-0.67152
2402.0,434.21,-0.67411
2402.0,446.08,-0.67669
2402.0,457.95,-0.67927
2402.0,469.82,-0.68186
2402.0,481.68,-0.68444
2402.0,493.55,-0.68703
2402.0,505.42,-0.6882
2402.0,517.29,-0.68737
2402.0,529.16,-0.68654
2402.0,541.03,-0.68572
2402.0,552.9,-0.68489
2402.0,564.77,-0.68406
2402.0,576.63,-0.68323
2402.0,588.5,-0.6824
2402.0,600.37,-0.68154
2402.0,612.24,-0.67962
2402.0,624.11,-0.6777
2402.0,635.98,-0.67578
2402.0,647.85,-0.67386
2402.0,659.72,-0.67194
2402.0,671.58,-0.67002
2402.0,683.45,-0.6681
2402.0,695.32,-0.66618
2402.0,707.19,-0.66923
2402.0,719.06,-0.67554
2402.0,730.93,-0.68185
2402.0,742.8,-0.68816
2402.0,754.67,-0.69448
2402.0,766.53,-0.70079
2402.0,778.4,-0.7071
2402.0,790.27,-0.71341
2402.0,802.14,-0.71952
2402.0,814.01,-0.71976
2402.0,825.88,-0.72016
2402.0,837.75,-0.72056
2402.0,849.62,-0.72096
2402.0,861.48,-0.72135
2402.0,873.35,-0.72175
2402.0,885.22,-0.72215
2402.0,897.09,-0.72255
2402.0,908.96,-0.70817
2402.0,920.83,-0.689
2402.0,932.7,-0.66983
2402.0,944.57,-0.65066
2402.0,956.43,-0.63149
2402.0,968.3,-0.61232
2402.0,980.17,-0.59315
2402.0,992.04,-0.57398
2402.0,1003.9,-0.57424
2402.0,1015.8,-0.59833
2402.0,1027.6,-0.62242
2402.0,1039.5,-0.64651
2402.0,1051.4,-0.67061
2402.0,1063.3,-0.6947
2402.0,1075.1,-0.71879
2402.0,1087.0,-0.74288
2402.0,1098.9,-0.76257
2402.0,1110.7,-0.76575
2402.0,1122.6,-0.76788
2402.0,1134.5,-0.77002
2402.0,1146.3,-0.77216
2402.0,1158.2,-0.7743
2402.0,1170.1,-0.77643
2402.0,1181.9,-0.77857
2402.0,1193.8,-0.78071
2402.0,1205.7,-0.78024
2402.0,1217.5,-0.77692
2402.0,1229.4,-0.77361
2402.0,1241.3,-0.77029
2402.0,1253.2,-0.76698
2402.0,1265.0,-0.76366
2402.0,1276.9,-0.76035
2402.0,1288.8,-0.75704
2402.0,1300.6,-0.75435
2402.0,1312.5,-0.74425
2402.0,1324.4,-0.73414
2402.0,1336.2,-0.72404
2402.0,1348.1,-0.71393
2402.0,1360.0,-0.70383
2402.0,1371.8,-0.69372
2402.0,1383.7,-0.68362
2402.0,1395.6,-0.67351
2402.0,1407.4,-0.68289
2402.0,1419.3,-0.69995
2402.0,1431.2,-0.71701
2402.0,1443.1,-0.73407
2402.0,1454.9,-0.73362
2402.0,1466.8,-0.71868
2402.0,1478.7,-0.70374
2402.0,1490.5,-0.6888
2402.0,1502.4,-0.68252
2402.0,1514.3,-0.68916
2402.0,1526.1,-0.6958
2402.0,1538.0,-0.70245
2402.0,1549.9,-0.70762
2402.0,1561.7,-0.74225
2402.0,1573.6,-0.7773
2402.0,1585.5,-0.81235
2402.0,1597.3,-0.84739
2402.0,1609.2,-0.83879
2402.0,1621.1,-0.81783
2402.0,1633.0,-0.79686
2402.0,1644.8,-0.77589
2402.0,1656.7,-0.78216
2402.0,1668.6,-0.8095
2402.0,1680.4,-0.83685
2402.0,1692.3,-0.86419
2402.0,1704.2,-0.89615
2402.0,1716.0,-0.94582
2402.0,1727.9,-0.9955
2402.0,1739.8,-1.0452
2402.0,1751.6,-1.0844
2402.0,1763.5,-1.0423
2402.0,1775.4,-0.99952
2402.0,1787.2,-0.95671
2402.0,1799.1,-0.91391
2402.0,1811.0,-0.9363
2402.0,1822.9,-0.96393
2402.0,1834.7,-0.99157
2402.0,1846.6,-1.0192
2402.0,1858.5,-1.0248
2402.0,1870.3,-1.0195
2402.0,1882.2,-1.0143
2402.0,1894.1,-1.0091
2416.4,6.9344,-0.64987
2416.4,18.803,-0.65195
2416.4,30.672,-0.65403
2416.4,42.541,-0.65611
2416.4,54.409,-0.65819
2416.4,66.278,-0.66027
2416.4,78.147,-0.65846
2416.4,90.016,-0.65622
2416.4,101.88,-0.65391
2416.4,113.75,-0.65116
2416.4,125.62,-0.64841
2416.4,137.49,-0.64566
2416.4,149.36,-0.64291
2416.4,161.23,-0.64016
2416.4,173.1,-0.63875
2416.4,184.97,-0.63864
2416.4,196.83,-0.63854
2416.4,208.7,-0.63721
2416.4,220.57,-0.63543
2416.4,232.44,-0.63366
2416.4,244.31,-0.63681
2416.4,256.18,-0.64015
2416.4,268.05,-0.64349
2416.4,279.92,-0.64684
2416.4,291.78,-0.65018
2416.4,303.65,-0.65268
2416.4,315.52,-0.65329
2416.4,327.39,-0.6539
2416.4,339.26,-0.6545
2416.4,351.13,-0.65511
2416.4,363.0,-0.65572
2416.4,374.87,-0.65562
2416.4,386.73,-0.65516
2416.4,398.6,-0.6547
2416.4,410.47,-0.65692
2416.4,422.34,-0.65951
2416.4,434.21,-0.66209
2416.4,446.08,-0.66467
2416.4,457.95,-0.66726
2416.4,469.82,-0.6691
2416.4,481.68,-0.66842
2416.4,493.55,-0.66774
2416.4,505.42,-0.66869
2416.4,517.29,-0.67157
2416.4,529.16,-0.67446
2416.4,541.03,-0.6748
2416.4,552.9,-0.67397
2416.4,564.77,-0.67314
2416.4,576.63,-0.67232
2416.4,588.5,-0.67149
2416.4,600.37,-0.67062
2416.4,612.24,-0.6687
2416.4,624.11,-0.66678
2416.4,635.98,-0.66487
2416.4,647.85,-0.66295
2416.4,659.72,-0.66103
2416.4,671.58,-0.65908
2416.4,683.45,-0.65709
2416.4,695.32,-0.65511
2416.4,707.19,-0.65815
2416.4,719.06,-0.66446
2416.4,730.93,-0.67077
2416.4,742.8,-0.67708
2416.4,754.67,-0.6834
2416.4,766.53,-0.68971
2416.4,778.4,-0.69903
2416.4,790.27,-0.70851
2416.4,802.14,-0.71616
2416.4,814.01,-0.71552
2416.4,825.88,-0.71487
2416.4,837.75,-0.71466
2416.4,849.62,-0.71505
2416.4,861.48,-0.71545
2416.4,873.35,-0.71585
2416.4,885.22,-0.71625
2416.4,897.09,-0.71664
2416.4,908.96,-0.70227
2416.4,920.83,-0.6831
2416.4,932.7,-0.66393
2416.4,944.57,-0.64476
2416.4,956.43,-0.62559
2416.4,968.3,-0.60799
2416.4,980.17,-0.6044
2416.4,992.04,-0.60081
2416.4,1003.9,-0.60633
2416.4,1015.8,-0.63042
2416.4,1027.6,-0.65452
2416.4,1039.5,-0.67861
2416.4,1051.4,-0.7027
2416.4,1063.3,-0.72679
2416.4,1075.1,-0.73832
2416.4,1087.0,-0.74383
2416.4,1098.9,-0.74933
2416.4,1110.7,-0.75374
2416.4,1122.6,-0.75802
2416.4,1134.5,-0.76203
2416.4,1146.3,-0.76416
2416.4,1158.2,-0.7663
2416.4,1170.1,-0.76844
2416.4,1181.9,-0.77057
2416.4,1193.8,-0.77271
2416.4,1205.7,-0.77224
2416.4,1217.5,-0.76893
2416.4,1229.4,-0.76561
2416.4,1241.3,-0.7623
2416.4,1253.2,-0.75898
2416.4,1265.0,-0.75567
2416.4,1276.9,-0.7548
2416.4,1288.8,-0.75446
2416.4,1300.6,-0.7536
2416.4,1312.5,-0.7435
2416.4,1324.4,-0.73339
2416.4,1336.2,-0.72329
2416.4,1348.1,-0.71318
2416.4,1360.0,-0.70308
2416.4,1371.8,-0.6959
2416.4,1383.7,-0.69314
2416.4,1395.6,-0.69038
2416.4,1407.4,-0.70005
2416.4,1419.3,-0.71711
2416.4,1431.2,-0.73417
2416.4,1443.1,-0.73086
2416.4,1454.9,-0.71976
2416.4,1466.8,-0.70482
2416.4,1478.7,-0.68988
2416.4,1490.5,-0.69013
2416.4,1502.4,-0.70017
2416.4,1514.3,-0.70681
2416.4,1526.1,-0.71345
2416.4,1538.0,-0.71655
2416.4,1549.9,-0.71372
2416.4,1561.7,-0.74836
2416.4,1573.6,-0.78341
2416.4,1585.5,-0.81033
2416.4,1597.3,-0.79532
2416.4,1609.2,-0.81382
2416.4,1621.1,-0.82278
2416.4,1633.0,-0.80181
2416.4,1644.8,-0.78085
2416.4,1656.7,-0.78711
2416.4,1668.6,-0.81446
2416.4,1680.4,-0.8418
2416.4,1692.3,-0.85488
2416.4,1704.2,-0.8775
2416.4,1716.0,-0.92717
2416.4,1727.9,-0.97685
2416.4,1739.8,-1.0232
2416.4,1751.6,-1.058
2416.4,1763.5,-1.04
2416.4,1775.4,-1.0034
2416.4,1787.2,-0.96057
2416.4,1799.1,-0.91776
2416.4,1811.0,-0.94015
2416.4,1822.9,-0.96779
2416.4,1834.7,-0.99623
2416.4,1846.6,-1.0321
2416.4,1858.5,-1.0387
2416.4,1870.3,-1.0334
2416.4,1882.2,-1.0282
2416.4,1894.1,-1.0021
2430.9,6.9344,-0.65693
2430.9,18.803,-0.65901
2430.9,30.672,-0.66108
2430.9,42.541,-0.6618
2430.9,54.409,-0.65956
2430.9,66.278,-0.65733
2430.9,78.147,-0.65509
2430.9,90.016,-0.65286
2430.9,101.88,-0.65054
2430.9,113.75,-0.6478
2430.9,125.62,-0.64505
2430.9,137.49,-0.6423
2430.9,149.36,-0.64204
2430.9,161.23,-0.64194
2430.9,173.1,-0.64183
2430.9,184.97,-0.64172
2430.9,196.83,-0.64162
2430.9,208.7,-0.64029
2430.9,220.57,-0.63851
2430.9,232.44,-0.63674
2430.9,244.31,-0.63496
2430.9,256.18,-0.63319
2430.9,268.05,-0.63409
2430.9,279.92,-0.63743
2430.9,291.78,-0.64078
2430.9,303.65,-0.64328
2430.9,315.52,-0.64389
2430.9,327.39,-0.64449
2430.9,339.26,-0.645
2430.9,351.13,-0.64454
2430.9,363.0,-0.64407
2430.9,374.87,-0.64361
2430.9,386.73,-0.64314
2430.9,398.6,-0.64268
2430.9,410.47,-0.6449
2430.9,422.34,-0.64749
2430.9,434.21,-0.65007
2430.9,446.08,-0.65048
2430.9,457.95,-0.6498
2430.9,469.82,-0.64912
2430.9,481.68,-0.64844
2430.9,493.55,-0.64776
2430.9,505.42,-0.64871
2430.9,517.29,-0.6516
2430.9,529.16,-0.65448
2430.9,541.03,-0.65737
2430.9,552.9,-0.66026
2430.9,564.77,-0.66223
2430.9,576.63,-0.6614
2430.9,588.5,-0.66057
2430.9,600.37,-0.65971
2430.9,612.24,-0.65779
2430.9,624.11,-0.65587
2430.9,635.98,-0.65395
2430.9,647.85,-0.65198
2430.9,659.72,-0.64999
2430.9,671.58,-0.648
2430.9,683.45,-0.64601
2430.9,695.32,-0.64403
2430.9,707.19,-0.64707
2430.9,719.06,-0.65338
2430.9,730.93,-0.65969
2430.9,742.8,-0.66724
2430.9,754.67,-0.67672
2430.9,766.53,-0.68619
2430.9,778.4,-0.69567
2430.9,790.27,-0.70514
2430.9,802.14,-0.7128
2430.9,814.01,-0.71215
2430.9,825.88,-0.71151
2430.9,837.75,-0.71087
2430.9,849.62,-0.71023
2430.9,861.48,-0.70958
2430.9,873.35,-0.70995
2430.9,885.22,-0.71035
2430.9,897.09,-0.71074
2430.9,908.96,-0.69637
2430.9,920.83,-0.6772
2430.9,932.7,-0.65803
2430.9,944.57,-0.64727
2430.9,956.43,-0.64368
2430.9,968.3,-0.64009
2430.9,980.17,-0.63649
2430.9,992.04,-0.6329
2430.9,1003.9,-0.63843
2430.9,1015.8,-0.66252
2430.9,1027.6,-0.68661
2430.9,1039.5,-0.70857
2430.9,1051.4,-0.71407
2430.9,1063.3,-0.71958
2430.9,1075.1,-0.72508
2430.9,1087.0,-0.73059
2430.9,1098.9,-0.73609
2430.9,1110.7,-0.74049
2430.9,1122.6,-0.74478
2430.9,1134.5,-0.74907
2430.9,1146.3,-0.75336
2430.9,1158.2,-0.75764
2430.9,1170.1,-0.76044
2430.9,1181.9,-0.76258
2430.9,1193.8,-0.76471
2430.9,1205.7,-0.76424
2430.9,1217.5,-0.76093
2430.9,1229.4,-0.75762
2430.9,1241.3,-0.75508
2430.9,1253.2,-0.75474
2430.9,1265.0,-0.7544
2430.9,1276.9,-0.75405
2430.9,1288.8,-0.75371
2430.9,1300.6,-0.75285
2430.9,1312.5,-0.74275
2430.9,1324.4,-0.73264
2430.9,1336.2,-0.72254
2430.9,1348.1,-0.71858
2430.9,1360.0,-0.71582
2430.9,1371.8,-0.71306
2430.9,1383.7,-0.7103
2430.9,1395.6,-0.70753
2430.9,1407.4,-0.71721
2430.9,1419.3,-0.73376
2430.9,1431.2,-0.72538
2430.9,1443.1,-0.71699
2430.9,1454.9,-0.70589
2430.9,1466.8,-0.69095
2430.9,1478.7,-0.69687
2430.9,1490.5,-0.70778
2430.9,1502.4,-0.71782
2430.9,1514.3,-0.72446
2430.9,1526.1,-0.72548
2430.9,1538.0,-0.72265
2430.9,1549.9,-0.71983
2430.9,1561.7,-0.75447
2430.9,1573.6,-0.7704
2430.9,1585.5,-0.75539
2430.9,1597.3,-0.74038
2430.9,1609.2,-0.75888
2430.9,1621.1,-0.78703
2430.9,1633.0,-0.80677
2430.9,1644.8,-0.7858
2430.9,1656.7,-0.79207
2430.9,1668.6,-0.81941
2430.9,1680.4,-0.82825
2430.9,1692.3,-0.83623
2430.9,1704.2,-0.85885
2430.9,1716.0,-0.90852
2430.9,1727.9,-0.95344
2430.9,1739.8,-0.99671
2430.9,1751.6,-1.0315
2430.9,1763.5,-1.0136
2430.9,1775.4,-0.99562
2430.9,1787.2,-0.96443
2430.9,1799.1,-0.92162
2430.9,1811.0,-0.94401
2430.9,1822.9,-0.97426
2430.9,1834.7,-1.0101
2430.9,1846.6,-1.046
2430.9,1858.5,-1.0526
2430.9,1870.3,-1.0449
2430.9,1882.2,-1.016
2430.9,1894.1,-0.98721
2445.4,6.9344,-0.66398
2445.4,18.803,-0.6629
2445.4,30.672,-0.66067
2445.4,42.541,-0.65843
2445.4,54.409,-0.6562
2445.4,66.278,-0.65397
2445.4,78.147,-0.65173
2445.4,90.016,-0.6495
2445.4,101.88,-0.64718
2445.4,113.75,-0.64544
2445.4,125.62,-0.64534
2445.4,137.49,-0.64523
2445.4,149.36,-0.64512
2445.4,161.23,-0.64502
2445.4,173.1,-0.64491
2445.4,184.97,-0.64481
2445.4,196.83,-0.6447
2445.4,208.7,-0.64337
2445.4,220.57,-0.64159
2445.4,232.44,-0.63982
2445.4,244.31,-0.63805
2445.4,256.18,-0.63627
2445.4,268.05,-0.6345
2445.4,279.92,-0.63272
2445.4,291.78,-0.63137
2445.4,303.65,-0.63388
2445.4,315.52,-0.63391
2445.4,327.39,-0.63345
2445.4,339.26,-0.63298
2445.4,351.13,-0.63252
2445.4,363.0,-0.63206
2445.4,374.87,-0.63159
2445.4,386.73,-0.63113
2445.4,398.6,-0.63066
2445.4,410.47,-0.63254
2445.4,422.34,-0.63186
2445.4,434.21,-0.63118
2445.4,446.08,-0.6305
2445.4,457.95,-0.62982
2445.4,469.82,-0.62914
2445.4,481.68,-0.62846
2445.4,493.55,-0.62778
2445.4,505.42,-0.62873
2445.4,517.29,-0.63162
2445.4,529.16,-0.6345
2445.4,541.03,-0.63739
2445.4,552.9,-0.64028
2445.4,564.77,-0.64317
2445.4,576.63,-0.64605
2445.4,588.5,-0.64894
2445.4,600.37,-0.64879
2445.4,612.24,-0.64686
2445.4,624.11,-0.64487
2445.4,635.98,-0.64288
2445.4,647.85,-0.6409
2445.4,659.72,-0.63891
2445.4,671.58,-0.63692
2445.4,683.45,-0.63493
2445.4,695.32,-0.63295
2445.4,707.19,-0.63599
2445.4,719.06,-0.64493
2445.4,730.93,-0.6544
2445.4,742.8,-0.66388
2445.4,754.67,-0.67335
2445.4,766.53,-0.68283
2445.4,778.4,-0.6923
2445.4,790.27,-0.70178
2445.4,802.14,-0.70943
2445.4,814.01,-0.70879
2445.4,825.88,-0.70815
2445.4,837.75,-0.7075
2445.4,849.62,-0.70686
2445.4,861.48,-0.70622
2445.4,873.35,-0.70558
2445.4,885.22,-0.70493
2445.4,897.09,-0.70484
2445.4,908.96,-0.69047
2445.4,920.83,-0.68655
2445.4,932.7,-0.68296
2445.4,944.57,-0.67936
2445.4,956.43,-0.67577
2445.4,968.3,-0.67218
2445.4,980.17,-0.66858
2445.4,992.04,-0.66499
2445.4,1003.9,-0.67052
2445.4,1015.8,-0.68432
2445.4,1027.6,-0.68983
2445.4,1039.5,-0.69533
2445.4,1051.4,-0.70083
2445.4,1063.3,-0.70634
2445.4,1075.1,-0.71184
2445.4,1087.0,-0.71735
2445.4,1098.9,-0.72285
2445.4,1110.7,-0.72725
2445.4,1122.6,-0.73154
2445.4,1134.5,-0.73583
2445.4,1146.3,-0.74012
2445.4,1158.2,-0.7444
2445.4,1170.1,-0.74869
2445.4,1181.9,-0.75298
2445.4,1193.8,-0.75672
2445.4,1205.7,-0.75625
2445.4,1217.5,-0.75502
2445.4,1229.4,-0.75468
2445.4,1241.3,-0.75433
2445.4,1253.2,-0.75399
2445.4,1265.0,-0.75365
2445.4,1276.9,-0.7533
2445.4,1288.8,-0.75296
2445.4,1300.6,-0.7521
2445.4,1312.5,-0.74403
2445.4,1324.4,-0.74127
2445.4,1336.2,-0.73851
2445.4,1348.1,-0.73574
2445.4,1360.0,-0.73298
2445.4,1371.8,-0.73022
2445.4,1383.7,-0.72746
2445.4,1395.6,-0.72469
2445.4,1407.4,-0.72828
2445.4,1419.3,-0.71989
2445.4,1431.2,-0.71151
2445.4,1443.1,-0.70312
2445.4,1454.9,-0.69271
2445.4,1466.8,-0.70362
2445.4,1478.7,-0.71452
2445.4,1490.5,-0.72543
2445.4,1502.4,-0.73547
2445.4,1514.3,-0.73441
2445.4,1526.1,-0.73158
2445.4,1538.0,-0.72876
2445.4,1549.9,-0.72593
2445.4,1561.7,-0.73048
2445.4,1573.6,-0.71547
2445.4,1585.5,-0.70045
2445.4,1597.3,-0.68544
2445.4,1609.2,-0.70394
2445.4,1621.1,-0.73209
2445.4,1633.0,-0.76024
2445.4,1644.8,-0.78839
2445.4,1656.7,-0.79362
2445.4,1668.6,-0.80161
2445.4,1680.4,-0.80959
2445.4,1692.3,-0.81758
2445.4,1704.2,-0.8402
2445.4,1716.0,-0.88371
2445.4,1727.9,-0.92698
2445.4,1739.8,-0.97026
2445.4,1751.6,-1.0051
2445.4,1763.5,-0.98712
2445.4,1775.4,-0.96917
2445.4,1787.2,-0.95122
2445.4,1799.1,-0.92548
2445.4,1811.0,-0.95229
2445.4,1822.9,-0.98816
2445.4,1834.7,-1.024
2445.4,1846.6,-1.0599
2445.4,1858.5,-1.0588
2445.4,1870.3,-1.03
2445.4,1882.2,-1.0012
2445.4,1894.1,-0.97234
2459.9,6.9344,-0.65719
2459.9,18.803,-0.65496
2459.9,30.672,-0.65272
2459.9,42.541,-0.65049
2459.9,54.409,-0.64826
2459.9,66.278,-0.64602
2459.9,78.147,-0.64379
2459.9,90.016,-0.64312
2459.9,101.88,-0.64258
2459.9,113.75,-0.64076
2459.9,125.62,-0.6398
2459.9,137.49,-0.63969
2459.9,149.36,-0.63959
2459.9,161.23,-0.63948
2459.9,173.1,-0.63937
2459.9,184.97,-0.63927
2459.9,196.83,-0.63916
2459.9,208.7,-0.64157
2459.9,220.57,-0.64454
2459.9,232.44,-0.64277
2459.9,244.31,-0.64099
2459.9,256.18,-0.63922
2459.9,268.05,-0.63744
2459.9,279.92,-0.63567
2459.9,291.78,-0.63389
2459.9,303.65,-0.63252
2459.9,315.52,-0.63206
2459.9,327.39,-0.63159
2459.9,339.26,-0.63113
2459.9,351.13,-0.63066
2459.9,363.0,-0.6302
2459.9,374.87,-0.62974
2459.9,386.73,-0.63006
2459.9,398.6,-0.63104
2459.9,410.47,-0.63056
2459.9,422.34,-0.62988
2459.9,434.21,-0.6292
2459.9,446.08,-0.62852
2459.9,457.95,-0.62784
2459.9,469.82,-0.62716
2459.9,481.68,-0.62663
2459.9,493.55,-0.62728
2459.9,505.42,-0.6281
2459.9,517.29,-0.62911
2459.9,529.16,-0.63161
2459.9,541.03,-0.6345
2459.9,552.9,-0.63738
2459.9,564.77,-0.64027
2459.9,576.63,-0.64316
2459.9,588.5,-0.64605
2459.9,600.37,-0.64878
2459.9,612.24,-0.64679
2459.9,624.11,-0.64481
2459.9,635.98,-0.64282
2459.9,647.85,-0.64083
2459.9,659.72,-0.63884
2459.9,671.58,-0.63686
2459.9,683.45,-0.63434
2459.9,695.32,-0.6304
2459.9,707.19,-0.63234
2459.9,719.06,-0.63811
2459.9,730.93,-0.64738
2459.9,742.8,-0.65685
2459.9,754.67,-0.66633
2459.9,766.53,-0.6758
2459.9,778.4,-0.68528
2459.9,790.27,-0.69475
2459.9,802.14,-0.70324
2459.9,814.01,-0.70725
2459.9,825.88,-0.70885
2459.9,837.75,-0.7082
2459.9,849.62,-0.70756
2459.9,861.48,-0.70692
2459.9,873.35,-0.70628
2459.9,885.22,-0.70563
2459.9,897.09,-0.70499
2459.9,908.96,-0.70212
2459.9,920.83,-0.69853
2459.9,932.7,-0.69494
2459.9,944.57,-0.69134
2459.9,956.43,-0.68775
2459.9,968.3,-0.68416
2459.9,980.17,-0.68057
2459.9,992.04,-0.68185
2459.9,1003.9,-0.68454
2459.9,1015.8,-0.69005
2459.9,1027.6,-0.69555
2459.9,1039.5,-0.70105
2459.9,1051.4,-0.70656
2459.9,1063.3,-0.71206
2459.9,1075.1,-0.71757
2459.9,1087.0,-0.72028
2459.9,1098.9,-0.72085
2459.9,1110.7,-0.72199
2459.9,1122.6,-0.72392
2459.9,1134.5,-0.72821
2459.9,1146.3,-0.7325
2459.9,1158.2,-0.73679
2459.9,1170.1,-0.74107
2459.9,1181.9,-0.74536
2459.9,1193.8,-0.74965
2459.9,1205.7,-0.75172
2459.9,1217.5,-0.75138
2459.9,1229.4,-0.75104
