#: table_doi: 10.17182/hepdata.90835.v1/t60
#: name: T2qq cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2qq signal model as a function of the LSP and light squark masses.
#: data_file: t2qq_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1443.4,330.57,0.0020085
1443.4,341.03,0.0020307
1443.4,351.49,0.0020529
1443.4,361.96,0.0020751
1443.4,372.42,0.0020973
1443.4,382.88,0.0021195
1443.4,393.34,0.0021417
1443.4,403.81,0.0021672
1443.4,414.27,0.0021987
1443.4,424.73,0.0022335
1443.4,435.19,0.0022682
1443.4,445.66,0.0023029
1443.4,456.12,0.0023377
1443.4,466.58,0.0023724
1443.4,477.04,0.0024071
1443.4,487.51,0.0024419
1443.4,497.97,0.0024766
1443.4,508.43,0.0025262
1443.4,518.89,0.0025696
1443.4,529.36,0.0026043
1443.4,539.82,0.0026391
1443.4,550.28,0.0026739
1443.4,560.74,0.0027086
1443.4,571.21,0.0027434
1443.4,581.67,0.0027782
1443.4,592.13,0.0028129
1443.4,602.59,0.0028572
1443.4,613.06,0.00293
1443.4,623.52,0.0030028
1443.4,633.98,0.0030757
1443.4,644.44,0.0031485
1443.4,654.91,0.0032214
1443.4,665.37,0.0032942
1443.4,675.83,0.003367
1443.4,686.29,0.0034399
1443.4,696.76,0.0035262
1443.4,707.22,0.0036304
1443.4,717.68,0.0036873
1443.4,728.14,0.0037443
1443.4,738.61,0.0038012
1443.4,749.07,0.0038581
1443.4,759.53,0.0040156
1443.4,769.99,0.0041569
1443.4,780.46,0.0042983
1443.4,790.92,0.0044396
1443.4,801.38,0.0045896
1443.4,811.84,0.0047969
1443.4,822.31,0.0050041
1443.4,832.77,0.0052114
1443.4,843.23,0.0054186
1443.4,853.69,0.0057987
1443.4,864.16,0.0061107
1443.4,874.62,0.0063722
1443.4,885.08,0.0066337
1443.4,895.54,0.0068952
1443.4,906.01,0.0073478
1443.4,916.47,0.0078729
1443.4,926.93,0.0083934
1443.4,937.39,0.008914
1443.4,947.86,0.0094345
1443.4,958.32,0.010253
1443.4,968.78,0.010915
1443.4,979.24,0.011577
1443.4,989.71,0.012239
1443.4,1000.2,0.012903
1443.4,1010.6,0.013682
1443.4,1021.1,0.014461
1443.4,1031.6,0.01524
1443.4,1042.0,0.01602
1443.4,1052.5,0.017383
1443.4,1062.9,0.01915
1443.4,1073.4,0.02061
1443.4,1083.9,0.022069
1443.4,1094.3,0.023529
1443.4,1104.8,0.025821
1443.4,1115.3,0.028597
1443.4,1125.7,0.031265
1443.4,1136.2,0.033933
1443.4,1146.6,0.036602
1443.4,1157.1,0.038129
1443.4,1167.6,0.039117
1443.4,1178.0,0.040105
1443.4,1188.5,0.041093
1443.4,1199.0,0.042471
1443.4,1209.4,0.044341
1443.4,1219.9,0.047928
1443.4,1230.3,0.051514
1443.4,1240.8,0.055101
1443.4,1251.3,0.058443
1443.4,1261.7,0.059444
1443.4,1272.2,0.05984
1443.4,1282.7,0.060237
1443.4,1293.1,0.060633
1443.4,1303.6,0.061819
1443.4,1314.0,0.06452
1443.4,1324.5,0.067221
1443.4,1335.0,0.069921
1443.4,1345.4,0.071935
1443.4,1355.9,0.071517
1443.4,1366.4,0.070447
1443.4,1376.8,0.069378
1443.4,1387.3,0.068308
1443.4,1397.7,0.066955
1443.4,1408.2,0.063098
1443.4,1418.7,0.0
1443.4,1429.1,0.0
1443.4,1439.6,0.0
1443.4,1450.1,0.0
1443.4,1460.5,0.0
1443.4,1471.0,0.0
1443.4,1481.4,0.0
1443.4,1491.9,0.0
1443.4,1502.4,0.0
1443.4,1512.8,0.0
1443.4,1523.3,0.0
1443.4,1533.8,0.0
1443.4,1544.2,0.0
1443.4,1554.7,0.0
1443.4,1565.1,0.0
1443.4,1575.6,0.0
1443.4,1586.1,0.0
1443.4,1596.5,0.0
1443.4,1607.0,0.0
1443.4,1617.5,0.0
1443.4,1627.9,0.0
1443.4,1638.4,0.0
1443.4,1648.8,0.0
1443.4,1659.3,0.0
1443.4,1669.8,0.0
1455.1,6.2313,0.0017183
1455.1,16.694,0.0017162
1455.1,27.156,0.001714
1455.1,37.619,0.0017118
1455.1,48.081,0.0017096
1455.1,58.544,0.0017074
1455.1,69.006,0.0017052
1455.1,79.469,0.001703
1455.1,89.931,0.0017009
1455.1,100.39,0.0017041
1455.1,110.86,0.0017098
1455.1,121.32,0.0017155
1455.1,131.78,0.0017212
1455.1,142.24,0.0017269
1455.1,152.71,0.0017326
1455.1,163.17,0.0017383
1455.1,173.63,0.001744
1455.1,184.09,0.0017497
1455.1,194.56,0.0017548
1455.1,205.02,0.0017612
1455.1,215.48,0.0017722
1455.1,225.94,0.0017859
1455.1,236.41,0.0017997
1455.1,246.87,0.0018134
1455.1,257.33,0.0018271
1455.1,267.79,0.0018409
1455.1,278.26,0.0018546
1455.1,288.72,0.0018683
1455.1,299.18,0.0018821
1455.1,309.64,0.0019036
1455.1,320.11,0.0019258
1455.1,330.57,0.001948
1455.1,341.03,0.0019702
1455.1,351.49,0.0019924
1455.1,361.96,0.0020146
1455.1,372.42,0.0020368
1455.1,382.88,0.002059
1455.1,393.34,0.0020801
1455.1,403.81,0.0021048
1455.1,414.27,0.0021396
1455.1,424.73,0.0021743
1455.1,435.19,0.0022091
1455.1,445.66,0.0022438
1455.1,456.12,0.0022785
1455.1,466.58,0.0023133
1455.1,477.04,0.002348
1455.1,487.51,0.0023827
1455.1,497.97,0.002411
1455.1,508.43,0.0024441
1455.1,518.89,0.0024789
1455.1,529.36,0.0025137
1455.1,539.82,0.0025485
1455.1,550.28,0.0025832
1455.1,560.74,0.002618
1455.1,571.21,0.0026528
1455.1,581.67,0.0026875
1455.1,592.13,0.0027232
1455.1,602.59,0.0027705
1455.1,613.06,0.0028433
1455.1,623.52,0.0029162
1455.1,633.98,0.002989
1455.1,644.44,0.0030619
1455.1,654.91,0.0031347
1455.1,665.37,0.0032075
1455.1,675.83,0.0032804
1455.1,686.29,0.0033532
1455.1,696.76,0.003408
1455.1,707.22,0.0034613
1455.1,717.68,0.0035182
1455.1,728.14,0.0035751
1455.1,738.61,0.0036321
1455.1,749.07,0.0037025
1455.1,759.53,0.003815
1455.1,769.99,0.0039564
1455.1,780.46,0.0040977
1455.1,790.92,0.004239
1455.1,801.38,0.0043724
1455.1,811.84,0.004535
1455.1,822.31,0.0047422
1455.1,832.77,0.0049495
1455.1,843.23,0.0051567
1455.1,853.69,0.0053831
1455.1,864.16,0.0056446
1455.1,874.62,0.0059061
1455.1,885.08,0.0061676
1455.1,895.54,0.0064269
1455.1,906.01,0.0068212
1455.1,916.47,0.0073418
1455.1,926.93,0.0078623
1455.1,937.39,0.0083829
1455.1,947.86,0.0088173
1455.1,958.32,0.0093872
1455.1,968.78,0.010049
1455.1,979.24,0.010711
1455.1,989.71,0.011373
1455.1,1000.2,0.011948
1455.1,1010.6,0.012628
1455.1,1021.1,0.013407
1455.1,1031.6,0.014187
1455.1,1042.0,0.014966
1455.1,1052.5,0.015906
1455.1,1062.9,0.017366
1455.1,1073.4,0.018826
1455.1,1083.9,0.020286
1455.1,1094.3,0.021746
1455.1,1104.8,0.02358
1455.1,1115.3,0.026249
1455.1,1125.7,0.028917
1455.1,1136.2,0.031585
1455.1,1146.6,0.034055
1455.1,1157.1,0.035196
1455.1,1167.6,0.036184
1455.1,1178.0,0.037172
1455.1,1188.5,0.03816
1455.1,1199.0,0.039523
1455.1,1209.4,0.042948
1455.1,1219.9,0.046534
1455.1,1230.3,0.050121
1455.1,1240.8,0.053707
1455.1,1251.3,0.056337
1455.1,1261.7,0.056734
1455.1,1272.2,0.05713
1455.1,1282.7,0.057527
1455.1,1293.1,0.057923
1455.1,1303.6,0.059613
1455.1,1314.0,0.062314
1455.1,1324.5,0.065015
1455.1,1335.0,0.067716
1455.1,1345.4,0.070341
1455.1,1355.9,0.070604
1455.1,1366.4,0.069534
1455.1,1376.8,0.068465
1455.1,1387.3,0.067395
1455.1,1397.7,0.066325
1455.1,1408.2,0.06307
1455.1,1418.7,0.059212
1455.1,1429.1,0.058922
1455.1,1439.6,0.0
1455.1,1450.1,0.0
1455.1,1460.5,0.0
1455.1,1471.0,0.0
1455.1,1481.4,0.0
1455.1,1491.9,0.0
1455.1,1502.4,0.0
1455.1,1512.8,0.0
1455.1,1523.3,0.0
1455.1,1533.8,0.0
1455.1,1544.2,0.0
1455.1,1554.7,0.0
1455.1,1565.1,0.0
1455.1,1575.6,0.0
1455.1,1586.1,0.0
1455.1,1596.5,0.0
1455.1,1607.0,0.0
1455.1,1617.5,0.0
1455.1,1627.9,0.0
1455.1,1638.4,0.0
1455.1,1648.8,0.0
1455.1,1659.3,0.0
1455.1,1669.8,0.0
1466.8,6.2313,0.0016721
1466.8,16.694,0.0016699
1466.8,27.156,0.0016677
1466.8,37.619,0.0016655
1466.8,48.081,0.0016634
1466.8,58.544,0.0016612
1466.8,69.006,0.0016601
1466.8,79.469,0.0016633
1466.8,89.931,0.0016665
1466.8,100.39,0.0016697
1466.8,110.86,0.0016754
1466.8,121.32,0.0016811
1466.8,131.78,0.0016868
1466.8,142.24,0.0016925
1466.8,152.71,0.0016982
1466.8,163.17,0.0017039
1466.8,173.63,0.0017088
1466.8,184.09,0.0017133
1466.8,194.56,0.0017178
1466.8,205.02,0.0017241
1466.8,215.48,0.0017323
1466.8,225.94,0.0017406
1466.8,236.41,0.0017503
1466.8,246.87,0.0017641
1466.8,257.33,0.0017778
1466.8,267.79,0.0017915
1466.8,278.26,0.0018053
1466.8,288.72,0.001819
1466.8,299.18,0.0018327
1466.8,309.64,0.0018543
1466.8,320.11,0.0018765
1466.8,330.57,0.0018987
1466.8,341.03,0.0019209
1466.8,351.49,0.0019431
1466.8,361.96,0.0019653
1466.8,372.42,0.0019856
1466.8,382.88,0.0020046
1466.8,393.34,0.0020236
1466.8,403.81,0.0020483
1466.8,414.27,0.002083
1466.8,424.73,0.0021178
1466.8,435.19,0.0021525
1466.8,445.66,0.0021872
1466.8,456.12,0.002222
1466.8,466.58,0.0022566
1466.8,477.04,0.002283
1466.8,487.51,0.0023094
1466.8,497.97,0.0023358
1466.8,508.43,0.0023689
1466.8,518.89,0.0024037
1466.8,529.36,0.0024385
1466.8,539.82,0.0024733
1466.8,550.28,0.002508
1466.8,560.74,0.0025428
1466.8,571.21,0.0025794
1466.8,581.67,0.0026183
1466.8,592.13,0.0026572
1466.8,602.59,0.0027044
1466.8,613.06,0.0027773
1466.8,623.52,0.0028501
1466.8,633.98,0.002923
1466.8,644.44,0.0029958
1466.8,654.91,0.0030687
1466.8,665.37,0.0031415
1466.8,675.83,0.0031896
1466.8,686.29,0.0032351
1466.8,696.76,0.0032805
1466.8,707.22,0.0033339
1466.8,717.68,0.0033908
1466.8,728.14,0.0034477
1466.8,738.61,0.0035223
1466.8,749.07,0.0036134
1466.8,759.53,0.0037045
1466.8,769.99,0.0038109
1466.8,780.46,0.0039523
1466.8,790.92,0.0040936
1466.8,801.38,0.004227
1466.8,811.84,0.0043079
1466.8,822.31,0.0044553
1466.8,832.77,0.0046625
1466.8,843.23,0.0048698
1466.8,853.69,0.0050962
1466.8,864.16,0.0053577
1466.8,874.62,0.0056192
1466.8,885.08,0.005874
1466.8,895.54,0.0060981
1466.8,906.01,0.0064924
1466.8,916.47,0.007013
1466.8,926.93,0.0075335
1466.8,937.39,0.007931
1466.8,947.86,0.0081443
1466.8,958.32,0.0087142
1466.8,968.78,0.0093761
1466.8,979.24,0.010038
1466.8,989.71,0.010591
1466.8,1000.2,0.011079
1466.8,1010.6,0.011647
1466.8,1021.1,0.012301
1466.8,1031.6,0.01308
1466.8,1042.0,0.01386
1466.8,1052.5,0.0148
1466.8,1062.9,0.01626
1466.8,1073.4,0.01772
1466.8,1083.9,0.019156
1466.8,1094.3,0.020247
1466.8,1104.8,0.022061
1466.8,1115.3,0.02473
1466.8,1125.7,0.027398
1466.8,1136.2,0.029723
1466.8,1146.6,0.031187
1466.8,1157.1,0.032327
1466.8,1167.6,0.033315
1466.8,1178.0,0.034303
1466.8,1188.5,0.035784
1466.8,1199.0,0.037746
1466.8,1209.4,0.04117
1466.8,1219.9,0.044757
1466.8,1230.3,0.048343
1466.8,1240.8,0.051076
1466.8,1251.3,0.053244
1466.8,1261.7,0.053641
1466.8,1272.2,0.054037
1466.8,1282.7,0.054434
1466.8,1293.1,0.055816
1466.8,1303.6,0.057685
1466.8,1314.0,0.060386
1466.8,1324.5,0.063087
1466.8,1335.0,0.065524
1466.8,1345.4,0.066659
1466.8,1355.9,0.066981
1466.8,1366.4,0.066674
1466.8,1376.8,0.065636
1466.8,1387.3,0.064566
1466.8,1397.7,0.063497
1466.8,1408.2,0.060241
1466.8,1418.7,0.057956
1466.8,1429.1,0.062058
1466.8,1439.6,0.060292
1466.8,1450.1,0.0
1466.8,1460.5,0.0
1466.8,1471.0,0.0
1466.8,1481.4,0.0
1466.8,1491.9,0.0
1466.8,1502.4,0.0
1466.8,1512.8,0.0
1466.8,1523.3,0.0
1466.8,1533.8,0.0
1466.8,1544.2,0.0
1466.8,1554.7,0.0
1466.8,1565.1,0.0
1466.8,1575.6,0.0
1466.8,1586.1,0.0
1466.8,1596.5,0.0
1466.8,1607.0,0.0
1466.8,1617.5,0.0
1466.8,1627.9,0.0
1466.8,1638.4,0.0
1466.8,1648.8,0.0
1466.8,1659.3,0.0
1466.8,1669.8,0.0
1478.5,6.2313,0.0016259
1478.5,16.694,0.0016237
1478.5,27.156,0.0016215
1478.5,37.619,0.0016193
1478.5,48.081,0.0016194
1478.5,58.544,0.0016226
1478.5,69.006,0.0016258
1478.5,79.469,0.0016289
1478.5,89.931,0.0016321
1478.5,100.39,0.0016353
1478.5,110.86,0.001641
1478.5,121.32,0.0016467
1478.5,131.78,0.0016524
1478.5,142.24,0.0016581
1478.5,152.71,0.0016627
1478.5,163.17,0.0016672
1478.5,173.63,0.0016717
1478.5,184.09,0.0016762
1478.5,194.56,0.0016807
1478.5,205.02,0.001687
1478.5,215.48,0.0016953
1478.5,225.94,0.0017035
1478.5,236.41,0.0017118
1478.5,246.87,0.0017201
1478.5,257.33,0.0017285
1478.5,267.79,0.0017422
1478.5,278.26,0.001756
1478.5,288.72,0.0017697
1478.5,299.18,0.0017834
1478.5,309.64,0.001805
1478.5,320.11,0.0018272
1478.5,330.57,0.0018494
1478.5,341.03,0.0018716
1478.5,351.49,0.0018911
1478.5,361.96,0.0019101
1478.5,372.42,0.0019291
1478.5,382.88,0.0019481
1478.5,393.34,0.001967
1478.5,403.81,0.0019918
1478.5,414.27,0.0020265
1478.5,424.73,0.0020612
1478.5,435.19,0.002096
1478.5,445.66,0.0021286
1478.5,456.12,0.002155
1478.5,466.58,0.0021814
1478.5,477.04,0.0022078
1478.5,487.51,0.0022342
1478.5,497.97,0.0022606
1478.5,508.43,0.0022937
1478.5,518.89,0.0023285
1478.5,529.36,0.0023633
1478.5,539.82,0.0023981
1478.5,550.28,0.0024357
1478.5,560.74,0.0024745
1478.5,571.21,0.0025134
1478.5,581.67,0.0025523
1478.5,592.13,0.0025911
1478.5,602.59,0.0026384
1478.5,613.06,0.0027112
1478.5,623.52,0.0027841
1478.5,633.98,0.0028569
1478.5,644.44,0.0029259
1478.5,654.91,0.0029713
1478.5,665.37,0.0030168
1478.5,675.83,0.0030622
1478.5,686.29,0.0031076
1478.5,696.76,0.003153
1478.5,707.22,0.0032064
1478.5,717.68,0.0032633
1478.5,728.14,0.003342
1478.5,738.61,0.0034331
1478.5,749.07,0.0035242
1478.5,759.53,0.0036153
1478.5,769.99,0.0037064
1478.5,780.46,0.0038069
1478.5,790.92,0.0039482
1478.5,801.38,0.0040816
1478.5,811.84,0.0041625
1478.5,822.31,0.0042433
1478.5,832.77,0.0043756
1478.5,843.23,0.0045828
1478.5,853.69,0.0048092
1478.5,864.16,0.0050707
1478.5,874.62,0.0053211
1478.5,885.08,0.0055452
1478.5,895.54,0.0057693
1478.5,906.01,0.0061636
1478.5,916.47,0.0066842
1478.5,926.93,0.0070448
1478.5,937.39,0.007258
1478.5,947.86,0.0074713
1478.5,958.32,0.0080413
1478.5,968.78,0.0087031
1478.5,979.24,0.0092353
1478.5,989.71,0.0097222
1478.5,1000.2,0.01021
1478.5,1010.6,0.010778
1478.5,1021.1,0.011345
1478.5,1031.6,0.011974
1478.5,1042.0,0.012753
1478.5,1052.5,0.013694
1478.5,1062.9,0.015154
1478.5,1073.4,0.016546
1478.5,1083.9,0.017637
1478.5,1094.3,0.018729
1478.5,1104.8,0.020542
1478.5,1115.3,0.023211
1478.5,1125.7,0.025391
1478.5,1136.2,0.026855
1478.5,1146.6,0.028318
1478.5,1157.1,0.029459
1478.5,1167.6,0.030447
1478.5,1178.0,0.032044
1478.5,1188.5,0.034006
1478.5,1199.0,0.035968
1478.5,1209.4,0.039392
1478.5,1219.9,0.042979
1478.5,1230.3,0.045571
1478.5,1240.8,0.047983
1478.5,1251.3,0.050151
1478.5,1261.7,0.050548
1478.5,1272.2,0.051015
1478.5,1282.7,0.052451
1478.5,1293.1,0.053888
1478.5,1303.6,0.055757
1478.5,1314.0,0.058458
1478.5,1324.5,0.060707
1478.5,1335.0,0.061842
1478.5,1345.4,0.062977
1478.5,1355.9,0.063299
1478.5,1366.4,0.062991
1478.5,1376.8,0.062684
1478.5,1387.3,0.061738
1478.5,1397.7,0.060668
1478.5,1408.2,0.057412
1478.5,1418.7,0.059585
1478.5,1429.1,0.063687
1478.5,1439.6,0.067471
1478.5,1450.1,0.061663
1478.5,1460.5,0.0
1478.5,1471.0,0.0
1478.5,1481.4,0.0
1478.5,1491.9,0.0
1478.5,1502.4,0.0
1478.5,1512.8,0.0
1478.5,1523.3,0.0
1478.5,1533.8,0.0
1478.5,1544.2,0.0
1478.5,1554.7,0.0
1478.5,1565.1,0.0
1478.5,1575.6,0.0
1478.5,1586.1,0.0
1478.5,1596.5,0.0
1478.5,1607.0,0.0
1478.5,1617.5,0.0
1478.5,1627.9,0.0
1478.5,1638.4,0.0
1478.5,1648.8,0.0
1478.5,1659.3,0.0
1478.5,1669.8,0.0
1490.2,6.2313,0.0015796
1490.2,16.694,0.0015774
1490.2,27.156,0.0015787
1490.2,37.619,0.0015819
1490.2,48.081,0.001585
1490.2,58.544,0.0015882
1490.2,69.006,0.0015914
1490.2,79.469,0.0015945
1490.2,89.931,0.0015977
1490.2,100.39,0.0016009
1490.2,110.86,0.0016066
1490.2,121.32,0.0016121
1490.2,131.78,0.0016166
1490.2,142.24,0.0016211
1490.2,152.71,0.0016256
1490.2,163.17,0.0016301
1490.2,173.63,0.0016346
1490.2,184.09,0.0016391
1490.2,194.56,0.0016436
1490.2,205.02,0.0016499
1490.2,215.48,0.0016582
1490.2,225.94,0.0016664
1490.2,236.41,0.0016747
1490.2,246.87,0.001683
1490.2,257.33,0.0016913
1490.2,267.79,0.0016995
1490.2,278.26,0.0017078
1490.2,288.72,0.0017204
1490.2,299.18,0.0017341
1490.2,309.64,0.0017556
1490.2,320.11,0.0017777
1490.2,330.57,0.0017966
1490.2,341.03,0.0018156
1490.2,351.49,0.0018346
1490.2,361.96,0.0018536
1490.2,372.42,0.0018726
1490.2,382.88,0.0018915
1490.2,393.34,0.0019105
1490.2,403.81,0.0019352
1490.2,414.27,0.00197
1490.2,424.73,0.0020005
1490.2,435.19,0.002027
1490.2,445.66,0.0020534
1490.2,456.12,0.0020798
1490.2,466.58,0.0021062
1490.2,477.04,0.0021326
1490.2,487.51,0.002159
1490.2,497.97,0.0021854
1490.2,508.43,0.0022185
1490.2,518.89,0.0022533
1490.2,529.36,0.0022919
1490.2,539.82,0.0023308
1490.2,550.28,0.0023696
1490.2,560.74,0.0024085
1490.2,571.21,0.0024474
1490.2,581.67,0.0024862
1490.2,592.13,0.0025251
1490.2,602.59,0.0025724
1490.2,613.06,0.0026452
1490.2,623.52,0.0027076
1490.2,633.98,0.002753
1490.2,644.44,0.0027984
1490.2,654.91,0.0028439
1490.2,665.37,0.0028893
1490.2,675.83,0.0029347
1490.2,686.29,0.0029802
1490.2,696.76,0.0030256
1490.2,707.22,0.0030789
1490.2,717.68,0.0031617
1490.2,728.14,0.0032528
1490.2,738.61,0.0033439
1490.2,749.07,0.003435
1490.2,759.53,0.0035262
1490.2,769.99,0.0036173
1490.2,780.46,0.0037084
1490.2,790.92,0.0038028
1490.2,801.38,0.0039361
1490.2,811.84,0.004017
1490.2,822.31,0.0040979
1490.2,832.77,0.0041788
1490.2,843.23,0.0042959
1490.2,853.69,0.0045223
1490.2,864.16,0.0047681
1490.2,874.62,0.0049922
1490.2,885.08,0.0052164
1490.2,895.54,0.0054405
1490.2,906.01,0.0058348
1490.2,916.47,0.0061585
1490.2,926.93,0.0063718
1490.2,937.39,0.006585
1490.2,947.86,0.0067983
1490.2,958.32,0.0073683
1490.2,968.78,0.0078794
1490.2,979.24,0.0083663
1490.2,989.71,0.0088532
1490.2,1000.2,0.0093414
1490.2,1010.6,0.0099088
1490.2,1021.1,0.010476
1490.2,1031.6,0.011044
1490.2,1042.0,0.011647
1490.2,1052.5,0.012588
1490.2,1062.9,0.013936
1490.2,1073.4,0.015027
1490.2,1083.9,0.016118
1490.2,1094.3,0.01721
1490.2,1104.8,0.019024
1490.2,1115.3,0.02106
1490.2,1125.7,0.022523
1490.2,1136.2,0.023986
1490.2,1146.6,0.02545
1490.2,1157.1,0.02659
1490.2,1167.6,0.028304
1490.2,1178.0,0.030266
1490.2,1188.5,0.032228
1490.2,1199.0,0.03419
1490.2,1209.4,0.037614
1490.2,1219.9,0.040066
1490.2,1230.3,0.042478
1490.2,1240.8,0.04489
1490.2,1251.3,0.047058
1490.2,1261.7,0.04765
1490.2,1272.2,0.049087
1490.2,1282.7,0.050523
1490.2,1293.1,0.05196
1490.2,1303.6,0.053829
1490.2,1314.0,0.05589
1490.2,1324.5,0.057025
1490.2,1335.0,0.05816
1490.2,1345.4,0.059294
1490.2,1355.9,0.059617
1490.2,1366.4,0.059309
1490.2,1376.8,0.059002
1490.2,1387.3,0.058694
1490.2,1397.7,0.05784
1490.2,1408.2,0.057112
1490.2,1418.7,0.061214
1490.2,1429.1,0.065316
1490.2,1439.6,0.069418
1490.2,1450.1,0.068842
1490.2,1460.5,0.063034
1490.2,1471.0,0.0
1490.2,1481.4,0.0
1490.2,1491.9,0.0
1490.2,1502.4,0.0
1490.2,1512.8,0.0
1490.2,1523.3,0.0
1490.2,1533.8,0.0
1490.2,1544.2,0.0
1490.2,1554.7,0.0
1490.2,1565.1,0.0
1490.2,1575.6,0.0
1490.2,1586.1,0.0
1490.2,1596.5,0.0
1490.2,1607.0,0.0
1490.2,1617.5,0.0
1490.2,1627.9,0.0
1490.2,1638.4,0.0
1490.2,1648.8,0.0
1490.2,1659.3,0.0
1490.2,1669.8,0.0
1502.0,6.2313,0.0015383
1502.0,16.694,0.0015414
1502.0,27.156,0.0015446
1502.0,37.619,0.0015478
1502.0,48.081,0.0015509
1502.0,58.544,0.0015541
1502.0,69.006,0.0015572
1502.0,79.469,0.0015604
1502.0,89.931,0.0015635
1502.0,100.39,0.0015676
1502.0,110.86,0.0015721
1502.0,121.32,0.0015766
1502.0,131.78,0.0015811
1502.0,142.24,0.0015856
1502.0,152.71,0.0015901
1502.0,163.17,0.0015946
1502.0,173.63,0.0015991
1502.0,184.09,0.0016036
1502.0,194.56,0.0016081
1502.0,205.02,0.0016121
1502.0,215.48,0.0016204
1502.0,225.94,0.0016286
1502.0,236.41,0.0016369
1502.0,246.87,0.0016452
1502.0,257.33,0.0016534
1502.0,267.79,0.0016617
1502.0,278.26,0.00167
1502.0,288.72,0.0016783
1502.0,299.18,0.0016883
1502.0,309.64,0.0017068
1502.0,320.11,0.0017258
1502.0,330.57,0.0017448
1502.0,341.03,0.0017638
1502.0,351.49,0.0017828
1502.0,361.96,0.0018017
1502.0,372.42,0.0018207
1502.0,382.88,0.0018397
1502.0,393.34,0.0018587
1502.0,403.81,0.0018785
1502.0,414.27,0.0019049
1502.0,424.73,0.0019313
1502.0,435.19,0.0019577
1502.0,445.66,0.0019841
1502.0,456.12,0.0020105
1502.0,466.58,0.0020369
1502.0,477.04,0.0020633
1502.0,487.51,0.0020897
1502.0,497.97,0.0021155
1502.0,508.43,0.0021468
1502.0,518.89,0.0021856
1502.0,529.36,0.0022245
1502.0,539.82,0.0022634
1502.0,550.28,0.0023022
1502.0,560.74,0.0023411
1502.0,571.21,0.0023799
1502.0,581.67,0.0024188
1502.0,592.13,0.0024577
1502.0,602.59,0.0024981
1502.0,613.06,0.0025436
1502.0,623.52,0.002589
1502.0,633.98,0.0026344
1502.0,644.44,0.0026798
1502.0,654.91,0.0027253
1502.0,665.37,0.0027707
1502.0,675.83,0.0028161
1502.0,686.29,0.0028616
1502.0,696.76,0.0029071
1502.0,707.22,0.0029847
1502.0,717.68,0.0030758
1502.0,728.14,0.0031669
1502.0,738.61,0.0032581
1502.0,749.07,0.0033492
1502.0,759.53,0.0034403
1502.0,769.99,0.0035314
1502.0,780.46,0.0036225
1502.0,790.92,0.0037136
1502.0,801.38,0.0037929
1502.0,811.84,0.0038738
1502.0,822.31,0.0039547
1502.0,832.77,0.0040356
1502.0,843.23,0.0041165
1502.0,853.69,0.0042416
1502.0,864.16,0.0044657
1502.0,874.62,0.0046898
1502.0,885.08,0.004914
1502.0,895.54,0.0051381
1502.0,906.01,0.0053375
1502.0,916.47,0.0055508
1502.0,926.93,0.005764
1502.0,937.39,0.0059773
1502.0,947.86,0.0061906
1502.0,958.32,0.0066128
1502.0,968.78,0.0070997
1502.0,979.24,0.0075866
1502.0,989.71,0.0080735
1502.0,1000.2,0.0085224
1502.0,1010.6,0.0090652
1502.0,1021.1,0.0096325
1502.0,1031.6,0.0102
1502.0,1042.0,0.010767
1502.0,1052.5,0.011459
1502.0,1062.9,0.01255
1502.0,1073.4,0.013642
1502.0,1083.9,0.014733
1502.0,1094.3,0.015824
1502.0,1104.8,0.016991
1502.0,1115.3,0.018454
1502.0,1125.7,0.019917
1502.0,1136.2,0.021381
1502.0,1146.6,0.022844
1502.0,1157.1,0.024537
1502.0,1167.6,0.026499
1502.0,1178.0,0.028461
1502.0,1188.5,0.030422
1502.0,1199.0,0.032303
1502.0,1209.4,0.034578
1502.0,1219.9,0.03699
1502.0,1230.3,0.039402
1502.0,1240.8,0.041815
1502.0,1251.3,0.044111
1502.0,1261.7,0.04558
1502.0,1272.2,0.047017
1502.0,1282.7,0.048453
1502.0,1293.1,0.04989
1502.0,1303.6,0.051223
1502.0,1314.0,0.052358
1502.0,1324.5,0.053493
1502.0,1335.0,0.054628
1502.0,1345.4,0.055763
1502.0,1355.9,0.056477
1502.0,1366.4,0.056169
1502.0,1376.8,0.055862
1502.0,1387.3,0.055554
1502.0,1397.7,0.055247
1502.0,1408.2,0.058398
1502.0,1418.7,0.0625
1502.0,1429.1,0.066602
1502.0,1439.6,0.070704
1502.0,1450.1,0.074381
1502.0,1460.5,0.068573
1502.0,1471.0,0.062765
1502.0,1481.4,0.0
1502.0,1491.9,0.0
1502.0,1502.4,0.0
1502.0,1512.8,0.0
1502.0,1523.3,0.0
1502.0,1533.8,0.0
1502.0,1544.2,0.0
1502.0,1554.7,0.0
1502.0,1565.1,0.0
1502.0,1575.6,0.0
1502.0,1586.1,0.0
1502.0,1596.5,0.0
1502.0,1607.0,0.0
1502.0,1617.5,0.0
