#: table_doi: 10.17182/hepdata.90835.v1/t60
#: name: T2qq cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2qq signal model as a function of the LSP and light squark masses.
#: data_file: t2qq_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Upper Limit,Expected
#: LUMINOSITY [fb$^{-1}$],137
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1630.9,1314.0,0.026146
1630.9,1324.5,0.027644
1630.9,1335.0,0.028973
1630.9,1345.4,0.030303
1630.9,1355.9,0.031933
1630.9,1366.4,0.033798
1630.9,1376.8,0.035547
1630.9,1387.3,0.037254
1630.9,1397.7,0.038961
1630.9,1408.2,0.039699
1630.9,1418.7,0.04017
1630.9,1429.1,0.041741
1630.9,1439.6,0.043364
1630.9,1450.1,0.044985
1630.9,1460.5,0.046104
1630.9,1471.0,0.047224
1630.9,1481.4,0.048403
1630.9,1491.9,0.050587
1630.9,1502.4,0.052797
1630.9,1512.8,0.055092
1630.9,1523.3,0.057387
1630.9,1533.8,0.059995
1630.9,1544.2,0.063423
1630.9,1554.7,0.069429
1630.9,1565.1,0.07429
1630.9,1575.6,0.075353
1630.9,1586.1,0.076417
1630.9,1596.5,0.085609
1630.9,1607.0,0.0
1630.9,1617.5,0.0
1630.9,1627.9,0.0
1630.9,1638.4,0.0
1630.9,1648.8,0.0
1630.9,1659.3,0.0
1630.9,1669.8,0.0
1642.6,6.2313,0.0010059
1642.6,16.694,0.0010043
1642.6,27.156,0.0010065
1642.6,37.619,0.0010087
1642.6,48.081,0.0010109
1642.6,58.544,0.0010131
1642.6,69.006,0.0010153
1642.6,79.469,0.0010175
1642.6,89.931,0.0010197
1642.6,100.39,0.0010221
1642.6,110.86,0.0010283
1642.6,121.32,0.0010333
1642.6,131.78,0.0010377
1642.6,142.24,0.0010421
1642.6,152.71,0.0010464
1642.6,163.17,0.0010508
1642.6,173.63,0.0010552
1642.6,184.09,0.0010596
1642.6,194.56,0.0010639
1642.6,205.02,0.0010696
1642.6,215.48,0.0010766
1642.6,225.94,0.0010836
1642.6,236.41,0.0010906
1642.6,246.87,0.0010976
1642.6,257.33,0.0011046
1642.6,267.79,0.0011115
1642.6,278.26,0.0011185
1642.6,288.72,0.0011268
1642.6,299.18,0.0011374
1642.6,309.64,0.001149
1642.6,320.11,0.0011599
1642.6,330.57,0.00117
1642.6,341.03,0.0011801
1642.6,351.49,0.0011901
1642.6,361.96,0.0012002
1642.6,372.42,0.0012102
1642.6,382.88,0.0012203
1642.6,393.34,0.0012304
1642.6,403.81,0.0012442
1642.6,414.27,0.0012648
1642.6,424.73,0.0012809
1642.6,435.19,0.0012966
1642.6,445.66,0.0013123
1642.6,456.12,0.0013281
1642.6,466.58,0.0013438
1642.6,477.04,0.0013596
1642.6,487.51,0.0013753
1642.6,497.97,0.0013911
1642.6,508.43,0.0014177
1642.6,518.89,0.001447
1642.6,529.36,0.0014763
1642.6,539.82,0.0015056
1642.6,550.28,0.0015349
1642.6,560.74,0.0015642
1642.6,571.21,0.0015935
1642.6,581.67,0.0016228
1642.6,592.13,0.0016526
1642.6,602.59,0.0016884
1642.6,613.06,0.001742
1642.6,623.52,0.001787
1642.6,633.98,0.0018303
1642.6,644.44,0.0018736
1642.6,654.91,0.0019169
1642.6,665.37,0.0019602
1642.6,675.83,0.0020035
1642.6,686.29,0.0020468
1642.6,696.76,0.0020901
1642.6,707.22,0.0021563
1642.6,717.68,0.0022272
1642.6,728.14,0.0022832
1642.6,738.61,0.0023392
1642.6,749.07,0.0023952
1642.6,759.53,0.0024511
1642.6,769.99,0.0025071
1642.6,780.46,0.0025631
1642.6,790.92,0.0026191
1642.6,801.38,0.0026821
1642.6,811.84,0.0027916
1642.6,822.31,0.0028866
1642.6,832.77,0.0029758
1642.6,843.23,0.003065
1642.6,853.69,0.0031542
1642.6,864.16,0.0032434
1642.6,874.62,0.0033326
1642.6,885.08,0.0034218
1642.6,895.54,0.003511
1642.6,906.01,0.0036369
1642.6,916.47,0.0037695
1642.6,926.93,0.0038989
1642.6,937.39,0.0040284
1642.6,947.86,0.0041578
1642.6,958.32,0.0043573
1642.6,968.78,0.0045042
1642.6,979.24,0.0046511
1642.6,989.71,0.0047981
1642.6,1000.2,0.004946
1642.6,1010.6,0.0051559
1642.6,1021.1,0.0053658
1642.6,1031.6,0.0055757
1642.6,1042.0,0.0057856
1642.6,1052.5,0.0060788
1642.6,1062.9,0.0064173
1642.6,1073.4,0.0067007
1642.6,1083.9,0.0069841
1642.6,1094.3,0.0072674
1642.6,1104.8,0.00771
1642.6,1115.3,0.0081933
1642.6,1125.7,0.0086271
1642.6,1136.2,0.0090609
1642.6,1146.6,0.0094947
1642.6,1157.1,0.010299
1642.6,1167.6,0.01081
1642.6,1178.0,0.011307
1642.6,1188.5,0.011804
1642.6,1199.0,0.012301
1642.6,1209.4,0.013207
1642.6,1219.9,0.014088
1642.6,1230.3,0.01497
1642.6,1240.8,0.015851
1642.6,1251.3,0.016753
1642.6,1261.7,0.017803
1642.6,1272.2,0.018852
1642.6,1282.7,0.019902
1642.6,1293.1,0.020977
1642.6,1303.6,0.022573
1642.6,1314.0,0.02403
1642.6,1324.5,0.025359
1642.6,1335.0,0.026688
1642.6,1345.4,0.028018
1642.6,1355.9,0.029649
1642.6,1366.4,0.031379
1642.6,1376.8,0.033086
1642.6,1387.3,0.034793
1642.6,1397.7,0.0365
1642.6,1408.2,0.037324
1642.6,1418.7,0.038948
1642.6,1429.1,0.040571
1642.6,1439.6,0.042194
1642.6,1450.1,0.043815
1642.6,1460.5,0.044934
1642.6,1471.0,0.046054
1642.6,1481.4,0.047173
1642.6,1491.9,0.048293
1642.6,1502.4,0.050434
1642.6,1512.8,0.052729
1642.6,1523.3,0.055024
1642.6,1533.8,0.057319
1642.6,1544.2,0.059791
1642.6,1554.7,0.065043
1642.6,1565.1,0.066107
1642.6,1575.6,0.06717
1642.6,1586.1,0.068234
1642.6,1596.5,0.06962
1642.6,1607.0,0.084621
1642.6,1617.5,0.099622
1642.6,1627.9,0.0
1642.6,1638.4,0.0
1642.6,1648.8,0.0
1642.6,1659.3,0.0
1642.6,1669.8,0.0
1654.3,6.2313,0.00098111
1654.3,16.694,0.00098332
1654.3,27.156,0.00098553
1654.3,37.619,0.00098773
1654.3,48.081,0.00098994
1654.3,58.544,0.00099215
1654.3,69.006,0.00099436
1654.3,79.469,0.00099657
1654.3,89.931,0.00099878
1654.3,100.39,0.0010001
1654.3,110.86,0.0010045
1654.3,121.32,0.0010088
1654.3,131.78,0.0010132
1654.3,142.24,0.0010176
1654.3,152.71,0.0010219
1654.3,163.17,0.0010263
1654.3,173.63,0.0010307
1654.3,184.09,0.0010351
1654.3,194.56,0.0010386
1654.3,205.02,0.0010428
1654.3,215.48,0.0010498
1654.3,225.94,0.0010568
1654.3,236.41,0.0010638
1654.3,246.87,0.0010708
1654.3,257.33,0.0010778
1654.3,267.79,0.0010848
1654.3,278.26,0.0010918
1654.3,288.72,0.0010988
1654.3,299.18,0.0011057
1654.3,309.64,0.0011155
1654.3,320.11,0.0011256
1654.3,330.57,0.0011357
1654.3,341.03,0.0011457
1654.3,351.49,0.0011558
1654.3,361.96,0.0011658
1654.3,372.42,0.0011759
1654.3,382.88,0.001186
1654.3,393.34,0.0011963
1654.3,403.81,0.0012096
1654.3,414.27,0.0012253
1654.3,424.73,0.0012411
1654.3,435.19,0.0012568
1654.3,445.66,0.0012726
1654.3,456.12,0.0012883
1654.3,466.58,0.0013041
1654.3,477.04,0.0013198
1654.3,487.51,0.0013355
1654.3,497.97,0.0013486
1654.3,508.43,0.0013745
1654.3,518.89,0.0014038
1654.3,529.36,0.0014331
1654.3,539.82,0.0014624
1654.3,550.28,0.0014917
1654.3,560.74,0.001521
1654.3,571.21,0.0015503
1654.3,581.67,0.0015796
1654.3,592.13,0.0016083
1654.3,602.59,0.0016343
1654.3,613.06,0.0016776
1654.3,623.52,0.0017209
1654.3,633.98,0.0017642
1654.3,644.44,0.0018075
1654.3,654.91,0.0018508
1654.3,665.37,0.0018941
1654.3,675.83,0.0019374
1654.3,686.29,0.0019807
1654.3,696.76,0.002017
1654.3,707.22,0.0020648
1654.3,717.68,0.0021207
1654.3,728.14,0.0021767
1654.3,738.61,0.0022327
1654.3,749.07,0.0022887
1654.3,759.53,0.0023446
1654.3,769.99,0.0024006
1654.3,780.46,0.0024566
1654.3,790.92,0.0025126
1654.3,801.38,0.0025675
1654.3,811.84,0.0026567
1654.3,822.31,0.0027459
1654.3,832.77,0.0028351
1654.3,843.23,0.0029243
1654.3,853.69,0.0030135
1654.3,864.16,0.0031027
1654.3,874.62,0.003192
1654.3,885.08,0.0032812
1654.3,895.54,0.0033653
1654.3,906.01,0.0034721
1654.3,916.47,0.0036015
1654.3,926.93,0.003731
1654.3,937.39,0.0038604
1654.3,947.86,0.0039841
1654.3,958.32,0.0041029
1654.3,968.78,0.0042499
1654.3,979.24,0.0043968
1654.3,989.71,0.0045437
1654.3,1000.2,0.0046908
1654.3,1010.6,0.0048792
1654.3,1021.1,0.0050891
1654.3,1031.6,0.005299
1654.3,1042.0,0.0055089
1654.3,1052.5,0.0057208
1654.3,1062.9,0.0059929
1654.3,1073.4,0.0062763
1654.3,1083.9,0.0065596
1654.3,1094.3,0.006843
1654.3,1104.8,0.007136
1654.3,1115.3,0.0075698
1654.3,1125.7,0.0080037
1654.3,1136.2,0.0084375
1654.3,1146.6,0.0088713
1654.3,1157.1,0.0093478
1654.3,1167.6,0.0098446
1654.3,1178.0,0.010341
1654.3,1188.5,0.010838
1654.3,1199.0,0.011303
1654.3,1209.4,0.012136
1654.3,1219.9,0.013018
1654.3,1230.3,0.013899
1654.3,1240.8,0.014781
1654.3,1251.3,0.015538
1654.3,1261.7,0.016521
1654.3,1272.2,0.01757
1654.3,1282.7,0.01862
1654.3,1293.1,0.01967
1654.3,1303.6,0.020815
1654.3,1314.0,0.022144
1654.3,1324.5,0.023474
1654.3,1335.0,0.024803
1654.3,1345.4,0.026132
1654.3,1355.9,0.027535
1654.3,1366.4,0.029242
1654.3,1376.8,0.03095
1654.3,1387.3,0.032657
1654.3,1397.7,0.034269
1654.3,1408.2,0.035806
1654.3,1418.7,0.037429
1654.3,1429.1,0.039052
1654.3,1439.6,0.040676
1654.3,1450.1,0.042321
1654.3,1460.5,0.043441
1654.3,1471.0,0.04456
1654.3,1481.4,0.04568
1654.3,1491.9,0.046799
1654.3,1502.4,0.048201
1654.3,1512.8,0.050496
1654.3,1523.3,0.05279
1654.3,1533.8,0.055085
1654.3,1544.2,0.05738
1654.3,1554.7,0.05877
1654.3,1565.1,0.059833
1654.3,1575.6,0.060897
1654.3,1586.1,0.06196
1654.3,1596.5,0.063036
1654.3,1607.0,0.073469
1654.3,1617.5,0.08847
1654.3,1627.9,0.098452
1654.3,1638.4,0.0
1654.3,1648.8,0.0
1654.3,1659.3,0.0
1654.3,1669.8,0.0
1666.0,6.2313,0.00096365
1666.0,16.694,0.00096586
1666.0,27.156,0.00096807
1666.0,37.619,0.00097028
1666.0,48.081,0.00097248
1666.0,58.544,0.00097469
1666.0,69.006,0.00097682
1666.0,79.469,0.00097782
1666.0,89.931,0.00097881
1666.0,100.39,0.00097994
1666.0,110.86,0.00098431
1666.0,121.32,0.00098868
1666.0,131.78,0.00099306
1666.0,142.24,0.00099743
1666.0,152.71,0.0010018
1666.0,163.17,0.0010062
1666.0,173.63,0.0010091
1666.0,184.09,0.0010107
1666.0,194.56,0.0010124
1666.0,205.02,0.0010166
1666.0,215.48,0.0010236
1666.0,225.94,0.0010306
1666.0,236.41,0.0010376
1666.0,246.87,0.0010446
1666.0,257.33,0.0010516
1666.0,267.79,0.0010586
1666.0,278.26,0.0010655
1666.0,288.72,0.0010724
1666.0,299.18,0.0010793
1666.0,309.64,0.0010891
1666.0,320.11,0.0010992
1666.0,330.57,0.0011092
1666.0,341.03,0.0011193
1666.0,351.49,0.0011293
1666.0,361.96,0.0011394
1666.0,372.42,0.0011502
1666.0,382.88,0.001162
1666.0,393.34,0.0011739
1666.0,403.81,0.0011872
1666.0,414.27,0.0012029
1666.0,424.73,0.0012186
1666.0,435.19,0.0012344
1666.0,445.66,0.0012501
1666.0,456.12,0.0012659
1666.0,466.58,0.0012816
1666.0,477.04,0.0012937
1666.0,487.51,0.0013052
1666.0,497.97,0.0013167
1666.0,508.43,0.0013426
1666.0,518.89,0.0013719
1666.0,529.36,0.0014012
1666.0,539.82,0.0014305
1666.0,550.28,0.0014598
1666.0,560.74,0.0014891
1666.0,571.21,0.0015156
1666.0,581.67,0.001536
1666.0,592.13,0.0015564
1666.0,602.59,0.0015825
1666.0,613.06,0.0016258
1666.0,623.52,0.0016691
1666.0,633.98,0.0017123
1666.0,644.44,0.0017556
1666.0,654.91,0.0017989
1666.0,665.37,0.0018422
1666.0,675.83,0.0018752
1666.0,686.29,0.0019048
1666.0,696.76,0.0019345
1666.0,707.22,0.0019823
1666.0,717.68,0.0020382
1666.0,728.14,0.0020942
1666.0,738.61,0.0021502
1666.0,749.07,0.0022062
1666.0,759.53,0.0022621
1666.0,769.99,0.0023168
1666.0,780.46,0.0023662
1666.0,790.92,0.0024155
1666.0,801.38,0.0024701
1666.0,811.84,0.0025593
1666.0,822.31,0.0026485
1666.0,832.77,0.0027378
1666.0,843.23,0.002827
1666.0,853.69,0.0029162
1666.0,864.16,0.0030054
1666.0,874.62,0.0030864
1666.0,885.08,0.0031627
1666.0,895.54,0.0032391
1666.0,906.01,0.0033459
1666.0,916.47,0.0034753
1666.0,926.93,0.0036048
1666.0,937.39,0.003725
1666.0,947.86,0.0038264
1666.0,958.32,0.0039277
1666.0,968.78,0.0040411
1666.0,979.24,0.004188
1666.0,989.71,0.004335
1666.0,1000.2,0.004482
1666.0,1010.6,0.0046373
1666.0,1021.1,0.0048191
1666.0,1031.6,0.005029
1666.0,1042.0,0.0052389
1666.0,1052.5,0.0054508
1666.0,1062.9,0.0056693
1666.0,1073.4,0.0059336
1666.0,1083.9,0.006217
1666.0,1094.3,0.0065003
1666.0,1104.8,0.0067865
1666.0,1115.3,0.007076
1666.0,1125.7,0.0074994
1666.0,1136.2,0.0079332
1666.0,1146.6,0.008367
1666.0,1157.1,0.0088436
1666.0,1167.6,0.0093403
1666.0,1178.0,0.0098371
1666.0,1188.5,0.01029
1666.0,1199.0,0.010685
1666.0,1209.4,0.011518
1666.0,1219.9,0.012399
1666.0,1230.3,0.013281
1666.0,1240.8,0.013976
1666.0,1251.3,0.014598
1666.0,1261.7,0.015419
1666.0,1272.2,0.016375
1666.0,1282.7,0.017425
1666.0,1293.1,0.018474
1666.0,1303.6,0.019619
1666.0,1314.0,0.020949
1666.0,1324.5,0.022278
1666.0,1335.0,0.023576
1666.0,1345.4,0.024565
1666.0,1355.9,0.025959
1666.0,1366.4,0.027666
1666.0,1376.8,0.029373
1666.0,1387.3,0.030928
1666.0,1397.7,0.032149
1666.0,1408.2,0.033685
1666.0,1418.7,0.035309
1666.0,1429.1,0.036932
1666.0,1439.6,0.038588
1666.0,1450.1,0.040269
1666.0,1460.5,0.041389
1666.0,1471.0,0.042508
1666.0,1481.4,0.043628
1666.0,1491.9,0.044777
1666.0,1502.4,0.046192
1666.0,1512.8,0.048487
1666.0,1523.3,0.050782
1666.0,1533.8,0.053077
1666.0,1544.2,0.054527
1666.0,1554.7,0.055794
1666.0,1565.1,0.056858
1666.0,1575.6,0.057922
1666.0,1586.1,0.059016
1666.0,1596.5,0.060238
1666.0,1607.0,0.07067
1666.0,1617.5,0.085172
1666.0,1627.9,0.08892
1666.0,1638.4,0.095674
1666.0,1648.8,0.0
1666.0,1659.3,0.0
1666.0,1669.8,0.0
1677.7,6.2313,0.00094619
1677.7,16.694,0.0009484
1677.7,27.156,0.00095061
1677.7,37.619,0.00095282
1677.7,48.081,0.00095468
1677.7,58.544,0.00095568
1677.7,69.006,0.00095667
1677.7,79.469,0.00095767
1677.7,89.931,0.00095867
1677.7,100.39,0.00095979
1677.7,110.86,0.00096416
1677.7,121.32,0.00096854
1677.7,131.78,0.00097291
1677.7,142.24,0.00097728
1677.7,152.71,0.00097952
1677.7,163.17,0.00098117
1677.7,173.63,0.00098281
1677.7,184.09,0.00098446
1677.7,194.56,0.0009861
1677.7,205.02,0.00099032
1677.7,215.48,0.00099731
1677.7,225.94,0.0010043
1677.7,236.41,0.0010113
1677.7,246.87,0.0010183
1677.7,257.33,0.0010252
1677.7,267.79,0.0010321
1677.7,278.26,0.001039
1677.7,288.72,0.0010459
1677.7,299.18,0.0010528
1677.7,309.64,0.0010626
1677.7,320.11,0.0010727
1677.7,330.57,0.0010828
1677.7,341.03,0.0010928
1677.7,351.49,0.0011041
1677.7,361.96,0.0011159
1677.7,372.42,0.0011277
1677.7,382.88,0.0011396
1677.7,393.34,0.0011514
1677.7,403.81,0.0011647
1677.7,414.27,0.0011804
1677.7,424.73,0.0011962
1677.7,435.19,0.0012119
1677.7,445.66,0.0012272
1677.7,456.12,0.0012387
1677.7,466.58,0.0012502
1677.7,477.04,0.0012618
1677.7,487.51,0.0012733
1677.7,497.97,0.0012848
1677.7,508.43,0.0013106
1677.7,518.89,0.0013399
1677.7,529.36,0.0013692
1677.7,539.82,0.0013985
1677.7,550.28,0.0014229
1677.7,560.74,0.0014433
1677.7,571.21,0.0014637
1677.7,581.67,0.0014841
1677.7,592.13,0.0015045
1677.7,602.59,0.0015306
1677.7,613.06,0.0015739
1677.7,623.52,0.0016172
1677.7,633.98,0.0016605
1677.7,644.44,0.0017038
1677.7,654.91,0.0017335
1677.7,665.37,0.0017631
1677.7,675.83,0.0017927
1677.7,686.29,0.0018223
1677.7,696.76,0.0018519
1677.7,707.22,0.0018997
1677.7,717.68,0.0019557
1677.7,728.14,0.0020117
1677.7,738.61,0.0020677
1677.7,749.07,0.0021208
1677.7,759.53,0.0021701
1677.7,769.99,0.0022195
1677.7,780.46,0.0022688
1677.7,790.92,0.0023182
1677.7,801.38,0.0023728
1677.7,811.84,0.002462
1677.7,822.31,0.0025512
1677.7,832.77,0.0026404
1677.7,843.23,0.0027296
1677.7,853.69,0.0028075
1677.7,864.16,0.0028839
1677.7,874.62,0.0029602
1677.7,885.08,0.0030365
1677.7,895.54,0.0031128
1677.7,906.01,0.0032197
1677.7,916.47,0.0033491
1677.7,926.93,0.003466
1677.7,937.39,0.0035673
1677.7,947.86,0.0036687
1677.7,958.32,0.00377
1677.7,968.78,0.0038713
1677.7,979.24,0.0039792
1677.7,989.71,0.0041262
1677.7,1000.2,0.0042732
1677.7,1010.6,0.0044285
1677.7,1021.1,0.0045838
1677.7,1031.6,0.0047591
1677.7,1042.0,0.004969
1677.7,1052.5,0.0051809
1677.7,1062.9,0.0053993
1677.7,1073.4,0.0056178
1677.7,1083.9,0.0058743
1677.7,1094.3,0.0061577
1677.7,1104.8,0.0064439
1677.7,1115.3,0.0067334
1677.7,1125.7,0.0070229
1677.7,1136.2,0.0074289
1677.7,1146.6,0.0078627
1677.7,1157.1,0.0083393
1677.7,1167.6,0.0088361
1677.7,1178.0,0.0092766
1677.7,1188.5,0.0096714
1677.7,1199.0,0.010066
1677.7,1209.4,0.010899
1677.7,1219.9,0.011781
1677.7,1230.3,0.012441
1677.7,1240.8,0.013036
1677.7,1251.3,0.013658
1677.7,1261.7,0.014479
1677.7,1272.2,0.0153
1677.7,1282.7,0.016229
1677.7,1293.1,0.017279
1677.7,1303.6,0.018424
1677.7,1314.0,0.019753
1677.7,1324.5,0.02101
1677.7,1335.0,0.022
1677.7,1345.4,0.022989
1677.7,1355.9,0.024383
1677.7,1366.4,0.02609
1677.7,1376.8,0.027586
1677.7,1387.3,0.028807
1677.7,1397.7,0.030028
1677.7,1408.2,0.031565
1677.7,1418.7,0.033188
1677.7,1429.1,0.034852
1677.7,1439.6,0.036536
1677.7,1450.1,0.038218
1677.7,1460.5,0.039337
1677.7,1471.0,0.040457
1677.7,1481.4,0.04161
1677.7,1491.9,0.042768
1677.7,1502.4,0.044183
1677.7,1512.8,0.046478
1677.7,1523.3,0.048688
1677.7,1533.8,0.05012
1677.7,1544.2,0.051552
1677.7,1554.7,0.052819
1677.7,1565.1,0.053883
1677.7,1575.6,0.054996
1677.7,1586.1,0.056218
1677.7,1596.5,0.057439
1677.7,1607.0,0.067871
1677.7,1617.5,0.076071
1677.7,1627.9,0.079819
1677.7,1638.4,0.083567
1677.7,1648.8,0.092897
1677.7,1659.3,0.0
1677.7,1669.8,0.0
1689.5,6.2313,0.00092873
1689.5,16.694,0.00093094
1689.5,27.156,0.00093254
1689.5,37.619,0.00093353
1689.5,48.081,0.00093453
1689.5,58.544,0.00093553
1689.5,69.006,0.00093653
1689.5,79.469,0.00093752
1689.5,89.931,0.00093852
1689.5,100.39,0.00093964
1689.5,110.86,0.00094402
1689.5,121.32,0.00094833
1689.5,131.78,0.00094998
1689.5,142.24,0.00095162
1689.5,152.71,0.00095327
1689.5,163.17,0.00095491
1689.5,173.63,0.00095656
1689.5,184.09,0.0009582
1689.5,194.56,0.00095985
1689.5,205.02,0.00096406
1689.5,215.48,0.00097105
1689.5,225.94,0.00097801
1689.5,236.41,0.00098492
1689.5,246.87,0.00099183
1689.5,257.33,0.00099874
1689.5,267.79,0.0010056
1689.5,278.26,0.0010126
1689.5,288.72,0.0010195
1689.5,299.18,0.0010264
1689.5,309.64,0.0010362
1689.5,320.11,0.0010462
1689.5,330.57,0.0010579
1689.5,341.03,0.0010698
1689.5,351.49,0.0010816
1689.5,361.96,0.0010934
1689.5,372.42,0.0011053
1689.5,382.88,0.0011171
1689.5,393.34,0.001129
1689.5,403.81,0.0011422
1689.5,414.27,0.001158
1689.5,424.73,0.0011723
1689.5,435.19,0.0011838
1689.5,445.66,0.0011953
1689.5,456.12,0.0012068
1689.5,466.58,0.0012183
1689.5,477.04,0.0012298
1689.5,487.51,0.0012413
1689.5,497.97,0.0012529
1689.5,508.43,0.0012787
1689.5,518.89,0.001308
1689.5,529.36,0.0013303
1689.5,539.82,0.0013507
1689.5,550.28,0.0013711
1689.5,560.74,0.0013915
1689.5,571.21,0.0014119
1689.5,581.67,0.0014323
1689.5,592.13,0.0014527
1689.5,602.59,0.0014787
1689.5,613.06,0.001522
1689.5,623.52,0.0015622
1689.5,633.98,0.0015918
1689.5,644.44,0.0016214
1689.5,654.91,0.001651
1689.5,665.37,0.0016806
1689.5,675.83,0.0017102
1689.5,686.29,0.0017398
1689.5,696.76,0.0017694
1689.5,707.22,0.0018172
1689.5,717.68,0.0018732
1689.5,728.14,0.0019247
1689.5,738.61,0.0019741
1689.5,749.07,0.0020234
1689.5,759.53,0.0020728
1689.5,769.99,0.0021221
1689.5,780.46,0.0021715
1689.5,790.92,0.0022208
1689.5,801.38,0.0022754
1689.5,811.84,0.0023646
1689.5,822.31,0.0024523
1689.5,832.77,0.0025287
1689.5,843.23,0.002605
1689.5,853.69,0.0026813
1689.5,864.16,0.0027576
1689.5,874.62,0.002834
1689.5,885.08,0.0029103
1689.5,895.54,0.0029866
1689.5,906.01,0.0030934
1689.5,916.47,0.003207
1689.5,926.93,0.0033083
1689.5,937.39,0.0034096
1689.5,947.86,0.003511
1689.5,958.32,0.0036123
1689.5,968.78,0.0037136
1689.5,979.24,0.003815
1689.5,989.71,0.0039174
1689.5,1000.2,0.0040645
1689.5,1010.6,0.0042198
1689.5,1021.1,0.004375
1689.5,1031.6,0.0045303
1689.5,1042.0,0.004699
1689.5,1052.5,0.0049109
1689.5,1062.9,0.0051294
1689.5,1073.4,0.0053478
1689.5,1083.9,0.0055663
1689.5,1094.3,0.005815
1689.5,1104.8,0.0061012
1689.5,1115.3,0.0063907
1689.5,1125.7,0.0066802
1689.5,1136.2,0.0069698
1689.5,1146.6,0.0073584
1689.5,1157.1,0.007835
1689.5,1167.6,0.0082633
1689.5,1178.0,0.0086581
1689.5,1188.5,0.0090529
1689.5,1199.0,0.0094477
1689.5,1209.4,0.010281
1689.5,1219.9,0.010907
1689.5,1230.3,0.011501
1689.5,1240.8,0.012096
1689.5,1251.3,0.012718
1689.5,1261.7,0.01354
1689.5,1272.2,0.014361
1689.5,1282.7,0.015182
1689.5,1293.1,0.016083
1689.5,1303.6,0.017228
1689.5,1314.0,0.018444
1689.5,1324.5,0.019434
1689.5,1335.0,0.020424
1689.5,1345.4,0.021413
1689.5,1355.9,0.022807
1689.5,1366.4,0.024244
1689.5,1376.8,0.025466
1689.5,1387.3,0.026687
1689.5,1397.7,0.027908
1689.5,1408.2,0.029445
1689.5,1418.7,0.031115
1689.5,1429.1,0.0328
1689.5,1439.6,0.034484
1689.5,1450.1,0.036166
1689.5,1460.5,0.037285
1689.5,1471.0,0.038443
1689.5,1481.4,0.039601
1689.5,1491.9,0.040759
1689.5,1502.4,0.042175
1689.5,1512.8,0.044281
1689.5,1523.3,0.045713
1689.5,1533.8,0.047145
1689.5,1544.2,0.048577
1689.5,1554.7,0.049844
1689.5,1565.1,0.050977
1689.5,1575.6,0.052198
1689.5,1586.1,0.053419
1689.5,1596.5,0.05464
1689.5,1607.0,0.063222
1689.5,1617.5,0.06697
1689.5,1627.9,0.070718
1689.5,1638.4,0.074466
1689.5,1648.8,0.080518
1689.5,1659.3,0.090119
1689.5,1669.8,0.0
1701.2,6.2313,0.00091059
1701.2,16.694,0.00091159
1701.2,27.156,0.00091259
1701.2,37.619,0.00091358
1701.2,48.081,0.00091458
1701.2,58.544,0.00091558
1701.2,69.006,0.00091657
1701.2,79.469,0.00091757
1701.2,89.931,0.00091857
1701.2,100.39,0.00091964
1701.2,110.86,0.00092129
1701.2,121.32,0.00092293
1701.2,131.78,0.00092458
1701.2,142.24,0.00092622
1701.2,152.71,0.00092787
1701.2,163.17,0.00092951
1701.2,173.63,0.00093116
1701.2,184.09,0.0009328
1701.2,194.56,0.00093445
1701.2,205.02,0.00093837
1701.2,215.48,0.00094527
1701.2,225.94,0.00095218
1701.2,236.41,0.00095909
1701.2,246.87,0.000966
1701.2,257.33,0.00097291
1701.2,267.79,0.00097982
1701.2,278.26,0.00098673
1701.2,288.72,0.00099364
1701.2,299.18,0.0010005
1701.2,309.64,0.001012
1701.2,320.11,0.0010238
1701.2,330.57,0.0010357
1701.2,341.03,0.0010475
1701.2,351.49,0.0010594
1701.2,361.96,0.0010712
1701.2,372.42,0.0010831
1701.2,382.88,0.0010949
1701.2,393.34,0.0011068
1701.2,403.81,0.0011174
1701.2,414.27,0.0011289
1701.2,424.73,0.0011404
1701.2,435.19,0.0011519
1701.2,445.66,0.0011634
1701.2,456.12,0.001175
1701.2,466.58,0.0011865
1701.2,477.04,0.001198
1701.2,487.51,0.0012095
1701.2,497.97,0.001221
1701.2,508.43,0.0012386
1701.2,518.89,0.001259
1701.2,529.36,0.0012794
1701.2,539.82,0.0012998
1701.2,550.28,0.0013202
1701.2,560.74,0.0013406
1701.2,571.21,0.001361
1701.2,581.67,0.0013814
1701.2,592.13,0.0014018
1701.2,602.59,0.0014245
1701.2,613.06,0.0014541
1701.2,623.52,0.0014837
1701.2,633.98,0.0015133
1701.2,644.44,0.0015429
1701.2,654.91,0.0015725
1701.2,665.37,0.0016021
1701.2,675.83,0.0016318
1701.2,686.29,0.0016614
1701.2,696.76,0.001691
1701.2,707.22,0.0017329
1701.2,717.68,0.0017822
1701.2,728.14,0.0018316
1701.2,738.61,0.0018809
1701.2,749.07,0.0019303
1701.2,759.53,0.0019796
1701.2,769.99,0.002029
1701.2,780.46,0.0020783
1701.2,790.92,0.0021277
1701.2,801.38,0.0021779
