#: table_doi: 10.17182/hepdata.90835.v1/t77
#: name: T2tt significance
#: description: The observed significance of the SMS models for T2tt as function of the top squark and LSP masses. 
#: data_file: t2tt_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Significance,
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
717.61,301.71,-0.8148
717.61,310.69,-0.68317
717.61,319.67,-0.6261
717.61,328.64,-0.82028
717.61,337.62,-1.0145
717.61,346.6,-1.2086
717.61,355.57,-1.3759
717.61,364.55,-1.5268
717.61,373.53,-1.5473
717.61,382.5,-1.5002
717.61,391.48,-1.4531
717.61,400.46,-1.4079
717.61,409.43,-1.398
717.61,418.41,-1.3918
717.61,427.39,-1.417
717.61,436.36,-1.4271
717.61,445.34,-1.4758
717.61,454.32,-1.531
717.61,463.29,-1.4975
717.61,472.27,-1.2976
717.61,481.25,-1.2737
717.61,490.22,-1.3943
717.61,499.2,-1.6416
717.61,508.18,-1.5865
717.61,517.15,-1.4526
717.61,526.13,-1.3503
717.61,535.11,-1.6013
717.61,544.08,-1.8522
717.61,553.06,-1.9534
717.61,562.04,-1.7817
717.61,571.01,-1.61
717.61,579.99,-1.2716
717.61,588.96,-1.0131
717.61,597.94,-0.83236
717.61,606.92,-0.72065
717.61,615.89,-0.65574
717.61,624.87,-0.32971
717.61,633.85,0.0
717.61,642.82,0.0
717.61,651.8,0.0
717.61,660.78,0.0
717.61,669.75,0.0
717.61,678.73,0.0
717.61,687.71,0.0
717.61,696.68,0.0
717.61,705.66,0.0
717.61,714.64,0.0
717.61,723.61,0.0
717.61,732.59,0.0
717.61,741.57,0.0
717.61,750.54,0.0
717.61,759.52,0.0
717.61,768.5,0.0
717.61,777.47,0.0
717.61,786.45,0.0
717.61,795.43,0.0
717.61,804.4,0.0
717.61,813.38,0.0
717.61,822.36,0.0
717.61,831.33,0.0
717.61,840.31,0.0
717.61,849.29,0.0
717.61,858.26,0.0
717.61,867.24,0.0
717.61,876.21,0.0
717.61,885.19,0.0
717.61,894.17,0.0
717.61,903.14,0.0
717.61,912.12,0.0
717.61,921.1,0.0
717.61,930.07,0.0
717.61,939.05,0.0
717.61,948.03,0.0
717.61,957.0,0.0
717.61,965.98,0.0
717.61,974.96,0.0
717.61,983.93,0.0
717.61,992.91,0.0
717.61,1001.9,0.0
717.61,1010.9,0.0
717.61,1019.8,0.0
717.61,1028.8,0.0
717.61,1037.8,0.0
717.61,1046.8,0.0
717.61,1055.7,0.0
717.61,1064.7,0.0
717.61,1073.7,0.0
717.61,1082.7,0.0
717.61,1091.7,0.0
717.61,1100.6,0.0
717.61,1109.6,0.0
717.61,1118.6,0.0
717.61,1127.6,0.0
717.61,1136.5,0.0
717.61,1145.5,0.0
731.63,5.4883,-1.3991
731.63,14.465,-1.4902
731.63,23.441,-1.5813
731.63,32.418,-1.6688
731.63,41.395,-1.6832
731.63,50.371,-1.6966
731.63,59.348,-1.6885
731.63,68.324,-1.6804
731.63,77.301,-1.6727
731.63,86.277,-1.6649
731.63,95.254,-1.6572
731.63,104.23,-1.6685
731.63,113.21,-1.7012
731.63,122.18,-1.7283
731.63,131.16,-1.7478
731.63,140.14,-1.7673
731.63,149.11,-1.7868
731.63,158.09,-1.8078
731.63,167.07,-1.829
731.63,176.04,-1.8296
731.63,185.02,-1.8268
731.63,194.0,-1.8239
731.63,202.97,-1.8345
731.63,211.95,-1.8723
731.63,220.93,-1.91
731.63,229.9,-1.9478
731.63,238.88,-1.8966
731.63,247.86,-1.8243
731.63,256.83,-1.6429
731.63,265.81,-1.4273
731.63,274.79,-1.3194
731.63,283.76,-1.2545
731.63,292.74,-1.1897
731.63,301.71,-1.1121
731.63,310.69,-0.98046
731.63,319.67,-0.84882
731.63,328.64,-0.71719
731.63,337.62,-0.80305
731.63,346.6,-0.99723
731.63,355.57,-1.1645
731.63,364.55,-1.3154
731.63,373.53,-1.4663
731.63,382.5,-1.5979
731.63,391.48,-1.5508
731.63,400.46,-1.5056
731.63,409.43,-1.4957
731.63,418.41,-1.4858
731.63,427.39,-1.4624
731.63,436.36,-1.4567
731.63,445.34,-1.4667
731.63,454.32,-1.4995
731.63,463.29,-1.4895
731.63,472.27,-1.456
731.63,481.25,-1.3875
731.63,490.22,-1.4993
731.63,499.2,-1.6199
731.63,508.18,-1.4913
731.63,517.15,-1.3383
731.63,526.13,-1.0209
731.63,535.11,-1.2493
731.63,544.08,-1.4778
731.63,553.06,-1.5679
731.63,562.04,-1.6421
731.63,571.01,-1.7551
731.63,579.99,-1.705
731.63,588.96,-1.5242
731.63,597.94,-1.1627
731.63,606.92,-1.0229
731.63,615.89,-0.95794
731.63,624.87,-0.77511
731.63,633.85,-0.031666
731.63,642.82,0.12426
731.63,651.8,0.0
731.63,660.78,0.0
731.63,669.75,0.0
731.63,678.73,0.0
731.63,687.71,0.0
731.63,696.68,0.0
731.63,705.66,0.0
731.63,714.64,0.0
731.63,723.61,0.0
731.63,732.59,0.0
731.63,741.57,0.0
731.63,750.54,0.0
731.63,759.52,0.0
731.63,768.5,0.0
731.63,777.47,0.0
731.63,786.45,0.0
731.63,795.43,0.0
731.63,804.4,0.0
731.63,813.38,0.0
731.63,822.36,0.0
731.63,831.33,0.0
731.63,840.31,0.0
731.63,849.29,0.0
731.63,858.26,0.0
731.63,867.24,0.0
731.63,876.21,0.0
731.63,885.19,0.0
731.63,894.17,0.0
731.63,903.14,0.0
731.63,912.12,0.0
731.63,921.1,0.0
731.63,930.07,0.0
731.63,939.05,0.0
731.63,948.03,0.0
731.63,957.0,0.0
731.63,965.98,0.0
731.63,974.96,0.0
731.63,983.93,0.0
731.63,992.91,0.0
731.63,1001.9,0.0
731.63,1010.9,0.0
731.63,1019.8,0.0
731.63,1028.8,0.0
731.63,1037.8,0.0
731.63,1046.8,0.0
731.63,1055.7,0.0
731.63,1064.7,0.0
731.63,1073.7,0.0
731.63,1082.7,0.0
731.63,1091.7,0.0
731.63,1100.6,0.0
731.63,1109.6,0.0
731.63,1118.6,0.0
731.63,1127.6,0.0
731.63,1136.5,0.0
731.63,1145.5,0.0
745.64,5.4883,-1.2291
745.64,14.465,-1.3202
745.64,23.441,-1.4113
745.64,32.418,-1.5024
745.64,41.395,-1.5935
745.64,50.371,-1.644
745.64,59.348,-1.6361
745.64,68.324,-1.6284
745.64,77.301,-1.6206
745.64,86.277,-1.6129
745.64,95.254,-1.6052
745.64,104.23,-1.6165
745.64,113.21,-1.6362
745.64,122.18,-1.6557
745.64,131.16,-1.6752
745.64,140.14,-1.6948
745.64,149.11,-1.7143
745.64,158.09,-1.7253
745.64,167.07,-1.7225
745.64,176.04,-1.7196
745.64,185.02,-1.7168
745.64,194.0,-1.714
745.64,202.97,-1.7246
745.64,211.95,-1.7623
745.64,220.93,-1.8001
745.64,229.9,-1.8378
745.64,238.88,-1.8756
745.64,247.86,-1.8862
745.64,256.83,-1.7464
745.64,265.81,-1.6815
745.64,274.79,-1.6167
745.64,283.76,-1.5518
745.64,292.74,-1.487
745.64,301.71,-1.4094
745.64,310.69,-1.2777
745.64,319.67,-1.1461
745.64,328.64,-1.0145
745.64,337.62,-0.88284
745.64,346.6,-0.78582
745.64,355.57,-0.95312
745.64,364.55,-1.104
745.64,373.53,-1.2549
745.64,382.5,-1.4058
745.64,391.48,-1.5566
745.64,400.46,-1.6033
745.64,409.43,-1.5858
745.64,418.41,-1.5623
745.64,427.39,-1.5389
745.64,436.36,-1.5155
745.64,445.34,-1.4921
745.64,454.32,-1.5238
745.64,463.29,-1.581
745.64,472.27,-1.6219
745.64,481.25,-1.5533
745.64,490.22,-1.4694
745.64,499.2,-1.4665
745.64,508.18,-1.2155
745.64,517.15,-0.77492
745.64,526.13,-0.41843
745.64,535.11,-0.78252
745.64,544.08,-1.3401
745.64,553.06,-1.7976
745.64,562.04,-2.0616
745.64,571.01,-2.1155
745.64,579.99,-2.0628
745.64,588.96,-1.8775
745.64,597.94,-1.4857
745.64,606.92,-1.2994
745.64,615.89,-1.0716
745.64,624.87,-0.84383
745.64,633.85,-0.55393
745.64,642.82,-0.42148
745.64,651.8,-0.34857
745.64,660.78,0.0
745.64,669.75,0.0
745.64,678.73,0.0
745.64,687.71,0.0
745.64,696.68,0.0
745.64,705.66,0.0
745.64,714.64,0.0
745.64,723.61,0.0
745.64,732.59,0.0
745.64,741.57,0.0
745.64,750.54,0.0
745.64,759.52,0.0
745.64,768.5,0.0
745.64,777.47,0.0
745.64,786.45,0.0
745.64,795.43,0.0
745.64,804.4,0.0
745.64,813.38,0.0
745.64,822.36,0.0
745.64,831.33,0.0
745.64,840.31,0.0
745.64,849.29,0.0
745.64,858.26,0.0
745.64,867.24,0.0
745.64,876.21,0.0
745.64,885.19,0.0
745.64,894.17,0.0
745.64,903.14,0.0
745.64,912.12,0.0
745.64,921.1,0.0
745.64,930.07,0.0
745.64,939.05,0.0
745.64,948.03,0.0
745.64,957.0,0.0
745.64,965.98,0.0
745.64,974.96,0.0
745.64,983.93,0.0
745.64,992.91,0.0
745.64,1001.9,0.0
745.64,1010.9,0.0
745.64,1019.8,0.0
745.64,1028.8,0.0
745.64,1037.8,0.0
745.64,1046.8,0.0
745.64,1055.7,0.0
745.64,1064.7,0.0
745.64,1073.7,0.0
745.64,1082.7,0.0
745.64,1091.7,0.0
745.64,1100.6,0.0
745.64,1109.6,0.0
745.64,1118.6,0.0
745.64,1127.6,0.0
745.64,1136.5,0.0
745.64,1145.5,0.0
759.66,5.4883,-1.2096
759.66,14.465,-1.3007
759.66,23.441,-1.3918
759.66,32.418,-1.4829
759.66,41.395,-1.5646
759.66,50.371,-1.5582
759.66,59.348,-1.5505
759.66,68.324,-1.5427
759.66,77.301,-1.535
759.66,86.277,-1.5272
759.66,95.254,-1.5314
759.66,104.23,-1.5525
759.66,113.21,-1.5778
759.66,122.18,-1.5973
759.66,131.16,-1.6168
759.66,140.14,-1.6364
759.66,149.11,-1.6559
759.66,158.09,-1.4951
759.66,167.07,-1.4612
759.66,176.04,-1.4584
759.66,185.02,-1.4556
759.66,194.0,-1.4527
759.66,202.97,-1.5195
759.66,211.95,-1.6834
759.66,220.93,-1.7212
759.66,229.9,-1.7589
759.66,238.88,-1.7967
759.66,247.86,-1.8344
759.66,256.83,-1.7941
759.66,265.81,-1.7292
759.66,274.79,-1.6644
759.66,283.76,-1.5995
759.66,292.74,-1.5144
759.66,301.71,-1.3752
759.66,310.69,-1.2436
759.66,319.67,-1.1119
759.66,328.64,-0.98031
759.66,337.62,-0.84868
759.66,346.6,-0.90235
759.66,355.57,-0.98006
759.66,364.55,-1.0819
759.66,373.53,-1.2328
759.66,382.5,-1.3837
759.66,391.48,-1.5346
759.66,400.46,-1.6726
759.66,409.43,-1.571
759.66,418.41,-1.5456
759.66,427.39,-1.5222
759.66,436.36,-1.4988
759.66,445.34,-1.4754
759.66,454.32,-1.3584
759.66,463.29,-1.2518
759.66,472.27,-1.3091
759.66,481.25,-1.5765
759.66,490.22,-1.6611
759.66,499.2,-1.5772
759.66,508.18,-1.1684
759.66,517.15,-0.80036
759.66,526.13,-0.79974
759.66,535.11,-1.3573
759.66,544.08,-1.6887
759.66,553.06,-1.7384
759.66,562.04,-1.8554
759.66,571.01,-1.9724
759.66,579.99,-1.9053
759.66,588.96,-1.6931
759.66,597.94,-1.481
759.66,606.92,-1.2568
759.66,615.89,-1.1293
759.66,624.87,-1.0781
759.66,633.85,-0.94679
759.66,642.82,-0.83935
759.66,651.8,-0.80675
759.66,660.78,-0.7554
759.66,669.75,-0.3522
759.66,678.73,0.0
759.66,687.71,0.0
759.66,696.68,0.0
759.66,705.66,0.0
759.66,714.64,0.0
759.66,723.61,0.0
759.66,732.59,0.0
759.66,741.57,0.0
759.66,750.54,0.0
759.66,759.52,0.0
759.66,768.5,0.0
759.66,777.47,0.0
759.66,786.45,0.0
759.66,795.43,0.0
759.66,804.4,0.0
759.66,813.38,0.0
759.66,822.36,0.0
759.66,831.33,0.0
759.66,840.31,0.0
759.66,849.29,0.0
759.66,858.26,0.0
759.66,867.24,0.0
759.66,876.21,0.0
759.66,885.19,0.0
759.66,894.17,0.0
759.66,903.14,0.0
759.66,912.12,0.0
759.66,921.1,0.0
759.66,930.07,0.0
759.66,939.05,0.0
759.66,948.03,0.0
759.66,957.0,0.0
759.66,965.98,0.0
759.66,974.96,0.0
759.66,983.93,0.0
759.66,992.91,0.0
759.66,1001.9,0.0
759.66,1010.9,0.0
759.66,1019.8,0.0
759.66,1028.8,0.0
759.66,1037.8,0.0
759.66,1046.8,0.0
759.66,1055.7,0.0
759.66,1064.7,0.0
759.66,1073.7,0.0
759.66,1082.7,0.0
759.66,1091.7,0.0
759.66,1100.6,0.0
759.66,1109.6,0.0
759.66,1118.6,0.0
759.66,1127.6,0.0
759.66,1136.5,0.0
759.66,1145.5,0.0
773.67,5.4883,-1.2579
773.67,14.465,-1.349
773.67,23.441,-1.4401
773.67,32.418,-1.4702
773.67,41.395,-1.4638
773.67,50.371,-1.4574
773.67,59.348,-1.4496
773.67,68.324,-1.4419
773.67,77.301,-1.4365
773.67,86.277,-1.4505
773.67,95.254,-1.4646
773.67,104.23,-1.4857
773.67,113.21,-1.5147
773.67,122.18,-1.5437
773.67,131.16,-1.5648
773.67,140.14,-1.5844
773.67,149.11,-1.6039
773.67,158.09,-1.4431
773.67,167.07,-1.2626
773.67,176.04,-1.129
773.67,185.02,-1.1262
773.67,194.0,-1.1233
773.67,202.97,-1.1901
773.67,211.95,-1.3973
773.67,220.93,-1.6045
773.67,229.9,-1.6941
773.67,238.88,-1.7318
773.67,247.86,-1.7696
773.67,256.83,-1.7293
773.67,265.81,-1.6644
773.67,274.79,-1.5996
773.67,283.76,-1.4717
773.67,292.74,-1.3307
773.67,301.71,-1.1916
773.67,310.69,-1.0599
773.67,319.67,-0.9283
773.67,328.64,-0.86534
773.67,337.62,-0.99956
773.67,346.6,-1.1338
773.67,355.57,-1.2115
773.67,364.55,-1.2547
773.67,373.53,-1.2979
773.67,382.5,-1.447
773.67,391.48,-1.5979
773.67,400.46,-1.736
773.67,409.43,-1.6344
773.67,418.41,-1.5328
773.67,427.39,-1.4635
773.67,436.36,-1.4401
773.67,445.34,-1.4167
773.67,454.32,-1.2997
773.67,463.29,-1.0816
773.67,472.27,-0.86353
773.67,481.25,-1.0878
773.67,490.22,-1.4471
773.67,499.2,-1.7805
773.67,508.18,-1.6462
773.67,517.15,-1.5653
773.67,526.13,-1.5647
773.67,535.11,-1.5915
773.67,544.08,-1.6064
773.67,553.06,-1.6351
773.67,562.04,-1.5823
773.67,571.01,-1.5294
773.67,579.99,-1.4302
773.67,588.96,-1.2364
773.67,597.94,-1.0426
773.67,606.92,-1.1359
773.67,615.89,-1.3147
773.67,624.87,-1.3907
773.67,633.85,-1.3352
773.67,642.82,-1.2931
773.67,651.8,-1.2382
773.67,660.78,-1.0628
773.67,669.75,-0.88734
773.67,678.73,-0.24219
773.67,687.71,0.0
773.67,696.68,0.0
773.67,705.66,0.0
773.67,714.64,0.0
773.67,723.61,0.0
773.67,732.59,0.0
773.67,741.57,0.0
773.67,750.54,0.0
773.67,759.52,0.0
773.67,768.5,0.0
773.67,777.47,0.0
773.67,786.45,0.0
773.67,795.43,0.0
773.67,804.4,0.0
773.67,813.38,0.0
773.67,822.36,0.0
773.67,831.33,0.0
773.67,840.31,0.0
773.67,849.29,0.0
773.67,858.26,0.0
773.67,867.24,0.0
773.67,876.21,0.0
773.67,885.19,0.0
773.67,894.17,0.0
773.67,903.14,0.0
773.67,912.12,0.0
773.67,921.1,0.0
773.67,930.07,0.0
773.67,939.05,0.0
773.67,948.03,0.0
773.67,957.0,0.0
773.67,965.98,0.0
773.67,974.96,0.0
773.67,983.93,0.0
773.67,992.91,0.0
773.67,1001.9,0.0
773.67,1010.9,0.0
773.67,1019.8,0.0
773.67,1028.8,0.0
773.67,1037.8,0.0
773.67,1046.8,0.0
773.67,1055.7,0.0
773.67,1064.7,0.0
773.67,1073.7,0.0
773.67,1082.7,0.0
773.67,1091.7,0.0
773.67,1100.6,0.0
773.67,1109.6,0.0
773.67,1118.6,0.0
773.67,1127.6,0.0
773.67,1136.5,0.0
773.67,1145.5,0.0
787.69,5.4883,-1.3063
787.69,14.465,-1.3822
787.69,23.441,-1.3758
787.69,32.418,-1.3694
787.69,41.395,-1.363
787.69,50.371,-1.3565
787.69,59.348,-1.3488
787.69,68.324,-1.3556
787.69,77.301,-1.3697
787.69,86.277,-1.3837
787.69,95.254,-1.3977
787.69,104.23,-1.4188
787.69,113.21,-1.4478
787.69,122.18,-1.4769
787.69,131.16,-1.5059
787.69,140.14,-1.5323
787.69,149.11,-1.5519
787.69,158.09,-1.3911
787.69,167.07,-1.2106
787.69,176.04,-1.0301
787.69,185.02,-0.84961
787.69,194.0,-0.79394
787.69,202.97,-0.86066
787.69,211.95,-1.0679
787.69,220.93,-1.2751
787.69,229.9,-1.4823
787.69,238.88,-1.667
787.69,247.86,-1.7047
787.69,256.83,-1.6644
787.69,265.81,-1.5699
787.69,274.79,-1.429
787.69,283.76,-1.288
787.69,292.74,-1.1471
787.69,301.71,-1.0079
787.69,310.69,-0.87629
787.69,319.67,-0.96255
787.69,328.64,-1.0968
787.69,337.62,-1.231
787.69,346.6,-1.3652
787.69,355.57,-1.4429
787.69,364.55,-1.4861
787.69,373.53,-1.5294
787.69,382.5,-1.5726
787.69,391.48,-1.6613
787.69,400.46,-1.7993
787.69,409.43,-1.6977
787.69,418.41,-1.5961
787.69,427.39,-1.4945
787.69,436.36,-1.3929
787.69,445.34,-1.3579
787.69,454.32,-1.2409
787.69,463.29,-1.0543
787.69,472.27,-1.1234
787.69,481.25,-1.1925
787.69,490.22,-1.3435
787.69,499.2,-1.7028
787.69,508.18,-1.6611
787.69,517.15,-1.6772
787.69,526.13,-1.7656
787.69,535.11,-1.7806
787.69,544.08,-1.6199
787.69,553.06,-1.4582
787.69,562.04,-1.4054
787.69,571.01,-1.5079
787.69,579.99,-1.6569
787.69,588.96,-1.839
787.69,597.94,-1.9437
787.69,606.92,-1.9132
787.69,615.89,-1.8259
787.69,624.87,-1.6617
787.69,633.85,-1.5867
787.69,642.82,-1.433
787.69,651.8,-1.275
787.69,660.78,-1.0996
787.69,669.75,-0.97425
787.69,678.73,-0.43287
787.69,687.71,0.33441
787.69,696.68,0.66888
787.69,705.66,0.0
787.69,714.64,0.0
787.69,723.61,0.0
787.69,732.59,0.0
787.69,741.57,0.0
787.69,750.54,0.0
787.69,759.52,0.0
787.69,768.5,0.0
787.69,777.47,0.0
787.69,786.45,0.0
787.69,795.43,0.0
787.69,804.4,0.0
787.69,813.38,0.0
787.69,822.36,0.0
787.69,831.33,0.0
787.69,840.31,0.0
787.69,849.29,0.0
787.69,858.26,0.0
787.69,867.24,0.0
787.69,876.21,0.0
787.69,885.19,0.0
787.69,894.17,0.0
787.69,903.14,0.0
787.69,912.12,0.0
787.69,921.1,0.0
787.69,930.07,0.0
787.69,939.05,0.0
787.69,948.03,0.0
787.69,957.0,0.0
787.69,965.98,0.0
787.69,974.96,0.0
787.69,983.93,0.0
787.69,992.91,0.0
787.69,1001.9,0.0
787.69,1010.9,0.0
787.69,1019.8,0.0
787.69,1028.8,0.0
787.69,1037.8,0.0
787.69,1046.8,0.0
787.69,1055.7,0.0
787.69,1064.7,0.0
787.69,1073.7,0.0
787.69,1082.7,0.0
787.69,1091.7,0.0
787.69,1100.6,0.0
787.69,1109.6,0.0
787.69,1118.6,0.0
787.69,1127.6,0.0
787.69,1136.5,0.0
787.69,1145.5,0.0
801.7,5.4883,-1.2923
801.7,14.465,-1.2859
801.7,23.441,-1.2795
801.7,32.418,-1.2731
801.7,41.395,-1.2667
801.7,50.371,-1.2625
801.7,59.348,-1.2766
801.7,68.324,-1.2906
801.7,77.301,-1.3046
801.7,86.277,-1.3186
801.7,95.254,-1.3326
801.7,104.23,-1.3491
801.7,113.21,-1.3781
801.7,122.18,-1.4071
801.7,131.16,-1.4362
801.7,140.14,-1.4652
801.7,149.11,-1.4942
801.7,158.09,-1.3515
801.7,167.07,-1.171
801.7,176.04,-0.99047
801.7,185.02,-0.80997
801.7,194.0,-0.62947
801.7,202.97,-0.53565
801.7,211.95,-0.74285
801.7,220.93,-0.95005
801.7,229.9,-1.1572
801.7,238.88,-1.3644
801.7,247.86,-1.5716
801.7,256.83,-1.5736
801.7,265.81,-1.4327
801.7,274.79,-1.2917
801.7,283.76,-1.1508
801.7,292.74,-1.0098
801.7,301.71,-0.92146
801.7,310.69,-1.0557
801.7,319.67,-1.1899
801.7,328.64,-1.3241
801.7,337.62,-1.4583
801.7,346.6,-1.5926
801.7,355.57,-1.6563
801.7,364.55,-1.6995
801.7,373.53,-1.7427
801.7,382.5,-1.7859
801.7,391.48,-1.8291
801.7,400.46,-1.8421
801.7,409.43,-1.7405
801.7,418.41,-1.6389
801.7,427.39,-1.5373
801.7,436.36,-1.4357
801.7,445.34,-1.3341
801.7,454.32,-1.3508
801.7,463.29,-1.4199
801.7,472.27,-1.489
801.7,481.25,-1.5581
801.7,490.22,-1.6272
801.7,499.2,-1.6688
801.7,508.18,-1.681
801.7,517.15,-1.78
801.7,526.13,-1.8391
801.7,535.11,-1.6212
801.7,544.08,-1.4033
801.7,553.06,-1.3806
801.7,562.04,-1.4881
801.7,571.01,-1.5955
801.7,579.99,-1.6691
801.7,588.96,-1.7076
801.7,597.94,-1.746
801.7,606.92,-1.7549
801.7,615.89,-1.7081
801.7,624.87,-1.6613
801.7,633.85,-1.5522
801.7,642.82,-1.4422
801.7,651.8,-1.3208
801.7,660.78,-1.2058
801.7,669.75,-1.0908
801.7,678.73,-0.81447
801.7,687.71,-0.2055
801.7,696.68,0.40347
801.7,705.66,0.37297
801.7,714.64,0.18593
801.7,723.61,0.0
801.7,732.59,0.0
801.7,741.57,0.0
801.7,750.54,0.0
801.7,759.52,0.0
801.7,768.5,0.0
801.7,777.47,0.0
801.7,786.45,0.0
801.7,795.43,0.0
801.7,804.4,0.0
801.7,813.38,0.0
801.7,822.36,0.0
801.7,831.33,0.0
801.7,840.31,0.0
801.7,849.29,0.0
801.7,858.26,0.0
801.7,867.24,0.0
801.7,876.21,0.0
801.7,885.19,0.0
801.7,894.17,0.0
801.7,903.14,0.0
801.7,912.12,0.0
801.7,921.1,0.0
801.7,930.07,0.0
801.7,939.05,0.0
801.7,948.03,0.0
801.7,957.0,0.0
801.7,965.98,0.0
801.7,974.96,0.0
801.7,983.93,0.0
801.7,992.91,0.0
801.7,1001.9,0.0
801.7,1010.9,0.0
801.7,1019.8,0.0
801.7,1028.8,0.0
801.7,1037.8,0.0
801.7,1046.8,0.0
801.7,1055.7,0.0
801.7,1064.7,0.0
801.7,1073.7,0.0
801.7,1082.7,0.0
801.7,1091.7,0.0
801.7,1100.6,0.0
801.7,1109.6,0.0
801.7,1118.6,0.0
801.7,1127.6,0.0
801.7,1136.5,0.0
801.7,1145.5,0.0
815.72,5.4883,-1.2289
815.72,14.465,-1.2225
815.72,23.441,-1.2161
815.72,32.418,-1.2097
815.72,41.395,-1.2089
815.72,50.371,-1.2104
815.72,59.348,-1.2244
815.72,68.324,-1.2384
815.72,77.301,-1.2524
815.72,86.277,-1.2653
815.72,95.254,-1.2741
815.72,104.23,-1.2832
815.72,113.21,-1.2928
815.72,122.18,-1.3164
815.72,131.16,-1.3454
815.72,140.14,-1.3744
815.72,149.11,-1.4035
815.72,158.09,-1.3247
815.72,167.07,-1.2206
815.72,176.04,-1.0401
815.72,185.02,-0.85962
815.72,194.0,-0.67911
815.72,202.97,-0.55427
815.72,211.95,-0.54183
815.72,220.93,-0.65678
815.72,229.9,-0.86398
815.72,238.88,-1.0712
815.72,247.86,-1.2784
815.72,256.83,-1.46
815.72,265.81,-1.6305
815.72,274.79,-1.4896
815.72,283.76,-1.3486
815.72,292.74,-1.2077
815.72,301.71,-1.1193
815.72,310.69,-1.2535
815.72,319.67,-1.3878
815.72,328.64,-1.522
815.72,337.62,-1.6287
815.72,346.6,-1.6891
815.72,355.57,-1.7388
815.72,364.55,-1.782
815.72,373.53,-1.8252
815.72,382.5,-1.8684
815.72,391.48,-1.815
815.72,400.46,-1.7366
815.72,409.43,-1.635
815.72,418.41,-1.5334
815.72,427.39,-1.4318
815.72,436.36,-1.3744
815.72,445.34,-1.4635
815.72,454.32,-1.5429
815.72,463.29,-1.612
815.72,472.27,-1.6811
815.72,481.25,-1.7503
815.72,490.22,-1.6384
815.72,499.2,-1.434
815.72,508.18,-1.2195
815.72,517.15,-1.0542
815.72,526.13,-1.1134
815.72,535.11,-0.93627
815.72,544.08,-1.1622
815.72,553.06,-1.3478
815.72,562.04,-1.4625
815.72,571.01,-1.5935
815.72,579.99,-1.6731
815.72,588.96,-1.6112
815.72,597.94,-1.4575
815.72,606.92,-1.4805
815.72,615.89,-1.5259
815.72,624.87,-1.4806
815.72,633.85,-1.5335
815.72,642.82,-1.5877
815.72,651.8,-1.5359
815.72,660.78,-1.5769
815.72,669.75,-1.6193
815.72,678.73,-1.3911
815.72,687.71,-0.8629
815.72,696.68,-0.46562
815.72,705.66,-0.48533
815.72,714.64,-0.30178
815.72,723.61,-0.092601
815.72,732.59,0.0
815.72,741.57,0.0
815.72,750.54,0.0
815.72,759.52,0.0
815.72,768.5,0.0
815.72,777.47,0.0
815.72,786.45,0.0
815.72,795.43,0.0
815.72,804.4,0.0
815.72,813.38,0.0
815.72,822.36,0.0
815.72,831.33,0.0
815.72,840.31,0.0
815.72,849.29,0.0
815.72,858.26,0.0
815.72,867.24,0.0
815.72,876.21,0.0
815.72,885.19,0.0
815.72,894.17,0.0
815.72,903.14,0.0
815.72,912.12,0.0
815.72,921.1,0.0
815.72,930.07,0.0
815.72,939.05,0.0
815.72,948.03,0.0
815.72,957.0,0.0
815.72,965.98,0.0
815.72,974.96,0.0
815.72,983.93,0.0
815.72,992.91,0.0
815.72,1001.9,0.0
815.72,1010.9,0.0
815.72,1019.8,0.0
815.72,1028.8,0.0
815.72,1037.8,0.0
815.72,1046.8,0.0
815.72,1055.7,0.0
815.72,1064.7,0.0
815.72,1073.7,0.0
815.72,1082.7,0.0
815.72,1091.7,0.0
815.72,1100.6,0.0
815.72,1109.6,0.0
815.72,1118.6,0.0
815.72,1127.6,0.0
815.72,1136.5,0.0
815.72,1145.5,0.0
829.73,5.4883,-1.1655
829.73,14.465,-1.1591
829.73,23.441,-1.1549
829.73,32.418,-1.1558
829.73,41.395,-1.1567
829.73,50.371,-1.1582
829.73,59.348,-1.1722
829.73,68.324,-1.1862
829.73,77.301,-1.1961
829.73,86.277,-1.2049
829.73,95.254,-1.2137
829.73,104.23,-1.2229
829.73,113.21,-1.2324
829.73,122.18,-1.242
829.73,131.16,-1.2547
829.73,140.14,-1.2837
829.73,149.11,-1.3127
829.73,158.09,-1.234
829.73,167.07,-1.1434
829.73,176.04,-1.0528
829.73,185.02,-0.90926
829.73,194.0,-0.72876
829.73,202.97,-0.60391
829.73,211.95,-0.59148
829.73,220.93,-0.57905
829.73,229.9,-0.57071
829.73,238.88,-0.77791
829.73,247.86,-0.98511
829.73,256.83,-1.1667
829.73,265.81,-1.3404
829.73,274.79,-1.514
829.73,283.76,-1.5465
829.73,292.74,-1.4055
829.73,301.71,-1.3172
829.73,310.69,-1.4514
829.73,319.67,-1.5856
829.73,328.64,-1.6509
829.73,337.62,-1.7112
829.73,346.6,-1.7716
829.73,355.57,-1.8213
829.73,364.55,-1.8645
829.73,373.53,-1.8639
829.73,382.5,-1.7867
829.73,391.48,-1.7095
829.73,400.46,-1.6311
