#: table_doi: 10.17182/hepdata.90835.v1/t78
#: name: T2bb significance
#: description: The observed significance of the SMS models for T2bb as function of the bottom squark and LSP masses. 
#: data_file: t2bb_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Significance,
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
1593.8,123.99,-0.11471
1593.8,140.39,-0.11237
1593.8,156.79,-0.11002
1593.8,173.18,-0.10768
1593.8,189.58,-0.10534
1593.8,205.98,-0.10786
1593.8,222.38,-0.11589
1593.8,238.78,-0.12197
1593.8,255.18,-0.12805
1593.8,271.57,-0.13413
1593.8,287.97,-0.14021
1593.8,304.37,-0.14459
1593.8,320.77,-0.14431
1593.8,337.17,-0.14401
1593.8,353.57,-0.14371
1593.8,369.96,-0.14341
1593.8,386.36,-0.14311
1593.8,402.76,-0.14177
1593.8,419.16,-0.14049
1593.8,435.56,-0.14673
1593.8,451.96,-0.15297
1593.8,468.36,-0.15922
1593.8,484.75,-0.16546
1593.8,501.15,-0.17245
1593.8,517.55,-0.1847
1593.8,533.95,-0.18656
1593.8,550.35,-0.18842
1593.8,566.75,-0.19028
1593.8,583.14,-0.19214
1593.8,599.54,-0.194
1593.8,615.94,-0.20443
1593.8,632.34,-0.22569
1593.8,648.74,-0.24695
1593.8,665.14,-0.26821
1593.8,681.54,-0.28947
1593.8,697.93,-0.31073
1593.8,714.33,-0.32759
1593.8,730.73,-0.32504
1593.8,747.13,-0.3225
1593.8,763.53,-0.31995
1593.8,779.93,-0.31741
1593.8,796.32,-0.31486
1593.8,812.72,-0.34515
1593.8,829.12,-0.38048
1593.8,845.52,-0.41582
1593.8,861.92,-0.45115
1593.8,878.32,-0.48649
1593.8,894.71,-0.52213
1593.8,911.11,-0.56617
1593.8,927.51,-0.6177
1593.8,943.91,-0.66924
1593.8,960.31,-0.72041
1593.8,976.71,-0.76653
1593.8,993.11,-0.81264
1593.8,1009.5,-0.84683
1593.8,1025.9,-0.86485
1593.8,1042.3,-0.88288
1593.8,1058.7,-0.88743
1593.8,1075.1,-0.90128
1593.8,1091.5,-0.91512
1593.8,1107.9,-0.90939
1593.8,1124.3,-0.91254
1593.8,1140.7,-0.91569
1593.8,1157.1,-0.91181
1593.8,1173.5,-0.89258
1593.8,1189.9,-0.87334
1593.8,1206.3,-0.83336
1593.8,1222.7,-0.78449
1593.8,1239.1,-0.73561
1593.8,1255.5,-0.69372
1593.8,1271.9,-0.66005
1593.8,1288.3,-0.62611
1593.8,1304.7,-0.59203
1593.8,1321.1,-0.54561
1593.8,1337.5,-0.49791
1593.8,1353.9,-0.45772
1593.8,1370.3,-0.40999
1593.8,1386.7,-0.35688
1593.8,1403.1,-0.31186
1593.8,1419.5,-0.32692
1593.8,1435.9,-0.348
1593.8,1452.3,-0.33239
1593.8,1468.7,-0.25484
1593.8,1485.1,-0.20803
1593.8,1501.5,-0.17334
1593.8,1517.9,-0.1504
1593.8,1534.3,-0.15393
1593.8,1550.7,-0.14994
1593.8,1567.1,-0.13153
1593.8,1583.4,0.0
1593.8,1599.8,0.0
1593.8,1616.2,0.0
1593.8,1632.6,0.0
1593.8,1649.0,0.0
1593.8,1665.4,0.0
1593.8,1681.8,0.0
1593.8,1698.2,0.0
1593.8,1714.6,0.0
1593.8,1731.0,0.0
1593.8,1747.4,0.0
1593.8,1763.8,0.0
1593.8,1780.2,0.0
1593.8,1796.6,0.0
1593.8,1813.0,0.0
1593.8,1829.4,0.0
1593.8,1845.8,0.0
1593.8,1862.2,0.0
1593.8,1878.6,0.0
1593.8,1895.0,0.0
1593.8,1911.4,0.0
1593.8,1927.8,0.0
1593.8,1944.2,0.0
1593.8,1960.6,0.0
1593.8,1977.0,0.0
1593.8,1993.4,0.0
1593.8,2009.8,0.0
1593.8,2026.2,0.0
1593.8,2042.6,0.0
1593.8,2059.0,0.0
1593.8,2075.4,0.0
1593.8,2091.8,0.0
1606.3,9.1992,-0.10845
1606.3,25.598,-0.10844
1606.3,41.996,-0.10843
1606.3,58.395,-0.10842
1606.3,74.793,-0.10841
1606.3,91.191,-0.10884
1606.3,107.59,-0.11067
1606.3,123.99,-0.1095
1606.3,140.39,-0.10716
1606.3,156.79,-0.10482
1606.3,173.18,-0.10247
1606.3,189.58,-0.10013
1606.3,205.98,-0.10086
1606.3,222.38,-0.10694
1606.3,238.78,-0.11302
1606.3,255.18,-0.1191
1606.3,271.57,-0.12518
1606.3,287.97,-0.13103
1606.3,304.37,-0.12978
1606.3,320.77,-0.12948
1606.3,337.17,-0.12918
1606.3,353.57,-0.12888
1606.3,369.96,-0.12858
1606.3,386.36,-0.12828
1606.3,402.76,-0.1382
1606.3,419.16,-0.14444
1606.3,435.56,-0.15069
1606.3,451.96,-0.15693
1606.3,468.36,-0.16317
1606.3,484.75,-0.16942
1606.3,501.15,-0.17439
1606.3,517.55,-0.17625
1606.3,533.95,-0.17811
1606.3,550.35,-0.17997
1606.3,566.75,-0.18183
1606.3,583.14,-0.1837
1606.3,599.54,-0.18211
1606.3,615.94,-0.2027
1606.3,632.34,-0.22396
1606.3,648.74,-0.24522
1606.3,665.14,-0.26648
1606.3,681.54,-0.28774
1606.3,697.93,-0.3015
1606.3,714.33,-0.30047
1606.3,730.73,-0.29793
1606.3,747.13,-0.29538
1606.3,763.53,-0.29283
1606.3,779.93,-0.29029
1606.3,796.32,-0.29407
1606.3,812.72,-0.30589
1606.3,829.12,-0.34123
1606.3,845.52,-0.37656
1606.3,861.92,-0.4119
1606.3,878.32,-0.44723
1606.3,894.71,-0.48257
1606.3,911.11,-0.52888
1606.3,927.51,-0.58041
1606.3,943.91,-0.6318
1606.3,960.31,-0.67444
1606.3,976.71,-0.72056
1606.3,993.11,-0.76667
1606.3,1009.5,-0.79651
1606.3,1025.9,-0.81454
1606.3,1042.3,-0.83256
1606.3,1058.7,-0.85364
1606.3,1075.1,-0.86749
1606.3,1091.5,-0.88134
1606.3,1107.9,-0.89584
1606.3,1124.3,-0.89899
1606.3,1140.7,-0.90214
1606.3,1157.1,-0.89114
1606.3,1173.5,-0.8719
1606.3,1189.9,-0.85267
1606.3,1206.3,-0.83778
1606.3,1222.7,-0.7889
1606.3,1239.1,-0.74003
1606.3,1255.5,-0.69912
1606.3,1271.9,-0.66518
1606.3,1288.3,-0.63123
1606.3,1304.7,-0.59673
1606.3,1321.1,-0.54903
1606.3,1337.5,-0.50134
1606.3,1353.9,-0.4595
1606.3,1370.3,-0.40638
1606.3,1386.7,-0.35327
1606.3,1403.1,-0.30792
1606.3,1419.5,-0.3205
1606.3,1435.9,-0.34158
1606.3,1452.3,-0.32853
1606.3,1468.7,-0.1991
1606.3,1485.1,-0.14102
1606.3,1501.5,-0.12279
1606.3,1517.9,-0.11293
1606.3,1534.3,-0.11048
1606.3,1550.7,-0.10851
1606.3,1567.1,-0.096385
1606.3,1583.4,0.0
1606.3,1599.8,0.0
1606.3,1616.2,0.0
1606.3,1632.6,0.0
1606.3,1649.0,0.0
1606.3,1665.4,0.0
1606.3,1681.8,0.0
1606.3,1698.2,0.0
1606.3,1714.6,0.0
1606.3,1731.0,0.0
1606.3,1747.4,0.0
1606.3,1763.8,0.0
1606.3,1780.2,0.0
1606.3,1796.6,0.0
1606.3,1813.0,0.0
1606.3,1829.4,0.0
1606.3,1845.8,0.0
1606.3,1862.2,0.0
1606.3,1878.6,0.0
1606.3,1895.0,0.0
1606.3,1911.4,0.0
1606.3,1927.8,0.0
1606.3,1944.2,0.0
1606.3,1960.6,0.0
1606.3,1977.0,0.0
1606.3,1993.4,0.0
1606.3,2009.8,0.0
1606.3,2026.2,0.0
1606.3,2042.6,0.0
1606.3,2059.0,0.0
1606.3,2075.4,0.0
1606.3,2091.8,0.0
1618.8,9.1992,-0.096417
1618.8,25.598,-0.096406
1618.8,41.996,-0.096396
1618.8,58.395,-0.096386
1618.8,74.793,-0.097859
1618.8,91.191,-0.099889
1618.8,107.59,-0.10171
1618.8,123.99,-0.1033
1618.8,140.39,-0.1042
1618.8,156.79,-0.10185
1618.8,173.18,-0.09951
1618.8,189.58,-0.097167
1618.8,205.98,-0.097896
1618.8,222.38,-0.10398
1618.8,238.78,-0.11005
1618.8,255.18,-0.11613
1618.8,271.57,-0.11797
1618.8,287.97,-0.11637
1618.8,304.37,-0.11512
1618.8,320.77,-0.11482
1618.8,337.17,-0.11452
1618.8,353.57,-0.11422
1618.8,369.96,-0.11936
1618.8,386.36,-0.13102
1618.8,402.76,-0.14177
1618.8,419.16,-0.14801
1618.8,435.56,-0.15425
1618.8,451.96,-0.16049
1618.8,468.36,-0.16629
1618.8,484.75,-0.17127
1618.8,501.15,-0.17603
1618.8,517.55,-0.17789
1618.8,533.95,-0.17975
1618.8,550.35,-0.18161
1618.8,566.75,-0.18226
1618.8,583.14,-0.17943
1618.8,599.54,-0.1766
1618.8,615.94,-0.19719
1618.8,632.34,-0.21845
1618.8,648.74,-0.23971
1618.8,665.14,-0.25907
1618.8,681.54,-0.26855
1618.8,697.93,-0.27802
1618.8,714.33,-0.27699
1618.8,730.73,-0.27445
1618.8,747.13,-0.2719
1618.8,763.53,-0.27009
1618.8,779.93,-0.27931
1618.8,796.32,-0.28852
1618.8,812.72,-0.30002
1618.8,829.12,-0.31219
1618.8,845.52,-0.33569
1618.8,861.92,-0.37102
1618.8,878.32,-0.40636
1618.8,894.71,-0.4417
1618.8,911.11,-0.48801
1618.8,927.51,-0.53954
1618.8,943.91,-0.57982
1618.8,960.31,-0.62241
1618.8,976.71,-0.66842
1618.8,993.11,-0.71454
1618.8,1009.5,-0.74437
1618.8,1025.9,-0.7624
1618.8,1042.3,-0.78974
1618.8,1058.7,-0.81204
1618.8,1075.1,-0.82589
1618.8,1091.5,-0.84925
1618.8,1107.9,-0.86584
1618.8,1124.3,-0.86899
1618.8,1140.7,-0.86539
1618.8,1157.1,-0.8522
1618.8,1173.5,-0.83296
1618.8,1189.9,-0.83543
1618.8,1206.3,-0.83024
1618.8,1222.7,-0.78137
1618.8,1239.1,-0.73623
1618.8,1255.5,-0.69755
1618.8,1271.9,-0.6636
1618.8,1288.3,-0.63343
1618.8,1304.7,-0.60187
1618.8,1321.1,-0.55417
1618.8,1337.5,-0.51358
1618.8,1353.9,-0.4789
1618.8,1370.3,-0.42578
1618.8,1386.7,-0.37446
1618.8,1403.1,-0.33145
1618.8,1419.5,-0.31071
1618.8,1435.9,-0.33178
1618.8,1452.3,-0.31873
1618.8,1468.7,-0.092401
1618.8,1485.1,-0.041222
1618.8,1501.5,-0.040346
1618.8,1517.9,-0.037465
1618.8,1534.3,-0.036169
1618.8,1550.7,-0.036169
1618.8,1567.1,-0.036169
1618.8,1583.4,-0.029155
1618.8,1599.8,0.0
1618.8,1616.2,0.0
1618.8,1632.6,0.0
1618.8,1649.0,0.0
1618.8,1665.4,0.0
1618.8,1681.8,0.0
1618.8,1698.2,0.0
1618.8,1714.6,0.0
1618.8,1731.0,0.0
1618.8,1747.4,0.0
1618.8,1763.8,0.0
1618.8,1780.2,0.0
1618.8,1796.6,0.0
1618.8,1813.0,0.0
1618.8,1829.4,0.0
1618.8,1845.8,0.0
1618.8,1862.2,0.0
1618.8,1878.6,0.0
1618.8,1895.0,0.0
1618.8,1911.4,0.0
1618.8,1927.8,0.0
1618.8,1944.2,0.0
1618.8,1960.6,0.0
1618.8,1977.0,0.0
1618.8,1993.4,0.0
1618.8,2009.8,0.0
1618.8,2026.2,0.0
1618.8,2042.6,0.0
1618.8,2059.0,0.0
1618.8,2075.4,0.0
1618.8,2091.8,0.0
1631.3,9.1992,-0.084383
1631.3,25.598,-0.084372
1631.3,41.996,-0.084844
1631.3,58.395,-0.086874
1631.3,74.793,-0.088905
1631.3,91.191,-0.090936
1631.3,107.59,-0.092761
1631.3,123.99,-0.094347
1631.3,140.39,-0.095934
1631.3,156.79,-0.097521
1631.3,173.18,-0.096547
1631.3,189.58,-0.094204
1631.3,205.98,-0.094933
1631.3,222.38,-0.10101
1631.3,238.78,-0.10649
1631.3,255.18,-0.1049
1631.3,271.57,-0.1033
1631.3,287.97,-0.10171
1631.3,304.37,-0.10046
1631.3,320.77,-0.10015
1631.3,337.17,-0.099855
1631.3,353.57,-0.11127
1631.3,369.96,-0.12293
1631.3,386.36,-0.13459
1631.3,402.76,-0.14533
1631.3,419.16,-0.15157
1631.3,435.56,-0.15782
1631.3,451.96,-0.16295
1631.3,468.36,-0.16793
1631.3,484.75,-0.17291
1631.3,501.15,-0.17767
1631.3,517.55,-0.17953
1631.3,533.95,-0.18139
1631.3,550.35,-0.17958
1631.3,566.75,-0.17674
1631.3,583.14,-0.17391
1631.3,599.54,-0.17108
1631.3,615.94,-0.19167
1631.3,632.34,-0.21293
1631.3,648.74,-0.22612
1631.3,665.14,-0.23559
1631.3,681.54,-0.24507
1631.3,697.93,-0.25455
1631.3,714.33,-0.25352
1631.3,730.73,-0.25097
1631.3,747.13,-0.25533
1631.3,763.53,-0.26454
1631.3,779.93,-0.27375
1631.3,796.32,-0.28297
1631.3,812.72,-0.29447
1631.3,829.12,-0.30664
1631.3,845.52,-0.31881
1631.3,861.92,-0.33098
1631.3,878.32,-0.36549
1631.3,894.71,-0.40082
1631.3,911.11,-0.44714
1631.3,927.51,-0.49088
1631.3,943.91,-0.52785
1631.3,960.31,-0.57043
1631.3,976.71,-0.61634
1631.3,993.11,-0.6624
1631.3,1009.5,-0.69223
1631.3,1025.9,-0.71629
1631.3,1042.3,-0.74814
1631.3,1058.7,-0.77044
1631.3,1075.1,-0.79018
1631.3,1091.5,-0.81925
1631.3,1107.9,-0.83585
1631.3,1124.3,-0.83503
1631.3,1140.7,-0.82644
1631.3,1157.1,-0.81325
1631.3,1173.5,-0.80592
1631.3,1189.9,-0.82789
1631.3,1206.3,-0.82271
1631.3,1222.7,-0.77571
1631.3,1239.1,-0.73465
1631.3,1255.5,-0.69597
1631.3,1271.9,-0.66371
1631.3,1288.3,-0.63858
1631.3,1304.7,-0.60701
1631.3,1321.1,-0.56197
1631.3,1337.5,-0.53298
1631.3,1353.9,-0.4983
1631.3,1370.3,-0.44569
1631.3,1386.7,-0.398
1631.3,1403.1,-0.35499
1631.3,1419.5,-0.33233
1631.3,1435.9,-0.32198
1631.3,1452.3,-0.30893
1631.3,1468.7,-0.082604
1631.3,1485.1,-0.057231
1631.3,1501.5,-0.057231
1631.3,1517.9,-0.057231
1631.3,1534.3,-0.071939
1631.3,1550.7,-0.024903
1631.3,1567.1,-0.039602
1631.3,1583.4,-0.022335
1631.3,1599.8,-0.022335
1631.3,1616.2,0.0
1631.3,1632.6,0.0
1631.3,1649.0,0.0
1631.3,1665.4,0.0
1631.3,1681.8,0.0
1631.3,1698.2,0.0
1631.3,1714.6,0.0
1631.3,1731.0,0.0
1631.3,1747.4,0.0
1631.3,1763.8,0.0
1631.3,1780.2,0.0
1631.3,1796.6,0.0
1631.3,1813.0,0.0
1631.3,1829.4,0.0
1631.3,1845.8,0.0
1631.3,1862.2,0.0
1631.3,1878.6,0.0
1631.3,1895.0,0.0
1631.3,1911.4,0.0
1631.3,1927.8,0.0
1631.3,1944.2,0.0
1631.3,1960.6,0.0
1631.3,1977.0,0.0
1631.3,1993.4,0.0
1631.3,2009.8,0.0
1631.3,2026.2,0.0
1631.3,2042.6,0.0
1631.3,2059.0,0.0
1631.3,2075.4,0.0
1631.3,2091.8,0.0
1643.8,9.1992,-0.072349
1643.8,25.598,-0.073859
1643.8,41.996,-0.07589
1643.8,58.395,-0.077921
1643.8,74.793,-0.079951
1643.8,91.191,-0.081982
1643.8,107.59,-0.083807
1643.8,123.99,-0.085394
1643.8,140.39,-0.08698
1643.8,156.79,-0.088567
1643.8,173.18,-0.090154
1643.8,189.58,-0.091242
1643.8,205.98,-0.09197
1643.8,222.38,-0.093426
1643.8,238.78,-0.09183
1643.8,255.18,-0.090234
1643.8,271.57,-0.088638
1643.8,287.97,-0.087041
1643.8,304.37,-0.085791
1643.8,320.77,-0.091521
1643.8,337.17,-0.10318
1643.8,353.57,-0.11484
1643.8,369.96,-0.12649
1643.8,386.36,-0.13815
1643.8,402.76,-0.1489
1643.8,419.16,-0.15463
1643.8,435.56,-0.15961
1643.8,451.96,-0.16459
1643.8,468.36,-0.16957
1643.8,484.75,-0.17455
1643.8,501.15,-0.17931
1643.8,517.55,-0.17972
1643.8,533.95,-0.17689
1643.8,550.35,-0.17406
1643.8,566.75,-0.17123
1643.8,583.14,-0.1684
1643.8,599.54,-0.16557
1643.8,615.94,-0.18368
1643.8,632.34,-0.19316
1643.8,648.74,-0.20264
1643.8,665.14,-0.21212
1643.8,681.54,-0.22159
1643.8,697.93,-0.23107
1643.8,714.33,-0.23135
1643.8,730.73,-0.24056
1643.8,747.13,-0.24978
1643.8,763.53,-0.25899
1643.8,779.93,-0.2682
1643.8,796.32,-0.27741
1643.8,812.72,-0.28892
1643.8,829.12,-0.30109
1643.8,845.52,-0.31325
1643.8,861.92,-0.32542
1643.8,878.32,-0.33759
1643.8,894.71,-0.35995
1643.8,911.11,-0.40194
1643.8,927.51,-0.4389
1643.8,943.91,-0.47587
1643.8,960.31,-0.51845
1643.8,976.71,-0.56436
1643.8,993.11,-0.61026
1643.8,1009.5,-0.64284
1643.8,1025.9,-0.67469
1643.8,1042.3,-0.70654
1643.8,1058.7,-0.73112
1643.8,1075.1,-0.76019
1643.8,1091.5,-0.78926
1643.8,1107.9,-0.80467
1643.8,1124.3,-0.79609
1643.8,1140.7,-0.7875
1643.8,1157.1,-0.77642
1643.8,1173.5,-0.79839
1643.8,1189.9,-0.82036
1643.8,1206.3,-0.81519
1643.8,1222.7,-0.77413
1643.8,1239.1,-0.73308
1643.8,1255.5,-0.6944
1643.8,1271.9,-0.66885
1643.8,1288.3,-0.64372
1643.8,1304.7,-0.61215
1643.8,1321.1,-0.58137
1643.8,1337.5,-0.55238
1643.8,1353.9,-0.5177
1643.8,1370.3,-0.46922
1643.8,1386.7,-0.42153
1643.8,1403.1,-0.37852
1643.8,1419.5,-0.35587
1643.8,1435.9,-0.33322
1643.8,1452.3,-0.29914
1643.8,1468.7,-0.22013
1643.8,1485.1,-0.18847
1643.8,1501.5,-0.17169
1643.8,1517.9,-0.199
1643.8,1534.3,-0.19239
1643.8,1550.7,-0.071285
1643.8,1567.1,-0.11434
1643.8,1583.4,-0.095463
1643.8,1599.8,-0.067006
1643.8,1616.2,-0.1166
1643.8,1632.6,0.0
1643.8,1649.0,0.0
1643.8,1665.4,0.0
1643.8,1681.8,0.0
1643.8,1698.2,0.0
1643.8,1714.6,0.0
1643.8,1731.0,0.0
1643.8,1747.4,0.0
1643.8,1763.8,0.0
1643.8,1780.2,0.0
1643.8,1796.6,0.0
1643.8,1813.0,0.0
1643.8,1829.4,0.0
1643.8,1845.8,0.0
1643.8,1862.2,0.0
1643.8,1878.6,0.0
1643.8,1895.0,0.0
1643.8,1911.4,0.0
1643.8,1927.8,0.0
1643.8,1944.2,0.0
1643.8,1960.6,0.0
1643.8,1977.0,0.0
1643.8,1993.4,0.0
1643.8,2009.8,0.0
1643.8,2026.2,0.0
1643.8,2042.6,0.0
1643.8,2059.0,0.0
1643.8,2075.4,0.0
1643.8,2091.8,0.0
1656.3,9.1992,-0.070207
1656.3,25.598,-0.072238
1656.3,41.996,-0.074268
1656.3,58.395,-0.076299
1656.3,74.793,-0.078329
1656.3,91.191,-0.077736
1656.3,107.59,-0.073082
1656.3,123.99,-0.074668
1656.3,140.39,-0.076255
1656.3,156.79,-0.077842
1656.3,173.18,-0.079428
1656.3,189.58,-0.08085
1656.3,205.98,-0.080448
1656.3,222.38,-0.078852
1656.3,238.78,-0.077256
1656.3,255.18,-0.07566
1656.3,271.57,-0.074064
1656.3,287.97,-0.072665
1656.3,304.37,-0.07888
1656.3,320.77,-0.089186
1656.3,337.17,-0.10084
1656.3,353.57,-0.1125
1656.3,369.96,-0.12416
1656.3,386.36,-0.13582
1656.3,402.76,-0.14635
1656.3,419.16,-0.15133
1656.3,435.56,-0.15631
1656.3,451.96,-0.16129
1656.3,468.36,-0.16627
1656.3,484.75,-0.17125
1656.3,501.15,-0.17175
1656.3,517.55,-0.16892
1656.3,533.95,-0.16609
1656.3,550.35,-0.16326
1656.3,566.75,-0.16043
1656.3,583.14,-0.1576
1656.3,599.54,-0.16473
1656.3,615.94,-0.17424
1656.3,632.34,-0.18372
1656.3,648.74,-0.19319
1656.3,665.14,-0.20267
1656.3,681.54,-0.21215
1656.3,697.93,-0.22044
1656.3,714.33,-0.22946
1656.3,730.73,-0.23867
1656.3,747.13,-0.24788
1656.3,763.53,-0.25709
1656.3,779.93,-0.2663
1656.3,796.32,-0.27264
1656.3,812.72,-0.28133
1656.3,829.12,-0.2935
1656.3,845.52,-0.30567
1656.3,861.92,-0.31784
1656.3,878.32,-0.33001
1656.3,894.71,-0.34217
1656.3,911.11,-0.37115
1656.3,927.51,-0.40811
1656.3,943.91,-0.44499
1656.3,960.31,-0.47791
1656.3,976.71,-0.52382
1656.3,993.11,-0.56972
1656.3,1009.5,-0.60749
1656.3,1025.9,-0.63934
1656.3,1042.3,-0.67119
1656.3,1058.7,-0.7013
1656.3,1075.1,-0.73037
1656.3,1091.5,-0.75944
1656.3,1107.9,-0.77919
1656.3,1124.3,-0.77061
1656.3,1140.7,-0.76202
1656.3,1157.1,-0.76665
1656.3,1173.5,-0.78861
1656.3,1189.9,-0.81058
1656.3,1206.3,-0.79455
1656.3,1222.7,-0.75349
1656.3,1239.1,-0.71244
1656.3,1255.5,-0.69606
1656.3,1271.9,-0.67093
1656.3,1288.3,-0.64579
1656.3,1304.7,-0.62338
1656.3,1321.1,-0.5944
1656.3,1337.5,-0.56541
1656.3,1353.9,-0.53261
1656.3,1370.3,-0.48492
1656.3,1386.7,-0.43723
1656.3,1403.1,-0.39474
1656.3,1419.5,-0.36852
1656.3,1435.9,-0.34586
1656.3,1452.3,-0.32197
1656.3,1468.7,-0.29031
1656.3,1485.1,-0.25865
1656.3,1501.5,-0.23355
1656.3,1517.9,-0.25533
1656.3,1534.3,-0.19996
1656.3,1550.7,-0.11937
1656.3,1567.1,-0.14419
1656.3,1583.4,-0.10385
1656.3,1599.8,-0.058544
1656.3,1616.2,-0.10772
1656.3,1632.6,0.0
1656.3,1649.0,0.0
1656.3,1665.4,0.0
1656.3,1681.8,0.0
1656.3,1698.2,0.0
1656.3,1714.6,0.0
1656.3,1731.0,0.0
1656.3,1747.4,0.0
1656.3,1763.8,0.0
1656.3,1780.2,0.0
1656.3,1796.6,0.0
1656.3,1813.0,0.0
1656.3,1829.4,0.0
1656.3,1845.8,0.0
1656.3,1862.2,0.0
1656.3,1878.6,0.0
1656.3,1895.0,0.0
1656.3,1911.4,0.0
1656.3,1927.8,0.0
1656.3,1944.2,0.0
1656.3,1960.6,0.0
1656.3,1977.0,0.0
1656.3,1993.4,0.0
1656.3,2009.8,0.0
1656.3,2026.2,0.0
1656.3,2042.6,0.0
1656.3,2059.0,0.0
1656.3,2075.4,0.0
1656.3,2091.8,0.0
1668.8,9.1992,-0.075917
1668.8,25.598,-0.077948
1668.8,41.996,-0.079979
1668.8,58.395,-0.082009
1668.8,74.793,-0.075272
1668.8,91.191,-0.06524
1668.8,107.59,-0.060585
1668.8,123.99,-0.062171
1668.8,140.39,-0.063758
1668.8,156.79,-0.065345
1668.8,173.18,-0.066083
1668.8,189.58,-0.066368
1668.8,205.98,-0.065966
1668.8,222.38,-0.06437
1668.8,238.78,-0.062774
1668.8,255.18,-0.061178
1668.8,271.57,-0.063358
1668.8,287.97,-0.068586
1668.8,304.37,-0.074801
1668.8,320.77,-0.083732
1668.8,337.17,-0.092663
1668.8,353.57,-0.10427
1668.8,369.96,-0.11592
1668.8,386.36,-0.12758
1668.8,402.76,-0.13811
1668.8,419.16,-0.14309
1668.8,435.56,-0.14807
1668.8,451.96,-0.15305
1668.8,468.36,-0.15619
1668.8,484.75,-0.15602
1668.8,501.15,-0.15566
1668.8,517.55,-0.15283
1668.8,533.95,-0.14999
1668.8,550.35,-0.14716
1668.8,566.75,-0.14785
1668.8,583.14,-0.15858
1668.8,599.54,-0.16932
1668.8,615.94,-0.17883
1668.8,632.34,-0.18831
1668.8,648.74,-0.19778
1668.8,665.14,-0.20696
1668.8,681.54,-0.21458
1668.8,697.93,-0.2222
1668.8,714.33,-0.23122
1668.8,730.73,-0.24043
1668.8,747.13,-0.24964
1668.8,763.53,-0.25852
1668.8,779.93,-0.26238
1668.8,796.32,-0.26625
1668.8,812.72,-0.27492
1668.8,829.12,-0.28497
1668.8,845.52,-0.29605
1668.8,861.92,-0.30822
1668.8,878.32,-0.32039
1668.8,894.71,-0.33256
1668.8,911.11,-0.36153
1668.8,927.51,-0.39849
1668.8,943.91,-0.42904
1668.8,960.31,-0.45769
1668.8,976.71,-0.49472
1668.8,993.11,-0.54062
1668.8,1009.5,-0.57838
1668.8,1025.9,-0.61024
1668.8,1042.3,-0.64161
1668.8,1058.7,-0.67165
1668.8,1075.1,-0.70072
1668.8,1091.5,-0.72689
1668.8,1107.9,-0.7488
1668.8,1124.3,-0.75859
1668.8,1140.7,-0.75001
1668.8,1157.1,-0.75463
1668.8,1173.5,-0.7766
1668.8,1189.9,-0.77944
1668.8,1206.3,-0.75485
1668.8,1222.7,-0.7138
1668.8,1239.1,-0.69699
1668.8,1255.5,-0.69507
1668.8,1271.9,-0.66994
1668.8,1288.3,-0.6491
1668.8,1304.7,-0.63004
1668.8,1321.1,-0.60105
1668.8,1337.5,-0.57267
1668.8,1353.9,-0.54048
1668.8,1370.3,-0.49279
1668.8,1386.7,-0.44853
1668.8,1403.1,-0.41052
1668.8,1419.5,-0.37027
1668.8,1435.9,-0.34762
1668.8,1452.3,-0.32373
1668.8,1468.7,-0.29207
1668.8,1485.1,-0.26372
1668.8,1501.5,-0.24617
1668.8,1517.9,-0.22724
1668.8,1534.3,-0.18922
1668.8,1550.7,-0.17341
1668.8,1567.1,-0.16304
1668.8,1583.4,-0.10383
1668.8,1599.8,0.0038913
1668.8,1616.2,-0.020913
1668.8,1632.6,-0.07917
1668.8,1649.0,0.0
1668.8,1665.4,0.0
1668.8,1681.8,0.0
1668.8,1698.2,0.0
1668.8,1714.6,0.0
1668.8,1731.0,0.0
1668.8,1747.4,0.0
1668.8,1763.8,0.0
1668.8,1780.2,0.0
1668.8,1796.6,0.0
1668.8,1813.0,0.0
1668.8,1829.4,0.0
1668.8,1845.8,0.0
1668.8,1862.2,0.0
1668.8,1878.6,0.0
1668.8,1895.0,0.0
1668.8,1911.4,0.0
1668.8,1927.8,0.0
1668.8,1944.2,0.0
1668.8,1960.6,0.0
1668.8,1977.0,0.0
1668.8,1993.4,0.0
1668.8,2009.8,0.0
1668.8,2026.2,0.0
1668.8,2042.6,0.0
1668.8,2059.0,0.0
1668.8,2075.4,0.0
1668.8,2091.8,0.0
1681.3,9.1992,-0.081628
1681.3,25.598,-0.083658
1681.3,41.996,-0.082841
1681.3,58.395,-0.072808
1681.3,74.793,-0.062775
1681.3,91.191,-0.052743
1681.3,107.59,-0.048088
1681.3,123.99,-0.049675
1681.3,140.39,-0.051032
1681.3,156.79,-0.051316
1681.3,173.18,-0.051601
1681.3,189.58,-0.051885
1681.3,205.98,-0.051484
1681.3,222.38,-0.049888
1681.3,238.78,-0.048823
1681.3,255.18,-0.054051
1681.3,271.57,-0.059279
1681.3,287.97,-0.064507
1681.3,304.37,-0.070722
1681.3,320.77,-0.079654
1681.3,337.17,-0.088585
1681.3,353.57,-0.097516
1681.3,369.96,-0.10769
1681.3,386.36,-0.11935
