#: table_doi: 10.17182/hepdata.90835.v1/t82
#: name: T1qqqq efficiency
#: description: The efficiency times acceptance of the SMS models for T1qqqq as function of the gluino and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t1qqqq_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> Q QBAR NEUTRALINO1
#: Efficiency,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1519.1,908.96,0.49298
1519.1,920.83,0.48955
1519.1,932.7,0.48495
1519.1,944.57,0.48036
1519.1,956.43,0.47492
1519.1,968.3,0.46876
1519.1,980.17,0.46337
1519.1,992.04,0.45803
1519.1,1003.9,0.45194
1519.1,1015.8,0.44431
1519.1,1027.6,0.43668
1519.1,1039.5,0.43235
1519.1,1051.4,0.42854
1519.1,1063.3,0.41912
1519.1,1075.1,0.4097
1519.1,1087.0,0.40029
1519.1,1098.9,0.39089
1519.1,1110.7,0.37898
1519.1,1122.6,0.36681
1519.1,1134.5,0.35569
1519.1,1146.3,0.34707
1519.1,1158.2,0.33491
1519.1,1170.1,0.32116
1519.1,1181.9,0.30753
1519.1,1193.8,0.29521
1519.1,1205.7,0.28088
1519.1,1217.5,0.26435
1519.1,1229.4,0.24781
1519.1,1241.3,0.2346
1519.1,1253.2,0.22124
1519.1,1265.0,0.2061
1519.1,1276.9,0.19095
1519.1,1288.8,0.17521
1519.1,1300.6,0.15956
1519.1,1312.5,0.15094
1519.1,1324.4,0.14233
1519.1,1336.2,0.13005
1519.1,1348.1,0.11325
1519.1,1360.0,0.1084
1519.1,1371.8,0.10582
1519.1,1383.7,0.10208
1519.1,1395.6,0.09459
1519.1,1407.4,0.091123
1519.1,1419.3,0.090045
1519.1,1431.2,0.08891
1519.1,1443.1,0.085249
1519.1,1454.9,0.08254
1519.1,1466.8,0.081218
1519.1,1478.7,0.080239
1519.1,1490.5,0.078937
1519.1,1502.4,0.0
1519.1,1514.3,0.0
1519.1,1526.1,0.0
1519.1,1538.0,0.0
1519.1,1549.9,0.0
1519.1,1561.7,0.0
1519.1,1573.6,0.0
1519.1,1585.5,0.0
1519.1,1597.3,0.0
1519.1,1609.2,0.0
1519.1,1621.1,0.0
1519.1,1633.0,0.0
1519.1,1644.8,0.0
1519.1,1656.7,0.0
1519.1,1668.6,0.0
1519.1,1680.4,0.0
1519.1,1692.3,0.0
1519.1,1704.2,0.0
1519.1,1716.0,0.0
1519.1,1727.9,0.0
1519.1,1739.8,0.0
1519.1,1751.6,0.0
1519.1,1763.5,0.0
1519.1,1775.4,0.0
1519.1,1787.2,0.0
1519.1,1799.1,0.0
1519.1,1811.0,0.0
1519.1,1822.9,0.0
1519.1,1834.7,0.0
1519.1,1846.6,0.0
1519.1,1858.5,0.0
1519.1,1870.3,0.0
1519.1,1882.2,0.0
1519.1,1894.1,0.0
1533.6,6.9344,0.52259
1533.6,18.803,0.52386
1533.6,30.672,0.52513
1533.6,42.541,0.5264
1533.6,54.409,0.52766
1533.6,66.278,0.52893
1533.6,78.147,0.53028
1533.6,90.016,0.53163
1533.6,101.88,0.53286
1533.6,113.75,0.5334
1533.6,125.62,0.53395
1533.6,137.49,0.53449
1533.6,149.36,0.53503
1533.6,161.23,0.53558
1533.6,173.1,0.53632
1533.6,184.97,0.53726
1533.6,196.83,0.53819
1533.6,208.7,0.53897
1533.6,220.57,0.5397
1533.6,232.44,0.54043
1533.6,244.31,0.54116
1533.6,256.18,0.54189
1533.6,268.05,0.54262
1533.6,279.92,0.54337
1533.6,291.78,0.54412
1533.6,303.65,0.54464
1533.6,315.52,0.54466
1533.6,327.39,0.54468
1533.6,339.26,0.54528
1533.6,351.13,0.54638
1533.6,363.0,0.54747
1533.6,374.87,0.54857
1533.6,386.73,0.54966
1533.6,398.6,0.55076
1533.6,410.47,0.55075
1533.6,422.34,0.55059
1533.6,434.21,0.55043
1533.6,446.08,0.55027
1533.6,457.95,0.55011
1533.6,469.82,0.54989
1533.6,481.68,0.54949
1533.6,493.55,0.54909
1533.6,505.42,0.54964
1533.6,517.29,0.55114
1533.6,529.16,0.55042
1533.6,541.03,0.54971
1533.6,552.9,0.54891
1533.6,564.77,0.54781
1533.6,576.63,0.54728
1533.6,588.5,0.54685
1533.6,600.37,0.54641
1533.6,612.24,0.5456
1533.6,624.11,0.54505
1533.6,635.98,0.54465
1533.6,647.85,0.54424
1533.6,659.72,0.5415
1533.6,671.58,0.53881
1533.6,683.45,0.53688
1533.6,695.32,0.53494
1533.6,707.19,0.53349
1533.6,719.06,0.53213
1533.6,730.93,0.52992
1533.6,742.8,0.52772
1533.6,754.67,0.52621
1533.6,766.53,0.5258
1533.6,778.4,0.52538
1533.6,790.27,0.52467
1533.6,802.14,0.5237
1533.6,814.01,0.52254
1533.6,825.88,0.52139
1533.6,837.75,0.51957
1533.6,849.62,0.51655
1533.6,861.48,0.51241
1533.6,873.35,0.50824
1533.6,885.22,0.50418
1533.6,897.09,0.50082
1533.6,908.96,0.49756
1533.6,920.83,0.49432
1533.6,932.7,0.49109
1533.6,944.57,0.48659
1533.6,956.43,0.48115
1533.6,968.3,0.47499
1533.6,980.17,0.46882
1533.6,992.04,0.46325
1533.6,1003.9,0.45716
1533.6,1015.8,0.44953
1533.6,1027.6,0.4462
1533.6,1039.5,0.44313
1533.6,1051.4,0.43932
1533.6,1063.3,0.4299
1533.6,1075.1,0.4205
1533.6,1087.0,0.4111
1533.6,1098.9,0.4017
1533.6,1110.7,0.38979
1533.6,1122.6,0.37946
1533.6,1134.5,0.37084
1533.6,1146.3,0.36222
1533.6,1158.2,0.35005
1533.6,1170.1,0.33674
1533.6,1181.9,0.32442
1533.6,1193.8,0.3121
1533.6,1205.7,0.29777
1533.6,1217.5,0.28159
1533.6,1229.4,0.26886
1533.6,1241.3,0.25613
1533.6,1253.2,0.24277
1533.6,1265.0,0.22763
1533.6,1276.9,0.21169
1533.6,1288.8,0.19564
1533.6,1300.6,0.17998
1533.6,1312.5,0.17136
1533.6,1324.4,0.15729
1533.6,1336.2,0.14049
1533.6,1348.1,0.1237
1533.6,1360.0,0.11884
1533.6,1371.8,0.11403
1533.6,1383.7,0.10654
1533.6,1395.6,0.099045
1533.6,1407.4,0.095578
1533.6,1419.3,0.093876
1533.6,1431.2,0.090215
1533.6,1443.1,0.086554
1533.6,1454.9,0.083845
1533.6,1466.8,0.082759
1533.6,1478.7,0.08178
1533.6,1490.5,0.080802
1533.6,1502.4,0.07925
1533.6,1514.3,0.0
1533.6,1526.1,0.0
1533.6,1538.0,0.0
1533.6,1549.9,0.0
1533.6,1561.7,0.0
1533.6,1573.6,0.0
1533.6,1585.5,0.0
1533.6,1597.3,0.0
1533.6,1609.2,0.0
1533.6,1621.1,0.0
1533.6,1633.0,0.0
1533.6,1644.8,0.0
1533.6,1656.7,0.0
1533.6,1668.6,0.0
1533.6,1680.4,0.0
1533.6,1692.3,0.0
1533.6,1704.2,0.0
1533.6,1716.0,0.0
1533.6,1727.9,0.0
1533.6,1739.8,0.0
1533.6,1751.6,0.0
1533.6,1763.5,0.0
1533.6,1775.4,0.0
1533.6,1787.2,0.0
1533.6,1799.1,0.0
1533.6,1811.0,0.0
1533.6,1822.9,0.0
1533.6,1834.7,0.0
1533.6,1846.6,0.0
1533.6,1858.5,0.0
1533.6,1870.3,0.0
1533.6,1882.2,0.0
1533.6,1894.1,0.0
1548.0,6.9344,0.52454
1548.0,18.803,0.52581
1548.0,30.672,0.52708
1548.0,42.541,0.52835
1548.0,54.409,0.52961
1548.0,66.278,0.53088
1548.0,78.147,0.53215
1548.0,90.016,0.53342
1548.0,101.88,0.5346
1548.0,113.75,0.53515
1548.0,125.62,0.53569
1548.0,137.49,0.53623
1548.0,149.36,0.53678
1548.0,161.23,0.53732
1548.0,173.1,0.53787
1548.0,184.97,0.53841
1548.0,196.83,0.53898
1548.0,208.7,0.53977
1548.0,220.57,0.5405
1548.0,232.44,0.54123
1548.0,244.31,0.54196
1548.0,256.18,0.54269
1548.0,268.05,0.54341
1548.0,279.92,0.54414
1548.0,291.78,0.54487
1548.0,303.65,0.54539
1548.0,315.52,0.54646
1548.0,327.39,0.54756
1548.0,339.26,0.54865
1548.0,351.13,0.54975
1548.0,363.0,0.55085
1548.0,374.87,0.55194
1548.0,386.73,0.55304
1548.0,398.6,0.55413
1548.0,410.47,0.55412
1548.0,422.34,0.55396
1548.0,434.21,0.5538
1548.0,446.08,0.55364
1548.0,457.95,0.55348
1548.0,469.82,0.55332
1548.0,481.68,0.55316
1548.0,493.55,0.553
1548.0,505.42,0.55291
1548.0,517.29,0.55219
1548.0,529.16,0.55148
1548.0,541.03,0.55077
1548.0,552.9,0.55002
1548.0,564.77,0.54959
1548.0,576.63,0.54916
1548.0,588.5,0.54873
1548.0,600.37,0.54829
1548.0,612.24,0.54783
1548.0,624.11,0.54742
1548.0,635.98,0.54702
1548.0,647.85,0.54662
1548.0,659.72,0.54474
1548.0,671.58,0.5428
1548.0,683.45,0.54086
1548.0,695.32,0.53892
1548.0,707.19,0.537
1548.0,719.06,0.53479
1548.0,730.93,0.53259
1548.0,742.8,0.53039
1548.0,754.67,0.52888
1548.0,766.53,0.52846
1548.0,778.4,0.52804
1548.0,790.27,0.52762
1548.0,802.14,0.52699
1548.0,814.01,0.52583
1548.0,825.88,0.52468
1548.0,837.75,0.52352
1548.0,849.62,0.52212
1548.0,861.48,0.51798
1548.0,873.35,0.51381
1548.0,885.22,0.50964
1548.0,897.09,0.50546
1548.0,908.96,0.50213
1548.0,920.83,0.4989
1548.0,932.7,0.49566
1548.0,944.57,0.49243
1548.0,956.43,0.48738
1548.0,968.3,0.48122
1548.0,980.17,0.47505
1548.0,992.04,0.46889
1548.0,1003.9,0.46312
1548.0,1015.8,0.46006
1548.0,1027.6,0.45699
1548.0,1039.5,0.45392
1548.0,1051.4,0.45011
1548.0,1063.3,0.44071
1548.0,1075.1,0.43131
1548.0,1087.0,0.42191
1548.0,1098.9,0.41251
1548.0,1110.7,0.40323
1548.0,1122.6,0.3946
1548.0,1134.5,0.38598
1548.0,1146.3,0.37736
1548.0,1158.2,0.36595
1548.0,1170.1,0.35363
1548.0,1181.9,0.34131
1548.0,1193.8,0.329
1548.0,1205.7,0.31585
1548.0,1217.5,0.30312
1548.0,1229.4,0.29039
1548.0,1241.3,0.27766
1548.0,1253.2,0.26421
1548.0,1265.0,0.24816
1548.0,1276.9,0.23211
1548.0,1288.8,0.21606
1548.0,1300.6,0.2004
1548.0,1312.5,0.18453
1548.0,1324.4,0.16774
1548.0,1336.2,0.15094
1548.0,1348.1,0.13414
1548.0,1360.0,0.12598
1548.0,1371.8,0.11849
1548.0,1383.7,0.11099
1548.0,1395.6,0.1035
1548.0,1407.4,0.098841
1548.0,1419.3,0.09518
1548.0,1431.2,0.091519
1548.0,1443.1,0.087858
1548.0,1454.9,0.085278
1548.0,1466.8,0.0843
1548.0,1478.7,0.083321
1548.0,1490.5,0.082343
1548.0,1502.4,0.081182
1548.0,1514.3,0.079562
1548.0,1526.1,0.0
1548.0,1538.0,0.0
1548.0,1549.9,0.0
1548.0,1561.7,0.0
1548.0,1573.6,0.0
1548.0,1585.5,0.0
1548.0,1597.3,0.0
1548.0,1609.2,0.0
1548.0,1621.1,0.0
1548.0,1633.0,0.0
1548.0,1644.8,0.0
1548.0,1656.7,0.0
1548.0,1668.6,0.0
1548.0,1680.4,0.0
1548.0,1692.3,0.0
1548.0,1704.2,0.0
1548.0,1716.0,0.0
1548.0,1727.9,0.0
1548.0,1739.8,0.0
1548.0,1751.6,0.0
1548.0,1763.5,0.0
1548.0,1775.4,0.0
1548.0,1787.2,0.0
1548.0,1799.1,0.0
1548.0,1811.0,0.0
1548.0,1822.9,0.0
1548.0,1834.7,0.0
1548.0,1846.6,0.0
1548.0,1858.5,0.0
1548.0,1870.3,0.0
1548.0,1882.2,0.0
1548.0,1894.1,0.0
1562.5,6.9344,0.5254
1562.5,18.803,0.52667
1562.5,30.672,0.52794
1562.5,42.541,0.5292
1562.5,54.409,0.53047
1562.5,66.278,0.53174
1562.5,78.147,0.53284
1562.5,90.016,0.5334
1562.5,101.88,0.53396
1562.5,113.75,0.5345
1562.5,125.62,0.53505
1562.5,137.49,0.53559
1562.5,149.36,0.53614
1562.5,161.23,0.53668
1562.5,173.1,0.53722
1562.5,184.97,0.53891
1562.5,196.83,0.54081
1562.5,208.7,0.54186
1562.5,220.57,0.54259
1562.5,232.44,0.54332
1562.5,244.31,0.54404
1562.5,256.18,0.54477
1562.5,268.05,0.5455
1562.5,279.92,0.54607
1562.5,291.78,0.54642
1562.5,303.65,0.547
1562.5,315.52,0.54809
1562.5,327.39,0.54919
1562.5,339.26,0.55029
1562.5,351.13,0.55138
1562.5,363.0,0.55248
1562.5,374.87,0.55357
1562.5,386.73,0.55355
1562.5,398.6,0.55351
1562.5,410.47,0.55383
1562.5,422.34,0.5542
1562.5,434.21,0.55416
1562.5,446.08,0.554
1562.5,457.95,0.55384
1562.5,469.82,0.55368
1562.5,481.68,0.55352
1562.5,493.55,0.55336
1562.5,505.42,0.55295
1562.5,517.29,0.55223
1562.5,529.16,0.55152
1562.5,541.03,0.55109
1562.5,552.9,0.55134
1562.5,564.77,0.55146
1562.5,576.63,0.55103
1562.5,588.5,0.5506
1562.5,600.37,0.55018
1562.5,612.24,0.55017
1562.5,624.11,0.54977
1562.5,635.98,0.54937
1562.5,647.85,0.54896
1562.5,659.72,0.5473
1562.5,671.58,0.54536
1562.5,683.45,0.54343
1562.5,695.32,0.54258
1562.5,707.19,0.54114
1562.5,719.06,0.53893
1562.5,730.93,0.53673
1562.5,742.8,0.53506
1562.5,754.67,0.53352
1562.5,766.53,0.53181
1562.5,778.4,0.53139
1562.5,790.27,0.53097
1562.5,802.14,0.53042
1562.5,814.01,0.52927
1562.5,825.88,0.52811
1562.5,837.75,0.52697
1562.5,849.62,0.52639
1562.5,861.48,0.52233
1562.5,873.35,0.51816
1562.5,885.22,0.51399
1562.5,897.09,0.50946
1562.5,908.96,0.50589
1562.5,920.83,0.50265
1562.5,932.7,0.49942
1562.5,944.57,0.49724
1562.5,956.43,0.49323
1562.5,968.3,0.48707
1562.5,980.17,0.4809
1562.5,992.04,0.47564
1562.5,1003.9,0.47207
1562.5,1015.8,0.469
1562.5,1027.6,0.46593
1562.5,1039.5,0.46264
1562.5,1051.4,0.45769
1562.5,1063.3,0.4483
1562.5,1075.1,0.4389
1562.5,1087.0,0.4295
1562.5,1098.9,0.4242
1562.5,1110.7,0.41592
1562.5,1122.6,0.4073
1562.5,1134.5,0.39868
1562.5,1146.3,0.38982
1562.5,1158.2,0.37855
1562.5,1170.1,0.36623
1562.5,1181.9,0.35391
1562.5,1193.8,0.34306
1562.5,1205.7,0.33198
1562.5,1217.5,0.31925
1562.5,1229.4,0.30652
1562.5,1241.3,0.29443
1562.5,1253.2,0.28265
1562.5,1265.0,0.26773
1562.5,1276.9,0.25168
1562.5,1288.8,0.23563
1562.5,1300.6,0.21954
1562.5,1312.5,0.20274
1562.5,1324.4,0.18595
1562.5,1336.2,0.16915
1562.5,1348.1,0.15217
1562.5,1360.0,0.14316
1562.5,1371.8,0.13567
1562.5,1383.7,0.12817
1562.5,1395.6,0.11558
1562.5,1407.4,0.1077
1562.5,1419.3,0.10404
1562.5,1431.2,0.10038
1562.5,1443.1,0.094555
1562.5,1454.9,0.088164
1562.5,1466.8,0.085431
1562.5,1478.7,0.084453
1562.5,1490.5,0.083475
1562.5,1502.4,0.082367
1562.5,1514.3,0.080747
1562.5,1526.1,0.079382
1562.5,1538.0,0.0
1562.5,1549.9,0.0
1562.5,1561.7,0.0
1562.5,1573.6,0.0
1562.5,1585.5,0.0
1562.5,1597.3,0.0
1562.5,1609.2,0.0
1562.5,1621.1,0.0
1562.5,1633.0,0.0
1562.5,1644.8,0.0
1562.5,1656.7,0.0
1562.5,1668.6,0.0
1562.5,1680.4,0.0
1562.5,1692.3,0.0
1562.5,1704.2,0.0
1562.5,1716.0,0.0
1562.5,1727.9,0.0
1562.5,1739.8,0.0
1562.5,1751.6,0.0
1562.5,1763.5,0.0
1562.5,1775.4,0.0
1562.5,1787.2,0.0
1562.5,1799.1,0.0
1562.5,1811.0,0.0
1562.5,1822.9,0.0
1562.5,1834.7,0.0
1562.5,1846.6,0.0
1562.5,1858.5,0.0
1562.5,1870.3,0.0
1562.5,1882.2,0.0
1562.5,1894.1,0.0
1577.0,6.9344,0.52609
1577.0,18.803,0.52735
1577.0,30.672,0.52862
1577.0,42.541,0.52989
1577.0,54.409,0.53069
1577.0,66.278,0.53126
1577.0,78.147,0.53182
1577.0,90.016,0.53238
1577.0,101.88,0.53294
1577.0,113.75,0.53348
1577.0,125.62,0.53402
1577.0,137.49,0.53457
1577.0,149.36,0.53549
1577.0,161.23,0.5374
1577.0,173.1,0.5393
1577.0,184.97,0.5412
1577.0,196.83,0.54311
1577.0,208.7,0.54415
1577.0,220.57,0.54488
1577.0,232.44,0.54561
1577.0,244.31,0.54634
1577.0,256.18,0.54674
1577.0,268.05,0.54709
1577.0,279.92,0.54743
1577.0,291.78,0.54778
1577.0,303.65,0.54835
1577.0,315.52,0.54945
1577.0,327.39,0.55055
1577.0,339.26,0.55164
1577.0,351.13,0.55225
1577.0,363.0,0.55221
1577.0,374.87,0.55217
1577.0,386.73,0.55213
1577.0,398.6,0.55209
1577.0,410.47,0.55241
1577.0,422.34,0.55278
1577.0,434.21,0.55315
1577.0,446.08,0.55352
1577.0,457.95,0.55372
1577.0,469.82,0.55356
1577.0,481.68,0.5534
1577.0,493.55,0.55324
1577.0,505.42,0.55282
1577.0,517.29,0.55211
1577.0,529.16,0.55189
1577.0,541.03,0.55214
1577.0,552.9,0.55239
1577.0,564.77,0.55263
1577.0,576.63,0.55288
1577.0,588.5,0.55247
1577.0,600.37,0.55205
1577.0,612.24,0.55204
1577.0,624.11,0.55202
1577.0,635.98,0.55171
1577.0,647.85,0.55131
1577.0,659.72,0.54965
1577.0,671.58,0.54771
1577.0,683.45,0.54723
1577.0,695.32,0.54696
1577.0,707.19,0.54551
1577.0,719.06,0.54331
1577.0,730.93,0.54191
1577.0,742.8,0.54091
1577.0,754.67,0.53937
1577.0,766.53,0.53699
1577.0,778.4,0.53485
1577.0,790.27,0.53443
1577.0,802.14,0.53388
1577.0,814.01,0.53272
1577.0,825.88,0.53171
1577.0,837.75,0.53113
1577.0,849.62,0.53055
1577.0,861.48,0.52649
1577.0,873.35,0.52231
1577.0,885.22,0.5177
1577.0,897.09,0.51309
1577.0,908.96,0.50951
1577.0,920.83,0.50628
1577.0,932.7,0.50449
1577.0,944.57,0.50303
1577.0,956.43,0.49902
1577.0,968.3,0.49286
1577.0,980.17,0.48811
1577.0,992.04,0.48429
1577.0,1003.9,0.48072
1577.0,1015.8,0.47765
1577.0,1027.6,0.47408
1577.0,1039.5,0.46972
1577.0,1051.4,0.46477
1577.0,1063.3,0.45537
1577.0,1075.1,0.44673
1577.0,1087.0,0.44162
1577.0,1098.9,0.43651
1577.0,1110.7,0.42823
1577.0,1122.6,0.4196
1577.0,1134.5,0.41068
1577.0,1146.3,0.40175
1577.0,1158.2,0.39047
1577.0,1170.1,0.37816
1577.0,1181.9,0.36791
1577.0,1193.8,0.35834
1577.0,1205.7,0.34726
1577.0,1217.5,0.33453
1577.0,1229.4,0.32287
1577.0,1241.3,0.31213
1577.0,1253.2,0.30035
1577.0,1265.0,0.28573
1577.0,1276.9,0.27111
1577.0,1288.8,0.25507
1577.0,1300.6,0.23898
1577.0,1312.5,0.22218
1577.0,1324.4,0.20536
1577.0,1336.2,0.18836
1577.0,1348.1,0.17136
1577.0,1360.0,0.16235
1577.0,1371.8,0.15486
1577.0,1383.7,0.14062
1577.0,1395.6,0.12563
1577.0,1407.4,0.11775
1577.0,1419.3,0.11409
1577.0,1431.2,0.10725
1577.0,1443.1,0.098974
1577.0,1454.9,0.092583
1577.0,1466.8,0.088856
1577.0,1478.7,0.085519
1577.0,1490.5,0.084541
1577.0,1502.4,0.083433
1577.0,1514.3,0.081909
1577.0,1526.1,0.0807
1577.0,1538.0,0.07949
1577.0,1549.9,0.078048
1577.0,1561.7,0.0
1577.0,1573.6,0.0
1577.0,1585.5,0.0
1577.0,1597.3,0.0
1577.0,1609.2,0.0
1577.0,1621.1,0.0
1577.0,1633.0,0.0
1577.0,1644.8,0.0
1577.0,1656.7,0.0
1577.0,1668.6,0.0
1577.0,1680.4,0.0
1577.0,1692.3,0.0
1577.0,1704.2,0.0
1577.0,1716.0,0.0
1577.0,1727.9,0.0
1577.0,1739.8,0.0
1577.0,1751.6,0.0
1577.0,1763.5,0.0
1577.0,1775.4,0.0
1577.0,1787.2,0.0
1577.0,1799.1,0.0
1577.0,1811.0,0.0
1577.0,1822.9,0.0
1577.0,1834.7,0.0
1577.0,1846.6,0.0
1577.0,1858.5,0.0
1577.0,1870.3,0.0
1577.0,1882.2,0.0
1577.0,1894.1,0.0
1591.4,6.9344,0.52677
1591.4,18.803,0.52799
1591.4,30.672,0.52855
1591.4,42.541,0.52911
1591.4,54.409,0.52967
1591.4,66.278,0.53023
1591.4,78.147,0.53079
1591.4,90.016,0.53136
1591.4,101.88,0.53191
1591.4,113.75,0.53246
1591.4,125.62,0.53398
1591.4,137.49,0.53588
1591.4,149.36,0.53779
1591.4,161.23,0.53969
1591.4,173.1,0.54159
1591.4,184.97,0.5435
1591.4,196.83,0.5454
1591.4,208.7,0.54644
1591.4,220.57,0.54706
1591.4,232.44,0.54741
1591.4,244.31,0.54775
1591.4,256.18,0.5481
1591.4,268.05,0.54844
1591.4,279.92,0.54879
1591.4,291.78,0.54913
1591.4,303.65,0.54971
1591.4,315.52,0.55081
1591.4,327.39,0.55092
1591.4,339.26,0.55088
1591.4,351.13,0.55084
1591.4,363.0,0.5508
1591.4,374.87,0.55076
1591.4,386.73,0.55072
1591.4,398.6,0.55067
1591.4,410.47,0.551
1591.4,422.34,0.55137
1591.4,434.21,0.55174
1591.4,446.08,0.55211
1591.4,457.95,0.55248
1591.4,469.82,0.55285
1591.4,481.68,0.55322
1591.4,493.55,0.55311
1591.4,505.42,0.5527
1591.4,517.29,0.5527
1591.4,529.16,0.55294
1591.4,541.03,0.55319
1591.4,552.9,0.55343
1591.4,564.77,0.55368
1591.4,576.63,0.55392
1591.4,588.5,0.55417
1591.4,600.37,0.55392
1591.4,612.24,0.55391
1591.4,624.11,0.55389
1591.4,635.98,0.55388
1591.4,647.85,0.55365
1591.4,659.72,0.55216
1591.4,671.58,0.55188
1591.4,683.45,0.5516
1591.4,695.32,0.55133
1591.4,707.19,0.54988
1591.4,719.06,0.54875
1591.4,730.93,0.54775
1591.4,742.8,0.54675
1591.4,754.67,0.54521
1591.4,766.53,0.54284
1591.4,778.4,0.54046
1591.4,790.27,0.53808
1591.4,802.14,0.53734
1591.4,814.01,0.53645
1591.4,825.88,0.53587
1591.4,837.75,0.53529
1591.4,849.62,0.53471
1591.4,861.48,0.53055
1591.4,873.35,0.52593
1591.4,885.22,0.52132
1591.4,897.09,0.51671
1591.4,908.96,0.5132
1591.4,920.83,0.51174
1591.4,932.7,0.51028
1591.4,944.57,0.50883
1591.4,956.43,0.50482
1591.4,968.3,0.50058
1591.4,980.17,0.49676
1591.4,992.04,0.49295
1591.4,1003.9,0.48937
1591.4,1015.8,0.48552
1591.4,1027.6,0.48116
1591.4,1039.5,0.4768
1591.4,1051.4,0.47185
1591.4,1063.3,0.46415
1591.4,1075.1,0.45904
1591.4,1087.0,0.45393
1591.4,1098.9,0.44882
1591.4,1110.7,0.44047
1591.4,1122.6,0.43154
1591.4,1134.5,0.42261
1591.4,1146.3,0.41367
1591.4,1158.2,0.4024
1591.4,1170.1,0.39275
1591.4,1181.9,0.38319
1591.4,1193.8,0.37362
1591.4,1205.7,0.36254
1591.4,1217.5,0.35132
1591.4,1229.4,0.34057
1591.4,1241.3,0.32983
1591.4,1253.2,0.31805
1591.4,1265.0,0.30343
1591.4,1276.9,0.28881
1591.4,1288.8,0.27418
1591.4,1300.6,0.25842
1591.4,1312.5,0.24155
1591.4,1324.4,0.22455
1591.4,1336.2,0.20755
1591.4,1348.1,0.19055
1591.4,1360.0,0.18065
1591.4,1371.8,0.16566
1591.4,1383.7,0.15067
1591.4,1395.6,0.13568
1591.4,1407.4,0.1278
1591.4,1419.3,0.11995
1591.4,1431.2,0.11167
1591.4,1443.1,0.10339
1591.4,1454.9,0.097002
1591.4,1466.8,0.093275
1591.4,1478.7,0.089548
1591.4,1490.5,0.085821
1591.4,1502.4,0.0845
1591.4,1514.3,0.083226
1591.4,1526.1,0.082017
1591.4,1538.0,0.080808
1591.4,1549.9,0.079514
1591.4,1561.7,0.078062
1591.4,1573.6,0.0
1591.4,1585.5,0.0
1591.4,1597.3,0.0
1591.4,1609.2,0.0
1591.4,1621.1,0.0
1591.4,1633.0,0.0
1591.4,1644.8,0.0
1591.4,1656.7,0.0
1591.4,1668.6,0.0
1591.4,1680.4,0.0
1591.4,1692.3,0.0
1591.4,1704.2,0.0
1591.4,1716.0,0.0
1591.4,1727.9,0.0
1591.4,1739.8,0.0
1591.4,1751.6,0.0
1591.4,1763.5,0.0
1591.4,1775.4,0.0
1591.4,1787.2,0.0
1591.4,1799.1,0.0
1591.4,1811.0,0.0
1591.4,1822.9,0.0
1591.4,1834.7,0.0
1591.4,1846.6,0.0
1591.4,1858.5,0.0
1591.4,1870.3,0.0
1591.4,1882.2,0.0
1591.4,1894.1,0.0
1605.9,6.9344,0.52798
1605.9,18.803,0.52821
1605.9,30.672,0.52877
1605.9,42.541,0.52933
1605.9,54.409,0.52989
1605.9,66.278,0.53045
1605.9,78.147,0.53101
1605.9,90.016,0.53157
1605.9,101.88,0.53235
1605.9,113.75,0.53425
1605.9,125.62,0.53615
1605.9,137.49,0.53806
1605.9,149.36,0.53996
1605.9,161.23,0.54186
1605.9,173.1,0.54377
1605.9,184.97,0.54567
1605.9,196.83,0.54669
1605.9,208.7,0.54781
1605.9,220.57,0.54839
1605.9,232.44,0.54874
1605.9,244.31,0.54908
1605.9,256.18,0.54943
1605.9,268.05,0.54978
1605.9,279.92,0.55012
1605.9,291.78,0.55047
1605.9,303.65,0.55134
1605.9,315.52,0.55276
1605.9,327.39,0.55272
1605.9,339.26,0.55268
1605.9,351.13,0.55264
1605.9,363.0,0.5526
1605.9,374.87,0.55256
1605.9,386.73,0.55252
1605.9,398.6,0.55248
1605.9,410.47,0.55171
1605.9,422.34,0.55194
1605.9,434.21,0.55231
1605.9,446.08,0.55268
1605.9,457.95,0.55305
1605.9,469.82,0.55342
1605.9,481.68,0.55379
1605.9,493.55,0.55416
1605.9,505.42,0.55402
1605.9,517.29,0.55373
1605.9,529.16,0.55397
1605.9,541.03,0.55422
1605.9,552.9,0.55447
1605.9,564.77,0.55471
1605.9,576.63,0.55496
1605.9,588.5,0.5552
1605.9,600.37,0.55548
1605.9,612.24,0.55601
1605.9,624.11,0.55599
1605.9,635.98,0.55598
1605.9,647.85,0.55597
1605.9,659.72,0.55574
1605.9,671.58,0.55546
1605.9,683.45,0.55518
1605.9,695.32,0.55483
1605.9,707.19,0.55383
1605.9,719.06,0.55284
1605.9,730.93,0.55184
1605.9,742.8,0.55084
1605.9,754.67,0.5499
1605.9,766.53,0.54753
1605.9,778.4,0.54516
1605.9,790.27,0.54278
1605.9,802.14,0.54073
1605.9,814.01,0.54015
1605.9,825.88,0.53957
1605.9,837.75,0.53899
1605.9,849.62,0.53852
1605.9,861.48,0.53405
1605.9,873.35,0.52944
1605.9,885.22,0.52482
1605.9,897.09,0.5209
