#: table_doi: 10.17182/hepdata.90835.v1/t53
#: name: T2bb cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2bb signal model as a function of the bottom squark and LSP masses.
#: data_file: t2bb_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Upper Limit,Expected
#: LUMINOSITY [fb$^{-1}$],137
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
638.67,1285.2,0.0
638.67,1295.2,0.0
638.67,1305.2,0.0
638.67,1315.2,0.0
638.67,1325.2,0.0
638.67,1335.2,0.0
638.67,1345.2,0.0
638.67,1355.2,0.0
638.67,1365.1,0.0
638.67,1375.1,0.0
638.67,1385.1,0.0
638.67,1395.1,0.0
638.67,1405.1,0.0
638.67,1415.1,0.0
638.67,1425.1,0.0
638.67,1435.1,0.0
638.67,1445.1,0.0
638.67,1455.1,0.0
638.67,1465.1,0.0
638.67,1475.1,0.0
638.67,1485.1,0.0
638.67,1495.1,0.0
638.67,1505.1,0.0
638.67,1515.1,0.0
638.67,1525.0,0.0
638.67,1535.0,0.0
638.67,1545.0,0.0
638.67,1555.0,0.0
638.67,1565.0,0.0
638.67,1575.0,0.0
638.67,1585.0,0.0
638.67,1595.0,0.0
651.95,5.9969,0.010807
651.95,15.991,0.0109
651.95,25.984,0.010992
651.95,35.978,0.011084
651.95,45.972,0.011177
651.95,55.966,0.011269
651.95,65.959,0.011362
651.95,75.953,0.011454
651.95,85.947,0.011547
651.95,95.941,0.011639
651.95,105.93,0.011857
651.95,115.93,0.01218
651.95,125.92,0.012503
651.95,135.92,0.012826
651.95,145.91,0.01315
651.95,155.9,0.013473
651.95,165.9,0.013796
651.95,175.89,0.01412
651.95,185.88,0.014443
651.95,195.88,0.014766
651.95,205.87,0.015198
651.95,215.87,0.015783
651.95,225.86,0.016369
651.95,235.85,0.016955
651.95,245.85,0.01754
651.95,255.84,0.018259
651.95,265.83,0.019137
651.95,275.83,0.020015
651.95,285.82,0.020894
651.95,295.82,0.021772
651.95,305.81,0.022767
651.95,315.8,0.024133
651.95,325.8,0.0255
651.95,335.79,0.026866
651.95,345.78,0.028232
651.95,355.78,0.029943
651.95,365.77,0.032212
651.95,375.77,0.034481
651.95,385.76,0.03675
651.95,395.75,0.039019
651.95,405.75,0.041411
651.95,415.74,0.044241
651.95,425.73,0.047071
651.95,435.73,0.049901
651.95,445.72,0.052732
651.95,455.72,0.05548
651.95,465.71,0.058212
651.95,475.7,0.060945
651.95,485.7,0.063678
651.95,495.69,0.06641
651.95,505.68,0.069207
651.95,515.68,0.071745
651.95,525.67,0.07422
651.95,535.67,0.077406
651.95,545.66,0.080822
651.95,555.65,0.084296
651.95,565.65,0.088004
651.95,575.64,0.09207
651.95,585.63,0.10134
651.95,595.63,0.11061
651.95,605.62,0.13878
651.95,615.62,0.18348
651.95,625.61,0.22099
651.95,635.6,0.0
651.95,645.6,0.0
651.95,655.59,0.0
651.95,665.58,0.0
651.95,675.58,0.0
651.95,685.57,0.0
651.95,695.57,0.0
651.95,705.56,0.0
651.95,715.55,0.0
651.95,725.55,0.0
651.95,735.54,0.0
651.95,745.53,0.0
651.95,755.53,0.0
651.95,765.52,0.0
651.95,775.52,0.0
651.95,785.51,0.0
651.95,795.5,0.0
651.95,805.5,0.0
651.95,815.49,0.0
651.95,825.48,0.0
651.95,835.48,0.0
651.95,845.47,0.0
651.95,855.47,0.0
651.95,865.46,0.0
651.95,875.45,0.0
651.95,885.45,0.0
651.95,895.44,0.0
651.95,905.43,0.0
651.95,915.43,0.0
651.95,925.42,0.0
651.95,935.42,0.0
651.95,945.41,0.0
651.95,955.4,0.0
651.95,965.4,0.0
651.95,975.39,0.0
651.95,985.38,0.0
651.95,995.38,0.0
651.95,1005.4,0.0
651.95,1015.4,0.0
651.95,1025.4,0.0
651.95,1035.4,0.0
651.95,1045.3,0.0
651.95,1055.3,0.0
651.95,1065.3,0.0
651.95,1075.3,0.0
651.95,1085.3,0.0
651.95,1095.3,0.0
651.95,1105.3,0.0
651.95,1115.3,0.0
651.95,1125.3,0.0
651.95,1135.3,0.0
651.95,1145.3,0.0
651.95,1155.3,0.0
651.95,1165.3,0.0
651.95,1175.3,0.0
651.95,1185.3,0.0
651.95,1195.3,0.0
651.95,1205.2,0.0
651.95,1215.2,0.0
651.95,1225.2,0.0
651.95,1235.2,0.0
651.95,1245.2,0.0
651.95,1255.2,0.0
651.95,1265.2,0.0
651.95,1275.2,0.0
651.95,1285.2,0.0
651.95,1295.2,0.0
651.95,1305.2,0.0
651.95,1315.2,0.0
651.95,1325.2,0.0
651.95,1335.2,0.0
651.95,1345.2,0.0
651.95,1355.2,0.0
651.95,1365.1,0.0
651.95,1375.1,0.0
651.95,1385.1,0.0
651.95,1395.1,0.0
651.95,1405.1,0.0
651.95,1415.1,0.0
651.95,1425.1,0.0
651.95,1435.1,0.0
651.95,1445.1,0.0
651.95,1455.1,0.0
651.95,1465.1,0.0
651.95,1475.1,0.0
651.95,1485.1,0.0
651.95,1495.1,0.0
651.95,1505.1,0.0
651.95,1515.1,0.0
651.95,1525.0,0.0
651.95,1535.0,0.0
651.95,1545.0,0.0
651.95,1555.0,0.0
651.95,1565.0,0.0
651.95,1575.0,0.0
651.95,1585.0,0.0
651.95,1595.0,0.0
665.23,5.9969,0.010105
665.23,15.991,0.010197
665.23,25.984,0.01029
665.23,35.978,0.010382
665.23,45.972,0.010474
665.23,55.966,0.010567
665.23,65.959,0.010659
665.23,75.953,0.010733
665.23,85.947,0.010795
665.23,95.941,0.010856
665.23,105.93,0.011074
665.23,115.93,0.011397
665.23,125.92,0.01172
665.23,135.92,0.012043
665.23,145.91,0.012367
665.23,155.9,0.01269
665.23,165.9,0.013013
665.23,175.89,0.013262
665.23,185.88,0.013468
665.23,195.88,0.013675
665.23,205.87,0.014104
665.23,215.87,0.014689
665.23,225.86,0.015275
665.23,235.85,0.015839
665.23,245.85,0.016229
665.23,255.84,0.016904
665.23,265.83,0.017783
665.23,275.83,0.018661
665.23,285.82,0.019501
665.23,295.82,0.020021
665.23,305.81,0.020745
665.23,315.8,0.021644
665.23,325.8,0.023011
665.23,335.79,0.024377
665.23,345.78,0.025743
665.23,355.78,0.027106
665.23,365.77,0.028515
665.23,375.77,0.030784
665.23,385.76,0.033053
665.23,395.75,0.035323
665.23,405.75,0.037324
665.23,415.74,0.039179
665.23,425.73,0.04201
665.23,435.73,0.04484
665.23,445.72,0.04767
665.23,455.72,0.050368
665.23,465.71,0.052972
665.23,475.7,0.055705
665.23,485.7,0.058438
665.23,495.69,0.06117
665.23,505.68,0.064302
665.23,515.68,0.067696
665.23,525.67,0.070171
665.23,535.67,0.07179
665.23,545.66,0.074384
665.23,555.65,0.077654
665.23,565.65,0.080837
665.23,575.64,0.084902
665.23,585.63,0.093716
665.23,595.63,0.097723
665.23,605.62,0.12462
665.23,615.62,0.14794
665.23,625.61,0.15828
665.23,635.6,0.20205
665.23,645.6,0.0
665.23,655.59,0.0
665.23,665.58,0.0
665.23,675.58,0.0
665.23,685.57,0.0
665.23,695.57,0.0
665.23,705.56,0.0
665.23,715.55,0.0
665.23,725.55,0.0
665.23,735.54,0.0
665.23,745.53,0.0
665.23,755.53,0.0
665.23,765.52,0.0
665.23,775.52,0.0
665.23,785.51,0.0
665.23,795.5,0.0
665.23,805.5,0.0
665.23,815.49,0.0
665.23,825.48,0.0
665.23,835.48,0.0
665.23,845.47,0.0
665.23,855.47,0.0
665.23,865.46,0.0
665.23,875.45,0.0
665.23,885.45,0.0
665.23,895.44,0.0
665.23,905.43,0.0
665.23,915.43,0.0
665.23,925.42,0.0
665.23,935.42,0.0
665.23,945.41,0.0
665.23,955.4,0.0
665.23,965.4,0.0
665.23,975.39,0.0
665.23,985.38,0.0
665.23,995.38,0.0
665.23,1005.4,0.0
665.23,1015.4,0.0
665.23,1025.4,0.0
665.23,1035.4,0.0
665.23,1045.3,0.0
665.23,1055.3,0.0
665.23,1065.3,0.0
665.23,1075.3,0.0
665.23,1085.3,0.0
665.23,1095.3,0.0
665.23,1105.3,0.0
665.23,1115.3,0.0
665.23,1125.3,0.0
665.23,1135.3,0.0
665.23,1145.3,0.0
665.23,1155.3,0.0
665.23,1165.3,0.0
665.23,1175.3,0.0
665.23,1185.3,0.0
665.23,1195.3,0.0
665.23,1205.2,0.0
665.23,1215.2,0.0
665.23,1225.2,0.0
665.23,1235.2,0.0
665.23,1245.2,0.0
665.23,1255.2,0.0
665.23,1265.2,0.0
665.23,1275.2,0.0
665.23,1285.2,0.0
665.23,1295.2,0.0
665.23,1305.2,0.0
665.23,1315.2,0.0
665.23,1325.2,0.0
665.23,1335.2,0.0
665.23,1345.2,0.0
665.23,1355.2,0.0
665.23,1365.1,0.0
665.23,1375.1,0.0
665.23,1385.1,0.0
665.23,1395.1,0.0
665.23,1405.1,0.0
665.23,1415.1,0.0
665.23,1425.1,0.0
665.23,1435.1,0.0
665.23,1445.1,0.0
665.23,1455.1,0.0
665.23,1465.1,0.0
665.23,1475.1,0.0
665.23,1485.1,0.0
665.23,1495.1,0.0
665.23,1505.1,0.0
665.23,1515.1,0.0
665.23,1525.0,0.0
665.23,1535.0,0.0
665.23,1545.0,0.0
665.23,1555.0,0.0
665.23,1565.0,0.0
665.23,1575.0,0.0
665.23,1585.0,0.0
665.23,1595.0,0.0
678.52,5.9969,0.0094024
678.52,15.991,0.0094948
678.52,25.984,0.0095872
678.52,35.978,0.0096797
678.52,45.972,0.0097646
678.52,55.966,0.0098264
678.52,65.959,0.0098881
678.52,75.953,0.0099499
678.52,85.947,0.010012
678.52,95.941,0.010073
678.52,105.93,0.01029
678.52,115.93,0.010614
678.52,125.92,0.010937
678.52,135.92,0.01126
678.52,145.91,0.011549
678.52,155.9,0.011755
678.52,165.9,0.011962
678.52,175.89,0.012168
678.52,185.88,0.012374
678.52,195.88,0.012581
678.52,205.87,0.01301
678.52,215.87,0.013595
678.52,225.86,0.014095
678.52,235.85,0.014485
678.52,245.85,0.014875
678.52,255.84,0.01555
678.52,265.83,0.016428
678.52,275.83,0.017151
678.52,285.82,0.017671
678.52,295.82,0.01819
678.52,305.81,0.018914
678.52,315.8,0.019785
678.52,325.8,0.020656
678.52,335.79,0.021888
678.52,345.78,0.023254
678.52,355.78,0.024617
678.52,365.77,0.025977
678.52,375.77,0.027338
678.52,385.76,0.029357
678.52,395.75,0.031626
678.52,405.75,0.033627
678.52,415.74,0.03543
678.52,425.73,0.037234
678.52,435.73,0.039778
678.52,445.72,0.042609
678.52,455.72,0.045306
678.52,465.71,0.047904
678.52,475.7,0.050503
678.52,485.7,0.053197
678.52,495.69,0.05593
678.52,505.68,0.059061
678.52,515.68,0.062495
678.52,525.67,0.065464
678.52,535.67,0.067282
678.52,545.66,0.068901
678.52,555.65,0.071391
678.52,565.65,0.07455
678.52,575.64,0.077341
678.52,585.63,0.081348
678.52,595.63,0.085355
678.52,605.62,0.09081
678.52,615.62,0.098978
678.52,625.61,0.10808
678.52,635.6,0.15185
678.52,645.6,0.19562
678.52,655.59,0.0
678.52,665.58,0.0
678.52,675.58,0.0
678.52,685.57,0.0
678.52,695.57,0.0
678.52,705.56,0.0
678.52,715.55,0.0
678.52,725.55,0.0
678.52,735.54,0.0
678.52,745.53,0.0
678.52,755.53,0.0
678.52,765.52,0.0
678.52,775.52,0.0
678.52,785.51,0.0
678.52,795.5,0.0
678.52,805.5,0.0
678.52,815.49,0.0
678.52,825.48,0.0
678.52,835.48,0.0
678.52,845.47,0.0
678.52,855.47,0.0
678.52,865.46,0.0
678.52,875.45,0.0
678.52,885.45,0.0
678.52,895.44,0.0
678.52,905.43,0.0
678.52,915.43,0.0
678.52,925.42,0.0
678.52,935.42,0.0
678.52,945.41,0.0
678.52,955.4,0.0
678.52,965.4,0.0
678.52,975.39,0.0
678.52,985.38,0.0
678.52,995.38,0.0
678.52,1005.4,0.0
678.52,1015.4,0.0
678.52,1025.4,0.0
678.52,1035.4,0.0
678.52,1045.3,0.0
678.52,1055.3,0.0
678.52,1065.3,0.0
678.52,1075.3,0.0
678.52,1085.3,0.0
678.52,1095.3,0.0
678.52,1105.3,0.0
678.52,1115.3,0.0
678.52,1125.3,0.0
678.52,1135.3,0.0
678.52,1145.3,0.0
678.52,1155.3,0.0
678.52,1165.3,0.0
678.52,1175.3,0.0
678.52,1185.3,0.0
678.52,1195.3,0.0
678.52,1205.2,0.0
678.52,1215.2,0.0
678.52,1225.2,0.0
678.52,1235.2,0.0
678.52,1245.2,0.0
678.52,1255.2,0.0
678.52,1265.2,0.0
678.52,1275.2,0.0
678.52,1285.2,0.0
678.52,1295.2,0.0
678.52,1305.2,0.0
678.52,1315.2,0.0
678.52,1325.2,0.0
678.52,1335.2,0.0
678.52,1345.2,0.0
678.52,1355.2,0.0
678.52,1365.1,0.0
678.52,1375.1,0.0
678.52,1385.1,0.0
678.52,1395.1,0.0
678.52,1405.1,0.0
678.52,1415.1,0.0
678.52,1425.1,0.0
678.52,1435.1,0.0
678.52,1445.1,0.0
678.52,1455.1,0.0
678.52,1465.1,0.0
678.52,1475.1,0.0
678.52,1485.1,0.0
678.52,1495.1,0.0
678.52,1505.1,0.0
678.52,1515.1,0.0
678.52,1525.0,0.0
678.52,1535.0,0.0
678.52,1545.0,0.0
678.52,1555.0,0.0
678.52,1565.0,0.0
678.52,1575.0,0.0
678.52,1585.0,0.0
678.52,1595.0,0.0
691.8,5.9969,0.0087
691.8,15.991,0.0087924
691.8,25.984,0.008858
691.8,35.978,0.0089198
691.8,45.972,0.0089815
691.8,55.966,0.0090433
691.8,65.959,0.009105
691.8,75.953,0.0091668
691.8,85.947,0.0092285
691.8,95.941,0.0092903
691.8,105.93,0.0095073
691.8,115.93,0.0098306
691.8,125.92,0.010043
691.8,135.92,0.010249
691.8,145.91,0.010455
691.8,155.9,0.010662
691.8,165.9,0.010868
691.8,175.89,0.011074
691.8,185.88,0.01128
691.8,195.88,0.011487
691.8,205.87,0.011916
691.8,215.87,0.012351
691.8,225.86,0.012741
691.8,235.85,0.013131
691.8,245.85,0.013521
691.8,255.84,0.014196
691.8,265.83,0.0148
691.8,275.83,0.01532
691.8,285.82,0.01584
691.8,295.82,0.016359
691.8,305.81,0.017083
691.8,315.8,0.017954
691.8,325.8,0.018825
691.8,335.79,0.019697
691.8,345.78,0.020765
691.8,355.78,0.022128
691.8,365.77,0.023488
691.8,375.77,0.024849
691.8,385.76,0.026209
691.8,395.75,0.027929
691.8,405.75,0.02993
691.8,415.74,0.031734
691.8,425.73,0.033537
691.8,435.73,0.035341
691.8,445.72,0.037547
691.8,455.72,0.040245
691.8,465.71,0.042843
691.8,475.7,0.045441
691.8,485.7,0.048039
691.8,495.69,0.05069
691.8,505.68,0.053821
691.8,515.68,0.056424
691.8,525.67,0.058747
691.8,535.67,0.06107
691.8,545.66,0.063121
691.8,555.65,0.065611
691.8,565.65,0.067875
691.8,575.64,0.069962
691.8,585.63,0.073352
691.8,595.63,0.074819
691.8,605.62,0.080056
691.8,615.62,0.085612
691.8,625.61,0.092643
691.8,635.6,0.12816
691.8,645.6,0.13758
691.8,655.59,0.1606
691.8,665.58,0.19435
691.8,675.58,0.0
691.8,685.57,0.0
691.8,695.57,0.0
691.8,705.56,0.0
691.8,715.55,0.0
691.8,725.55,0.0
691.8,735.54,0.0
691.8,745.53,0.0
691.8,755.53,0.0
691.8,765.52,0.0
691.8,775.52,0.0
691.8,785.51,0.0
691.8,795.5,0.0
691.8,805.5,0.0
691.8,815.49,0.0
691.8,825.48,0.0
691.8,835.48,0.0
691.8,845.47,0.0
691.8,855.47,0.0
691.8,865.46,0.0
691.8,875.45,0.0
691.8,885.45,0.0
691.8,895.44,0.0
691.8,905.43,0.0
691.8,915.43,0.0
691.8,925.42,0.0
691.8,935.42,0.0
691.8,945.41,0.0
691.8,955.4,0.0
691.8,965.4,0.0
691.8,975.39,0.0
691.8,985.38,0.0
691.8,995.38,0.0
691.8,1005.4,0.0
691.8,1015.4,0.0
691.8,1025.4,0.0
691.8,1035.4,0.0
691.8,1045.3,0.0
691.8,1055.3,0.0
691.8,1065.3,0.0
691.8,1075.3,0.0
691.8,1085.3,0.0
691.8,1095.3,0.0
691.8,1105.3,0.0
691.8,1115.3,0.0
691.8,1125.3,0.0
691.8,1135.3,0.0
691.8,1145.3,0.0
691.8,1155.3,0.0
691.8,1165.3,0.0
691.8,1175.3,0.0
691.8,1185.3,0.0
691.8,1195.3,0.0
691.8,1205.2,0.0
691.8,1215.2,0.0
691.8,1225.2,0.0
691.8,1235.2,0.0
691.8,1245.2,0.0
691.8,1255.2,0.0
691.8,1265.2,0.0
691.8,1275.2,0.0
691.8,1285.2,0.0
691.8,1295.2,0.0
691.8,1305.2,0.0
691.8,1315.2,0.0
691.8,1325.2,0.0
691.8,1335.2,0.0
691.8,1345.2,0.0
691.8,1355.2,0.0
691.8,1365.1,0.0
691.8,1375.1,0.0
691.8,1385.1,0.0
691.8,1395.1,0.0
691.8,1405.1,0.0
691.8,1415.1,0.0
691.8,1425.1,0.0
691.8,1435.1,0.0
691.8,1445.1,0.0
691.8,1455.1,0.0
691.8,1465.1,0.0
691.8,1475.1,0.0
691.8,1485.1,0.0
691.8,1495.1,0.0
691.8,1505.1,0.0
691.8,1515.1,0.0
691.8,1525.0,0.0
691.8,1535.0,0.0
691.8,1545.0,0.0
691.8,1555.0,0.0
691.8,1565.0,0.0
691.8,1575.0,0.0
691.8,1585.0,0.0
691.8,1595.0,0.0
705.08,5.9969,0.008057
705.08,15.991,0.0081074
705.08,25.984,0.0081692
705.08,35.978,0.0082309
705.08,45.972,0.0082927
705.08,55.966,0.0083544
705.08,65.959,0.0084162
705.08,75.953,0.0084779
705.08,85.947,0.0085397
705.08,95.941,0.0086014
705.08,105.93,0.008749
705.08,115.93,0.0089554
705.08,125.92,0.0091617
705.08,135.92,0.009368
705.08,145.91,0.0095743
705.08,155.9,0.0097807
705.08,165.9,0.009987
705.08,175.89,0.010193
705.08,185.88,0.0104
705.08,195.88,0.010567
705.08,205.87,0.010854
705.08,215.87,0.011244
705.08,225.86,0.011634
705.08,235.85,0.012023
705.08,245.85,0.012398
705.08,255.84,0.012732
705.08,265.83,0.013251
705.08,275.83,0.013771
705.08,285.82,0.01429
705.08,295.82,0.01481
705.08,305.81,0.015394
705.08,315.8,0.016265
705.08,325.8,0.017136
705.08,335.79,0.018007
705.08,345.78,0.018879
705.08,355.78,0.020032
705.08,365.77,0.021393
705.08,375.77,0.022753
705.08,385.76,0.024113
705.08,395.75,0.02542
705.08,405.75,0.026438
705.08,415.74,0.028241
705.08,425.73,0.030045
705.08,435.73,0.031848
705.08,445.72,0.033652
705.08,455.72,0.035393
705.08,465.71,0.037991
705.08,475.7,0.040589
705.08,485.7,0.043187
705.08,495.69,0.045786
705.08,505.68,0.048158
705.08,515.68,0.050481
705.08,525.67,0.052804
705.08,535.67,0.055127
705.08,545.66,0.05745
705.08,555.65,0.059317
705.08,565.65,0.061274
705.08,575.64,0.063199
705.08,585.63,0.064666
705.08,595.63,0.066188
705.08,605.62,0.068857
705.08,615.62,0.073503
705.08,625.61,0.07805
705.08,635.6,0.084605
705.08,645.6,0.09402
705.08,655.59,0.10307
705.08,665.58,0.13681
705.08,675.58,0.17108
705.08,685.57,0.0
705.08,695.57,0.0
705.08,705.56,0.0
705.08,715.55,0.0
705.08,725.55,0.0
705.08,735.54,0.0
705.08,745.53,0.0
705.08,755.53,0.0
705.08,765.52,0.0
705.08,775.52,0.0
705.08,785.51,0.0
705.08,795.5,0.0
705.08,805.5,0.0
705.08,815.49,0.0
705.08,825.48,0.0
705.08,835.48,0.0
705.08,845.47,0.0
705.08,855.47,0.0
705.08,865.46,0.0
705.08,875.45,0.0
705.08,885.45,0.0
705.08,895.44,0.0
705.08,905.43,0.0
705.08,915.43,0.0
705.08,925.42,0.0
705.08,935.42,0.0
705.08,945.41,0.0
705.08,955.4,0.0
705.08,965.4,0.0
705.08,975.39,0.0
705.08,985.38,0.0
705.08,995.38,0.0
705.08,1005.4,0.0
705.08,1015.4,0.0
705.08,1025.4,0.0
705.08,1035.4,0.0
705.08,1045.3,0.0
705.08,1055.3,0.0
705.08,1065.3,0.0
705.08,1075.3,0.0
705.08,1085.3,0.0
705.08,1095.3,0.0
705.08,1105.3,0.0
705.08,1115.3,0.0
705.08,1125.3,0.0
705.08,1135.3,0.0
705.08,1145.3,0.0
705.08,1155.3,0.0
705.08,1165.3,0.0
705.08,1175.3,0.0
705.08,1185.3,0.0
705.08,1195.3,0.0
705.08,1205.2,0.0
705.08,1215.2,0.0
705.08,1225.2,0.0
705.08,1235.2,0.0
705.08,1245.2,0.0
705.08,1255.2,0.0
705.08,1265.2,0.0
705.08,1275.2,0.0
705.08,1285.2,0.0
705.08,1295.2,0.0
705.08,1305.2,0.0
705.08,1315.2,0.0
705.08,1325.2,0.0
705.08,1335.2,0.0
705.08,1345.2,0.0
705.08,1355.2,0.0
705.08,1365.1,0.0
705.08,1375.1,0.0
705.08,1385.1,0.0
705.08,1395.1,0.0
705.08,1405.1,0.0
705.08,1415.1,0.0
705.08,1425.1,0.0
705.08,1435.1,0.0
705.08,1445.1,0.0
705.08,1455.1,0.0
705.08,1465.1,0.0
705.08,1475.1,0.0
705.08,1485.1,0.0
705.08,1495.1,0.0
705.08,1505.1,0.0
705.08,1515.1,0.0
705.08,1525.0,0.0
705.08,1535.0,0.0
705.08,1545.0,0.0
705.08,1555.0,0.0
705.08,1565.0,0.0
705.08,1575.0,0.0
705.08,1585.0,0.0
705.08,1595.0,0.0
718.36,5.9969,0.0075791
718.36,15.991,0.0076185
718.36,25.984,0.007658
718.36,35.978,0.0076974
718.36,45.972,0.0077561
718.36,55.966,0.0078178
718.36,65.959,0.0078796
718.36,75.953,0.0079413
718.36,85.947,0.0080031
718.36,95.941,0.0080648
718.36,105.93,0.0082124
718.36,115.93,0.0084188
718.36,125.92,0.0086251
718.36,135.92,0.0088314
718.36,145.91,0.0090377
718.36,155.9,0.0092441
718.36,165.9,0.0094334
718.36,175.89,0.0095749
718.36,185.88,0.0097164
718.36,195.88,0.009858
718.36,205.87,0.010145
718.36,215.87,0.010535
718.36,225.86,0.010925
718.36,235.85,0.011247
718.36,245.85,0.011476
718.36,255.84,0.0118
718.36,265.83,0.01219
718.36,275.83,0.012677
718.36,285.82,0.013197
718.36,295.82,0.013716
718.36,305.81,0.01428
718.36,315.8,0.014875
718.36,325.8,0.015676
718.36,335.79,0.016547
718.36,345.78,0.017418
718.36,355.78,0.018572
718.36,365.77,0.019932
718.36,375.77,0.021293
718.36,385.76,0.02239
718.36,395.75,0.023112
718.36,405.75,0.024087
718.36,415.74,0.025248
718.36,425.73,0.026883
718.36,435.73,0.028687
718.36,445.72,0.03049
718.36,455.72,0.032167
718.36,465.71,0.033748
718.36,475.7,0.036076
718.36,485.7,0.038674
718.36,495.69,0.041272
718.36,505.68,0.043636
718.36,515.68,0.045822
718.36,525.67,0.048109
718.36,535.67,0.050432
718.36,545.66,0.052755
718.36,555.65,0.054594
718.36,565.65,0.056062
718.36,575.64,0.057854
718.36,585.63,0.05963
718.36,595.63,0.061871
718.36,605.62,0.064441
718.36,615.62,0.067267
718.36,625.61,0.071314
718.36,635.6,0.074335
718.36,645.6,0.078787
718.36,655.59,0.086424
718.36,665.58,0.09266
718.36,675.58,0.11929
718.36,685.57,0.16206
718.36,695.57,0.0
718.36,705.56,0.0
718.36,715.55,0.0
718.36,725.55,0.0
718.36,735.54,0.0
718.36,745.53,0.0
718.36,755.53,0.0
718.36,765.52,0.0
718.36,775.52,0.0
718.36,785.51,0.0
718.36,795.5,0.0
718.36,805.5,0.0
718.36,815.49,0.0
718.36,825.48,0.0
718.36,835.48,0.0
718.36,845.47,0.0
718.36,855.47,0.0
718.36,865.46,0.0
718.36,875.45,0.0
718.36,885.45,0.0
718.36,895.44,0.0
718.36,905.43,0.0
718.36,915.43,0.0
718.36,925.42,0.0
718.36,935.42,0.0
718.36,945.41,0.0
718.36,955.4,0.0
718.36,965.4,0.0
718.36,975.39,0.0
718.36,985.38,0.0
718.36,995.38,0.0
718.36,1005.4,0.0
718.36,1015.4,0.0
718.36,1025.4,0.0
718.36,1035.4,0.0
718.36,1045.3,0.0
718.36,1055.3,0.0
718.36,1065.3,0.0
718.36,1075.3,0.0
718.36,1085.3,0.0
718.36,1095.3,0.0
718.36,1105.3,0.0
718.36,1115.3,0.0
718.36,1125.3,0.0
718.36,1135.3,0.0
718.36,1145.3,0.0
718.36,1155.3,0.0
718.36,1165.3,0.0
718.36,1175.3,0.0
718.36,1185.3,0.0
718.36,1195.3,0.0
718.36,1205.2,0.0
718.36,1215.2,0.0
718.36,1225.2,0.0
718.36,1235.2,0.0
718.36,1245.2,0.0
718.36,1255.2,0.0
718.36,1265.2,0.0
718.36,1275.2,0.0
718.36,1285.2,0.0
718.36,1295.2,0.0
718.36,1305.2,0.0
718.36,1315.2,0.0
718.36,1325.2,0.0
718.36,1335.2,0.0
718.36,1345.2,0.0
718.36,1355.2,0.0
718.36,1365.1,0.0
718.36,1375.1,0.0
718.36,1385.1,0.0
718.36,1395.1,0.0
718.36,1405.1,0.0
718.36,1415.1,0.0
718.36,1425.1,0.0
718.36,1435.1,0.0
718.36,1445.1,0.0
718.36,1455.1,0.0
718.36,1465.1,0.0
718.36,1475.1,0.0
718.36,1485.1,0.0
718.36,1495.1,0.0
718.36,1505.1,0.0
718.36,1515.1,0.0
718.36,1525.0,0.0
718.36,1535.0,0.0
718.36,1545.0,0.0
718.36,1555.0,0.0
718.36,1565.0,0.0
718.36,1575.0,0.0
718.36,1585.0,0.0
718.36,1595.0,0.0
731.64,5.9969,0.0071012
731.64,15.991,0.0071406
731.64,25.984,0.0071801
731.64,35.978,0.0072195
731.64,45.972,0.0072589
731.64,55.966,0.0072984
731.64,65.959,0.007343
731.64,75.953,0.0074047
731.64,85.947,0.0074665
731.64,95.941,0.0075282
731.64,105.93,0.0076758
731.64,115.93,0.0078821
731.64,125.92,0.0080885
731.64,135.92,0.0082948
731.64,145.91,0.0084415
731.64,155.9,0.008583
731.64,165.9,0.0087245
731.64,175.89,0.0088661
731.64,185.88,0.0090076
731.64,195.88,0.0091491
731.64,205.87,0.0094364
731.64,215.87,0.0098262
731.64,225.86,0.010096
731.64,235.85,0.010325
731.64,245.85,0.010554
731.64,255.84,0.010878
731.64,265.83,0.011268
731.64,275.83,0.011658
731.64,285.82,0.012103
731.64,295.82,0.012623
731.64,305.81,0.013186
731.64,315.8,0.013782
731.64,325.8,0.014377
731.64,335.79,0.015087
731.64,345.78,0.015958
731.64,355.78,0.017112
731.64,365.77,0.018472
731.64,375.77,0.019359
731.64,385.76,0.020082
731.64,395.75,0.020804
731.64,405.75,0.021779
731.64,415.74,0.02294
731.64,425.73,0.024101
731.64,435.73,0.025525
731.64,445.72,0.027329
731.64,455.72,0.029005
731.64,465.71,0.030586
731.64,475.7,0.032167
731.64,485.7,0.034161
731.64,495.69,0.036759
731.64,505.68,0.039123
731.64,515.68,0.041309
731.64,525.67,0.043495
731.64,535.67,0.045737
731.64,545.66,0.04806
731.64,555.65,0.049899
731.64,565.65,0.051366
731.64,575.64,0.053386
731.64,585.63,0.055617
731.64,595.63,0.057859
731.64,605.62,0.05941
731.64,615.62,0.062051
731.64,625.61,0.064828
731.64,635.6,0.067251
731.64,645.6,0.070272
731.64,655.59,0.074485
731.64,665.58,0.080607
731.64,675.58,0.088957
731.64,685.57,0.13173
731.64,695.57,0.16638
