#: table_doi: 10.17182/hepdata.90835.v1/t79
#: name: T2qq significance
#: description: The observed significance of the SMS models for T2qq as function of the LSP and light squark masses. 
#: data_file: t2qq_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Significance,
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
2243.8,645.24,0.59299
2243.8,662.42,0.59393
2243.8,679.6,0.59486
2243.8,696.78,0.5956
2243.8,713.96,0.59255
2243.8,731.14,0.58482
2243.8,748.32,0.57708
2243.8,765.5,0.56935
2243.8,782.68,0.56162
2243.8,799.86,0.55389
2243.8,817.04,0.55248
2243.8,834.21,0.55101
2243.8,851.39,0.54954
2243.8,868.57,0.54807
2243.8,885.75,0.5466
2243.8,902.93,0.54356
2243.8,920.11,0.53432
2243.8,937.29,0.5269
2243.8,954.47,0.51948
2243.8,971.65,0.51206
2243.8,988.83,0.50464
2243.8,1006.0,0.49335
2243.8,1023.2,0.47985
2243.8,1040.4,0.46936
2243.8,1057.6,0.45886
2243.8,1074.7,0.44837
2243.8,1091.9,0.43788
2243.8,1109.1,0.43453
2243.8,1126.3,0.41419
2243.8,1143.4,0.38805
2243.8,1160.6,0.36192
2243.8,1177.8,0.33578
2243.8,1195.0,0.30965
2243.8,1212.2,0.2918
2243.8,1229.3,0.27736
2243.8,1246.5,0.26292
2243.8,1263.7,0.24848
2243.8,1280.9,0.23405
2243.8,1298.1,0.19507
2243.8,1315.2,0.14515
2243.8,1332.4,0.10387
2243.8,1349.6,0.062583
2243.8,1366.8,0.021298
2243.8,1384.0,-0.019987
2243.8,1401.1,-0.060218
2243.8,1418.3,-0.092863
2243.8,1435.5,-0.1395
2243.8,1452.7,-0.18614
2243.8,1469.9,-0.23278
2243.8,1487.0,-0.27942
2243.8,1504.2,-0.316
2243.8,1521.4,-0.34298
2243.8,1538.6,-0.3728
2243.8,1555.8,-0.38829
2243.8,1572.9,-0.37143
2243.8,1590.1,-0.35445
2243.8,1607.3,-0.34353
2243.8,1624.5,-0.3408
2243.8,1641.7,-0.33808
2243.8,1658.8,-0.32843
2243.8,1676.0,-0.31533
2243.8,1693.2,-0.30223
2243.8,1710.4,-0.2842
2243.8,1727.6,-0.26452
2243.8,1744.7,-0.24484
2243.8,1761.9,-0.2235
2243.8,1779.1,-0.2123
2243.8,1796.3,-0.20111
2243.8,1813.5,-0.17729
2243.8,1830.6,-0.15235
2243.8,1847.8,-0.12741
2243.8,1865.0,-0.10549
2243.8,1882.2,-0.084004
2243.8,1899.4,-0.046983
2243.8,1916.5,-0.054773
2243.8,1933.7,-0.051541
2243.8,1950.9,-0.048662
2243.8,1968.1,-0.024361
2243.8,1985.3,0.012551
2243.8,2002.4,0.058482
2243.8,2019.6,0.15907
2243.8,2036.8,0.25965
2243.8,2054.0,0.29063
2243.8,2071.2,0.18385
2243.8,2088.3,0.060806
2243.8,2105.5,-0.024092
2243.8,2122.7,0.22273
2243.8,2139.9,0.48083
2243.8,2157.1,0.56212
2243.8,2174.2,0.28056
2243.8,2191.4,-0.0010004
2256.3,9.5898,0.61462
2256.3,26.77,0.60934
2256.3,43.949,0.60405
2256.3,61.129,0.59877
2256.3,78.309,0.59349
2256.3,95.488,0.5904
2256.3,112.67,0.59619
2256.3,129.85,0.60422
2256.3,147.03,0.61225
2256.3,164.21,0.62028
2256.3,181.39,0.62831
2256.3,198.57,0.63054
2256.3,215.75,0.62991
2256.3,232.93,0.62931
2256.3,250.11,0.6287
2256.3,267.29,0.6281
2256.3,284.46,0.6275
2256.3,301.64,0.6243
2256.3,318.82,0.6135
2256.3,336.0,0.6027
2256.3,353.18,0.59189
2256.3,370.36,0.58109
2256.3,387.54,0.57032
2256.3,404.72,0.57493
2256.3,421.9,0.58381
2256.3,439.08,0.59269
2256.3,456.26,0.60158
2256.3,473.44,0.61046
2256.3,490.62,0.61702
2256.3,507.8,0.61325
2256.3,524.98,0.60958
2256.3,542.16,0.60592
2256.3,559.34,0.60226
2256.3,576.52,0.59859
2256.3,593.7,0.59607
2256.3,610.88,0.59649
2256.3,628.06,0.59742
2256.3,645.24,0.59836
2256.3,662.42,0.59929
2256.3,679.6,0.60023
2256.3,696.78,0.59831
2256.3,713.96,0.59767
2256.3,731.14,0.58994
2256.3,748.32,0.58221
2256.3,765.5,0.57448
2256.3,782.68,0.56674
2256.3,799.86,0.55901
2256.3,817.04,0.55244
2256.3,834.21,0.55097
2256.3,851.39,0.5495
2256.3,868.57,0.54803
2256.3,885.75,0.54656
2256.3,902.93,0.54408
2256.3,920.11,0.53666
2256.3,937.29,0.52923
2256.3,954.47,0.52181
2256.3,971.65,0.51439
2256.3,988.83,0.50714
2256.3,1006.0,0.50008
2256.3,1023.2,0.48959
2256.3,1040.4,0.4791
2256.3,1057.6,0.4686
2256.3,1074.7,0.45811
2256.3,1091.9,0.44928
2256.3,1109.1,0.43357
2256.3,1126.3,0.40743
2256.3,1143.4,0.3813
2256.3,1160.6,0.35516
2256.3,1177.8,0.32903
2256.3,1195.0,0.30574
2256.3,1212.2,0.28846
2256.3,1229.3,0.27398
2256.3,1246.5,0.25955
2256.3,1263.7,0.24511
2256.3,1280.9,0.23067
2256.3,1298.1,0.21624
2256.3,1315.2,0.17797
2256.3,1332.4,0.13669
2256.3,1349.6,0.095403
2256.3,1366.8,0.054118
2256.3,1384.0,0.012833
2256.3,1401.1,-0.017717
2256.3,1418.3,-0.064356
2256.3,1435.5,-0.11099
2256.3,1452.7,-0.15763
2256.3,1469.9,-0.20427
2256.3,1487.0,-0.25091
2256.3,1504.2,-0.30056
2256.3,1521.4,-0.33038
2256.3,1538.6,-0.3602
2256.3,1555.8,-0.37955
2256.3,1572.9,-0.36347
2256.3,1590.1,-0.3465
2256.3,1607.3,-0.3359
2256.3,1624.5,-0.33317
2256.3,1641.7,-0.33045
2256.3,1658.8,-0.32238
2256.3,1676.0,-0.30928
2256.3,1693.2,-0.29617
2256.3,1710.4,-0.28508
2256.3,1727.6,-0.2654
2256.3,1744.7,-0.24572
2256.3,1761.9,-0.23192
2256.3,1779.1,-0.22073
2256.3,1796.3,-0.20979
2256.3,1813.5,-0.18821
2256.3,1830.6,-0.16327
2256.3,1847.8,-0.14083
2256.3,1865.0,-0.11878
2256.3,1882.2,-0.097299
2256.3,1899.4,-0.075815
2256.3,1916.5,-0.071898
2256.3,1933.7,-0.068666
2256.3,1950.9,-0.051229
2256.3,1968.1,-0.014317
2256.3,1985.3,0.022595
2256.3,2002.4,0.031745
2256.3,2019.6,0.11555
2256.3,2036.8,0.21614
2256.3,2054.0,0.26501
2256.3,2071.2,0.14196
2256.3,2088.3,0.018917
2256.3,2105.5,-0.0071639
2256.3,2122.7,0.2245
2256.3,2139.9,0.48259
2256.3,2157.1,0.5192
2256.3,2174.2,0.23764
2256.3,2191.4,-0.043921
2268.8,9.5898,0.61965
2268.8,26.77,0.61437
2268.8,43.949,0.60909
2268.8,61.129,0.60381
2268.8,78.309,0.60283
2268.8,95.488,0.60235
2268.8,112.67,0.60815
2268.8,129.85,0.61617
2268.8,147.03,0.6242
2268.8,164.21,0.63134
2268.8,181.39,0.63037
2268.8,198.57,0.62941
2268.8,215.75,0.62878
2268.8,232.93,0.62817
2268.8,250.11,0.62757
2268.8,267.29,0.62635
2268.8,284.46,0.62352
2268.8,301.64,0.61994
2268.8,318.82,0.60914
2268.8,336.0,0.59833
2268.8,353.18,0.58753
2268.8,370.36,0.58304
2268.8,387.54,0.58602
2268.8,404.72,0.59063
2268.8,421.9,0.59951
2268.8,439.08,0.60839
2268.8,456.26,0.61727
2268.8,473.44,0.61803
2268.8,490.62,0.61416
2268.8,507.8,0.61038
2268.8,524.98,0.60672
2268.8,542.16,0.60306
2268.8,559.34,0.5994
2268.8,576.52,0.59832
2268.8,593.7,0.59783
2268.8,610.88,0.59824
2268.8,628.06,0.59917
2268.8,645.24,0.60011
2268.8,662.42,0.60104
2268.8,679.6,0.59673
2268.8,696.78,0.59239
2268.8,713.96,0.5925
2268.8,731.14,0.59363
2268.8,748.32,0.58919
2268.8,765.5,0.58145
2268.8,782.68,0.57372
2268.8,799.86,0.56599
2268.8,817.04,0.55758
2268.8,834.21,0.54917
2268.8,851.39,0.54637
2268.8,868.57,0.5449
2268.8,885.75,0.54344
2268.8,902.93,0.54095
2268.8,920.11,0.53353
2268.8,937.29,0.52611
2268.8,954.47,0.51868
2268.8,971.65,0.51244
2268.8,988.83,0.50723
2268.8,1006.0,0.50018
2268.8,1023.2,0.48968
2268.8,1040.4,0.47919
2268.8,1057.6,0.4687
2268.8,1074.7,0.46283
2268.8,1091.9,0.45883
2268.8,1109.1,0.44311
2268.8,1126.3,0.41698
2268.8,1143.4,0.39084
2268.8,1160.6,0.36471
2268.8,1177.8,0.3444
2268.8,1195.0,0.3248
2268.8,1212.2,0.30751
2268.8,1229.3,0.29118
2268.8,1246.5,0.27585
2268.8,1263.7,0.26141
2268.8,1280.9,0.24697
2268.8,1298.1,0.23254
2268.8,1315.2,0.19427
2268.8,1332.4,0.15299
2268.8,1349.6,0.1117
2268.8,1366.8,0.074221
2268.8,1384.0,0.04818
2268.8,1401.1,0.020767
2268.8,1418.3,-0.025872
2268.8,1435.5,-0.07251
2268.8,1452.7,-0.11915
2268.8,1469.9,-0.17
2268.8,1487.0,-0.22646
2268.8,1504.2,-0.27637
2268.8,1521.4,-0.30619
2268.8,1538.6,-0.32962
2268.8,1555.8,-0.34446
2268.8,1572.9,-0.35153
2268.8,1590.1,-0.33456
2268.8,1607.3,-0.32401
2268.8,1624.5,-0.32188
2268.8,1641.7,-0.31915
2268.8,1658.8,-0.31109
2268.8,1676.0,-0.29799
2268.8,1693.2,-0.29622
2268.8,1710.4,-0.28569
2268.8,1727.6,-0.26608
2268.8,1744.7,-0.2464
2268.8,1761.9,-0.2326
2268.8,1779.1,-0.22141
2268.8,1796.3,-0.21174
2268.8,1813.5,-0.19016
2268.8,1830.6,-0.16522
2268.8,1847.8,-0.15048
2268.8,1865.0,-0.12637
2268.8,1882.2,-0.104
2268.8,1899.4,-0.08252
2268.8,1916.5,-0.078604
2268.8,1933.7,-0.070461
2268.8,1950.9,-0.033031
2268.8,1968.1,0.0038812
2268.8,1985.3,0.024083
2268.8,2002.4,-0.0022249
2268.8,2019.6,0.026634
2268.8,2036.8,0.12722
2268.8,2054.0,0.17609
2268.8,2071.2,0.053045
2268.8,2088.3,0.12493
2268.8,2105.5,0.24797
2268.8,2122.7,0.03208
2268.8,2139.9,0.29017
2268.8,2157.1,0.32679
2268.8,2174.2,0.045224
2268.8,2191.4,-0.076904
2281.3,9.5898,0.62469
2281.3,26.77,0.61941
2281.3,43.949,0.61575
2281.3,61.129,0.61527
2281.3,78.309,0.61479
2281.3,95.488,0.6143
2281.3,112.67,0.6201
2281.3,129.85,0.62812
2281.3,147.03,0.63117
2281.3,164.21,0.6302
2281.3,181.39,0.62924
2281.3,198.57,0.62827
2281.3,215.75,0.62764
2281.3,232.93,0.62704
2281.3,250.11,0.6248
2281.3,267.29,0.62198
2281.3,284.46,0.61916
2281.3,301.64,0.61557
2281.3,318.82,0.60477
2281.3,336.0,0.59397
2281.3,353.18,0.59575
2281.3,370.36,0.59874
2281.3,387.54,0.60172
2281.3,404.72,0.60633
2281.3,421.9,0.61521
2281.3,439.08,0.62292
2281.3,456.26,0.61904
2281.3,473.44,0.61517
2281.3,490.62,0.6113
2281.3,507.8,0.60752
2281.3,524.98,0.60386
2281.3,542.16,0.60106
2281.3,559.34,0.60056
2281.3,576.52,0.60007
2281.3,593.7,0.59958
2281.3,610.88,0.59999
2281.3,628.06,0.60092
2281.3,645.24,0.59948
2281.3,662.42,0.59515
2281.3,679.6,0.59081
2281.3,696.78,0.58647
2281.3,713.96,0.58658
2281.3,731.14,0.58771
2281.3,748.32,0.58885
2281.3,765.5,0.58843
2281.3,782.68,0.5807
2281.3,799.86,0.57297
2281.3,817.04,0.56456
2281.3,834.21,0.55615
2281.3,851.39,0.54774
2281.3,868.57,0.54178
2281.3,885.75,0.54031
2281.3,902.93,0.53782
2281.3,920.11,0.5304
2281.3,937.29,0.52298
2281.3,954.47,0.51775
2281.3,971.65,0.51254
2281.3,988.83,0.50733
2281.3,1006.0,0.50027
2281.3,1023.2,0.48978
2281.3,1040.4,0.48037
2281.3,1057.6,0.47637
2281.3,1074.7,0.47237
2281.3,1091.9,0.46837
2281.3,1109.1,0.45266
2281.3,1126.3,0.42652
2281.3,1143.4,0.40265
2281.3,1160.6,0.38305
2281.3,1177.8,0.36345
2281.3,1195.0,0.34385
2281.3,1212.2,0.32657
2281.3,1229.3,0.31024
2281.3,1246.5,0.29391
2281.3,1263.7,0.27771
2281.3,1280.9,0.26328
2281.3,1298.1,0.24884
2281.3,1315.2,0.21058
2281.3,1332.4,0.16929
2281.3,1349.6,0.13875
2281.3,1366.8,0.11271
2281.3,1384.0,0.086664
2281.3,1401.1,0.059251
2281.3,1418.3,0.012612
2281.3,1435.5,-0.034026
2281.3,1452.7,-0.089345
2281.3,1469.9,-0.14581
2281.3,1487.0,-0.20227
2281.3,1504.2,-0.25218
2281.3,1521.4,-0.27969
2281.3,1538.6,-0.29453
2281.3,1555.8,-0.30937
2281.3,1572.9,-0.32421
2281.3,1590.1,-0.32262
2281.3,1607.3,-0.31208
2281.3,1624.5,-0.31024
2281.3,1641.7,-0.30786
2281.3,1658.8,-0.2998
2281.3,1676.0,-0.29359
2281.3,1693.2,-0.29678
2281.3,1710.4,-0.28625
2281.3,1727.6,-0.26672
2281.3,1744.7,-0.24708
2281.3,1761.9,-0.23328
2281.3,1779.1,-0.22314
2281.3,1796.3,-0.21369
2281.3,1813.5,-0.19211
2281.3,1830.6,-0.17449
2281.3,1847.8,-0.16013
2281.3,1865.0,-0.13602
2281.3,1882.2,-0.11071
2281.3,1899.4,-0.089226
2281.3,1916.5,-0.085309
2281.3,1933.7,-0.052263
2281.3,1950.9,-0.014832
2281.3,1968.1,0.02208
2281.3,1985.3,-0.0098863
2281.3,2002.4,-0.036194
2281.3,2019.6,-0.01113
2281.3,2036.8,0.0383
2281.3,2054.0,0.087172
2281.3,2071.2,0.030249
2281.3,2088.3,0.38006
2281.3,2105.5,0.50311
2281.3,2122.7,0.1461
2281.3,2139.9,0.097758
2281.3,2157.1,0.13437
2281.3,2174.2,-0.061192
2281.3,2191.4,-0.07317
2293.8,9.5898,0.62972
2293.8,26.77,0.62818
2293.8,43.949,0.6277
2293.8,61.129,0.62722
2293.8,78.309,0.62674
2293.8,95.488,0.62625
2293.8,112.67,0.63196
2293.8,129.85,0.63099
2293.8,147.03,0.63003
2293.8,164.21,0.62907
2293.8,181.39,0.6281
2293.8,198.57,0.62714
2293.8,215.75,0.62608
2293.8,232.93,0.62326
2293.8,250.11,0.62044
2293.8,267.29,0.61762
2293.8,284.46,0.6148
2293.8,301.64,0.61121
2293.8,318.82,0.60548
2293.8,336.0,0.60847
2293.8,353.18,0.61145
2293.8,370.36,0.61443
2293.8,387.54,0.61742
2293.8,404.72,0.62202
2293.8,421.9,0.62393
2293.8,439.08,0.62005
2293.8,456.26,0.61618
2293.8,473.44,0.61231
2293.8,490.62,0.60844
2293.8,507.8,0.60466
2293.8,524.98,0.6033
2293.8,542.16,0.60281
2293.8,559.34,0.60232
2293.8,576.52,0.60182
2293.8,593.7,0.60133
2293.8,610.88,0.60174
2293.8,628.06,0.5979
2293.8,645.24,0.59356
2293.8,662.42,0.58923
2293.8,679.6,0.58489
2293.8,696.78,0.58055
2293.8,713.96,0.58066
2293.8,731.14,0.58179
2293.8,748.32,0.58292
2293.8,765.5,0.58406
2293.8,782.68,0.58519
2293.8,799.86,0.57995
2293.8,817.04,0.57154
2293.8,834.21,0.56313
2293.8,851.39,0.55471
2293.8,868.57,0.5463
2293.8,885.75,0.53789
2293.8,902.93,0.5347
2293.8,920.11,0.52826
2293.8,937.29,0.52305
2293.8,954.47,0.51784
2293.8,971.65,0.51263
2293.8,988.83,0.50743
2293.8,1006.0,0.50037
2293.8,1023.2,0.49392
2293.8,1040.4,0.48992
2293.8,1057.6,0.48592
2293.8,1074.7,0.48192
2293.8,1091.9,0.47792
2293.8,1109.1,0.4622
2293.8,1126.3,0.44131
2293.8,1143.4,0.42171
2293.8,1160.6,0.40211
2293.8,1177.8,0.38251
2293.8,1195.0,0.3629
2293.8,1212.2,0.34562
2293.8,1229.3,0.32929
2293.8,1246.5,0.31296
2293.8,1263.7,0.29663
2293.8,1280.9,0.2803
2293.8,1298.1,0.26514
2293.8,1315.2,0.22931
2293.8,1332.4,0.20327
2293.8,1349.6,0.17723
2293.8,1366.8,0.15119
2293.8,1384.0,0.12515
2293.8,1401.1,0.097735
2293.8,1418.3,0.047766
2293.8,1435.5,-0.0086942
2293.8,1452.7,-0.065155
2293.8,1469.9,-0.12162
2293.8,1487.0,-0.17808
2293.8,1504.2,-0.22799
2293.8,1521.4,-0.2446
2293.8,1538.6,-0.25944
2293.8,1555.8,-0.27428
2293.8,1572.9,-0.28912
2293.8,1590.1,-0.30396
2293.8,1607.3,-0.30014
2293.8,1624.5,-0.2983
2293.8,1641.7,-0.29646
2293.8,1658.8,-0.29096
2293.8,1676.0,-0.29416
2293.8,1693.2,-0.29735
2293.8,1710.4,-0.28682
2293.8,1727.6,-0.26729
2293.8,1744.7,-0.24775
2293.8,1761.9,-0.23454
2293.8,1779.1,-0.22509
2293.8,1796.3,-0.21564
2293.8,1813.5,-0.1985
2293.8,1830.6,-0.18413
2293.8,1847.8,-0.16977
2293.8,1865.0,-0.14566
2293.8,1882.2,-0.12014
2293.8,1899.4,-0.095931
2293.8,1916.5,-0.071523
2293.8,1933.7,-0.034065
2293.8,1950.9,0.0033659
2293.8,1968.1,-0.0090696
2293.8,1985.3,-0.043856
2293.8,2002.4,-0.070164
2293.8,2019.6,-0.0451
2293.8,2036.8,-0.020036
2293.8,2054.0,-0.0017465
2293.8,2071.2,0.28538
2293.8,2088.3,0.6352
2293.8,2105.5,0.75824
2293.8,2122.7,0.40123
2293.8,2139.9,0.044223
2293.8,2157.1,-0.04548
2293.8,2174.2,-0.057458
2293.8,2191.4,-0.069435
2306.3,9.5898,0.6325
2306.3,26.77,0.63202
2306.3,43.949,0.63154
2306.3,61.129,0.63105
2306.3,78.309,0.63057
2306.3,95.488,0.63057
2306.3,112.67,0.63001
2306.3,129.85,0.62905
2306.3,147.03,0.62808
2306.3,164.21,0.62712
2306.3,181.39,0.62615
2306.3,198.57,0.62378
2306.3,215.75,0.62654
2306.3,232.93,0.62372
2306.3,250.11,0.6209
2306.3,267.29,0.61808
2306.3,284.46,0.61525
2306.3,301.64,0.6123
2306.3,318.82,0.61074
2306.3,336.0,0.61373
2306.3,353.18,0.61671
2306.3,370.36,0.61969
2306.3,387.54,0.62268
2306.3,404.72,0.62378
2306.3,421.9,0.61991
2306.3,439.08,0.61603
2306.3,456.26,0.61216
2306.3,473.44,0.60829
2306.3,490.62,0.60503
2306.3,507.8,0.60434
2306.3,524.98,0.60373
2306.3,542.16,0.60323
2306.3,559.34,0.60274
2306.3,576.52,0.60225
2306.3,593.7,0.60175
2306.3,610.88,0.59883
2306.3,628.06,0.59449
2306.3,645.24,0.59015
2306.3,662.42,0.58581
2306.3,679.6,0.58148
2306.3,696.78,0.57994
2306.3,713.96,0.58102
2306.3,731.14,0.58215
2306.3,748.32,0.58328
2306.3,765.5,0.58442
2306.3,782.68,0.58555
2306.3,799.86,0.58891
2306.3,817.04,0.5806
2306.3,834.21,0.57218
2306.3,851.39,0.56377
2306.3,868.57,0.55536
2306.3,885.75,0.54694
2306.3,902.93,0.53543
2306.3,920.11,0.53023
2306.3,937.29,0.52502
2306.3,954.47,0.51981
2306.3,971.65,0.51461
2306.3,988.83,0.50954
2306.3,1006.0,0.50599
2306.3,1023.2,0.50198
2306.3,1040.4,0.49798
2306.3,1057.6,0.49398
2306.3,1074.7,0.48998
2306.3,1091.9,0.48667
2306.3,1109.1,0.47568
2306.3,1126.3,0.45608
2306.3,1143.4,0.43648
2306.3,1160.6,0.41688
2306.3,1177.8,0.39728
2306.3,1195.0,0.37828
2306.3,1212.2,0.36468
2306.3,1229.3,0.34844
2306.3,1246.5,0.33212
2306.3,1263.7,0.31579
2306.3,1280.9,0.29946
2306.3,1298.1,0.28313
2306.3,1315.2,0.25818
2306.3,1332.4,0.23214
2306.3,1349.6,0.2061
2306.3,1366.8,0.18006
2306.3,1384.0,0.15402
2306.3,1401.1,0.12448
2306.3,1418.3,0.068019
2306.3,1435.5,0.011558
2306.3,1452.7,-0.044903
2306.3,1469.9,-0.10136
2306.3,1487.0,-0.15782
2306.3,1504.2,-0.19284
2306.3,1521.4,-0.20768
2306.3,1538.6,-0.22252
2306.3,1555.8,-0.23736
2306.3,1572.9,-0.25221
2306.3,1590.1,-0.26973
2306.3,1607.3,-0.28762
2306.3,1624.5,-0.28579
2306.3,1641.7,-0.28395
2306.3,1658.8,-0.28734
2306.3,1676.0,-0.29054
2306.3,1693.2,-0.29373
2306.3,1710.4,-0.28578
2306.3,1727.6,-0.26625
2306.3,1744.7,-0.24768
2306.3,1761.9,-0.24022
2306.3,1779.1,-0.23078
2306.3,1796.3,-0.22201
2306.3,1813.5,-0.20971
2306.3,1830.6,-0.19534
2306.3,1847.8,-0.17918
2306.3,1865.0,-0.1541
2306.3,1882.2,-0.12857
2306.3,1899.4,-0.10658
2306.3,1916.5,-0.069975
2306.3,1933.7,-0.032516
2306.3,1950.9,-0.0074052
2306.3,1968.1,-0.042191
2306.3,1985.3,-0.076977
2306.3,2002.4,-0.087636
2306.3,2019.6,-0.062572
2306.3,2036.8,-0.037508
2306.3,2054.0,0.059592
2306.3,2071.2,0.40941
2306.3,2088.3,0.75922
2306.3,2105.5,0.78695
2306.3,2122.7,0.42994
2306.3,2139.9,0.072927
2306.3,2157.1,0.02167
2306.3,2174.2,0.0096923
2306.3,2191.4,-0.0022853
2318.8,9.5898,0.62822
2318.8,26.77,0.62774
2318.8,43.949,0.62725
2318.8,61.129,0.62677
2318.8,78.309,0.62724
2318.8,95.488,0.62781
2318.8,112.67,0.62725
2318.8,129.85,0.62629
2318.8,147.03,0.62533
2318.8,164.21,0.62414
2318.8,181.39,0.62099
2318.8,198.57,0.61784
2318.8,215.75,0.62206
2318.8,232.93,0.62695
2318.8,250.11,0.62618
2318.8,267.29,0.62336
2318.8,284.46,0.62054
2318.8,301.64,0.61758
2318.8,318.82,0.61338
2318.8,336.0,0.60917
2318.8,353.18,0.61153
2318.8,370.36,0.61451
2318.8,387.54,0.6175
2318.8,404.72,0.6186
2318.8,421.9,0.61473
2318.8,439.08,0.61085
2318.8,456.26,0.60698
2318.8,473.44,0.60526
2318.8,490.62,0.60475
2318.8,507.8,0.60406
2318.8,524.98,0.60314
2318.8,542.16,0.60233
2318.8,559.34,0.60184
2318.8,576.52,0.60134
2318.8,593.7,0.60085
2318.8,610.88,0.59792
2318.8,628.06,0.59359
2318.8,645.24,0.58925
2318.8,662.42,0.58491
2318.8,679.6,0.58573
2318.8,696.78,0.58658
2318.8,713.96,0.58766
2318.8,731.14,0.58879
2318.8,748.32,0.58992
2318.8,765.5,0.5916
2318.8,782.68,0.59582
2318.8,799.86,0.60004
2318.8,817.04,0.59173
2318.8,834.21,0.58332
2318.8,851.39,0.5749
2318.8,868.57,0.56472
2318.8,885.75,0.5513
2318.8,902.93,0.53928
2318.8,920.11,0.53407
2318.8,937.29,0.52887
2318.8,954.47,0.52366
2318.8,971.65,0.51946
2318.8,988.83,0.51614
2318.8,1006.0,0.51258
2318.8,1023.2,0.50858
2318.8,1040.4,0.50458
2318.8,1057.6,0.50057
2318.8,1074.7,0.49848
2318.8,1091.9,0.49716
2318.8,1109.1,0.48616
2318.8,1126.3,0.46656
2318.8,1143.4,0.44696
2318.8,1160.6,0.42736
2318.8,1177.8,0.40899
2318.8,1195.0,0.39077
2318.8,1212.2,0.37718
2318.8,1229.3,0.36549
2318.8,1246.5,0.35137
2318.8,1263.7,0.33504
2318.8,1280.9,0.31871
2318.8,1298.1,0.30238
2318.8,1315.2,0.27743
2318.8,1332.4,0.25139
2318.8,1349.6,0.22535
2318.8,1366.8,0.1988
2318.8,1384.0,0.17074
2318.8,1401.1,0.14079
2318.8,1418.3,0.084332
2318.8,1435.5,0.027872
2318.8,1452.7,-0.028589
2318.8,1469.9,-0.078446
2318.8,1487.0,-0.1195
2318.8,1504.2,-0.15411
2318.8,1521.4,-0.16895
2318.8,1538.6,-0.18379
2318.8,1555.8,-0.19863
2318.8,1572.9,-0.22418
2318.8,1590.1,-0.25665
2318.8,1607.3,-0.27453
2318.8,1624.5,-0.2727
2318.8,1641.7,-0.27526
2318.8,1658.8,-0.27954
2318.8,1676.0,-0.28273
2318.8,1693.2,-0.29087
2318.8,1710.4,-0.28314
2318.8,1727.6,-0.26362
2318.8,1744.7,-0.2571
2318.8,1761.9,-0.24965
2318.8,1779.1,-0.2402
2318.8,1796.3,-0.23478
2318.8,1813.5,-0.22248
2318.8,1830.6,-0.20812
2318.8,1847.8,-0.1864
2318.8,1865.0,-0.16132
2318.8,1882.2,-0.13638
2318.8,1899.4,-0.12168
2318.8,1916.5,-0.085075
2318.8,1933.7,-0.051002
2318.8,1950.9,-0.039679
2318.8,1968.1,-0.074465
2318.8,1985.3,-0.099226
2318.8,2002.4,-0.088612
2318.8,2019.6,-0.063548
2318.8,2036.8,-0.041197
2318.8,2054.0,0.052498
2318.8,2071.2,0.40231
2318.8,2088.3,0.64412
2318.8,2105.5,0.58922
2318.8,2122.7,0.23221
2318.8,2139.9,0.10162
2318.8,2157.1,0.15224
2318.8,2174.2,0.14026
2318.8,2191.4,0.24701
2331.3,9.5898,0.62394
2331.3,26.77,0.62345
2331.3,43.949,0.62333
2331.3,61.129,0.6239
2331.3,78.309,0.62448
2331.3,95.488,0.62506
2331.3,112.67,0.6245
2331.3,129.85,0.62353
2331.3,147.03,0.62136
2331.3,164.21,0.61821
2331.3,181.39,0.61505
2331.3,198.57,0.6119
2331.3,215.75,0.61612
2331.3,232.93,0.62101
2331.3,250.11,0.6259
2331.3,267.29,0.62864
2331.3,284.46,0.62582
2331.3,301.64,0.62286
2331.3,318.82,0.61866
2331.3,336.0,0.61445
2331.3,353.18,0.61025
2331.3,370.36,0.60933
2331.3,387.54,0.61232
2331.3,404.72,0.61342
2331.3,421.9,0.60955
2331.3,439.08,0.60598
2331.3,456.26,0.60548
2331.3,473.44,0.60498
2331.3,490.62,0.60448
2331.3,507.8,0.60378
2331.3,524.98,0.60286
2331.3,542.16,0.60194
2331.3,559.34,0.60101
2331.3,576.52,0.60044
2331.3,593.7,0.59995
2331.3,610.88,0.59702
2331.3,628.06,0.59268
2331.3,645.24,0.59068
2331.3,662.42,0.59152
2331.3,679.6,0.59237
2331.3,696.78,0.59322
2331.3,713.96,0.5943
2331.3,731.14,0.59543
2331.3,748.32,0.59851
2331.3,765.5,0.60273
2331.3,782.68,0.60695
2331.3,799.86,0.61117
2331.3,817.04,0.60286
2331.3,834.21,0.59445
2331.3,851.39,0.58198
2331.3,868.57,0.56857
2331.3,885.75,0.55515
2331.3,902.93,0.54313
2331.3,920.11,0.53792
2331.3,937.29,0.53271
2331.3,954.47,0.52937
2331.3,971.65,0.52605
2331.3,988.83,0.52273
2331.3,1006.0,0.51917
2331.3,1023.2,0.51517
2331.3,1040.4,0.51161
2331.3,1057.6,0.51029
2331.3,1074.7,0.50897
2331.3,1091.9,0.50764
2331.3,1109.1,0.49665
2331.3,1126.3,0.47705
2331.3,1143.4,0.45793
2331.3,1160.6,0.4397
2331.3,1177.8,0.42148
