#: table_doi: 10.17182/hepdata.90835.v1/t84
#: name: T2tt efficiency
#: description: The efficiency times acceptance of the SMS models for T2tt as function of the top squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2tt_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Efficiency,
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1555.8,887.88,0.37128
1555.8,895.07,0.37076
1555.8,902.25,0.36952
1555.8,909.43,0.36777
1555.8,916.61,0.36563
1555.8,923.79,0.36349
1555.8,930.97,0.36135
1555.8,938.15,0.35922
1555.8,945.33,0.35708
1555.8,952.52,0.35489
1555.8,959.7,0.35263
1555.8,966.88,0.35036
1555.8,974.06,0.3481
1555.8,981.24,0.34583
1555.8,988.42,0.34357
1555.8,995.6,0.34154
1555.8,1002.8,0.34006
1555.8,1010.0,0.33781
1555.8,1017.1,0.33557
1555.8,1024.3,0.33332
1555.8,1031.5,0.33107
1555.8,1038.7,0.32882
1555.8,1045.9,0.32654
1555.8,1053.1,0.32398
1555.8,1060.2,0.32119
1555.8,1067.4,0.3184
1555.8,1074.6,0.31561
1555.8,1081.8,0.31282
1555.8,1089.0,0.31002
1555.8,1096.1,0.30733
1555.8,1103.3,0.30391
1555.8,1110.5,0.29936
1555.8,1117.7,0.29481
1555.8,1124.9,0.29026
1555.8,1132.0,0.2857
1555.8,1139.2,0.28115
1555.8,1146.4,0.2771
1567.9,4.5906,0.42156
1567.9,11.772,0.42169
1567.9,18.953,0.42181
1567.9,26.134,0.42193
1567.9,33.316,0.422
1567.9,40.497,0.42169
1567.9,47.678,0.42138
1567.9,54.859,0.42085
1567.9,62.041,0.42022
1567.9,69.222,0.41959
1567.9,76.403,0.41896
1567.9,83.584,0.41847
1567.9,90.766,0.41847
1567.9,97.947,0.41848
1567.9,105.13,0.41844
1567.9,112.31,0.41838
1567.9,119.49,0.41832
1567.9,126.67,0.41826
1567.9,133.85,0.41819
1567.9,141.03,0.41809
1567.9,148.22,0.41799
1567.9,155.4,0.41785
1567.9,162.58,0.4177
1567.9,169.76,0.41754
1567.9,176.94,0.41739
1567.9,184.12,0.41737
1567.9,191.3,0.41767
1567.9,198.48,0.41797
1567.9,205.67,0.41811
1567.9,212.85,0.41821
1567.9,220.03,0.41831
1567.9,227.21,0.41841
1567.9,234.39,0.41849
1567.9,241.57,0.41853
1567.9,248.75,0.41857
1567.9,255.93,0.41815
1567.9,263.12,0.41763
1567.9,270.3,0.41711
1567.9,277.48,0.41659
1567.9,284.66,0.416
1567.9,291.84,0.41529
1567.9,299.02,0.41458
1567.9,306.2,0.41447
1567.9,313.38,0.41445
1567.9,320.57,0.41447
1567.9,327.75,0.41457
1567.9,334.93,0.41467
1567.9,342.11,0.41477
1567.9,349.29,0.41487
1567.9,356.47,0.41448
1567.9,363.65,0.41402
1567.9,370.83,0.41381
1567.9,378.02,0.41393
1567.9,385.2,0.41406
1567.9,392.38,0.41418
1567.9,399.56,0.4143
1567.9,406.74,0.41321
1567.9,413.92,0.41204
1567.9,421.1,0.41086
1567.9,428.28,0.40969
1567.9,435.47,0.40905
1567.9,442.65,0.409
1567.9,449.83,0.40896
1567.9,457.01,0.40898
1567.9,464.19,0.40901
1567.9,471.37,0.40926
1567.9,478.55,0.40974
1567.9,485.73,0.41022
1567.9,492.92,0.4107
1567.9,500.1,0.41116
1567.9,507.28,0.41042
1567.9,514.46,0.40968
1567.9,521.64,0.40892
1567.9,528.82,0.40814
1567.9,536.0,0.40736
1567.9,543.18,0.40659
1567.9,550.37,0.40584
1567.9,557.55,0.40554
1567.9,564.73,0.40525
1567.9,571.91,0.40495
1567.9,579.09,0.40465
1567.9,586.27,0.40423
1567.9,593.45,0.40373
1567.9,600.63,0.40322
1567.9,607.82,0.40271
1567.9,615.0,0.40219
1567.9,622.18,0.40177
1567.9,629.36,0.40143
1567.9,636.54,0.40109
1567.9,643.72,0.40074
1567.9,650.9,0.40038
1567.9,658.08,0.39987
1567.9,665.27,0.39935
1567.9,672.45,0.39853
1567.9,679.63,0.39752
1567.9,686.81,0.39651
1567.9,693.99,0.3955
1567.9,701.17,0.39457
1567.9,708.35,0.39404
1567.9,715.53,0.39352
1567.9,722.72,0.393
1567.9,729.9,0.39248
1567.9,737.08,0.39225
1567.9,744.26,0.39214
1567.9,751.44,0.39185
1567.9,758.62,0.39081
1567.9,765.8,0.38977
1567.9,772.98,0.38848
1567.9,780.17,0.38708
1567.9,787.35,0.38568
1567.9,794.53,0.38429
1567.9,801.71,0.38298
1567.9,808.89,0.38197
1567.9,816.07,0.38096
1567.9,823.25,0.37995
1567.9,830.43,0.37895
1567.9,837.62,0.37795
1567.9,844.8,0.37697
1567.9,851.98,0.37613
1567.9,859.16,0.37571
1567.9,866.34,0.37528
1567.9,873.52,0.37485
1567.9,880.7,0.37443
1567.9,887.88,0.37337
1567.9,895.07,0.37216
1567.9,902.25,0.37092
1567.9,909.43,0.36958
1567.9,916.61,0.36825
1567.9,923.79,0.36626
1567.9,930.97,0.36412
1567.9,938.15,0.36198
1567.9,945.33,0.35984
1567.9,952.52,0.35766
1567.9,959.7,0.35539
1567.9,966.88,0.35313
1567.9,974.06,0.35086
1567.9,981.24,0.3486
1567.9,988.42,0.34745
1567.9,995.6,0.34646
1567.9,1002.8,0.34497
1567.9,1010.0,0.34273
1567.9,1017.1,0.34048
1567.9,1024.3,0.33823
1567.9,1031.5,0.33598
1567.9,1038.7,0.33361
1567.9,1045.9,0.33122
1567.9,1053.1,0.32867
1567.9,1060.2,0.32588
1567.9,1067.4,0.32308
1567.9,1074.6,0.32029
1567.9,1081.8,0.3175
1567.9,1089.0,0.31505
1567.9,1096.1,0.31262
1567.9,1103.3,0.3092
1567.9,1110.5,0.30465
1567.9,1117.7,0.3001
1567.9,1124.9,0.29555
1567.9,1132.0,0.29099
1567.9,1139.2,0.28808
1567.9,1146.4,0.28517
1580.1,4.5906,0.42209
1580.1,11.772,0.42221
1580.1,18.953,0.42233
1580.1,26.134,0.42211
1580.1,33.316,0.4218
1580.1,40.497,0.42149
1580.1,47.678,0.42118
1580.1,54.859,0.42065
1580.1,62.041,0.42002
1580.1,69.222,0.41939
1580.1,76.403,0.41934
1580.1,83.584,0.41935
1580.1,90.766,0.41936
1580.1,97.947,0.41937
1580.1,105.13,0.41933
1580.1,112.31,0.41927
1580.1,119.49,0.41921
1580.1,126.67,0.41911
1580.1,133.85,0.41901
1580.1,141.03,0.41891
1580.1,148.22,0.41881
1580.1,155.4,0.41867
1580.1,162.58,0.41852
1580.1,169.76,0.41836
1580.1,176.94,0.41866
1580.1,184.12,0.41896
1580.1,191.3,0.41926
1580.1,198.48,0.41956
1580.1,205.67,0.4197
1580.1,212.85,0.4198
1580.1,220.03,0.4199
1580.1,227.21,0.41994
1580.1,234.39,0.41998
1580.1,241.57,0.42002
1580.1,248.75,0.42006
1580.1,255.93,0.41964
1580.1,263.12,0.41912
1580.1,270.3,0.41859
1580.1,277.48,0.41788
1580.1,284.66,0.41717
1580.1,291.84,0.41646
1580.1,299.02,0.41575
1580.1,306.2,0.41563
1580.1,313.38,0.41561
1580.1,320.57,0.41559
1580.1,327.75,0.41557
1580.1,334.93,0.41563
1580.1,342.11,0.41573
1580.1,349.29,0.41583
1580.1,356.47,0.41544
1580.1,363.65,0.41498
1580.1,370.83,0.41453
1580.1,378.02,0.41408
1580.1,385.2,0.41404
1580.1,392.38,0.41416
1580.1,399.56,0.41429
1580.1,406.74,0.41319
1580.1,413.92,0.41202
1580.1,421.1,0.41104
1580.1,428.28,0.41099
1580.1,435.47,0.41094
1580.1,442.65,0.4109
1580.1,449.83,0.41085
1580.1,457.01,0.41088
1580.1,464.19,0.4109
1580.1,471.37,0.41093
1580.1,478.55,0.41096
1580.1,485.73,0.41134
1580.1,492.92,0.41182
1580.1,500.1,0.41229
1580.1,507.28,0.41154
1580.1,514.46,0.4108
1580.1,521.64,0.41006
1580.1,528.82,0.40931
1580.1,536.0,0.40854
1580.1,543.18,0.40777
1580.1,550.37,0.40702
1580.1,557.55,0.40672
1580.1,564.73,0.40643
1580.1,571.91,0.40607
1580.1,579.09,0.40557
1580.1,586.27,0.40506
1580.1,593.45,0.40455
1580.1,600.63,0.40405
1580.1,607.82,0.40353
1580.1,615.0,0.40301
1580.1,622.18,0.4025
1580.1,629.36,0.40198
1580.1,636.54,0.40162
1580.1,643.72,0.40127
1580.1,650.9,0.40091
1580.1,658.08,0.4004
1580.1,665.27,0.39988
1580.1,672.45,0.39937
1580.1,679.63,0.39886
1580.1,686.81,0.39788
1580.1,693.99,0.39687
1580.1,701.17,0.39594
1580.1,708.35,0.39542
1580.1,715.53,0.3949
1580.1,722.72,0.39454
1580.1,729.9,0.39443
1580.1,737.08,0.39433
1580.1,744.26,0.39422
1580.1,751.44,0.39393
1580.1,758.62,0.39289
1580.1,765.8,0.39185
1580.1,772.98,0.39081
1580.1,780.17,0.38976
1580.1,787.35,0.38836
1580.1,794.53,0.38697
1580.1,801.71,0.38566
1580.1,808.89,0.38465
1580.1,816.07,0.38365
1580.1,823.25,0.38265
1580.1,830.43,0.38166
1580.1,837.62,0.38067
1580.1,844.8,0.37969
1580.1,851.98,0.37885
1580.1,859.16,0.37843
1580.1,866.34,0.378
1580.1,873.52,0.37718
1580.1,880.7,0.37598
1580.1,887.88,0.37477
1580.1,895.07,0.37357
1580.1,902.25,0.37232
1580.1,909.43,0.37099
1580.1,916.61,0.36965
1580.1,923.79,0.36831
1580.1,930.97,0.36688
1580.1,938.15,0.36474
1580.1,945.33,0.3626
1580.1,952.52,0.36042
1580.1,959.7,0.35815
1580.1,966.88,0.35589
1580.1,974.06,0.35436
1580.1,981.24,0.35336
1580.1,988.42,0.35237
1580.1,995.6,0.35137
1580.1,1002.8,0.34989
1580.1,1010.0,0.34764
1580.1,1017.1,0.34539
1580.1,1024.3,0.34306
1580.1,1031.5,0.34067
1580.1,1038.7,0.33829
1580.1,1045.9,0.33591
1580.1,1053.1,0.33335
1580.1,1060.2,0.33056
1580.1,1067.4,0.32777
1580.1,1074.6,0.32521
1580.1,1081.8,0.32277
1580.1,1089.0,0.32034
1580.1,1096.1,0.31791
1580.1,1103.3,0.31449
1580.1,1110.5,0.30994
1580.1,1117.7,0.30539
1580.1,1124.9,0.30197
1580.1,1132.0,0.29906
1580.1,1139.2,0.29615
1580.1,1146.4,0.29324
1592.3,4.5906,0.42261
1592.3,11.772,0.42254
1592.3,18.953,0.42223
1592.3,26.134,0.42192
1592.3,33.316,0.42161
1592.3,40.497,0.42129
1592.3,47.678,0.42098
1592.3,54.859,0.42046
1592.3,62.041,0.42021
1592.3,69.222,0.42022
1592.3,76.403,0.42023
1592.3,83.584,0.42024
1592.3,90.766,0.42025
1592.3,97.947,0.42026
1592.3,105.13,0.42022
1592.3,112.31,0.42013
1592.3,119.49,0.42003
1592.3,126.67,0.41993
1592.3,133.85,0.41983
1592.3,141.03,0.41973
1592.3,148.22,0.41963
1592.3,155.4,0.41949
1592.3,162.58,0.41964
1592.3,169.76,0.41994
1592.3,176.94,0.42025
1592.3,184.12,0.42055
1592.3,191.3,0.42085
1592.3,198.48,0.42115
1592.3,205.67,0.42129
1592.3,212.85,0.42135
1592.3,220.03,0.42139
1592.3,227.21,0.42143
1592.3,234.39,0.42147
1592.3,241.57,0.42151
1592.3,248.75,0.42155
1592.3,255.93,0.42113
1592.3,263.12,0.42047
1592.3,270.3,0.41976
1592.3,277.48,0.41904
1592.3,284.66,0.41833
1592.3,291.84,0.41762
1592.3,299.02,0.41691
1592.3,306.2,0.4168
1592.3,313.38,0.41678
1592.3,320.57,0.41676
1592.3,327.75,0.41674
1592.3,334.93,0.41672
1592.3,342.11,0.41669
1592.3,349.29,0.41679
1592.3,356.47,0.4164
1592.3,363.65,0.41594
1592.3,370.83,0.41549
1592.3,378.02,0.41504
1592.3,385.2,0.41459
1592.3,392.38,0.41415
1592.3,399.56,0.41427
1592.3,406.74,0.41318
1592.3,413.92,0.41298
1592.3,421.1,0.41293
1592.3,428.28,0.41288
1592.3,435.47,0.41284
1592.3,442.65,0.41279
1592.3,449.83,0.41274
1592.3,457.01,0.41277
1592.3,464.19,0.4128
1592.3,471.37,0.41282
1592.3,478.55,0.41285
1592.3,485.73,0.41288
1592.3,492.92,0.41295
1592.3,500.1,0.41341
1592.3,507.28,0.41267
1592.3,514.46,0.41192
1592.3,521.64,0.41118
1592.3,528.82,0.41044
1592.3,536.0,0.4097
1592.3,543.18,0.40895
1592.3,550.37,0.4082
1592.3,557.55,0.4079
1592.3,564.73,0.4074
1592.3,571.91,0.4069
1592.3,579.09,0.40639
1592.3,586.27,0.40589
1592.3,593.45,0.40538
1592.3,600.63,0.40487
1592.3,607.82,0.40436
1592.3,615.0,0.40384
1592.3,622.18,0.40332
1592.3,629.36,0.4028
1592.3,636.54,0.40229
1592.3,643.72,0.4018
1592.3,650.9,0.40144
1592.3,658.08,0.40093
1592.3,665.27,0.40041
1592.3,672.45,0.3999
1592.3,679.63,0.39939
1592.3,686.81,0.39888
1592.3,693.99,0.39824
1592.3,701.17,0.39731
1592.3,708.35,0.39683
1592.3,715.53,0.39672
1592.3,722.72,0.39662
1592.3,729.9,0.39651
1592.3,737.08,0.39641
1592.3,744.26,0.3963
1592.3,751.44,0.39601
1592.3,758.62,0.39497
1592.3,765.8,0.39392
1592.3,772.98,0.39288
1592.3,780.17,0.39184
1592.3,787.35,0.3908
1592.3,794.53,0.38965
1592.3,801.71,0.38835
1592.3,808.89,0.38734
1592.3,816.07,0.38635
1592.3,823.25,0.38537
1592.3,830.43,0.38438
1592.3,837.62,0.38339
1592.3,844.8,0.38241
1592.3,851.98,0.38157
1592.3,859.16,0.38099
1592.3,866.34,0.37979
1592.3,873.52,0.37858
1592.3,880.7,0.37738
1592.3,887.88,0.37617
1592.3,895.07,0.37497
1592.3,902.25,0.37372
1592.3,909.43,0.37239
1592.3,916.61,0.37105
1592.3,923.79,0.36972
1592.3,930.97,0.36838
1592.3,938.15,0.36704
1592.3,945.33,0.36536
1592.3,952.52,0.36318
1592.3,959.7,0.36126
1592.3,966.88,0.36027
1592.3,974.06,0.35927
1592.3,981.24,0.35827
1592.3,988.42,0.35728
1592.3,995.6,0.35628
1592.3,1002.8,0.3548
1592.3,1010.0,0.35251
1592.3,1017.1,0.35013
1592.3,1024.3,0.34774
1592.3,1031.5,0.34536
1592.3,1038.7,0.34297
1592.3,1045.9,0.34059
1592.3,1053.1,0.33803
1592.3,1060.2,0.33537
1592.3,1067.4,0.33293
1592.3,1074.6,0.3305
1592.3,1081.8,0.32806
1592.3,1089.0,0.32563
1592.3,1096.1,0.32319
1592.3,1103.3,0.31978
1592.3,1110.5,0.31586
1592.3,1117.7,0.31295
1592.3,1124.9,0.31004
1592.3,1132.0,0.30713
1592.3,1139.2,0.30422
1592.3,1146.4,0.30131
1604.4,4.5906,0.42284
1604.4,11.772,0.42253
1604.4,18.953,0.42222
1604.4,26.134,0.42191
1604.4,33.316,0.4216
1604.4,40.497,0.42129
1604.4,47.678,0.42106
1604.4,54.859,0.42106
1604.4,62.041,0.42107
1604.4,69.222,0.42108
1604.4,76.403,0.42109
1604.4,83.584,0.4211
1604.4,90.766,0.42111
1604.4,97.947,0.42114
1604.4,105.13,0.42109
1604.4,112.31,0.42099
1604.4,119.49,0.42089
1604.4,126.67,0.42078
1604.4,133.85,0.42068
1604.4,141.03,0.42058
1604.4,148.22,0.42048
1604.4,155.4,0.42072
1604.4,162.58,0.42102
1604.4,169.76,0.42133
1604.4,176.94,0.42163
1604.4,184.12,0.42193
1604.4,191.3,0.42223
1604.4,198.48,0.42253
1604.4,205.67,0.42263
1604.4,212.85,0.42267
1604.4,220.03,0.42271
1604.4,227.21,0.42275
1604.4,234.39,0.42279
1604.4,241.57,0.42283
1604.4,248.75,0.42257
1604.4,255.93,0.42188
1604.4,263.12,0.42117
1604.4,270.3,0.42046
1604.4,277.48,0.41975
1604.4,284.66,0.41904
1604.4,291.84,0.41833
1604.4,299.02,0.4178
1604.4,306.2,0.41779
1604.4,313.38,0.41777
1604.4,320.57,0.41775
1604.4,327.75,0.41773
1604.4,334.93,0.41771
1604.4,342.11,0.41769
1604.4,349.29,0.41767
1604.4,356.47,0.41726
1604.4,363.65,0.4168
1604.4,370.83,0.41635
1604.4,378.02,0.4159
1604.4,385.2,0.41545
1604.4,392.38,0.415
1604.4,399.56,0.41485
1604.4,406.74,0.41481
1604.4,413.92,0.41476
1604.4,421.1,0.41471
1604.4,428.28,0.41467
1604.4,435.47,0.41462
1604.4,442.65,0.41457
1604.4,449.83,0.41453
1604.4,457.01,0.41424
1604.4,464.19,0.41427
1604.4,471.37,0.41429
1604.4,478.55,0.41432
1604.4,485.73,0.41435
1604.4,492.92,0.41438
1604.4,500.1,0.41439
1604.4,507.28,0.41365
1604.4,514.46,0.41291
1604.4,521.64,0.41217
1604.4,528.82,0.41142
1604.4,536.0,0.41068
1604.4,543.18,0.40994
1604.4,550.37,0.40945
1604.4,557.55,0.40894
1604.4,564.73,0.40844
1604.4,571.91,0.40793
1604.4,579.09,0.40743
1604.4,586.27,0.40692
1604.4,593.45,0.40642
1604.4,600.63,0.40579
1604.4,607.82,0.40554
1604.4,615.0,0.40502
1604.4,622.18,0.40451
1604.4,629.36,0.40399
1604.4,636.54,0.40347
1604.4,643.72,0.40295
1604.4,650.9,0.40244
1604.4,658.08,0.40192
1604.4,665.27,0.40141
1604.4,672.45,0.4009
1604.4,679.63,0.40039
1604.4,686.81,0.39987
1604.4,693.99,0.39936
1604.4,701.17,0.39907
1604.4,708.35,0.39896
1604.4,715.53,0.39886
1604.4,722.72,0.39875
1604.4,729.9,0.39864
1604.4,737.08,0.39854
1604.4,744.26,0.39843
1604.4,751.44,0.39764
1604.4,758.62,0.39659
1604.4,765.8,0.39555
1604.4,772.98,0.3945
1604.4,780.17,0.39346
1604.4,787.35,0.39242
1604.4,794.53,0.39138
1604.4,801.71,0.39036
1604.4,808.89,0.38937
1604.4,816.07,0.38838
1604.4,823.25,0.3874
1604.4,830.43,0.38641
1604.4,837.62,0.38542
1604.4,844.8,0.38444
1604.4,851.98,0.38392
1604.4,859.16,0.38291
1604.4,866.34,0.3817
1604.4,873.52,0.3805
1604.4,880.7,0.37929
1604.4,887.88,0.37809
1604.4,895.07,0.37689
1604.4,902.25,0.37564
1604.4,909.43,0.37431
1604.4,916.61,0.37297
1604.4,923.79,0.37163
1604.4,930.97,0.3703
1604.4,938.15,0.36896
1604.4,945.33,0.36762
1604.4,952.52,0.36641
1604.4,959.7,0.36541
1604.4,966.88,0.36441
1604.4,974.06,0.36342
1604.4,981.24,0.36242
1604.4,988.42,0.36142
1604.4,995.6,0.36043
1604.4,1002.8,0.35903
1604.4,1010.0,0.3567
1604.4,1017.1,0.35431
1604.4,1024.3,0.35193
1604.4,1031.5,0.34955
1604.4,1038.7,0.34716
1604.4,1045.9,0.34478
1604.4,1053.1,0.34237
1604.4,1060.2,0.33994
1604.4,1067.4,0.33751
1604.4,1074.6,0.33507
1604.4,1081.8,0.33264
1604.4,1089.0,0.3302
1604.4,1096.1,0.32781
1604.4,1103.3,0.3254
1604.4,1110.5,0.32249
1604.4,1117.7,0.31958
1604.4,1124.9,0.31667
1604.4,1132.0,0.31376
1604.4,1139.2,0.31085
1604.4,1146.4,0.30799
1616.6,4.5906,0.42317
1616.6,11.772,0.42286
1616.6,18.953,0.42255
1616.6,26.134,0.42224
1616.6,33.316,0.42193
1616.6,40.497,0.42189
1616.6,47.678,0.42187
1616.6,54.859,0.42187
1616.6,62.041,0.42188
1616.6,69.222,0.42189
1616.6,76.403,0.4219
1616.6,83.584,0.42191
1616.6,90.766,0.42198
1616.6,97.947,0.42206
1616.6,105.13,0.42201
1616.6,112.31,0.4219
1616.6,119.49,0.4218
1616.6,126.67,0.4217
1616.6,133.85,0.4216
1616.6,141.03,0.42149
1616.6,148.22,0.42138
1616.6,155.4,0.42163
1616.6,162.58,0.42201
1616.6,169.76,0.42235
1616.6,176.94,0.42265
1616.6,184.12,0.42295
1616.6,191.3,0.42325
1616.6,198.48,0.42356
1616.6,205.67,0.42365
1616.6,212.85,0.42369
1616.6,220.03,0.42373
1616.6,227.21,0.42377
1616.6,234.39,0.42372
1616.6,241.57,0.4231
1616.6,248.75,0.42247
1616.6,255.93,0.42178
1616.6,263.12,0.42107
1616.6,270.3,0.42036
1616.6,277.48,0.41965
1616.6,284.66,0.419
1616.6,291.84,0.41867
1616.6,299.02,0.41833
1616.6,306.2,0.41835
1616.6,313.38,0.41842
1616.6,320.57,0.41844
1616.6,327.75,0.41841
1616.6,334.93,0.41839
1616.6,342.11,0.41837
1616.6,349.29,0.41835
1616.6,356.47,0.41794
1616.6,363.65,0.41749
1616.6,370.83,0.41704
1616.6,378.02,0.41659
1616.6,385.2,0.41627
1616.6,392.38,0.41636
1616.6,399.56,0.41644
1616.6,406.74,0.4164
1616.6,413.92,0.41636
1616.6,421.1,0.41631
1616.6,428.28,0.41626
1616.6,435.47,0.41622
1616.6,442.65,0.41618
1616.6,449.83,0.41614
1616.6,457.01,0.41566
1616.6,464.19,0.41518
1616.6,471.37,0.41503
1616.6,478.55,0.41506
1616.6,485.73,0.41509
1616.6,492.92,0.41512
1616.6,500.1,0.41513
1616.6,507.28,0.41439
1616.6,514.46,0.41365
1616.6,521.64,0.41291
1616.6,528.82,0.41216
1616.6,536.0,0.41156
1616.6,543.18,0.41121
1616.6,550.37,0.41086
1616.6,557.55,0.41035
1616.6,564.73,0.40985
1616.6,571.91,0.40934
1616.6,579.09,0.40883
1616.6,586.27,0.40822
1616.6,593.45,0.40744
1616.6,600.63,0.40672
1616.6,607.82,0.40672
1616.6,615.0,0.40672
1616.6,622.18,0.40632
1616.6,629.36,0.4058
1616.6,636.54,0.40528
1616.6,643.72,0.40477
1616.6,650.9,0.40425
1616.6,658.08,0.40374
1616.6,665.27,0.40322
1616.6,672.45,0.40271
1616.6,679.63,0.4022
1616.6,686.81,0.4018
1616.6,693.99,0.40154
1616.6,701.17,0.4013
1616.6,708.35,0.40119
1616.6,715.53,0.40109
1616.6,722.72,0.40098
1616.6,729.9,0.40088
1616.6,737.08,0.40036
1616.6,744.26,0.39947
1616.6,751.44,0.39854
1616.6,758.62,0.39746
1616.6,765.8,0.39637
1616.6,772.98,0.39533
1616.6,780.17,0.39429
1616.6,787.35,0.39325
1616.6,794.53,0.39221
1616.6,801.71,0.39118
1616.6,808.89,0.39019
1616.6,816.07,0.38921
1616.6,823.25,0.38822
1616.6,830.43,0.38723
1616.6,837.62,0.38661
1616.6,844.8,0.38623
1616.6,851.98,0.38578
1616.6,859.16,0.38514
1616.6,866.34,0.38449
1616.6,873.52,0.38331
1616.6,880.7,0.3821
1616.6,887.88,0.3809
1616.6,895.07,0.37969
1616.6,902.25,0.37845
1616.6,909.43,0.37712
1616.6,916.61,0.37578
1616.6,923.79,0.37445
1616.6,930.97,0.37311
1616.6,938.15,0.37177
1616.6,945.33,0.37044
1616.6,952.52,0.36922
1616.6,959.7,0.36822
1616.6,966.88,0.36723
1616.6,974.06,0.36623
1616.6,981.24,0.36524
1616.6,988.42,0.3643
1616.6,995.6,0.36339
1616.6,1002.8,0.36199
1616.6,1010.0,0.35982
1616.6,1017.1,0.35764
1616.6,1024.3,0.35526
1616.6,1031.5,0.35287
1616.6,1038.7,0.35049
1616.6,1045.9,0.34811
1616.6,1053.1,0.3457
1616.6,1060.2,0.34327
1616.6,1067.4,0.34083
1616.6,1074.6,0.3384
1616.6,1081.8,0.33596
1616.6,1089.0,0.33389
1616.6,1096.1,0.33191
1616.6,1103.3,0.32951
1616.6,1110.5,0.3266
1616.6,1117.7,0.32369
1616.6,1124.9,0.32078
1616.6,1132.0,0.31787
1616.6,1139.2,0.31532
1616.6,1146.4,0.31285
1628.8,4.5906,0.4235
1628.8,11.772,0.42319
1628.8,18.953,0.42288
1628.8,26.134,0.42274
1628.8,33.316,0.42272
1628.8,40.497,0.4227
1628.8,47.678,0.42268
1628.8,54.859,0.42268
1628.8,62.041,0.42269
1628.8,69.222,0.4227
1628.8,76.403,0.42275
1628.8,83.584,0.42283
1628.8,90.766,0.4229
1628.8,97.947,0.42297
1628.8,105.13,0.42292
1628.8,112.31,0.42282
1628.8,119.49,0.42272
1628.8,126.67,0.42261
1628.8,133.85,0.4225
1628.8,141.03,0.42239
1628.8,148.22,0.42229
1628.8,155.4,0.42254
1628.8,162.58,0.42291
1628.8,169.76,0.42328
1628.8,176.94,0.42365
1628.8,184.12,0.42397
1628.8,191.3,0.42428
1628.8,198.48,0.42458
1628.8,205.67,0.42467
1628.8,212.85,0.42471
1628.8,220.03,0.42475
1628.8,227.21,0.42424
1628.8,234.39,0.42362
1628.8,241.57,0.423
1628.8,248.75,0.42237
1628.8,255.93,0.42168
1628.8,263.12,0.42097
1628.8,270.3,0.42026
1628.8,277.48,0.41987
1628.8,284.66,0.41954
1628.8,291.84,0.4192
1628.8,299.02,0.41886
1628.8,306.2,0.41888
1628.8,313.38,0.41895
1628.8,320.57,0.41902
1628.8,327.75,0.41909
1628.8,334.93,0.41908
1628.8,342.11,0.41906
1628.8,349.29,0.41904
1628.8,356.47,0.41863
1628.8,363.65,0.41818
1628.8,370.83,0.41773
1628.8,378.02,0.41778
1628.8,385.2,0.41787
1628.8,392.38,0.41795
1628.8,399.56,0.41804
1628.8,406.74,0.418
1628.8,413.92,0.41795
1628.8,421.1,0.41791
1628.8,428.28,0.41787
1628.8,435.47,0.41783
1628.8,442.65,0.41779
1628.8,449.83,0.41775
1628.8,457.01,0.41727
1628.8,464.19,0.41679
1628.8,471.37,0.4163
1628.8,478.55,0.41582
1628.8,485.73,0.41583
1628.8,492.92,0.41586
1628.8,500.1,0.41587
1628.8,507.28,0.41513
1628.8,514.46,0.41439
1628.8,521.64,0.41367
1628.8,528.82,0.41332
1628.8,536.0,0.41297
1628.8,543.18,0.41262
1628.8,550.37,0.41226
1628.8,557.55,0.41176
1628.8,564.73,0.41125
1628.8,571.91,0.41072
1628.8,579.09,0.40994
1628.8,586.27,0.40916
1628.8,593.45,0.40838
1628.8,600.63,0.40766
1628.8,607.82,0.40766
1628.8,615.0,0.40766
1628.8,622.18,0.40766
1628.8,629.36,0.40761
1628.8,636.54,0.40709
1628.8,643.72,0.40658
1628.8,650.9,0.40606
1628.8,658.08,0.40555
1628.8,665.27,0.40504
1628.8,672.45,0.40456
1628.8,679.63,0.4043
1628.8,686.81,0.40403
1628.8,693.99,0.40377
1628.8,701.17,0.40353
1628.8,708.35,0.40342
1628.8,715.53,0.40332
1628.8,722.72,0.40305
1628.8,729.9,0.40215
1628.8,737.08,0.40126
1628.8,744.26,0.40036
1628.8,751.44,0.39943
1628.8,758.62,0.39835
1628.8,765.8,0.39727
1628.8,772.98,0.39619
1628.8,780.17,0.39511
1628.8,787.35,0.39407
1628.8,794.53,0.39303
1628.8,801.71,0.392
1628.8,808.89,0.39102
1628.8,816.07,0.39003
1628.8,823.25,0.38922
1628.8,830.43,0.38884
1628.8,837.62,0.38847
1628.8,844.8,0.38809
1628.8,851.98,0.38764
1628.8,859.16,0.387
1628.8,866.34,0.38635
1628.8,873.52,0.3857
1628.8,880.7,0.38491
1628.8,887.88,0.3837
1628.8,895.07,0.3825
1628.8,902.25,0.38126
1628.8,909.43,0.37992
1628.8,916.61,0.37859
1628.8,923.79,0.37726
1628.8,930.97,0.37593
1628.8,938.15,0.37459
1628.8,945.33,0.37325
1628.8,952.52,0.37204
1628.8,959.7,0.37104
1628.8,966.88,0.37004
